Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_B2 / V,Voltage U_A2 / V
6.1,0.033,2.5905,0.138,0.549
6.201,0.033,2.592,0.138,0.552
6.301,0.03315,2.5935,0.138,0.552
6.401,0.033,2.595,0.138,0.552
6.5,0.03295,2.595,0.138,0.5535
6.6,0.033,2.5965,0.138,0.555
6.701,0.03305,2.598,0.138,0.5565
6.8,0.033,2.5995,0.138,0.558
6.901,0.03315,2.601,0.1365,0.5595
7,0.03305,2.601,0.138,0.561
7.1,0.03305,2.6025,0.138,0.5625
7.201,0.0331,2.604,0.1365,0.5625
7.299,0.03305,2.6055,0.138,0.564
7.4,0.0331,2.607,0.138,0.5655
7.501,0.0331,2.6085,0.1365,0.567
7.599,0.03305,2.6085,0.1365,0.5685
7.701,0.0331,2.61,0.1365,0.57
7.8,0.03315,2.6115,0.1365,0.5715
7.901,0.03315,2.613,0.1365,0.573
8,0.03315,2.613,0.1365,0.573
8.1,0.03315,2.6145,0.1365,0.5745
8.201,0.03315,2.616,0.1365,0.5775
8.301,0.03315,2.616,0.1365,0.5805
8.401,0.03315,2.619,0.1365,0.579
8.5,0.03315,2.619,0.1365,0.5805
8.601,0.0332,2.6205,0.1365,0.582
8.701,0.03315,2.622,0.1365,0.582
8.8,0.033,2.622,0.1365,0.5835
8.9,0.03315,2.6235,0.1365,0.585
9,0.03315,2.625,0.1365,0.5865
9.101,0.03315,2.625,0.1365,0.588
9.201,0.0332,2.6265,0.1365,0.5895
9.3,0.03315,2.628,0.1365,0.591
9.401,0.03315,2.628,0.1365,0.5925
9.501,0.0332,2.6295,0.1365,0.594
9.6,0.03315,2.631,0.135,0.5955
9.701,0.03315,2.631,0.1365,0.5955
9.8,0.03315,2.6325,0.1365,0.597
9.9,0.03315,2.634,0.135,0.5985
10.001,0.03315,2.634,0.135,0.6015
10.1,0.03315,2.6355,0.135,0.6015
10.201,0.03315,2.6355,0.135,0.603
10.3,0.03305,2.637,0.135,0.603
10.401,0.03315,2.637,0.135,0.6045
10.5,0.03315,2.6385,0.135,0.606
10.601,0.03315,2.64,0.135,0.6075
10.701,0.03315,2.64,0.135,0.609
10.801,0.03315,2.64,0.135,0.6105
10.9,0.0332,2.6415,0.135,0.612
11.001,0.03315,2.6415,0.135,0.6135
11.1,0.03315,2.643,0.135,0.615
11.201,0.03315,2.643,0.135,0.6165
11.301,0.03315,2.6445,0.135,0.6165
11.4,0.03315,2.6445,0.135,0.618
11.501,0.03315,2.646,0.135,0.6195
11.6,0.03315,2.646,0.135,0.621
11.701,0.03315,2.6475,0.1335,0.6225
11.8,0.03315,2.6475,0.135,0.6225
11.9,0.03315,2.649,0.1335,0.624
12.001,0.03315,2.649,0.1335,0.6255
12.1,0.03315,2.649,0.1335,0.627
12.201,0.0332,2.6505,0.1335,0.6285
12.3,0.03315,2.6505,0.1335,0.6315
12.401,0.03315,2.6505,0.1335,0.63
12.501,0.03315,2.652,0.1335,0.6315
12.601,0.03315,2.652,0.1335,0.6345
12.7,0.0332,2.6535,0.1335,0.6345
12.8,0.0332,2.6535,0.1335,0.636
12.901,0.03315,2.6535,0.1335,0.6375
13.001,0.03315,2.6535,0.1335,0.639
13.1,0.03315,2.6535,0.1335,0.639
13.2,0.03315,2.655,0.132,0.642
13.3,0.03315,2.655,0.132,0.642
13.401,0.03315,2.655,0.132,0.6435
13.5,0.0332,2.655,0.132,0.645
13.6,0.03315,2.6565,0.132,0.6465
13.7,0.03315,2.6565,0.132,0.648
13.8,0.03315,2.6565,0.132,0.6495
13.9,0.03315,2.6565,0.132,0.651
14.001,0.03315,2.6565,0.132,0.651
14.1,0.03315,2.658,0.132,0.6525
14.2,0.03315,2.658,0.132,0.654
14.301,0.03315,2.658,0.132,0.6555
14.401,0.03315,2.658,0.1305,0.657
14.5,0.03315,2.658,0.1305,0.657
14.601,0.03315,2.658,0.1305,0.66
14.7,0.03315,2.658,0.1305,0.66
14.8,0.03315,2.658,0.1305,0.6615
14.9,0.0332,2.658,0.1305,0.663
15.001,0.0332,2.658,0.1305,0.6645
15.1,0.03315,2.658,0.1305,0.666
15.201,0.03315,2.658,0.1305,0.666
15.3,0.03315,2.658,0.1305,0.669
15.4,0.03315,2.658,0.1305,0.669
15.501,0.03315,2.658,0.129,0.6705
15.6,0.03315,2.658,0.129,0.672
15.701,0.03315,2.658,0.129,0.672
15.8,0.03315,2.658,0.129,0.6735
15.901,0.03315,2.658,0.129,0.675
16,0.03315,2.6565,0.129,0.6765
16.1,0.03315,2.6565,0.129,0.678
16.201,0.03315,2.6565,0.129,0.678
16.3,0.03315,2.6565,0.129,0.681
16.401,0.03315,2.6565,0.129,0.681
16.5,0.03315,2.6565,0.129,0.6825
16.601,0.03315,2.655,0.1275,0.684
16.701,0.03315,2.655,0.1275,0.6855
16.8,0.03315,2.655,0.1275,0.6855
16.9,0.03315,2.655,0.1275,0.687
17,0.03315,2.6535,0.1275,0.6885
17.1,0.03315,2.6535,0.1275,0.69
17.201,0.0332,2.6535,0.1275,0.6915
17.301,0.03315,2.652,0.1275,0.693
17.4,0.03315,2.652,0.1275,0.693
17.5,0.03315,2.652,0.1275,0.6945
17.601,0.03315,2.6505,0.126,0.6975
17.701,0.03315,2.6505,0.126,0.6975
17.801,0.03315,2.6505,0.126,0.699
17.901,0.03315,2.649,0.126,0.7005
18,0.03315,2.649,0.126,0.7005
18.101,0.03315,2.6475,0.126,0.702
18.2,0.03315,2.6475,0.126,0.7035
18.301,0.03315,2.646,0.126,0.705
18.401,0.03315,2.646,0.1245,0.7065
18.501,0.03315,2.6445,0.1245,0.708
18.601,0.0332,2.6445,0.1245,0.711
18.701,0.03315,2.643,0.1245,0.711
18.8,0.03315,2.643,0.1245,0.711
18.9,0.03315,2.6415,0.1245,0.7125
19,0.03315,2.6415,0.1245,0.714
19.101,0.03315,2.64,0.1245,0.714
19.2,0.03315,2.6385,0.1245,0.7185
19.301,0.03315,2.6385,0.123,0.7185
19.4,0.03315,2.637,0.123,0.7185
19.5,0.03315,2.637,0.123,0.72
19.601,0.03315,2.6355,0.123,0.7215
19.701,0.03315,2.634,0.123,0.7215
19.801,0.03315,2.6325,0.123,0.723
19.9,0.0332,2.6325,0.123,0.7245
20,0.03315,2.631,0.1215,0.7245
20.1,0.03315,2.6295,0.1215,0.7275
20.203,0.03325,2.628,0.1215,0.729
20.301,0.03315,2.628,0.1215,0.729
20.4,0.03315,2.6265,0.1215,0.7305
20.501,0.03315,2.625,0.1215,0.7305
20.6,0.03315,2.6235,0.1215,0.7335
20.701,0.03315,2.622,0.12,0.735
20.801,0.03315,2.6205,0.12,0.7365
20.901,0.0332,2.619,0.12,0.738
21,0.03315,2.6175,0.12,0.738
21.1,0.03315,2.616,0.12,0.738
21.201,0.03315,2.6145,0.12,0.7395
21.3,0.03315,2.6145,0.12,0.741
21.401,0.03315,2.6115,0.12,0.7425
21.501,0.03315,2.61,0.1185,0.744
21.6,0.03315,2.6085,0.1185,0.744
21.7,0.03315,2.607,0.1185,0.7455
21.8,0.03315,2.6055,0.1185,0.747
21.901,0.03315,2.604,0.1185,0.7485
22.001,0.0332,2.6025,0.1185,0.75
22.1,0.0332,2.601,0.117,0.75
22.2,0.0332,2.5995,0.117,0.7515
22.301,0.03315,2.598,0.117,0.753
22.4,0.03315,2.5965,0.117,0.7545
22.5,0.03315,2.595,0.117,0.756
22.601,0.03315,2.592,0.117,0.7575
22.701,0.0332,2.5905,0.117,0.759
22.8,0.03315,2.589,0.117,0.759
22.901,0.0332,2.5875,0.117,0.762
23,0.03315,2.586,0.1155,0.762
23.1,0.0332,2.583,0.1155,0.7635
23.201,0.03315,2.5815,0.1155,0.765
23.3,0.03315,2.58,0.1155,0.765
23.4,0.03315,2.577,0.1155,0.765
23.5,0.03315,2.5755,0.114,0.7665
23.601,0.03315,2.574,0.114,0.7695
23.7,0.03315,2.571,0.114,0.771
23.801,0.03315,2.5695,0.114,0.7725
23.901,0.03315,2.5665,0.114,0.774
24,0.03315,2.565,0.114,0.7725
24.1,0.03315,2.562,0.114,0.774
24.201,0.03315,2.5605,0.1125,0.777
24.301,0.03315,2.5575,0.1125,0.7755
24.4,0.03315,2.556,0.1125,0.7785
24.501,0.03315,2.553,0.1125,0.78
24.601,0.0332,2.5515,0.1125,0.7815
24.7,0.0332,2.5485,0.1125,0.7815
24.801,0.03315,2.547,0.111,0.783
24.9,0.03315,2.544,0.111,0.783
25.001,0.03315,2.5425,0.111,0.786
25.1,0.03315,2.5395,0.111,0.786
25.201,0.03315,2.5365,0.111,0.7875
25.3,0.0332,2.535,0.1095,0.789
25.4,0.03315,2.532,0.1095,0.789
25.501,0.0332,2.529,0.1095,0.792
25.6,0.03315,2.5275,0.1095,0.792
25.7,0.0332,2.5245,0.1095,0.7935
25.8,0.03315,2.5215,0.1095,0.795
25.901,0.0332,2.5185,0.108,0.7965
26.001,0.03315,2.517,0.108,0.7965
26.1,0.0332,2.514,0.108,0.798
26.2,0.03315,2.511,0.108,0.7995
26.301,0.03315,2.508,0.108,0.801
26.401,0.03315,2.505,0.108,0.801
26.5,0.03315,2.5035,0.108,0.8025
26.601,0.03315,2.5005,0.1065,0.8025
26.7,0.03315,2.4975,0.1065,0.8055
26.8,0.0332,2.4945,0.1065,0.807
26.901,0.0332,2.4915,0.1065,0.8085
27.001,0.03315,2.4885,0.105,0.8085
27.1,0.03315,2.4855,0.105,0.81
27.201,0.03315,2.4825,0.105,0.8115
27.301,0.0332,2.4795,0.105,0.8115
27.4,0.03315,2.4765,0.105,0.813
27.5,0.0332,2.4735,0.105,0.8145
27.6,0.0332,2.4705,0.1035,0.816
27.7,0.03315,2.4675,0.1035,0.816
27.801,0.03315,2.4645,0.1035,0.8175
27.9,0.03315,2.4615,0.1035,0.819
28.001,0.03315,2.4585,0.1035,0.819
28.101,0.03315,2.4555,0.102,0.8205
28.2,0.0332,2.4525,0.102,0.822
28.301,0.03315,2.4495,0.102,0.8235
28.401,0.03315,2.4465,0.102,0.825
28.5,0.0332,2.4435,0.102,0.825
28.601,0.0332,2.439,0.102,0.8265
28.7,0.03315,2.436,0.1005,0.828
28.801,0.0332,2.433,0.1005,0.828
28.9,0.03315,2.43,0.1005,0.8295
29.001,0.0332,2.4255,0.1005,0.831
29.1,0.0332,2.4225,0.1005,0.8325
29.201,0.03315,2.4195,0.099,0.834
29.3,0.03315,2.4165,0.099,0.834
29.401,0.03315,2.412,0.099,0.8355
29.5,0.03315,2.409,0.099,0.8355
29.6,0.0332,2.406,0.099,0.837
29.701,0.03315,2.4015,0.0975,0.8385
29.8,0.0332,2.3985,0.0975,0.84
29.901,0.03315,2.3955,0.0975,0.8415
30,0.0332,2.3925,0.0975,0.843
30.1,0.0332,2.388,0.0975,0.843
30.2,0.03315,2.3835,0.0975,0.8445
30.301,0.03315,2.3805,0.096,0.846
30.4,0.0332,2.3775,0.096,0.8475
30.501,0.0332,2.373,0.096,0.849
30.6,0.03315,2.37,0.096,0.849
30.7,0.03315,2.3655,0.096,0.8505
30.8,0.03315,2.3625,0.096,0.8505
30.9,0.03315,2.358,0.0945,0.8535
31,0.03315,2.355,0.0945,0.8535
31.101,0.03315,2.352,0.0945,0.855
31.201,0.0332,2.3475,0.0945,0.8565
31.3,0.03315,2.3445,0.0945,0.8565
31.4,0.03315,2.34,0.0945,0.858
31.5,0.0332,2.337,0.093,0.8595
31.601,0.03315,2.3325,0.093,0.861
31.7,0.0332,2.328,0.093,0.861
31.8,0.0332,2.325,0.093,0.8625
31.9,0.0332,2.3205,0.093,0.864
32.001,0.0332,2.316,0.0915,0.8655
32.101,0.03315,2.313,0.0915,0.867
32.2,0.03315,2.3085,0.0915,0.867
32.301,0.03315,2.304,0.0915,0.8685
32.4,0.03315,2.301,0.0915,0.8685
32.501,0.03315,2.2965,0.09,0.87
32.6,0.03315,2.2935,0.09,0.8715
32.7,0.03315,2.289,0.09,0.873
32.801,0.0332,2.2845,0.09,0.8745
32.901,0.03315,2.2815,0.09,0.876
33.001,0.0332,2.277,0.0885,0.876
33.101,0.0332,2.2725,0.0885,0.8775
33.201,0.0332,2.268,0.0885,0.8775
33.3,0.03315,2.265,0.0885,0.879
33.4,0.03315,2.2605,0.0885,0.8805
33.501,0.03315,2.256,0.0885,0.882
33.6,0.03315,2.2515,0.087,0.882
33.7,0.03315,2.2485,0.087,0.882
33.8,0.03315,2.244,0.087,0.885
33.9,0.0332,2.2395,0.087,0.8865
34.001,0.0332,2.235,0.087,0.888
34.101,0.03315,2.2305,0.0855,0.888
34.2,0.0332,2.226,0.0855,0.8895
34.3,0.0332,2.223,0.0855,0.891
34.401,0.0332,2.2185,0.0855,0.891
34.501,0.0332,2.214,0.0855,0.8925
34.6,0.0332,2.2095,0.084,0.894
34.701,0.03315,2.205,0.084,0.8955
34.8,0.03315,2.2005,0.084,0.8955
34.9,0.0332,2.1975,0.084,0.897
35,0.0332,2.193,0.084,0.8985
35.101,0.0332,2.1885,0.084,0.9
35.2,0.0332,2.184,0.0825,0.9
35.301,0.03315,2.1795,0.0825,0.903
35.4,0.03315,2.175,0.0825,0.903
35.501,0.03315,2.1705,0.0825,0.9045
35.6,0.03305,2.166,0.0825,0.9045
35.701,0.0332,2.1615,0.081,0.906
35.8,0.03315,2.157,0.081,0.9075
35.9,0.0332,2.154,0.081,0.9075
36,0.03315,2.148,0.081,0.909
36.1,0.0332,2.1435,0.081,0.9105
36.201,0.03315,2.1405,0.0795,0.912
36.3,0.03315,2.1345,0.0795,0.912
36.401,0.0332,2.13,0.0795,0.915
36.501,0.03315,2.127,0.0795,0.915
36.6,0.03315,2.121,0.0795,0.915
36.7,0.03315,2.1165,0.078,0.9165
36.801,0.03315,2.1135,0.078,0.918
36.9,0.03315,2.109,0.078,0.918
37,0.0332,2.1045,0.078,0.9195
37.101,0.0332,2.1,0.078,0.921
37.199,0.03305,2.094,0.078,0.921
37.301,0.03315,2.0895,0.0765,0.924
37.4,0.03315,2.085,0.0765,0.924
37.5,0.03315,2.0805,0.0765,0.9255
37.601,0.0332,2.076,0.0765,0.927
37.7,0.03315,2.0715,0.0765,0.927
37.801,0.0332,2.067,0.075,0.93
37.901,0.03315,2.0625,0.075,0.9315
38.001,0.03315,2.058,0.075,0.9315
38.1,0.0332,2.0535,0.075,0.9315
38.201,0.03315,2.049,0.075,0.933
38.3,0.03315,2.0445,0.075,0.9345
38.401,0.0332,2.04,0.0735,0.936
38.5,0.03305,2.0355,0.0735,0.936
38.6,0.0332,2.031,0.0735,0.9375
38.701,0.0332,2.0265,0.0735,0.939
38.8,0.03315,2.0205,0.0735,0.939
38.901,0.0332,2.016,0.072,0.942
39,0.03315,2.013,0.072,0.942
39.1,0.0332,2.007,0.072,0.9435
39.201,0.0332,2.0025,0.072,0.945
39.3,0.0332,1.998,0.072,0.945
39.4,0.0332,1.9935,0.072,0.9465
39.501,0.03315,1.989,0.072,0.948
39.6,0.0332,1.9845,0.0705,0.948
39.7,0.0332,1.98,0.0705,0.9495
39.8,0.03315,1.9755,0.0705,0.951
39.901,0.0332,1.9695,0.0705,0.9525
40.001,0.03315,1.9665,0.0705,0.9525
40.1,0.03315,1.962,0.0705,0.954
40.2,0.0332,1.956,0.069,0.9555
40.3,0.0332,1.9515,0.069,0.9555
40.401,0.03315,1.947,0.069,0.957
40.5,0.03315,1.9425,0.069,0.9585
40.6,0.0332,1.938,0.069,0.9585
40.7,0.0332,1.9335,0.069,0.96
40.8,0.0332,1.9275,0.069,0.9615
40.901,0.0332,1.923,0.0675,0.963
41.001,0.0332,1.9185,0.0675,0.963
41.1,0.0332,1.914,0.0675,0.9645
41.2,0.03315,1.9095,0.0675,0.966
41.301,0.03315,1.905,0.0675,0.966
41.4,0.03315,1.9005,0.066,0.9675
41.5,0.033,1.896,0.066,0.9675
41.601,0.0332,1.89,0.066,0.969
41.7,0.03315,1.8855,0.066,0.972
41.801,0.0332,1.881,0.066,0.9735
41.9,0.0332,1.8765,0.066,0.9735
42.001,0.03315,1.872,0.066,0.9735
42.1,0.03315,1.8675,0.0645,0.975
42.201,0.03315,1.863,0.0645,0.9765
42.301,0.0332,1.8585,0.0645,0.9765
42.4,0.03315,1.854,0.0645,0.9795
42.5,0.03315,1.848,0.0645,0.9795
42.601,0.03315,1.845,0.0645,0.981
42.701,0.0332,1.839,0.063,0.984
42.801,0.03315,1.8345,0.063,0.9825
42.9,0.03315,1.83,0.063,0.984
43.001,0.0332,1.8255,0.063,0.984
43.1,0.03315,1.821,0.063,0.9855
43.2,0.0332,1.8165,0.063,0.987
43.301,0.0332,1.812,0.0615,0.9885
43.401,0.03315,1.8075,0.0615,0.9885
43.501,0.0332,1.8015,0.0615,0.99
43.6,0.0332,1.797,0.0615,0.9915
43.7,0.03315,1.7925,0.0615,0.9915
43.801,0.0332,1.788,0.0615,0.9945
43.901,0.0332,1.7835,0.0615,0.9945
44.001,0.0332,1.779,0.06,0.996
44.1,0.03305,1.7745,0.06,0.996
44.2,0.03315,1.77,0.06,0.9975
44.3,0.0332,1.7655,0.06,0.999
44.401,0.0332,1.761,0.06,0.999
44.501,0.0332,1.7565,0.06,1.0005
44.6,0.03315,1.7505,0.06,1.002
44.7,0.03315,1.746,0.0585,1.0035
44.8,0.0332,1.7415,0.0585,1.0035
44.901,0.0332,1.737,0.0585,1.0065
45.001,0.03315,1.7325,0.0585,1.0065
45.1,0.0331,1.728,0.0585,1.008
45.2,0.03315,1.7235,0.0585,1.008
45.3,0.0331,1.719,0.057,1.0095
45.401,0.0332,1.7145,0.057,1.011
45.501,0.03315,1.71,0.057,1.011
45.601,0.0331,1.7055,0.057,1.0125
45.7,0.0331,1.701,0.057,1.0125
45.801,0.0331,1.6965,0.057,1.014
45.9,0.03305,1.692,0.057,1.0155
46.001,0.0332,1.6875,0.0555,1.017
46.101,0.03305,1.683,0.0555,1.017
46.2,0.0331,1.6785,0.0555,1.0185
46.3,0.03305,1.674,0.0555,1.02
46.401,0.03305,1.6695,0.0555,1.0215
46.5,0.03305,1.665,0.0555,1.0215
46.6,0.03305,1.6605,0.0555,1.0215
46.7,0.0331,1.656,0.054,1.023
46.801,0.03305,1.6515,0.054,1.0245
46.9,0.033,1.647,0.054,1.026
47,0.03305,1.6425,0.054,1.0275
47.101,0.03305,1.638,0.054,1.029
47.2,0.03305,1.6335,0.054,1.029
47.301,0.0332,1.629,0.0525,1.0305
47.401,0.0332,1.6245,0.0525,1.032
47.501,0.0332,1.62,0.0525,1.0335
47.601,0.033,1.614,0.0525,1.0335
47.7,0.03305,1.611,0.0525,1.035
47.801,0.033,1.6065,0.0525,1.035
47.9,0.03305,1.602,0.0525,1.0365
48.001,0.0332,1.5975,0.0525,1.038
48.101,0.0332,1.593,0.0525,1.0395
48.2,0.033,1.5885,0.051,1.041
48.3,0.033,1.584,0.051,1.041
48.4,0.03305,1.5795,0.051,1.0425
48.5,0.03305,1.575,0.051,1.0425
48.601,0.0332,1.5705,0.051,1.0455
48.704,0.0332,1.566,0.051,1.0485
48.8,0.033,1.5615,0.051,1.0455
48.9,0.03305,1.557,0.051,1.047
49.001,0.0332,1.554,0.051,1.0485
49.101,0.0332,1.5495,0.0495,1.05
49.201,0.03315,1.545,0.0495,1.05
49.301,0.03315,1.5405,0.0495,1.0515
49.401,0.03315,1.536,0.0495,1.053
49.5,0.03315,1.5315,0.0495,1.053
49.601,0.03315,1.527,0.0495,1.0545
49.701,0.03315,1.524,0.0495,1.056
49.8,0.0332,1.518,0.0495,1.056
49.901,0.03305,1.515,0.048,1.0575
50,0.03305,1.5105,0.048,1.0575
50.101,0.0331,1.506,0.048,1.059
50.201,0.03305,1.5015,0.048,1.062
50.3,0.0332,1.497,0.048,1.0605
50.4,0.0331,1.4925,0.048,1.062
50.5,0.0331,1.4895,0.048,1.0635
50.6,0.0331,1.485,0.048,1.065
50.7,0.033,1.4805,0.048,1.0665
50.8,0.0331,1.4775,0.048,1.068
50.901,0.033,1.473,0.048,1.068
51,0.0331,1.4685,0.0465,1.0695
51.1,0.0331,1.464,0.0465,1.0695
51.201,0.03305,1.4595,0.0465,1.071
51.301,0.03305,1.455,0.0465,1.0725
51.4,0.0331,1.452,0.0465,1.074
51.5,0.03315,1.4475,0.0465,1.074
51.6,0.03315,1.443,0.0465,1.0755
51.7,0.03315,1.44,0.0465,1.0755
51.8,0.03315,1.4355,0.045,1.077
51.9,0.03315,1.431,0.045,1.0785
52.001,0.03305,1.428,0.045,1.08
52.099,0.0332,1.4235,0.045,1.08
52.2,0.03315,1.419,0.045,1.0815
52.301,0.03315,1.416,0.045,1.0815
52.4,0.03315,1.4115,0.045,1.083
52.501,0.03305,1.407,0.045,1.0845
52.6,0.0332,1.4025,0.045,1.0845
52.7,0.03315,1.3995,0.045,1.086
52.801,0.03315,1.395,0.045,1.0875
52.9,0.03325,1.392,0.045,1.089
53.001,0.0332,1.3875,0.0435,1.089
53.1,0.0332,1.3845,0.0435,1.0905
53.2,0.0332,1.38,0.0435,1.092
53.301,0.0332,1.3755,0.0435,1.092
53.4,0.03325,1.371,0.0435,1.0935
53.5,0.0332,1.368,0.0435,1.095
53.6,0.03325,1.3635,0.0435,1.0965
53.7,0.0332,1.3605,0.042,1.0995
53.801,0.033,1.356,0.042,1.098
53.901,0.03315,1.3515,0.042,1.0995
54.001,0.0332,1.3485,0.042,1.0995
54.1,0.03325,1.344,0.042,1.101
54.201,0.0331,1.341,0.042,1.101
54.301,0.03305,1.3365,0.042,1.104
54.401,0.03315,1.3335,0.042,1.104
54.5,0.0332,1.329,0.042,1.1055
54.601,0.03315,1.326,0.0405,1.11
54.701,0.03325,1.3215,0.042,1.107
54.799,0.0333,1.3185,0.042,1.1085
54.901,0.0332,1.314,0.0405,1.1085
55.001,0.03315,1.311,0.0405,1.11
55.1,0.03325,1.3065,0.0405,1.11
55.2,0.03325,1.3035,0.0405,1.116
55.3,0.03325,1.299,0.0405,1.113
55.4,0.03325,1.296,0.0405,1.113
55.5,0.03325,1.293,0.0405,1.1145
55.601,0.0332,1.2885,0.0405,1.116
55.701,0.0332,1.2855,0.0405,1.1175
55.801,0.03325,1.281,0.0405,1.1175
55.9,0.0333,1.278,0.0405,1.119
56,0.0332,1.2735,0.039,1.1205
56.101,0.0332,1.2705,0.039,1.1205
56.201,0.0332,1.266,0.039,1.122
56.3,0.03325,1.263,0.039,1.1235
56.4,0.03325,1.26,0.039,1.1235
56.501,0.0333,1.2555,0.039,1.125
56.6,0.0333,1.2525,0.039,1.1265
56.701,0.0332,1.2495,0.039,1.1265
56.8,0.03325,1.2465,0.039,1.128
56.9,0.03325,1.242,0.039,1.1295
57,0.0333,1.239,0.039,1.131
57.101,0.0333,1.236,0.039,1.131
57.2,0.0333,1.2315,0.039,1.1325
57.3,0.0333,1.2285,0.0375,1.134
57.4,0.03325,1.2255,0.0375,1.134
57.5,0.0333,1.221,0.0375,1.1355
57.601,0.0332,1.218,0.0375,1.1355
57.7,0.03325,1.215,0.0375,1.137
57.801,0.0333,1.212,0.0375,1.1385
57.9,0.0332,1.2075,0.0375,1.1385
58,0.0333,1.2045,0.0375,1.14
58.1,0.03335,1.2015,0.0375,1.1415
58.201,0.03325,1.1985,0.0375,1.1415
58.3,0.0333,1.1955,0.0375,1.143
58.4,0.0333,1.191,0.036,1.1445
58.501,0.03325,1.188,0.036,1.1445
58.601,0.03325,1.185,0.036,1.146
58.7,0.0333,1.182,0.036,1.1475
58.801,0.0333,1.1775,0.036,1.149
58.9,0.0333,1.1745,0.036,1.149
59.001,0.0333,1.1715,0.036,1.1505
59.101,0.03325,1.1685,0.036,1.1505
59.2,0.0333,1.1655,0.036,1.152
59.3,0.03325,1.161,0.036,1.1535
59.4,0.03335,1.158,0.036,1.1535
59.5,0.0333,1.155,0.036,1.155
59.6,0.0333,1.152,0.036,1.1565
59.7,0.03335,1.149,0.0345,1.1565
59.8,0.0333,1.146,0.0345,1.158
59.899,0.0332,1.143,0.0345,1.1595
60,0.0333,1.14,0.0345,1.1595
60.1,0.0333,1.137,0.0345,1.161
60.203,0.03315,1.1325,0.0345,1.161
60.3,0.0333,1.1295,0.0345,1.1625
60.4,0.0332,1.1265,0.0345,1.164
60.5,0.0333,1.1235,0.0345,1.1655
60.6,0.0333,1.1205,0.0345,1.1655
60.7,0.0333,1.1175,0.0345,1.167
60.8,0.0333,1.1145,0.0345,1.1685
60.9,0.0333,1.1115,0.033,1.1685
61,0.0333,1.1085,0.033,1.17
61.101,0.0333,1.1055,0.033,1.1715
61.2,0.0333,1.1025,0.033,1.1715
61.3,0.0333,1.0995,0.033,1.173
61.4,0.0333,1.0965,0.033,1.1745
61.501,0.0333,1.0935,0.033,1.1745
61.6,0.0333,1.0905,0.033,1.176
61.7,0.0333,1.0875,0.033,1.1775
61.801,0.03325,1.0845,0.033,1.1775
61.9,0.0332,1.0815,0.033,1.1805
62,0.0333,1.0785,0.033,1.1805
62.099,0.0332,1.0755,0.033,1.182
62.201,0.0333,1.0725,0.033,1.182
62.3,0.03325,1.0695,0.033,1.1835
