Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_B2 / V,Voltage U_A2 / V
14.6,0.01715,1.3095,0.0555,0.801
14.7,0.01725,1.308,0.0555,0.8025
14.801,0.01715,1.3065,0.0555,0.804
14.9,0.01725,1.305,0.0555,0.8055
15,0.0172,1.3035,0.054,0.81
15.101,0.0171,1.302,0.054,0.8085
15.2,0.0172,1.3005,0.054,0.81
15.3,0.0172,1.299,0.054,0.81
15.401,0.0171,1.2975,0.054,0.8115
15.5,0.0172,1.296,0.054,0.8115
15.601,0.0171,1.2945,0.054,0.813
15.7,0.0173,1.293,0.054,0.8145
15.8,0.01725,1.2915,0.054,0.8145
15.9,0.01725,1.29,0.054,0.816
16.001,0.0172,1.2885,0.054,0.8175
16.1,0.01725,1.287,0.054,0.8175
16.2,0.01725,1.2855,0.054,0.819
16.301,0.01715,1.284,0.0525,0.8205
16.401,0.01725,1.2825,0.0525,0.822
16.5,0.01725,1.281,0.0525,0.8235
16.6,0.01715,1.278,0.0525,0.8235
16.7,0.0173,1.278,0.0525,0.825
16.8,0.0173,1.275,0.0525,0.8265
16.899,0.01735,1.2735,0.0525,0.828
16.999,0.01735,1.272,0.0525,0.8295
17.1,0.01725,1.2705,0.0525,0.831
17.201,0.0172,1.269,0.051,0.831
17.3,0.01735,1.2675,0.051,0.8325
17.4,0.0173,1.266,0.051,0.834
17.5,0.01735,1.263,0.051,0.8355
17.6,0.01735,1.2615,0.051,0.837
17.699,0.01735,1.26,0.051,0.837
17.8,0.01735,1.2585,0.051,0.8385
17.901,0.0173,1.257,0.051,0.84
18,0.0173,1.254,0.051,0.84
18.1,0.0173,1.2525,0.051,0.8415
18.201,0.01735,1.251,0.051,0.843
18.3,0.0173,1.2495,0.051,0.8445
18.4,0.0174,1.248,0.0495,0.8445
18.501,0.01735,1.245,0.0495,0.846
18.601,0.0173,1.2435,0.0495,0.8475
18.7,0.01735,1.242,0.0495,0.849
18.8,0.0174,1.2405,0.0495,0.8505
18.9,0.01735,1.239,0.0495,0.852
19.001,0.01735,1.236,0.0495,0.852
19.1,0.01735,1.2345,0.0495,0.8535
19.2,0.01735,1.233,0.0495,0.855
19.301,0.01735,1.23,0.0495,0.8565
19.4,0.01735,1.2285,0.048,0.8565
19.499,0.0174,1.227,0.048,0.858
19.6,0.0174,1.224,0.048,0.8595
19.7,0.01735,1.2225,0.048,0.861
19.8,0.0174,1.221,0.048,0.861
19.9,0.0174,1.218,0.048,0.8625
20.006,0.0173,1.2165,0.048,0.8655
20.1,0.01735,1.2135,0.048,0.864
20.2,0.0173,1.212,0.048,0.8655
20.301,0.0173,1.2105,0.048,0.867
20.4,0.0173,1.2075,0.048,0.8685
20.501,0.01735,1.206,0.048,0.8685
20.601,0.01735,1.2045,0.048,0.87
20.7,0.0173,1.2015,0.0465,0.8715
20.801,0.01735,1.2,0.0465,0.873
20.9,0.01735,1.1985,0.0465,0.873
21,0.0174,1.197,0.0465,0.8745
21.101,0.0174,1.194,0.0465,0.876
21.201,0.01735,1.1925,0.0465,0.8775
21.3,0.01735,1.191,0.0465,0.8775
21.4,0.01735,1.188,0.0465,0.879
21.5,0.01735,1.1865,0.0465,0.8805
21.6,0.01725,1.185,0.045,0.882
21.7,0.01735,1.182,0.045,0.882
21.8,0.0173,1.1805,0.045,0.8835
21.901,0.0173,1.1775,0.045,0.885
22.001,0.01735,1.176,0.045,0.8865
22.101,0.01735,1.173,0.045,0.8865
22.2,0.0173,1.1715,0.045,0.8895
22.3,0.01725,1.1685,0.045,0.8895
22.4,0.01725,1.167,0.045,0.891
22.501,0.0174,1.164,0.045,0.891
22.6,0.0173,1.1625,0.045,0.8925
22.7,0.0173,1.1595,0.0435,0.894
22.801,0.01735,1.158,0.0435,0.8955
22.901,0.01735,1.155,0.0435,0.897
23,0.01725,1.1535,0.0435,0.8985
23.1,0.01725,1.1505,0.0435,0.9015
23.2,0.0173,1.149,0.0435,0.9
23.3,0.01725,1.146,0.0435,0.903
23.401,0.01735,1.1445,0.0435,0.9015
23.5,0.01725,1.1415,0.0435,0.903
23.6,0.01725,1.14,0.042,0.9045
23.701,0.01735,1.137,0.042,0.9045
23.8,0.0173,1.1355,0.042,0.906
23.9,0.01725,1.1325,0.042,0.909
24,0.01725,1.1295,0.042,0.9105
24.1,0.01725,1.128,0.042,0.912
24.2,0.01725,1.125,0.042,0.912
24.3,0.01725,1.1235,0.042,0.9135
24.4,0.01725,1.1205,0.042,0.915
24.5,0.01725,1.119,0.042,0.915
24.6,0.01725,1.116,0.042,0.9165
24.7,0.01725,1.113,0.0405,0.9165
24.8,0.01725,1.1115,0.0405,0.9165
24.9,0.01725,1.1085,0.0405,0.921
25,0.01725,1.107,0.0405,0.921
25.1,0.01725,1.104,0.0405,0.9225
25.201,0.01725,1.1025,0.0405,0.9225
25.3,0.01725,1.0995,0.0405,0.924
25.4,0.01725,1.098,0.0405,0.924
25.5,0.0173,1.095,0.0405,0.927
25.6,0.0173,1.092,0.0405,0.9285
25.701,0.01725,1.0905,0.039,0.9285
25.8,0.01725,1.0875,0.039,0.93
25.901,0.01725,1.086,0.039,0.9315
26,0.01725,1.083,0.039,0.933
26.1,0.01725,1.08,0.039,0.933
26.201,0.0173,1.0785,0.039,0.933
26.301,0.0173,1.0755,0.039,0.9345
26.4,0.01725,1.074,0.039,0.936
26.499,0.01725,1.071,0.039,0.9375
26.601,0.01725,1.068,0.039,0.9375
26.699,0.01725,1.0665,0.0375,0.9405
26.8,0.01725,1.0635,0.0375,0.939
26.9,0.0173,1.062,0.0375,0.9435
27,0.01725,1.059,0.0375,0.942
27.101,0.01725,1.056,0.0375,0.945
27.2,0.01725,1.0545,0.0375,0.945
27.3,0.01725,1.0515,0.0375,0.9465
27.4,0.01725,1.05,0.0375,0.948
27.5,0.0173,1.047,0.0375,0.9495
27.601,0.01725,1.0455,0.0375,0.948
27.701,0.01725,1.0425,0.0375,0.951
27.8,0.01725,1.0395,0.036,0.951
27.9,0.01725,1.038,0.036,0.954
28,0.01725,1.035,0.036,0.9555
28.1,0.01725,1.032,0.036,0.957
28.201,0.01725,1.0305,0.036,0.957
28.3,0.01725,1.0275,0.036,0.9585
28.4,0.0173,1.0245,0.036,0.96
28.499,0.01725,1.023,0.036,0.9615
28.6,0.01725,1.02,0.036,0.9615
28.699,0.01725,1.017,0.036,0.963
28.8,0.0172,1.0155,0.036,0.963
28.9,0.01725,1.0125,0.0345,0.9645
29.003,0.01725,1.0095,0.036,0.963
29.1,0.0173,1.008,0.0345,0.9675
29.2,0.0172,1.0065,0.0345,0.969
29.3,0.01725,1.0035,0.0345,0.969
29.4,0.01715,1.0005,0.0345,0.9705
29.501,0.0173,0.999,0.0345,0.972
29.601,0.0173,0.996,0.0345,0.9735
29.7,0.0171,0.993,0.0345,0.975
29.8,0.0171,0.9915,0.0345,0.975
29.899,0.0171,0.9885,0.033,0.9765
29.999,0.0171,0.9855,0.033,0.978
30.1,0.01725,0.984,0.033,0.978
30.2,0.0171,0.981,0.033,0.9795
30.299,0.0172,0.9795,0.033,0.9825
30.4,0.0171,0.9765,0.033,0.9825
30.5,0.0171,0.9735,0.033,0.9825
30.6,0.0171,0.972,0.033,0.984
30.701,0.01725,0.969,0.033,0.9855
30.8,0.0171,0.966,0.033,0.987
30.9,0.01715,0.9645,0.033,0.9885
31,0.0171,0.9615,0.033,0.9885
31.1,0.0171,0.96,0.0315,0.99
31.2,0.01725,0.957,0.0315,0.9915
31.3,0.0172,0.954,0.0315,0.993
31.4,0.0172,0.9525,0.0315,0.993
31.5,0.0172,0.9495,0.0315,0.9915
31.601,0.01725,0.9465,0.0315,0.993
31.701,0.01725,0.945,0.0315,0.996
31.8,0.01715,0.942,0.0315,0.9975
31.9,0.01715,0.9405,0.0315,0.999
31.999,0.0172,0.9375,0.0315,1.0005
32.1,0.0172,0.9345,0.0315,1.002
32.2,0.0171,0.933,0.0315,1.002
32.3,0.0172,0.93,0.03,1.0035
32.399,0.01725,0.927,0.03,1.005
32.499,0.0173,0.9255,0.03,1.005
32.599,0.0173,0.9225,0.03,1.0065
32.699,0.0172,0.9195,0.03,1.008
32.8,0.0172,0.918,0.03,1.008
32.9,0.0172,0.915,0.03,1.0095
33,0.0172,0.9135,0.03,1.011
33.1,0.0171,0.9105,0.03,1.011
33.199,0.0172,0.909,0.03,1.0125
33.3,0.0172,0.906,0.03,1.014
33.4,0.0172,0.903,0.03,1.0155
33.5,0.01725,0.9,0.03,1.017
33.6,0.01725,0.8985,0.03,1.017
33.7,0.01715,0.8955,0.03,1.0185
33.8,0.01725,0.894,0.0285,1.02
33.9,0.0171,0.891,0.0285,1.02
33.999,0.0173,0.888,0.0285,1.0215
34.1,0.01725,0.8865,0.0285,1.023
34.2,0.01725,0.8835,0.0285,1.0245
34.3,0.01725,0.882,0.0285,1.0245
34.4,0.0173,0.879,0.0285,1.0245
34.5,0.01715,0.876,0.0285,1.026
34.6,0.0172,0.8745,0.0285,1.0275
34.7,0.01715,0.8715,0.027,1.029
34.8,0.0173,0.87,0.027,1.0305
34.9,0.0173,0.867,0.027,1.0305
35,0.0172,0.8655,0.027,1.032
35.099,0.01725,0.8625,0.027,1.0335
35.2,0.0173,0.8595,0.027,1.035
35.3,0.0173,0.858,0.027,1.035
35.4,0.0172,0.855,0.027,1.0365
35.5,0.0172,0.8535,0.027,1.038
35.6,0.0173,0.8505,0.027,1.038
35.7,0.0172,0.849,0.027,1.0395
35.799,0.0173,0.846,0.027,1.041
35.9,0.0172,0.843,0.027,1.0425
35.999,0.0173,0.8415,0.0255,1.0425
36.099,0.0173,0.8385,0.0255,1.044
36.199,0.0173,0.8355,0.0255,1.0455
36.3,0.0173,0.834,0.0255,1.0455
36.401,0.01715,0.831,0.0255,1.047
36.5,0.0173,0.8295,0.0255,1.0485
36.6,0.0173,0.8265,0.0255,1.0485
36.699,0.0173,0.825,0.0255,1.05
36.799,0.01735,0.822,0.0255,1.0515
36.9,0.0173,0.819,0.0255,1.053
37,0.01725,0.8175,0.0255,1.0545
37.1,0.01725,0.816,0.0255,1.0545
37.2,0.01735,0.813,0.0255,1.056
37.301,0.0173,0.81,0.0255,1.056
37.4,0.0173,0.8085,0.0255,1.0575
37.5,0.0173,0.807,0.024,1.059
37.599,0.01735,0.804,0.024,1.059
37.7,0.0173,0.801,0.024,1.0605
37.799,0.01735,0.7995,0.024,1.062
37.899,0.01735,0.798,0.024,1.062
38,0.0173,0.795,0.024,1.065
38.1,0.01735,0.792,0.024,1.065
38.2,0.0172,0.7905,0.024,1.0665
38.3,0.0173,0.7875,0.024,1.068
38.399,0.01735,0.786,0.024,1.068
38.5,0.01735,0.783,0.024,1.0695
38.601,0.0173,0.7815,0.024,1.071
38.7,0.01735,0.7785,0.024,1.071
38.8,0.01735,0.777,0.024,1.0725
38.901,0.0173,0.774,0.024,1.074
39,0.0173,0.771,0.0225,1.074
39.1,0.0173,0.7695,0.0225,1.0755
39.2,0.0173,0.768,0.0225,1.077
39.3,0.01735,0.765,0.0225,1.0785
39.4,0.0174,0.7635,0.0225,1.0785
39.5,0.01735,0.7605,0.0225,1.08
39.6,0.0174,0.759,0.0225,1.08
39.7,0.0174,0.7575,0.0225,1.0815
39.799,0.0174,0.7545,0.0225,1.083
39.9,0.01735,0.753,0.0225,1.0845
39.999,0.0174,0.75,0.0225,1.0845
40.1,0.01735,0.7485,0.0225,1.086
40.2,0.0173,0.7455,0.0225,1.0875
40.3,0.0174,0.744,0.0225,1.0875
40.4,0.0174,0.741,0.0225,1.089
40.499,0.0174,0.7395,0.0225,1.0905
40.6,0.01735,0.7365,0.0225,1.092
40.7,0.0174,0.735,0.0225,1.092
40.8,0.0174,0.7335,0.021,1.0935
40.899,0.0174,0.7305,0.021,1.095
41,0.01735,0.729,0.0225,1.095
41.1,0.0174,0.726,0.021,1.0965
41.199,0.01735,0.7245,0.021,1.0965
41.3,0.0174,0.7215,0.021,1.098
41.401,0.01735,0.72,0.021,1.0995
41.5,0.0174,0.7185,0.021,1.101
41.601,0.01735,0.717,0.021,1.1025
41.7,0.01735,0.714,0.021,1.1025
41.8,0.0174,0.7125,0.021,1.104
41.9,0.01735,0.7095,0.021,1.104
42,0.01735,0.708,0.021,1.1055
42.1,0.0174,0.7065,0.021,1.107
42.199,0.0174,0.7035,0.021,1.107
42.3,0.0174,0.702,0.021,1.1085
42.399,0.0173,0.7005,0.021,1.1085
42.5,0.0174,0.6975,0.021,1.11
42.6,0.0173,0.696,0.021,1.1115
42.7,0.0174,0.6945,0.0195,1.113
42.799,0.0174,0.6915,0.0195,1.113
42.9,0.0174,0.69,0.0195,1.1145
43,0.01735,0.687,0.0195,1.116
43.1,0.01735,0.6855,0.0195,1.116
43.2,0.0174,0.684,0.0195,1.1175
43.299,0.0173,0.681,0.0195,1.1175
43.4,0.0174,0.6795,0.0195,1.1205
43.5,0.0174,0.678,0.0195,1.1205
43.6,0.0174,0.675,0.0195,1.122
43.699,0.0174,0.6735,0.0195,1.122
43.8,0.0174,0.672,0.0195,1.1235
43.9,0.0174,0.6705,0.0195,1.125
44,0.01735,0.669,0.0195,1.1265
44.1,0.01735,0.666,0.0195,1.1265
44.2,0.0174,0.6645,0.0195,1.128
44.3,0.0174,0.663,0.0195,1.1295
44.4,0.0173,0.66,0.0195,1.1295
44.5,0.01735,0.6585,0.0195,1.131
44.6,0.01735,0.657,0.0195,1.1325
44.7,0.0174,0.6555,0.018,1.1325
44.8,0.01735,0.654,0.018,1.134
44.9,0.0174,0.651,0.018,1.1355
45,0.0173,0.6495,0.018,1.1355
45.1,0.0174,0.648,0.018,1.137
45.2,0.0173,0.6465,0.018,1.1385
45.3,0.0173,0.6435,0.018,1.1385
45.4,0.0174,0.642,0.018,1.14
45.5,0.0173,0.6405,0.018,1.14
45.6,0.0174,0.639,0.018,1.143
45.701,0.0174,0.636,0.018,1.143
45.801,0.0174,0.6345,0.018,1.1445
45.9,0.0174,0.633,0.018,1.1445
46,0.0174,0.6315,0.018,1.146
46.101,0.01735,0.6285,0.018,1.1475
46.2,0.0174,0.627,0.018,1.1475
46.3,0.0174,0.6255,0.018,1.149
46.4,0.0174,0.624,0.018,1.1505
46.501,0.0174,0.6225,0.018,1.152
46.6,0.01725,0.621,0.018,1.152
46.7,0.0174,0.6195,0.018,1.1535
46.8,0.01735,0.618,0.018,1.1535
46.9,0.0174,0.615,0.018,1.155
47.001,0.01735,0.6135,0.018,1.1565
47.1,0.01735,0.612,0.018,1.1565
47.2,0.01735,0.6105,0.0165,1.158
47.3,0.0173,0.609,0.0165,1.1595
47.401,0.01735,0.6075,0.0165,1.1595
47.501,0.0174,0.6045,0.0165,1.161
47.6,0.01735,0.603,0.0165,1.161
47.701,0.0174,0.6015,0.0165,1.1625
47.801,0.0174,0.6,0.018,1.161
47.9,0.0173,0.5985,0.0165,1.164
48.001,0.0174,0.597,0.0165,1.167
48.099,0.0173,0.5955,0.0165,1.1655
48.2,0.0173,0.5925,0.0165,1.167
48.3,0.0173,0.591,0.0165,1.1685
48.4,0.01725,0.5895,0.0165,1.17
48.5,0.0173,0.588,0.0165,1.17
48.6,0.01725,0.5865,0.0165,1.1715
48.7,0.0173,0.585,0.0165,1.173
48.8,0.0173,0.5835,0.0165,1.1745
48.901,0.0173,0.582,0.0165,1.1745
49,0.0173,0.5805,0.0165,1.176
49.1,0.0173,0.579,0.0165,1.176
49.2,0.0173,0.5775,0.0165,1.176
49.301,0.0173,0.5745,0.0165,1.1775
49.4,0.0173,0.573,0.0165,1.179
49.5,0.0173,0.5715,0.0165,1.1805
49.599,0.01725,0.57,0.015,1.1805
49.7,0.0173,0.5685,0.015,1.1835
49.799,0.0173,0.567,0.0165,1.182
49.9,0.0173,0.5655,0.015,1.1835
49.999,0.0173,0.564,0.015,1.1835
50.1,0.0173,0.5625,0.015,1.185
50.2,0.0173,0.561,0.015,1.1865
50.3,0.0173,0.5595,0.015,1.1865
50.399,0.0173,0.558,0.015,1.188
50.5,0.0173,0.555,0.015,1.1895
50.601,0.0173,0.5535,0.015,1.191
50.701,0.0173,0.552,0.015,1.1925
50.8,0.0173,0.5505,0.015,1.194
50.9,0.0173,0.549,0.015,1.1955
51.001,0.0173,0.5475,0.015,1.194
51.099,0.0173,0.546,0.015,1.1955
51.201,0.0173,0.5445,0.015,1.1985
51.299,0.0173,0.543,0.015,1.197
51.4,0.0173,0.5415,0.015,1.1985
51.5,0.0173,0.54,0.015,1.2
51.599,0.0173,0.5385,0.015,1.2015
51.7,0.0173,0.537,0.015,1.203
51.8,0.0173,0.5355,0.015,1.2015
51.9,0.0173,0.534,0.015,1.203
52,0.0173,0.5325,0.015,1.2045
52.099,0.0173,0.531,0.015,1.2045
52.2,0.0173,0.5295,0.0135,1.206
52.3,0.0173,0.528,0.015,1.209
52.401,0.0173,0.5265,0.015,1.209
52.5,0.01725,0.525,0.015,1.209
52.6,0.0173,0.5235,0.015,1.209
52.7,0.0173,0.522,0.015,1.212
52.801,0.0173,0.522,0.0135,1.212
52.9,0.01725,0.519,0.0135,1.2135
53,0.0173,0.5175,0.0135,1.215
53.1,0.0173,0.516,0.0135,1.215
53.2,0.0173,0.5145,0.0135,1.2165
53.3,0.0173,0.5145,0.0135,1.2165
53.4,0.0173,0.513,0.0135,1.218
53.5,0.0173,0.5115,0.0135,1.218
53.6,0.0173,0.51,0.0135,1.2195
53.7,0.0173,0.5085,0.0135,1.221
53.8,0.0173,0.507,0.0135,1.2225
53.901,0.0173,0.5055,0.0135,1.224
53.999,0.01725,0.504,0.0135,1.2225
54.102,0.01725,0.5025,0.0135,1.2255
54.2,0.0173,0.501,0.0135,1.2255
54.3,0.0173,0.4995,0.0135,1.227
54.4,0.0173,0.498,0.0135,1.2285
54.5,0.0173,0.4965,0.0135,1.2315
54.601,0.0173,0.495,0.0135,1.23
54.7,0.01725,0.4935,0.0135,1.2315
54.8,0.0173,0.492,0.0135,1.2315
54.9,0.0173,0.4905,0.0135,1.233
55,0.0173,0.489,0.0135,1.2345
55.1,0.0173,0.4875,0.0135,1.236
55.2,0.0172,0.486,0.0135,1.2345
55.301,0.0173,0.486,0.0135,1.2375
55.4,0.01715,0.4845,0.0135,1.236
55.501,0.0173,0.483,0.0135,1.2405
55.6,0.0173,0.4815,0.0135,1.239
55.7,0.01715,0.48,0.0135,1.2405
55.8,0.0173,0.4785,0.0135,1.2435
55.901,0.0173,0.477,0.0135,1.245
56,0.0173,0.4755,0.012,1.245
56.1,0.0173,0.4755,0.0135,1.2435
56.2,0.01715,0.474,0.012,1.245
56.3,0.0173,0.4725,0.012,1.2465
56.4,0.0173,0.471,0.012,1.248
56.5,0.01715,0.4695,0.012,1.248
56.601,0.0173,0.468,0.012,1.251
56.699,0.01715,0.4665,0.012,1.2495
56.8,0.0173,0.465,0.012,1.251
56.899,0.01715,0.4635,0.012,1.251
57,0.01715,0.4635,0.0135,1.2525
57.1,0.01725,0.462,0.012,1.254
57.201,0.01725,0.4605,0.012,1.2555
57.3,0.0173,0.459,0.012,1.257
57.4,0.0172,0.4575,0.012,1.257
57.5,0.01715,0.456,0.012,1.257
57.601,0.01725,0.4545,0.012,1.26
57.7,0.01715,0.4545,0.012,1.2585
57.8,0.0172,0.453,0.012,1.26
57.9,0.0172,0.4515,0.012,1.26
57.999,0.0172,0.45,0.012,1.2615
58.1,0.0172,0.4485,0.012,1.263
58.2,0.0171,0.447,0.012,1.2645
58.3,0.0173,0.447,0.012,1.266
58.401,0.0171,0.4455,0.012,1.2675
58.5,0.0173,0.444,0.012,1.269
58.6,0.0172,0.4425,0.012,1.272
58.7,0.0172,0.441,0.012,1.2675
58.801,0.01715,0.4395,0.012,1.272
58.9,0.01715,0.4395,0.012,1.2705
59,0.0171,0.438,0.012,1.272
59.101,0.01725,0.4365,0.012,1.2735
59.2,0.01715,0.435,0.012,1.2735
59.3,0.01725,0.4335,0.012,1.275
59.4,0.01715,0.432,0.012,1.2765
59.5,0.01715,0.432,0.012,1.2765
59.6,0.01715,0.4305,0.0105,1.2795
59.701,0.01715,0.429,0.012,1.281
59.8,0.01715,0.429,0.012,1.2795
59.899,0.0173,0.4275,0.0105,1.281
60,0.0173,0.426,0.0105,1.281
60.1,0.0172,0.4245,0.0105,1.284
60.2,0.0172,0.4245,0.012,1.284
60.3,0.0173,0.423,0.012,1.284
60.4,0.0172,0.4215,0.0105,1.2855
60.501,0.0172,0.42,0.012,1.2855
60.6,0.0172,0.42,0.012,1.287
60.7,0.0173,0.4185,0.0105,1.2885
60.801,0.0171,0.417,0.0105,1.2915
60.899,0.0173,0.4155,0.0105,1.29
61,0.0172,0.4155,0.0105,1.2915
61.1,0.0172,0.414,0.0105,1.2915
61.2,0.01725,0.4125,0.0105,1.293
61.3,0.0173,0.411,0.0105,1.293
61.4,0.01725,0.4095,0.0105,1.2945
61.5,0.01725,0.4095,0.0105,1.296
61.6,0.01735,0.408,0.0105,1.2975
61.699,0.0173,0.4065,0.0105,1.2975
61.8,0.0173,0.405,0.0105,1.299
61.9,0.0173,0.405,0.0105,1.299
62,0.0173,0.4035,0.0105,1.3005
62.1,0.0173,0.402,0.0105,1.3005
62.2,0.01735,0.4005,0.0105,1.302
