Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_B2 / V,Voltage U_A2 / V
8.1,0.03325,2.6385,0.135,0.606
8.2,0.0333,2.64,0.135,0.6075
8.299,0.03325,2.64,0.135,0.609
8.4,0.0332,2.64,0.135,0.6105
8.5,0.0332,2.6415,0.135,0.6105
8.6,0.0332,2.6415,0.135,0.612
8.701,0.03325,2.643,0.135,0.6135
8.8,0.0332,2.643,0.135,0.615
8.9,0.0332,2.6445,0.135,0.6165
9.001,0.0333,2.6445,0.135,0.618
9.1,0.03315,2.6445,0.135,0.6195
9.199,0.03315,2.646,0.135,0.621
9.3,0.03315,2.646,0.135,0.6225
9.4,0.03315,2.6475,0.135,0.6225
9.5,0.03315,2.6475,0.135,0.624
9.601,0.03325,2.6475,0.135,0.6255
9.7,0.03315,2.649,0.135,0.627
9.799,0.03315,2.649,0.1335,0.6285
9.9,0.03315,2.6505,0.1335,0.63
10,0.03315,2.6505,0.1335,0.6315
10.1,0.03315,2.6505,0.1335,0.633
10.2,0.03315,2.652,0.1335,0.633
10.3,0.03315,2.652,0.1335,0.6345
10.4,0.03315,2.652,0.1335,0.636
10.5,0.0332,2.6535,0.1335,0.636
10.601,0.03315,2.6535,0.1335,0.6375
10.701,0.0332,2.6535,0.1335,0.639
10.8,0.03315,2.6535,0.1335,0.6405
10.9,0.03315,2.655,0.1335,0.642
11,0.03315,2.655,0.1335,0.6435
11.099,0.03315,2.655,0.132,0.645
11.2,0.03315,2.655,0.132,0.6465
11.3,0.0331,2.655,0.132,0.648
11.4,0.03315,2.6565,0.132,0.6495
11.499,0.03315,2.6565,0.132,0.651
11.6,0.03315,2.6565,0.132,0.6525
11.699,0.03315,2.6565,0.132,0.654
11.799,0.03315,2.6565,0.132,0.6555
11.9,0.03315,2.6565,0.132,0.6555
12,0.03315,2.658,0.132,0.657
12.1,0.03315,2.658,0.132,0.6585
12.199,0.03315,2.658,0.132,0.66
12.3,0.03315,2.658,0.132,0.66
12.401,0.03315,2.658,0.132,0.6615
12.5,0.03315,2.658,0.1305,0.663
12.6,0.03315,2.658,0.1305,0.6645
12.7,0.03315,2.658,0.1305,0.666
12.8,0.03315,2.658,0.1305,0.6675
12.9,0.03315,2.658,0.1305,0.6675
13.001,0.03315,2.658,0.1305,0.669
13.1,0.03315,2.658,0.1305,0.6705
13.2,0.03315,2.658,0.1305,0.672
13.301,0.03315,2.658,0.1305,0.672
13.4,0.03315,2.658,0.1305,0.675
13.5,0.03315,2.658,0.129,0.675
13.6,0.03315,2.658,0.129,0.6765
13.701,0.03315,2.6565,0.129,0.6765
13.801,0.03315,2.6565,0.129,0.678
13.9,0.03315,2.6565,0.129,0.681
14,0.03315,2.6565,0.129,0.681
14.1,0.03315,2.6565,0.129,0.6825
14.2,0.03315,2.655,0.129,0.684
14.3,0.03315,2.655,0.129,0.684
14.401,0.03315,2.655,0.129,0.687
14.5,0.03315,2.655,0.129,0.6885
14.601,0.0331,2.655,0.1275,0.6885
14.699,0.03315,2.6535,0.1275,0.6915
14.8,0.03315,2.6535,0.1275,0.6915
14.899,0.03315,2.6535,0.1275,0.693
15,0.03315,2.6535,0.1275,0.6945
15.1,0.03315,2.652,0.1275,0.696
15.199,0.03315,2.652,0.1275,0.6975
15.3,0.03315,2.6505,0.1275,0.6975
15.399,0.03315,2.6505,0.126,0.7005
15.5,0.03315,2.6505,0.126,0.7005
15.6,0.03315,2.649,0.126,0.702
15.7,0.03315,2.649,0.126,0.7035
15.8,0.03315,2.649,0.126,0.705
15.9,0.03315,2.6475,0.126,0.705
16,0.03315,2.646,0.126,0.7065
16.1,0.03315,2.646,0.126,0.708
16.201,0.03315,2.646,0.126,0.708
16.3,0.03315,2.6445,0.126,0.711
16.4,0.03315,2.643,0.1245,0.711
16.501,0.03315,2.643,0.1245,0.7125
16.6,0.03315,2.6415,0.1245,0.714
16.7,0.03315,2.6415,0.1245,0.7155
16.8,0.03315,2.64,0.1245,0.717
16.901,0.03315,2.64,0.1245,0.717
17,0.03315,2.6385,0.1245,0.7185
17.1,0.03315,2.6385,0.1245,0.72
17.2,0.03315,2.637,0.123,0.7215
17.3,0.03315,2.6355,0.123,0.723
17.4,0.03315,2.6355,0.123,0.723
17.5,0.0331,2.634,0.123,0.7245
17.6,0.03315,2.634,0.123,0.726
17.7,0.0332,2.631,0.123,0.7275
17.8,0.03315,2.631,0.123,0.729
17.9,0.03315,2.6295,0.123,0.7305
18,0.03315,2.628,0.1215,0.7305
18.101,0.03315,2.6265,0.1215,0.732
18.2,0.03315,2.625,0.1215,0.7335
18.299,0.03315,2.625,0.1215,0.735
18.4,0.03315,2.6235,0.1215,0.7365
18.5,0.03315,2.622,0.1215,0.738
18.6,0.03315,2.6205,0.1215,0.738
18.7,0.03315,2.619,0.12,0.7395
18.8,0.03315,2.6175,0.12,0.741
18.9,0.03315,2.616,0.12,0.7425
19,0.03315,2.616,0.12,0.744
19.099,0.033,2.613,0.12,0.7455
19.199,0.0331,2.6115,0.12,0.7455
19.3,0.0331,2.61,0.12,0.747
19.399,0.03305,2.6085,0.1185,0.7485
19.5,0.03305,2.607,0.1185,0.75
19.6,0.03305,2.6055,0.1185,0.75
19.7,0.03305,2.604,0.1185,0.7515
19.8,0.03305,2.6025,0.1185,0.753
19.901,0.03315,2.601,0.1185,0.753
20,0.03305,2.5995,0.1185,0.756
20.101,0.03315,2.598,0.1185,0.756
20.201,0.03315,2.5965,0.117,0.7575
20.3,0.033,2.595,0.117,0.759
20.4,0.033,2.592,0.117,0.7605
20.5,0.033,2.5905,0.117,0.762
20.599,0.03305,2.589,0.117,0.7635
20.7,0.033,2.5875,0.117,0.7635
20.801,0.03315,2.5845,0.117,0.7635
20.9,0.033,2.583,0.1155,0.7665
20.999,0.03305,2.5815,0.1155,0.768
21.1,0.033,2.58,0.1155,0.768
21.2,0.033,2.577,0.1155,0.7695
21.301,0.03315,2.5755,0.1155,0.7695
21.4,0.03315,2.574,0.1155,0.771
21.5,0.03295,2.571,0.114,0.7725
21.6,0.033,2.5695,0.114,0.774
21.7,0.033,2.5665,0.114,0.7755
21.8,0.033,2.565,0.114,0.777
21.9,0.033,2.562,0.114,0.7785
22,0.033,2.5605,0.1125,0.7785
22.1,0.033,2.559,0.1125,0.78
22.2,0.03315,2.556,0.1125,0.7815
22.299,0.033,2.553,0.1125,0.783
22.4,0.033,2.5515,0.1125,0.7845
22.5,0.03315,2.5485,0.1125,0.7845
22.6,0.033,2.547,0.111,0.786
22.7,0.033,2.544,0.111,0.786
22.8,0.033,2.5425,0.111,0.789
22.901,0.03315,2.5395,0.111,0.789
23,0.033,2.538,0.111,0.792
23.101,0.0331,2.535,0.111,0.792
23.2,0.033,2.532,0.1095,0.7935
23.299,0.03315,2.5305,0.1095,0.795
23.399,0.03315,2.5275,0.1095,0.795
23.499,0.03315,2.5245,0.1095,0.798
23.6,0.03305,2.523,0.1095,0.798
23.7,0.03305,2.52,0.108,0.7995
23.799,0.03315,2.517,0.108,0.801
23.9,0.03305,2.514,0.108,0.8025
24.001,0.033,2.511,0.108,0.8025
24.1,0.03305,2.5095,0.108,0.804
24.199,0.0332,2.5065,0.108,0.8055
24.3,0.03305,2.5035,0.108,0.807
24.401,0.033,2.5005,0.1065,0.807
24.5,0.03305,2.4975,0.1065,0.8085
24.6,0.03305,2.4945,0.1065,0.81
24.7,0.03305,2.493,0.1065,0.8115
24.799,0.03315,2.49,0.1065,0.813
24.9,0.03305,2.487,0.1065,0.813
25,0.0331,2.484,0.105,0.8145
25.1,0.0331,2.481,0.105,0.816
25.2,0.0331,2.478,0.105,0.8175
25.301,0.033,2.475,0.105,0.8175
25.4,0.0331,2.472,0.105,0.819
25.5,0.0331,2.469,0.1035,0.8205
25.601,0.033,2.466,0.1035,0.8205
25.7,0.0331,2.463,0.1035,0.822
25.8,0.0331,2.46,0.1035,0.8235
25.901,0.033,2.457,0.1035,0.825
26,0.0331,2.4525,0.1035,0.8265
26.099,0.0332,2.4495,0.102,0.8265
26.199,0.0332,2.448,0.102,0.828
26.3,0.03315,2.4435,0.102,0.8295
26.4,0.03315,2.4405,0.102,0.831
26.5,0.0331,2.4375,0.102,0.831
26.601,0.033,2.4345,0.1005,0.8325
26.7,0.03315,2.43,0.1005,0.834
26.8,0.03315,2.427,0.1005,0.8355
26.9,0.03315,2.424,0.1005,0.8355
27,0.03315,2.421,0.1005,0.837
27.1,0.03315,2.418,0.1005,0.8385
27.2,0.0331,2.4135,0.099,0.84
27.3,0.03315,2.4105,0.099,0.8415
27.4,0.0332,2.4075,0.099,0.8415
27.5,0.03315,2.403,0.099,0.843
27.601,0.03305,2.4,0.099,0.8445
27.7,0.03315,2.397,0.0975,0.846
27.8,0.03315,2.394,0.0975,0.846
27.9,0.03315,2.3895,0.0975,0.8475
28,0.03315,2.3865,0.0975,0.849
28.1,0.0332,2.382,0.096,0.849
28.2,0.0332,2.379,0.0975,0.8505
28.301,0.0331,2.3745,0.096,0.852
28.401,0.0331,2.3715,0.096,0.8535
28.5,0.0331,2.367,0.096,0.855
28.6,0.0332,2.364,0.096,0.855
28.702,0.033,2.3595,0.096,0.8565
28.8,0.0332,2.3565,0.0945,0.858
28.9,0.0332,2.3535,0.0945,0.8595
29.001,0.0331,2.349,0.0945,0.861
29.1,0.0332,2.346,0.0945,0.861
29.2,0.0332,2.343,0.0945,0.8625
29.3,0.0332,2.3385,0.0945,0.8625
29.4,0.0332,2.334,0.093,0.864
29.5,0.0332,2.331,0.093,0.8655
29.599,0.0333,2.3265,0.093,0.8655
29.701,0.03315,2.322,0.093,0.8685
29.801,0.03315,2.319,0.093,0.8685
29.9,0.0332,2.3145,0.0915,0.87
29.999,0.0333,2.31,0.0915,0.8715
30.1,0.03325,2.307,0.0915,0.873
30.2,0.0332,2.3025,0.0915,0.873
30.301,0.0332,2.2995,0.0915,0.8745
30.4,0.0332,2.295,0.09,0.876
30.5,0.0332,2.292,0.09,0.8775
30.6,0.0332,2.2875,0.09,0.8775
30.7,0.0332,2.283,0.09,0.879
30.799,0.0332,2.2785,0.09,0.8805
30.9,0.0332,2.274,0.09,0.8805
30.999,0.0333,2.271,0.0885,0.882
31.099,0.0333,2.2665,0.0885,0.8835
31.2,0.03325,2.262,0.0885,0.885
31.3,0.03325,2.259,0.0885,0.885
31.4,0.03325,2.2545,0.087,0.8865
31.5,0.03325,2.25,0.087,0.888
31.6,0.03325,2.2455,0.087,0.888
31.7,0.03325,2.2425,0.087,0.8895
31.8,0.03325,2.238,0.087,0.891
31.9,0.0332,2.2335,0.087,0.8925
32,0.03325,2.229,0.0855,0.894
32.1,0.0333,2.2245,0.0855,0.894
32.2,0.03325,2.22,0.0855,0.8955
32.3,0.0333,2.217,0.0855,0.897
32.4,0.03325,2.2125,0.084,0.8985
32.501,0.03325,2.208,0.084,0.9
32.6,0.03325,2.2035,0.084,0.9
32.7,0.03325,2.199,0.084,0.9015
32.8,0.0333,2.1945,0.084,0.903
32.9,0.03325,2.19,0.084,0.903
33,0.0333,2.1855,0.0825,0.9045
33.1,0.03325,2.1825,0.0825,0.906
33.2,0.0333,2.178,0.0825,0.9075
33.3,0.0333,2.1735,0.0825,0.9075
33.401,0.03325,2.169,0.0825,0.909
33.5,0.0333,2.1645,0.0825,0.9105
33.6,0.0333,2.16,0.081,0.912
33.7,0.03325,2.1555,0.081,0.912
33.8,0.0333,2.151,0.081,0.9135
33.9,0.0333,2.1465,0.081,0.9135
33.999,0.0332,2.142,0.081,0.915
34.099,0.0332,2.1375,0.0795,0.9165
34.2,0.0333,2.133,0.0795,0.918
34.301,0.03325,2.1285,0.0795,0.9195
34.4,0.0333,2.124,0.0795,0.9195
34.501,0.0333,2.1195,0.0795,0.921
34.601,0.03325,2.115,0.078,0.9225
34.7,0.03325,2.1105,0.078,0.9225
34.8,0.0333,2.106,0.078,0.924
34.9,0.03325,2.1015,0.078,0.9255
35,0.03325,2.097,0.078,0.927
35.1,0.03325,2.0925,0.078,0.927
35.199,0.03315,2.088,0.0765,0.927
35.3,0.0332,2.0835,0.0765,0.93
35.4,0.03325,2.079,0.0765,0.9315
35.5,0.03325,2.0745,0.0765,0.9315
35.599,0.0332,2.07,0.0765,0.9315
35.7,0.0332,2.0655,0.075,0.9345
35.8,0.03325,2.061,0.075,0.9345
35.9,0.0332,2.0565,0.075,0.936
36,0.0332,2.052,0.075,0.9375
36.101,0.0333,2.0475,0.075,0.939
36.2,0.0332,2.043,0.075,0.939
36.3,0.0332,2.0385,0.0735,0.9405
36.4,0.0332,2.034,0.0735,0.942
36.5,0.03315,2.028,0.0735,0.942
36.6,0.0332,2.0235,0.0735,0.9435
36.7,0.0332,2.019,0.0735,0.945
36.8,0.0332,2.0145,0.0735,0.9465
36.9,0.0332,2.01,0.072,0.9465
37,0.0332,2.0055,0.072,0.948
37.1,0.03315,2.001,0.072,0.9495
37.201,0.03325,1.9965,0.072,0.951
37.3,0.03315,1.992,0.072,0.951
37.4,0.03315,1.9875,0.072,0.9525
37.499,0.0332,1.983,0.0705,0.951
37.6,0.03315,1.977,0.0705,0.954
37.7,0.03325,1.9725,0.0705,0.957
37.8,0.0332,1.968,0.0705,0.9555
37.901,0.03325,1.9635,0.0705,0.9585
38,0.03315,1.959,0.069,0.9585
38.099,0.03315,1.9545,0.069,0.9585
38.199,0.0332,1.95,0.069,0.96
38.299,0.03315,1.9455,0.069,0.96
38.4,0.0332,1.941,0.069,0.9615
38.501,0.0332,1.935,0.069,0.9645
38.6,0.0332,1.9305,0.069,0.9645
38.703,0.0333,1.926,0.0675,0.966
38.8,0.0332,1.9215,0.0675,0.966
38.901,0.0332,1.917,0.0675,0.9675
39.002,0.0333,1.9125,0.0675,0.9705
39.1,0.0332,1.908,0.0675,0.969
39.2,0.0332,1.9035,0.066,0.9705
39.3,0.0332,1.8975,0.066,0.972
39.4,0.0332,1.893,0.066,0.972
39.5,0.0332,1.8885,0.066,0.9735
39.601,0.0332,1.884,0.066,0.975
39.7,0.03325,1.8795,0.066,0.9765
39.8,0.0332,1.875,0.0645,0.9765
39.9,0.0332,1.8705,0.0645,0.978
40.001,0.0332,1.866,0.0645,0.9795
40.101,0.0332,1.8615,0.0645,0.9795
40.2,0.0332,1.857,0.0645,0.981
40.3,0.0332,1.851,0.0645,0.9825
40.4,0.0332,1.848,0.0645,0.9825
40.5,0.0332,1.842,0.063,0.984
40.601,0.0332,1.8375,0.063,0.9855
40.701,0.0332,1.833,0.063,0.987
40.8,0.0332,1.8285,0.063,0.987
40.9,0.0332,1.824,0.063,0.99
41,0.0332,1.8195,0.063,0.99
41.1,0.0332,1.815,0.0615,0.99
41.201,0.0332,1.809,0.0615,0.9915
41.3,0.0332,1.806,0.0615,0.993
41.4,0.0332,1.8,0.0615,0.9945
41.5,0.0332,1.7955,0.0615,0.9945
41.601,0.0332,1.791,0.0615,0.996
41.7,0.0332,1.7865,0.06,0.9975
41.8,0.0332,1.782,0.06,0.9975
41.9,0.0332,1.7775,0.06,0.999
42,0.0332,1.773,0.06,1.0005
42.1,0.0332,1.7685,0.06,1.0005
42.2,0.03315,1.764,0.06,1.002
42.3,0.0332,1.7595,0.06,1.0035
42.401,0.0332,1.7535,0.0585,1.005
42.501,0.0332,1.749,0.0585,1.0065
42.6,0.0332,1.7445,0.0585,1.0065
42.7,0.0332,1.74,0.0585,1.0065
42.8,0.0332,1.7355,0.0585,1.008
42.9,0.0332,1.731,0.0585,1.0095
43,0.0332,1.7265,0.0585,1.0095
43.101,0.0332,1.722,0.057,1.011
43.201,0.0332,1.7175,0.057,1.0125
43.3,0.0332,1.713,0.057,1.014
43.4,0.0332,1.7085,0.057,1.014
43.5,0.0332,1.704,0.057,1.0155
43.599,0.03315,1.6995,0.057,1.0155
43.7,0.0332,1.695,0.057,1.017
43.8,0.0332,1.689,0.0555,1.0185
43.9,0.0332,1.686,0.0555,1.0185
44,0.0332,1.6815,0.0555,1.02
44.1,0.03315,1.677,0.0555,1.0215
44.2,0.0332,1.6725,0.0555,1.0215
44.3,0.0332,1.668,0.0555,1.023
44.401,0.0332,1.6635,0.0555,1.0245
44.5,0.03315,1.6575,0.054,1.0245
44.601,0.0332,1.653,0.054,1.0275
44.7,0.03315,1.6485,0.054,1.0275
44.8,0.0331,1.644,0.054,1.029
44.901,0.0332,1.6395,0.054,1.0305
45,0.0331,1.635,0.054,1.0305
45.1,0.03305,1.632,0.054,1.032
45.2,0.033,1.6275,0.054,1.032
45.3,0.03305,1.623,0.0525,1.0335
45.4,0.033,1.6185,0.0525,1.035
45.501,0.0332,1.614,0.0525,1.0365
45.599,0.0331,1.6095,0.0525,1.0365
45.699,0.033,1.605,0.0525,1.038
45.8,0.033,1.6005,0.0525,1.0395
45.9,0.0332,1.596,0.0525,1.041
46,0.03305,1.5915,0.0525,1.041
46.099,0.03315,1.587,0.0525,1.041
46.2,0.03305,1.5825,0.051,1.0425
46.3,0.03305,1.578,0.051,1.0455
46.399,0.03315,1.5735,0.051,1.044
46.499,0.0332,1.569,0.051,1.0455
46.6,0.03305,1.566,0.051,1.047
46.7,0.0331,1.56,0.051,1.0485
46.799,0.0332,1.557,0.051,1.05
46.899,0.0332,1.5525,0.051,1.05
46.999,0.0332,1.548,0.0495,1.0515
47.1,0.03315,1.5435,0.0495,1.0515
47.201,0.03305,1.539,0.0495,1.0545
47.3,0.0331,1.5345,0.0495,1.0545
47.4,0.03315,1.5315,0.0495,1.056
47.5,0.03315,1.527,0.0495,1.056
47.6,0.03315,1.5225,0.0495,1.0575
47.7,0.03315,1.518,0.048,1.0575
47.8,0.03315,1.5135,0.0495,1.059
47.9,0.03315,1.5105,0.048,1.0605
48,0.03315,1.506,0.048,1.0605
48.1,0.0332,1.5015,0.048,1.062
48.2,0.0331,1.497,0.048,1.0635
48.3,0.0331,1.494,0.048,1.065
48.4,0.0332,1.4895,0.048,1.065
48.499,0.03325,1.4865,0.048,1.0665
48.6,0.0332,1.482,0.048,1.068
48.701,0.0331,1.4775,0.048,1.068
48.801,0.0331,1.473,0.048,1.0695
48.9,0.03325,1.4685,0.048,1.071
49,0.0332,1.4655,0.0465,1.0725
49.1,0.0332,1.461,0.0465,1.0725
49.2,0.03325,1.4565,0.0465,1.074
49.299,0.0333,1.452,0.0465,1.0755
49.401,0.03315,1.449,0.0465,1.0755
49.501,0.0332,1.4445,0.0465,1.077
49.599,0.0332,1.44,0.0465,1.0785
49.7,0.0332,1.437,0.0465,1.08
49.799,0.0333,1.4325,0.0465,1.08
49.9,0.03325,1.428,0.045,1.0815
50,0.03325,1.425,0.045,1.083
50.1,0.03325,1.4205,0.045,1.083
50.2,0.0332,1.416,0.045,1.0845
50.3,0.03325,1.413,0.045,1.086
50.399,0.03335,1.4085,0.045,1.0875
50.5,0.03325,1.404,0.045,1.0875
50.599,0.0333,1.401,0.045,1.089
50.7,0.03325,1.3965,0.045,1.0905
50.8,0.0333,1.392,0.045,1.0905
50.899,0.0333,1.389,0.0435,1.092
50.999,0.0333,1.3845,0.0435,1.0935
51.1,0.0333,1.38,0.0435,1.0935
51.2,0.0333,1.377,0.0435,1.095
51.3,0.0333,1.3725,0.0435,1.0965
51.4,0.03325,1.3695,0.0435,1.098
51.5,0.0333,1.365,0.0435,1.098
51.6,0.03335,1.362,0.0435,1.0995
51.7,0.0333,1.3575,0.0435,1.0995
51.801,0.0332,1.353,0.042,1.101
51.9,0.0331,1.35,0.042,1.1025
52,0.0333,1.3455,0.042,1.104
52.1,0.0333,1.3425,0.042,1.104
52.2,0.0333,1.338,0.042,1.1055
52.3,0.03335,1.335,0.042,1.1055
52.4,0.0333,1.3305,0.042,1.107
52.5,0.03335,1.3275,0.042,1.1085
52.6,0.0333,1.323,0.042,1.1085
52.7,0.0333,1.32,0.042,1.11
52.8,0.0333,1.3155,0.0405,1.1115
52.901,0.03325,1.3125,0.0405,1.1115
53.001,0.0333,1.308,0.0405,1.113
53.1,0.0333,1.305,0.0405,1.1145
53.2,0.0333,1.3005,0.0405,1.1145
53.301,0.03325,1.2975,0.0405,1.116
53.4,0.0333,1.2945,0.0405,1.1175
53.5,0.0333,1.29,0.0405,1.1175
53.6,0.0333,1.287,0.0405,1.119
53.699,0.0333,1.2825,0.0405,1.1205
53.799,0.0333,1.2795,0.0405,1.122
53.9,0.0333,1.275,0.039,1.122
54,0.03325,1.272,0.039,1.1235
54.1,0.03325,1.269,0.039,1.1235
54.199,0.0332,1.266,0.039,1.1265
54.3,0.0333,1.2615,0.039,1.1265
54.4,0.03325,1.2585,0.039,1.128
54.5,0.03325,1.2555,0.039,1.128
54.601,0.0333,1.251,0.039,1.1295
54.7,0.0333,1.248,0.039,1.1295
54.799,0.0332,1.245,0.039,1.1325
54.9,0.0332,1.242,0.039,1.1325
55,0.03325,1.2375,0.0375,1.134
55.1,0.0332,1.2345,0.0375,1.134
55.201,0.0333,1.2315,0.0375,1.1355
55.302,0.0333,1.2285,0.0375,1.137
55.4,0.0332,1.224,0.0375,1.1385
55.5,0.0332,1.221,0.0375,1.1385
55.6,0.0332,1.218,0.0375,1.14
55.7,0.0332,1.2135,0.0375,1.1415
55.801,0.0333,1.2105,0.0375,1.1415
55.9,0.0332,1.2075,0.0375,1.143
55.999,0.0332,1.2045,0.0375,1.1445
56.1,0.0332,1.2015,0.0375,1.1445
56.2,0.03325,1.1985,0.036,1.146
56.3,0.0332,1.194,0.036,1.1475
56.4,0.0332,1.191,0.036,1.1475
56.5,0.0332,1.188,0.036,1.149
56.6,0.0332,1.185,0.036,1.1505
56.7,0.0332,1.182,0.036,1.152
56.799,0.0332,1.1775,0.036,1.152
56.9,0.0332,1.1745,0.036,1.1535
57.001,0.03325,1.1715,0.036,1.1535
57.1,0.0332,1.1685,0.036,1.155
57.2,0.03315,1.164,0.036,1.1565
57.3,0.0332,1.161,0.036,1.158
57.4,0.0332,1.158,0.036,1.158
57.5,0.0332,1.155,0.036,1.1595
57.6,0.0332,1.152,0.0345,1.161
57.7,0.0332,1.149,0.0345,1.161
57.801,0.0332,1.146,0.0345,1.161
57.9,0.0332,1.1415,0.0345,1.164
58,0.0332,1.1385,0.0345,1.164
58.1,0.0332,1.1355,0.0345,1.1655
58.199,0.03315,1.1325,0.0345,1.1655
58.3,0.0332,1.1295,0.0345,1.1655
58.4,0.0332,1.1265,0.0345,1.1685
58.5,0.0332,1.1235,0.0345,1.17
58.6,0.0332,1.1205,0.0345,1.17
58.699,0.0332,1.116,0.0345,1.1715
58.8,0.0332,1.113,0.0345,1.1715
58.9,0.0332,1.11,0.033,1.173
59,0.0332,1.107,0.033,1.173
59.1,0.0332,1.104,0.033,1.1745
59.2,0.0332,1.1025,0.033,1.176
59.301,0.0332,1.0995,0.033,1.1775
59.4,0.0332,1.0965,0.033,1.179
59.5,0.0332,1.0935,0.033,1.179
59.599,0.0332,1.089,0.033,1.1805
59.7,0.0332,1.0875,0.033,1.182
59.8,0.0332,1.083,0.033,1.1835
59.9,0.0332,1.08,0.033,1.1835
60,0.0332,1.077,0.033,1.185
60.1,0.0332,1.0755,0.033,1.185
60.201,0.0332,1.071,0.033,1.1865
60.3,0.0332,1.068,0.033,1.188
60.399,0.0332,1.065,0.0315,1.1895
60.5,0.0332,1.062,0.0315,1.1895
60.599,0.0332,1.059,0.0315,1.191
60.7,0.0332,1.0575,0.0315,1.191
60.8,0.0332,1.0545,0.0315,1.1925
60.9,0.0332,1.0515,0.0315,1.194
61,0.0332,1.0485,0.0315,1.1955
61.1,0.0332,1.0455,0.0315,1.1955
61.2,0.0332,1.0425,0.0315,1.197
61.3,0.0332,1.0395,0.0315,1.1985
61.4,0.0332,1.0365,0.0315,1.1985
61.5,0.03325,1.0335,0.0315,1.2
61.599,0.0332,1.0305,0.0315,1.2015
61.7,0.0332,1.0275,0.0315,1.2015
61.8,0.0332,1.0245,0.0315,1.2015
61.9,0.0332,1.023,0.03,1.203
61.999,0.0332,1.02,0.03,1.206
62.099,0.0332,1.017,0.03,1.206
62.2,0.0332,1.014,0.03,1.206
62.299,0.0332,1.011,0.03,1.2075
62.4,0.03325,1.008,0.03,1.209
