Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_B2 / V,Voltage U_A2 / V
18.4,0.01735,1.377,0.0645,0.7095
18.5,0.0173,1.377,0.0645,0.711
18.601,0.0173,1.377,0.0645,0.7125
18.701,0.0173,1.3755,0.063,0.7125
18.8,0.0174,1.3755,0.063,0.714
18.9,0.0174,1.3755,0.063,0.7155
19,0.0174,1.3755,0.063,0.717
19.1,0.01735,1.374,0.063,0.7185
19.2,0.0174,1.374,0.063,0.7185
19.3,0.0173,1.374,0.063,0.72
19.401,0.0173,1.3725,0.063,0.7215
19.5,0.01735,1.3725,0.063,0.723
19.6,0.01735,1.3725,0.063,0.723
19.701,0.01725,1.371,0.063,0.7245
19.799,0.0173,1.371,0.063,0.726
19.901,0.01735,1.371,0.063,0.7275
20,0.0174,1.3695,0.063,0.729
20.101,0.01735,1.3695,0.0615,0.729
20.2,0.0174,1.3695,0.0615,0.7305
20.301,0.0173,1.368,0.0615,0.732
20.4,0.0174,1.368,0.0615,0.7335
20.5,0.0174,1.3665,0.0615,0.7335
20.6,0.0174,1.3665,0.0615,0.7365
20.699,0.0173,1.365,0.0615,0.7365
20.799,0.0173,1.365,0.0615,0.738
20.9,0.01735,1.3635,0.0615,0.7395
20.999,0.0173,1.3635,0.0615,0.7395
21.1,0.01735,1.362,0.0615,0.7425
21.2,0.01735,1.362,0.0615,0.7425
21.3,0.0174,1.3605,0.0615,0.744
21.401,0.01735,1.3605,0.0615,0.7455
21.5,0.01735,1.359,0.0615,0.747
21.601,0.01735,1.359,0.06,0.747
21.701,0.01735,1.3575,0.06,0.75
21.801,0.0173,1.3575,0.06,0.75
21.901,0.01735,1.356,0.06,0.7515
22.001,0.0173,1.356,0.06,0.753
22.1,0.01735,1.3545,0.06,0.753
22.201,0.01735,1.3545,0.06,0.7545
22.3,0.0174,1.353,0.06,0.756
22.401,0.01735,1.3515,0.06,0.7575
22.5,0.01735,1.3515,0.06,0.759
22.6,0.01735,1.35,0.06,0.7605
22.701,0.01735,1.3485,0.06,0.7605
22.8,0.01735,1.3485,0.0585,0.762
22.906,0.01725,1.347,0.06,0.762
23.001,0.0173,1.3455,0.06,0.765
23.101,0.01735,1.3455,0.0585,0.765
23.199,0.01725,1.3455,0.0585,0.7665
23.301,0.0173,1.344,0.0585,0.768
23.401,0.01735,1.3425,0.0585,0.7695
23.501,0.0173,1.341,0.0585,0.771
23.6,0.01735,1.341,0.0585,0.771
23.701,0.01735,1.3395,0.0585,0.7725
23.801,0.01735,1.338,0.0585,0.774
23.9,0.01735,1.338,0.057,0.774
24.001,0.01735,1.3365,0.0585,0.7755
24.1,0.01735,1.335,0.057,0.777
24.2,0.01735,1.3335,0.057,0.7785
24.301,0.01735,1.3335,0.057,0.78
24.401,0.01735,1.332,0.057,0.78
24.5,0.01735,1.3305,0.057,0.7815
24.6,0.01735,1.329,0.057,0.7845
24.701,0.0173,1.3275,0.057,0.7845
24.8,0.01735,1.3275,0.057,0.7845
24.9,0.01735,1.326,0.057,0.7875
25.007,0.01725,1.3245,0.057,0.786
25.101,0.0174,1.323,0.057,0.789
25.2,0.01735,1.3215,0.0555,0.7905
25.301,0.0173,1.32,0.057,0.792
25.4,0.01735,1.32,0.0555,0.792
25.501,0.01735,1.3185,0.0555,0.7935
25.6,0.01735,1.317,0.0555,0.795
25.7,0.01735,1.3155,0.0555,0.7965
25.801,0.01735,1.314,0.0555,0.798
25.9,0.01735,1.3125,0.0555,0.798
26.001,0.0173,1.311,0.0555,0.7995
26.101,0.0174,1.3095,0.0555,0.801
26.2,0.01735,1.308,0.0555,0.8025
26.3,0.0173,1.3065,0.0555,0.804
26.401,0.01735,1.3065,0.054,0.804
26.501,0.0174,1.3035,0.054,0.8055
26.6,0.0171,1.302,0.054,0.807
26.7,0.0173,1.302,0.054,0.807
26.801,0.0173,1.299,0.054,0.81
26.901,0.0174,1.299,0.054,0.81
27.001,0.0174,1.2975,0.054,0.8115
27.1,0.01735,1.296,0.054,0.813
27.2,0.01735,1.2945,0.054,0.8145
27.3,0.0173,1.293,0.054,0.8145
27.4,0.01735,1.2915,0.0525,0.816
27.5,0.0173,1.29,0.0525,0.8175
27.6,0.0173,1.2885,0.0525,0.8175
27.7,0.0173,1.287,0.0525,0.819
27.801,0.01735,1.2855,0.0525,0.8205
27.901,0.01735,1.284,0.0525,0.822
28,0.0173,1.281,0.0525,0.822
28.101,0.01725,1.2795,0.0525,0.825
28.201,0.01735,1.278,0.0525,0.825
28.301,0.0173,1.2765,0.0525,0.8265
28.4,0.0173,1.275,0.0525,0.8265
28.501,0.01735,1.2735,0.051,0.828
28.6,0.0173,1.272,0.051,0.8295
28.701,0.0174,1.2705,0.051,0.831
28.801,0.0174,1.269,0.051,0.8325
28.902,0.01735,1.266,0.051,0.834
29,0.0173,1.2645,0.051,0.834
29.101,0.01735,1.263,0.051,0.8355
29.201,0.0174,1.2615,0.051,0.837
29.299,0.0173,1.26,0.051,0.837
29.4,0.01725,1.2585,0.051,0.8385
29.501,0.01735,1.2555,0.051,0.84
29.601,0.01735,1.254,0.051,0.8415
29.7,0.01735,1.2525,0.0495,0.843
29.8,0.0173,1.251,0.0495,0.843
29.901,0.0174,1.248,0.0495,0.8445
30,0.0174,1.2465,0.0495,0.846
30.1,0.0174,1.245,0.0495,0.8475
30.2,0.01735,1.2435,0.0495,0.849
30.3,0.0174,1.242,0.0495,0.849
30.4,0.0173,1.239,0.0495,0.8505
30.499,0.01725,1.2375,0.048,0.8505
30.6,0.01725,1.236,0.048,0.852
30.701,0.01735,1.2345,0.048,0.855
30.801,0.01735,1.2315,0.048,0.855
30.901,0.01735,1.23,0.048,0.8565
31.001,0.0174,1.2285,0.048,0.858
31.1,0.01725,1.227,0.048,0.858
31.2,0.01735,1.224,0.048,0.8595
31.3,0.01725,1.2225,0.048,0.861
31.401,0.01735,1.221,0.048,0.8625
31.5,0.01735,1.218,0.048,0.8625
31.601,0.01735,1.2165,0.048,0.864
31.701,0.01735,1.215,0.048,0.8655
31.801,0.01735,1.212,0.048,0.867
31.9,0.01735,1.2105,0.0465,0.867
32,0.0173,1.209,0.0465,0.867
32.1,0.01725,1.206,0.0465,0.87
32.2,0.0173,1.2045,0.0465,0.87
32.3,0.01725,1.2015,0.0465,0.8715
32.401,0.01735,1.2,0.0465,0.873
32.501,0.01735,1.1985,0.0465,0.8745
32.6,0.0173,1.1955,0.0465,0.876
32.701,0.0174,1.194,0.0465,0.876
32.8,0.0173,1.1925,0.0465,0.8775
32.901,0.0174,1.1895,0.045,0.879
33,0.01725,1.188,0.045,0.879
33.101,0.01735,1.185,0.045,0.8805
33.2,0.0173,1.1835,0.045,0.882
33.301,0.0173,1.182,0.045,0.8835
33.401,0.0173,1.179,0.045,0.885
33.5,0.01725,1.1775,0.045,0.8835
33.6,0.0173,1.1745,0.045,0.885
33.7,0.01725,1.173,0.045,0.8865
33.801,0.0173,1.17,0.045,0.8895
33.9,0.0173,1.1685,0.045,0.891
34.001,0.0173,1.1655,0.0435,0.891
34.1,0.0173,1.164,0.0435,0.891
34.2,0.01725,1.161,0.0435,0.8925
34.3,0.0173,1.1595,0.0435,0.894
34.4,0.01725,1.1565,0.0435,0.894
34.5,0.01725,1.155,0.0435,0.8955
34.601,0.01725,1.152,0.0435,0.8985
34.701,0.01725,1.1505,0.0435,0.8985
34.8,0.01725,1.1475,0.042,0.8985
34.9,0.01725,1.146,0.0435,0.9
35,0.01725,1.143,0.042,0.9015
35.1,0.01725,1.1415,0.042,0.9015
35.2,0.01725,1.1385,0.042,0.903
35.301,0.0173,1.137,0.042,0.906
35.401,0.0173,1.134,0.042,0.9075
35.5,0.01725,1.1325,0.042,0.9075
35.601,0.01725,1.1295,0.042,0.909
35.701,0.01735,1.128,0.042,0.9105
35.801,0.0173,1.125,0.042,0.9105
35.9,0.0173,1.1235,0.042,0.912
36.001,0.0173,1.1205,0.042,0.912
36.1,0.0173,1.119,0.0405,0.9135
36.2,0.0173,1.116,0.0405,0.915
36.3,0.01725,1.1145,0.0405,0.9165
36.399,0.01725,1.1115,0.0405,0.915
36.5,0.01725,1.11,0.0405,0.9165
36.6,0.01725,1.107,0.0405,0.918
36.7,0.0173,1.1055,0.0405,0.9195
36.8,0.01725,1.104,0.0405,0.9195
36.9,0.01725,1.101,0.0405,0.9225
37,0.0173,1.0995,0.0405,0.924
37.1,0.01725,1.0965,0.039,0.924
37.201,0.01725,1.0935,0.039,0.9255
37.3,0.0173,1.092,0.039,0.927
37.4,0.01725,1.089,0.039,0.927
37.5,0.01725,1.0875,0.039,0.9285
37.6,0.0173,1.0845,0.039,0.9285
37.7,0.01725,1.083,0.039,0.93
37.8,0.0173,1.08,0.039,0.9315
37.901,0.0173,1.077,0.039,0.933
38,0.0173,1.0755,0.039,0.936
38.1,0.0173,1.0725,0.0375,0.9345
38.2,0.0173,1.071,0.0375,0.9345
38.301,0.01735,1.068,0.0375,0.939
38.401,0.01725,1.065,0.0375,0.9405
38.5,0.0173,1.0635,0.0375,0.9375
38.601,0.01735,1.0605,0.0375,0.942
38.701,0.01735,1.059,0.0375,0.942
38.8,0.01725,1.056,0.0375,0.9435
38.901,0.01735,1.0545,0.0375,0.945
39,0.0173,1.0515,0.0375,0.9435
39.1,0.0173,1.05,0.0375,0.945
39.2,0.01725,1.047,0.036,0.948
39.3,0.0173,1.044,0.036,0.948
39.399,0.0173,1.0425,0.036,0.948
39.5,0.01725,1.0395,0.036,0.951
39.6,0.0173,1.0365,0.036,0.9525
39.7,0.01725,1.035,0.036,0.9525
39.8,0.01725,1.032,0.036,0.954
39.901,0.0173,1.0305,0.036,0.954
40.001,0.0173,1.0275,0.036,0.9555
40.1,0.01725,1.0245,0.036,0.957
40.2,0.01725,1.023,0.036,0.957
40.3,0.0173,1.02,0.0345,0.9585
40.401,0.01725,1.0185,0.0345,0.96
40.5,0.01725,1.0155,0.0345,0.96
40.6,0.01725,1.0125,0.0345,0.96
40.701,0.0173,1.011,0.0345,0.9645
40.8,0.01725,1.008,0.0345,0.9645
40.9,0.01725,1.0065,0.0345,0.9645
41.001,0.0173,1.0035,0.0345,0.966
41.1,0.0173,1.0005,0.0345,0.966
41.2,0.01725,0.999,0.0345,0.9675
41.3,0.0173,0.996,0.0345,0.969
41.4,0.0173,0.9945,0.033,0.9705
41.5,0.01725,0.9915,0.033,0.9705
41.6,0.01725,0.9885,0.033,0.972
41.701,0.01725,0.987,0.033,0.9735
41.8,0.01725,0.984,0.033,0.975
41.899,0.0173,0.981,0.033,0.975
42,0.01725,0.9795,0.033,0.9765
42.101,0.01725,0.9765,0.033,0.978
42.2,0.01725,0.9735,0.033,0.978
42.3,0.0173,0.9705,0.033,0.981
42.4,0.0173,0.969,0.033,0.981
42.5,0.01725,0.966,0.033,0.981
42.6,0.01725,0.9645,0.033,0.9825
42.701,0.01725,0.9615,0.033,0.984
42.803,0.0174,0.96,0.0315,0.987
42.9,0.01725,0.957,0.0315,0.9855
43,0.0173,0.954,0.0315,0.987
43.1,0.0173,0.9525,0.0315,0.9885
43.2,0.01725,0.9495,0.0315,0.99
43.3,0.01725,0.948,0.0315,0.99
43.4,0.01725,0.945,0.0315,0.9915
43.5,0.0173,0.942,0.0315,0.993
43.6,0.01725,0.9405,0.0315,0.993
43.7,0.0173,0.9375,0.0315,0.996
43.8,0.0173,0.9345,0.0315,0.996
43.901,0.0173,0.933,0.03,0.9975
44,0.01725,0.93,0.03,0.9975
44.099,0.0173,0.9285,0.03,0.999
44.2,0.0173,0.9255,0.03,1.0005
44.3,0.01725,0.9225,0.03,1.0005
44.4,0.0173,0.921,0.03,1.002
44.5,0.0173,0.918,0.03,1.0035
44.6,0.01725,0.915,0.03,1.005
44.7,0.01725,0.9135,0.03,1.005
44.8,0.0173,0.9105,0.03,1.0065
44.9,0.0173,0.909,0.03,1.008
45,0.0173,0.906,0.03,1.008
45.101,0.01725,0.903,0.03,1.0095
45.201,0.0173,0.9015,0.0285,1.011
45.3,0.0173,0.8985,0.0285,1.011
45.4,0.0173,0.897,0.0285,1.0125
45.5,0.0173,0.894,0.0285,1.014
45.601,0.01725,0.8925,0.0285,1.0155
45.7,0.0173,0.8895,0.0285,1.0155
45.8,0.0173,0.8865,0.0285,1.017
45.901,0.0173,0.885,0.0285,1.0185
46,0.01725,0.882,0.0285,1.0185
46.1,0.0173,0.879,0.0285,1.02
46.2,0.01725,0.8775,0.0285,1.0215
46.299,0.0173,0.8745,0.0285,1.0215
46.4,0.0173,0.873,0.0285,1.023
46.5,0.0173,0.87,0.0285,1.0245
46.6,0.0173,0.8685,0.027,1.026
46.7,0.01725,0.8655,0.027,1.026
46.8,0.0173,0.864,0.027,1.0275
46.9,0.01725,0.861,0.027,1.029
46.999,0.0173,0.8595,0.027,1.029
47.1,0.0173,0.8565,0.027,1.0305
47.2,0.0173,0.8535,0.027,1.032
47.3,0.0173,0.852,0.027,1.0335
47.4,0.0173,0.849,0.027,1.0335
47.501,0.01725,0.8475,0.027,1.035
47.6,0.0173,0.8445,0.027,1.0365
47.7,0.0173,0.843,0.027,1.0365
47.8,0.0173,0.84,0.027,1.038
47.901,0.0173,0.837,0.027,1.0395
48.001,0.01725,0.8355,0.027,1.041
48.1,0.0173,0.834,0.0255,1.041
48.201,0.01725,0.831,0.0255,1.0425
48.3,0.01725,0.828,0.0255,1.044
48.4,0.01725,0.8265,0.0255,1.044
48.5,0.0173,0.8235,0.0255,1.0455
48.6,0.0173,0.822,0.0255,1.047
48.7,0.01725,0.819,0.0255,1.047
48.8,0.0173,0.8175,0.0255,1.0485
48.901,0.0173,0.816,0.0255,1.05
49.001,0.0173,0.813,0.0255,1.0515
49.1,0.0173,0.8115,0.0255,1.0515
49.201,0.01725,0.8085,0.0255,1.0545
49.3,0.0173,0.807,0.0255,1.0545
49.4,0.0173,0.804,0.0255,1.0545
49.5,0.0173,0.8025,0.024,1.0575
49.601,0.01725,0.7995,0.024,1.0575
49.7,0.01725,0.798,0.024,1.059
49.8,0.01725,0.795,0.024,1.0605
49.901,0.0173,0.792,0.024,1.0605
50,0.0173,0.7905,0.024,1.0605
50.1,0.01725,0.789,0.024,1.062
50.199,0.0173,0.786,0.024,1.062
50.299,0.0173,0.783,0.024,1.0635
50.399,0.0173,0.7815,0.024,1.065
50.5,0.0173,0.78,0.024,1.0665
50.6,0.0173,0.777,0.024,1.068
50.7,0.01725,0.7755,0.024,1.0695
50.8,0.0173,0.7725,0.024,1.0695
50.899,0.01725,0.771,0.024,1.0695
50.999,0.0173,0.768,0.024,1.071
51.099,0.0173,0.7665,0.024,1.071
51.2,0.0173,0.765,0.024,1.074
51.3,0.0173,0.762,0.0225,1.074
51.4,0.0173,0.7605,0.024,1.0755
51.501,0.0173,0.7575,0.0225,1.077
51.6,0.0173,0.756,0.0225,1.077
51.701,0.0173,0.753,0.0225,1.08
51.8,0.0173,0.7515,0.0225,1.08
51.9,0.0173,0.7485,0.0225,1.08
52,0.0173,0.747,0.0225,1.0815
52.1,0.01725,0.7455,0.0225,1.083
52.2,0.0173,0.7425,0.0225,1.0845
52.3,0.0173,0.741,0.0225,1.0845
52.401,0.0173,0.738,0.0225,1.086
52.501,0.01725,0.7365,0.0225,1.0875
52.6,0.0173,0.735,0.0225,1.0875
52.7,0.0173,0.732,0.0225,1.089
52.8,0.0173,0.7305,0.0225,1.0905
52.901,0.0173,0.7275,0.021,1.092
53,0.0173,0.726,0.021,1.0935
53.101,0.0173,0.723,0.021,1.0935
53.2,0.0173,0.7215,0.021,1.0935
53.3,0.01725,0.72,0.021,1.095
53.4,0.0173,0.7185,0.021,1.0965
53.5,0.0173,0.7155,0.021,1.098
53.601,0.0173,0.714,0.021,1.0995
53.7,0.0173,0.711,0.021,1.0995
53.8,0.01725,0.7095,0.021,1.101
53.9,0.0173,0.708,0.021,1.101
54,0.01725,0.705,0.021,1.1025
54.1,0.0173,0.7035,0.021,1.104
54.2,0.01725,0.702,0.021,1.104
54.301,0.0173,0.699,0.021,1.1055
54.401,0.0173,0.6975,0.021,1.107
54.501,0.0173,0.696,0.021,1.107
54.6,0.0173,0.693,0.021,1.1085
54.701,0.01725,0.6915,0.021,1.11
54.801,0.0173,0.69,0.0195,1.1115
54.9,0.0173,0.6885,0.0195,1.1115
55,0.01725,0.6855,0.0195,1.1115
55.099,0.0172,0.684,0.0195,1.1145
55.199,0.01725,0.6825,0.0195,1.113
55.3,0.0173,0.6795,0.0195,1.116
55.4,0.01725,0.678,0.0195,1.116
55.5,0.0173,0.6765,0.0195,1.1175
55.6,0.0173,0.6735,0.0195,1.119
55.7,0.0173,0.672,0.0195,1.1205
55.801,0.0173,0.6705,0.0195,1.1205
55.9,0.01725,0.669,0.0195,1.1205
56,0.01725,0.6675,0.0195,1.1235
56.099,0.01715,0.6645,0.0195,1.122
56.2,0.0173,0.663,0.0195,1.1235
56.3,0.0173,0.6615,0.0195,1.1265
56.4,0.01725,0.66,0.0195,1.1265
56.5,0.0173,0.657,0.0195,1.1265
56.601,0.01725,0.6555,0.0195,1.1295
56.7,0.0173,0.654,0.0195,1.1295
56.8,0.01725,0.651,0.0195,1.1325
56.9,0.0173,0.6495,0.0195,1.131
57,0.0173,0.648,0.0195,1.1325
57.102,0.0173,0.6465,0.018,1.134
57.201,0.0173,0.6435,0.018,1.1355
57.304,0.01735,0.642,0.018,1.1385
57.4,0.0173,0.6405,0.018,1.137
57.5,0.0173,0.639,0.018,1.137
57.599,0.0173,0.6375,0.018,1.1385
57.7,0.0173,0.6345,0.018,1.1385
57.8,0.0173,0.633,0.018,1.14
57.9,0.0173,0.6315,0.018,1.1415
58,0.0173,0.63,0.018,1.143
58.1,0.0173,0.6285,0.018,1.1445
58.2,0.0173,0.6255,0.018,1.143
58.301,0.0173,0.624,0.018,1.146
58.4,0.01725,0.6225,0.018,1.146
58.5,0.01725,0.621,0.018,1.1475
58.6,0.0173,0.6195,0.018,1.1475
58.7,0.01725,0.618,0.018,1.149
58.802,0.0173,0.6165,0.018,1.1505
58.901,0.0173,0.615,0.018,1.152
59.001,0.0173,0.6135,0.018,1.152
59.1,0.01725,0.612,0.018,1.152
59.2,0.0173,0.609,0.018,1.1535
59.3,0.01725,0.6075,0.018,1.155
59.4,0.0173,0.606,0.018,1.155
59.499,0.01715,0.6045,0.018,1.155
59.6,0.0173,0.603,0.0165,1.1565
59.7,0.0173,0.6015,0.0165,1.158
59.8,0.01725,0.6,0.018,1.1595
59.9,0.0173,0.5985,0.0165,1.1595
60,0.0173,0.597,0.0165,1.161
60.1,0.0173,0.594,0.0165,1.1625
60.201,0.0173,0.594,0.0165,1.164
60.3,0.01725,0.591,0.0165,1.164
60.4,0.0173,0.5895,0.0165,1.1655
60.501,0.0173,0.588,0.0165,1.167
60.601,0.01725,0.5865,0.0165,1.167
60.7,0.01725,0.585,0.0165,1.17
60.8,0.01725,0.5835,0.0165,1.1685
60.9,0.01725,0.582,0.0165,1.17
61.001,0.0173,0.579,0.0165,1.1715
61.1,0.01725,0.579,0.0165,1.1715
61.2,0.01725,0.5775,0.0165,1.173
61.301,0.0173,0.576,0.0165,1.1745
61.4,0.01725,0.573,0.0165,1.1745
61.5,0.01715,0.573,0.0165,1.176
61.6,0.0172,0.57,0.0165,1.1775
61.7,0.0172,0.5685,0.0165,1.1775
61.8,0.0172,0.567,0.0165,1.179
61.9,0.0172,0.5655,0.0165,1.1805
62.001,0.0173,0.564,0.0165,1.182
