Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_B2 / V,Voltage U_A2 / V
155.6,0.0331,0.552,0.015,1.41
155.7,0.0332,0.5535,0.015,1.4085
155.8,0.0332,0.555,0.015,1.4085
155.901,0.0331,0.555,0.015,1.407
156,0.0331,0.5565,0.0165,1.407
156.1,0.0332,0.5565,0.015,1.407
156.2,0.0332,0.558,0.015,1.407
156.299,0.0332,0.558,0.015,1.4055
156.4,0.0331,0.5595,0.015,1.4055
156.5,0.03325,0.5595,0.015,1.404
156.6,0.0332,0.561,0.0165,1.404
156.7,0.0331,0.5625,0.0165,1.4025
156.8,0.0331,0.564,0.0165,1.4025
156.9,0.03325,0.564,0.0165,1.4025
157,0.03325,0.5655,0.0165,1.401
157.101,0.03315,0.5655,0.0165,1.401
157.2,0.0331,0.567,0.0165,1.3995
157.3,0.0332,0.567,0.0165,1.3995
157.4,0.0331,0.5685,0.0165,1.3995
157.5,0.03325,0.57,0.0165,1.398
157.6,0.03325,0.57,0.0165,1.398
157.701,0.0331,0.57,0.0165,1.398
157.8,0.03325,0.5715,0.0165,1.3965
157.9,0.03325,0.573,0.0165,1.3965
158,0.03325,0.573,0.0165,1.395
158.101,0.0331,0.5745,0.0165,1.395
158.2,0.0332,0.5745,0.0165,1.395
158.3,0.0332,0.576,0.0165,1.3935
158.4,0.03325,0.576,0.0165,1.3935
158.501,0.0331,0.5775,0.0165,1.3935
158.6,0.0331,0.5775,0.0165,1.392
158.7,0.03315,0.579,0.0165,1.392
158.8,0.03325,0.579,0.0165,1.392
158.9,0.03325,0.5805,0.0165,1.3905
159,0.0332,0.582,0.0165,1.3905
159.099,0.0332,0.582,0.0165,1.3905
159.2,0.0332,0.5835,0.0165,1.389
159.3,0.0332,0.5835,0.0165,1.389
159.4,0.0332,0.585,0.0165,1.389
159.5,0.0331,0.5865,0.0165,1.3875
159.6,0.03325,0.5865,0.0165,1.3875
159.699,0.03325,0.588,0.0165,1.386
159.8,0.0332,0.588,0.0165,1.386
159.9,0.0332,0.5895,0.0165,1.386
159.999,0.03325,0.591,0.0165,1.3845
160.1,0.0332,0.591,0.0165,1.3845
160.2,0.0332,0.5925,0.0165,1.3845
160.301,0.0331,0.5925,0.0165,1.383
160.402,0.03315,0.594,0.0165,1.3815
160.5,0.0332,0.5955,0.0165,1.383
160.601,0.0331,0.5955,0.0165,1.3815
160.7,0.0332,0.597,0.0165,1.3815
160.799,0.03325,0.597,0.0165,1.38
160.899,0.03325,0.5985,0.0165,1.38
161,0.03315,0.5985,0.0165,1.3785
161.099,0.03325,0.6,0.0165,1.3785
161.2,0.0332,0.6015,0.0165,1.3785
161.299,0.03325,0.6015,0.0165,1.377
161.4,0.03305,0.603,0.0165,1.377
161.5,0.0332,0.603,0.018,1.377
161.6,0.03315,0.6045,0.018,1.3755
161.7,0.0332,0.606,0.018,1.3755
161.8,0.03315,0.606,0.0165,1.3755
161.9,0.0332,0.6075,0.018,1.374
162.001,0.0331,0.609,0.018,1.374
162.1,0.03305,0.609,0.018,1.3725
162.2,0.03315,0.6105,0.018,1.3725
162.3,0.03315,0.612,0.018,1.3725
162.399,0.0332,0.612,0.0165,1.371
162.5,0.03315,0.6135,0.018,1.371
162.6,0.03315,0.6135,0.018,1.371
162.701,0.03305,0.615,0.018,1.3695
162.8,0.03305,0.6165,0.018,1.3695
162.899,0.03315,0.6165,0.018,1.3695
162.999,0.03315,0.618,0.018,1.3695
163.1,0.0331,0.618,0.018,1.368
163.2,0.03305,0.6195,0.018,1.3665
163.3,0.03305,0.621,0.018,1.3665
163.4,0.03305,0.621,0.018,1.365
163.499,0.0331,0.6225,0.018,1.3665
163.6,0.03305,0.6225,0.018,1.365
163.7,0.0331,0.624,0.018,1.365
163.8,0.03305,0.624,0.018,1.3635
163.9,0.0331,0.6255,0.018,1.3635
163.999,0.0332,0.627,0.018,1.362
164.099,0.0331,0.627,0.018,1.362
164.2,0.0331,0.6285,0.018,1.362
164.299,0.0332,0.6285,0.018,1.362
164.399,0.0332,0.63,0.018,1.3605
164.5,0.0331,0.6315,0.018,1.3605
164.601,0.03315,0.6315,0.018,1.359
164.7,0.03315,0.633,0.018,1.359
164.8,0.03315,0.633,0.018,1.359
164.9,0.0331,0.6345,0.018,1.3575
164.999,0.0331,0.636,0.018,1.3575
165.1,0.03305,0.636,0.018,1.3575
165.199,0.0331,0.6375,0.018,1.356
165.3,0.03305,0.639,0.018,1.356
165.4,0.0332,0.639,0.018,1.3545
165.5,0.03325,0.6405,0.018,1.3545
165.6,0.03305,0.6405,0.018,1.3545
165.699,0.03315,0.642,0.018,1.3545
165.8,0.03305,0.6435,0.018,1.353
165.9,0.03305,0.6435,0.018,1.353
165.999,0.03315,0.645,0.018,1.353
166.1,0.03305,0.6465,0.018,1.3515
166.2,0.03305,0.6465,0.018,1.35
166.3,0.0332,0.648,0.018,1.35
166.4,0.03305,0.6495,0.018,1.35
166.5,0.03305,0.6495,0.018,1.3485
166.6,0.03305,0.651,0.018,1.3485
166.699,0.03305,0.651,0.018,1.3485
166.8,0.03305,0.6525,0.0195,1.347
166.9,0.03305,0.654,0.018,1.347
167.001,0.03325,0.654,0.018,1.3455
167.1,0.03305,0.6555,0.018,1.3455
167.2,0.03305,0.657,0.0195,1.3455
167.299,0.0331,0.657,0.018,1.3455
167.399,0.0331,0.6585,0.018,1.3455
167.499,0.0331,0.66,0.0195,1.344
167.6,0.0331,0.66,0.0195,1.3425
167.699,0.0331,0.6615,0.0195,1.3425
167.8,0.0331,0.6615,0.0195,1.3425
167.9,0.0331,0.663,0.0195,1.3425
168,0.03315,0.6645,0.0195,1.341
168.099,0.0331,0.6645,0.0195,1.341
168.2,0.03315,0.666,0.0195,1.3395
168.301,0.0332,0.6675,0.0195,1.3395
168.4,0.0332,0.6675,0.0195,1.338
168.5,0.0332,0.669,0.0195,1.338
168.599,0.0331,0.6705,0.0195,1.338
