Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_B2 / V,Voltage U_A2 / V
7.2,0.0174,1.3245,0.0705,0.5175
7.3,0.01725,1.326,0.0705,0.5175
7.4,0.01725,1.326,0.0705,0.519
7.5,0.01725,1.3275,0.0705,0.5205
7.599,0.0173,1.329,0.0705,0.522
7.7,0.01735,1.329,0.0705,0.5235
7.8,0.01725,1.3305,0.0705,0.525
7.901,0.01735,1.3305,0.0705,0.5265
8,0.0173,1.332,0.0705,0.5265
8.1,0.0174,1.332,0.0705,0.5295
8.2,0.01725,1.3335,0.0705,0.5295
8.3,0.01725,1.3335,0.0705,0.531
8.399,0.01725,1.335,0.0705,0.531
8.5,0.01725,1.335,0.0705,0.5325
8.6,0.0174,1.3365,0.0705,0.5355
8.699,0.01725,1.3365,0.0705,0.5355
8.8,0.0173,1.338,0.0705,0.5385
8.9,0.01725,1.338,0.0705,0.5385
8.999,0.01725,1.3395,0.0705,0.5385
9.1,0.01725,1.3395,0.0705,0.5415
9.201,0.01735,1.341,0.0705,0.543
9.3,0.0173,1.341,0.0705,0.5445
9.4,0.01725,1.3425,0.0705,0.5445
9.5,0.01725,1.3425,0.0705,0.546
9.6,0.0173,1.344,0.0705,0.549
9.7,0.01725,1.344,0.0705,0.549
9.8,0.01725,1.3455,0.0705,0.549
9.899,0.01725,1.3455,0.0705,0.5505
9.999,0.01725,1.347,0.0705,0.552
10.1,0.01725,1.347,0.0705,0.5535
10.2,0.01725,1.3485,0.0705,0.555
10.3,0.01725,1.3485,0.0705,0.5565
10.399,0.01725,1.35,0.0705,0.558
10.5,0.01725,1.35,0.0705,0.5595
10.6,0.01725,1.35,0.0705,0.561
10.699,0.01725,1.3515,0.0705,0.5625
10.8,0.0173,1.3515,0.069,0.564
10.9,0.01725,1.353,0.0705,0.564
10.999,0.01725,1.353,0.069,0.5655
11.1,0.01725,1.3545,0.0705,0.5655
11.199,0.0173,1.3545,0.0705,0.5685
11.3,0.01725,1.356,0.069,0.57
11.4,0.01725,1.356,0.069,0.57
11.5,0.01725,1.3575,0.0705,0.573
11.6,0.01725,1.3575,0.0705,0.5745
11.7,0.01725,1.3575,0.069,0.5745
11.8,0.01735,1.359,0.069,0.5775
11.9,0.01725,1.359,0.069,0.576
11.999,0.01725,1.3605,0.069,0.579
12.1,0.01725,1.3605,0.069,0.579
12.2,0.01725,1.3605,0.069,0.5805
12.299,0.01725,1.362,0.069,0.5805
12.399,0.01725,1.362,0.069,0.582
12.499,0.0173,1.3635,0.069,0.5835
12.599,0.01725,1.3635,0.069,0.585
12.7,0.01725,1.365,0.069,0.5865
12.8,0.01725,1.365,0.069,0.588
12.899,0.01725,1.365,0.069,0.5895
12.999,0.01725,1.365,0.069,0.5895
13.1,0.01725,1.3665,0.069,0.591
13.2,0.01725,1.3665,0.069,0.5925
13.3,0.01725,1.368,0.069,0.594
13.4,0.01725,1.368,0.069,0.5955
13.5,0.01725,1.368,0.069,0.597
13.6,0.0173,1.3695,0.069,0.5985
13.699,0.01725,1.3695,0.069,0.6
13.8,0.01725,1.3695,0.069,0.6015
13.899,0.01725,1.371,0.069,0.6015
14,0.01725,1.371,0.069,0.603
14.1,0.01725,1.371,0.069,0.6045
14.2,0.0173,1.3725,0.069,0.606
14.299,0.01725,1.3725,0.069,0.6075
14.399,0.0173,1.3725,0.069,0.6075
14.499,0.01725,1.3725,0.069,0.609
14.6,0.01725,1.374,0.069,0.6105
14.7,0.01725,1.374,0.069,0.612
14.8,0.01725,1.374,0.069,0.6135
14.899,0.01725,1.3755,0.069,0.6135
15,0.01725,1.3755,0.069,0.615
15.1,0.01725,1.3755,0.069,0.6165
15.2,0.01725,1.3755,0.069,0.6195
15.299,0.01725,1.3755,0.069,0.6195
15.4,0.01725,1.377,0.069,0.621
15.5,0.01725,1.377,0.069,0.6225
15.599,0.01725,1.377,0.069,0.6225
15.7,0.01725,1.3785,0.069,0.624
15.8,0.01725,1.3785,0.069,0.6255
15.9,0.01725,1.3785,0.069,0.6255
16,0.01725,1.3785,0.0675,0.627
16.099,0.01725,1.3785,0.069,0.6285
16.2,0.01725,1.38,0.0675,0.6315
16.3,0.01725,1.38,0.0675,0.6315
16.4,0.01725,1.38,0.0675,0.633
16.5,0.01725,1.38,0.0675,0.6345
16.6,0.01725,1.38,0.0675,0.6345
16.7,0.01725,1.38,0.0675,0.6375
16.8,0.01725,1.38,0.0675,0.639
16.9,0.01725,1.3815,0.0675,0.639
16.999,0.01725,1.3815,0.0675,0.6405
17.1,0.01725,1.3815,0.0675,0.6405
17.199,0.01725,1.3815,0.0675,0.642
17.299,0.01725,1.3815,0.0675,0.6435
17.4,0.01725,1.3815,0.0675,0.645
17.5,0.01725,1.3815,0.0675,0.6465
17.599,0.0171,1.3815,0.0675,0.6465
17.7,0.01725,1.383,0.0675,0.648
17.8,0.01725,1.3815,0.0675,0.6495
17.9,0.01725,1.383,0.0675,0.651
18,0.01725,1.383,0.0675,0.651
18.099,0.01725,1.383,0.0675,0.6525
18.2,0.01725,1.383,0.0675,0.654
18.299,0.01725,1.383,0.0675,0.657
18.399,0.0171,1.383,0.0675,0.6555
18.5,0.01725,1.383,0.0675,0.657
18.599,0.0172,1.383,0.0675,0.66
18.699,0.01715,1.383,0.066,0.66
18.8,0.01725,1.383,0.066,0.663
18.899,0.01715,1.383,0.066,0.663
18.999,0.01715,1.383,0.066,0.6645
19.1,0.0171,1.383,0.066,0.666
19.199,0.01715,1.383,0.066,0.669
19.3,0.0171,1.383,0.066,0.6675
19.399,0.0171,1.383,0.066,0.669
19.5,0.0171,1.383,0.066,0.6705
19.6,0.0171,1.383,0.066,0.672
19.7,0.0171,1.383,0.066,0.6735
19.799,0.01715,1.383,0.066,0.6735
19.899,0.0171,1.383,0.066,0.675
20,0.0171,1.383,0.066,0.6765
20.1,0.0171,1.383,0.066,0.6765
20.2,0.0171,1.383,0.066,0.678
20.299,0.0171,1.3815,0.066,0.6795
20.4,0.01715,1.3815,0.066,0.681
20.5,0.0171,1.3815,0.066,0.6825
20.6,0.01725,1.3815,0.066,0.684
20.7,0.01725,1.3815,0.066,0.684
20.8,0.01715,1.3815,0.066,0.6855
20.899,0.01725,1.3815,0.0645,0.687
20.999,0.0171,1.3815,0.0645,0.6885
21.099,0.0171,1.38,0.0645,0.69
21.2,0.0172,1.38,0.0645,0.693
21.3,0.0171,1.38,0.0645,0.6915
21.4,0.01715,1.38,0.0645,0.693
21.5,0.01715,1.38,0.0645,0.6945
21.6,0.01715,1.3785,0.0645,0.696
21.7,0.01715,1.3785,0.0645,0.6975
21.8,0.01715,1.3785,0.0645,0.6975
21.9,0.01715,1.3785,0.0645,0.699
22,0.01715,1.3785,0.0645,0.7005
22.099,0.01715,1.377,0.0645,0.702
22.2,0.0172,1.377,0.0645,0.7035
22.3,0.0172,1.377,0.0645,0.7035
22.399,0.0172,1.377,0.0645,0.705
22.5,0.0172,1.3755,0.0645,0.7065
22.6,0.01715,1.3755,0.063,0.708
22.699,0.0172,1.3755,0.0645,0.708
22.8,0.0171,1.374,0.063,0.711
22.9,0.0172,1.374,0.063,0.711
23,0.0172,1.374,0.063,0.7125
23.099,0.0173,1.374,0.063,0.714
23.2,0.0171,1.3725,0.063,0.7155
23.3,0.0171,1.3725,0.063,0.717
23.399,0.0172,1.3725,0.063,0.717
23.499,0.01725,1.371,0.063,0.7185
23.6,0.0171,1.371,0.063,0.72
23.699,0.01725,1.3695,0.063,0.7215
23.8,0.01725,1.3695,0.063,0.7215
23.9,0.01715,1.3695,0.063,0.723
23.999,0.01725,1.368,0.063,0.7245
24.099,0.01725,1.368,0.063,0.726
24.2,0.01725,1.3665,0.063,0.726
24.299,0.01725,1.3665,0.063,0.7275
24.4,0.01715,1.3665,0.063,0.729
24.5,0.01725,1.365,0.0615,0.7305
24.599,0.0173,1.365,0.0615,0.732
24.7,0.0173,1.3635,0.0615,0.7335
24.799,0.0173,1.3635,0.0615,0.7335
24.9,0.01725,1.362,0.0615,0.735
25,0.01725,1.362,0.0615,0.7365
25.1,0.01725,1.3605,0.0615,0.738
25.199,0.01725,1.3605,0.0615,0.7395
25.299,0.01725,1.359,0.0615,0.7395
25.4,0.01715,1.359,0.0615,0.741
25.5,0.01725,1.3575,0.0615,0.7425
25.6,0.01725,1.356,0.06,0.744
25.699,0.0173,1.356,0.06,0.7455
25.799,0.01725,1.356,0.06,0.747
25.899,0.01725,1.3545,0.06,0.747
26,0.01725,1.353,0.06,0.7485
26.099,0.0173,1.353,0.06,0.75
26.2,0.0172,1.3515,0.06,0.75
26.3,0.0173,1.3515,0.06,0.753
26.4,0.0172,1.35,0.06,0.753
26.5,0.0173,1.3485,0.06,0.7545
26.6,0.0172,1.347,0.06,0.756
26.7,0.0172,1.347,0.06,0.7575
26.8,0.0173,1.3455,0.06,0.759
26.899,0.01725,1.3455,0.0585,0.759
27,0.0173,1.344,0.0585,0.7605
27.1,0.0173,1.344,0.0585,0.762
27.199,0.0173,1.3425,0.0585,0.7635
27.3,0.01725,1.341,0.0585,0.7635
27.399,0.01725,1.341,0.0585,0.765
27.5,0.0173,1.3395,0.0585,0.7665
27.6,0.0173,1.338,0.0585,0.768
27.699,0.0173,1.3365,0.0585,0.7695
27.801,0.01725,1.3365,0.0585,0.7695
27.901,0.01725,1.335,0.0585,0.771
28,0.0173,1.3335,0.0585,0.7725
28.1,0.0173,1.332,0.057,0.774
28.2,0.0173,1.332,0.057,0.7755
28.3,0.0173,1.3305,0.057,0.7755
28.4,0.0173,1.329,0.057,0.777
28.499,0.0173,1.3275,0.057,0.7785
28.6,0.01725,1.326,0.057,0.7785
28.7,0.0173,1.326,0.057,0.78
28.8,0.0173,1.3245,0.057,0.7815
28.901,0.01715,1.323,0.057,0.783
29,0.0173,1.3215,0.057,0.7845
29.101,0.01725,1.32,0.057,0.786
29.201,0.01725,1.3185,0.057,0.786
29.3,0.01725,1.317,0.057,0.7875
29.4,0.01725,1.317,0.0555,0.789
29.5,0.01735,1.3155,0.0555,0.7905
29.599,0.01735,1.314,0.0555,0.792
29.701,0.01725,1.3125,0.0555,0.792
29.801,0.0173,1.311,0.0555,0.7935
29.9,0.0173,1.3095,0.0555,0.795
30,0.01725,1.308,0.0555,0.7965
30.1,0.0173,1.3065,0.0555,0.7965
30.199,0.0173,1.305,0.0555,0.798
30.3,0.01735,1.3035,0.0555,0.7995
30.399,0.01735,1.302,0.0555,0.801
30.5,0.01735,1.3005,0.054,0.8025
30.601,0.0173,1.299,0.054,0.8025
30.7,0.01735,1.2975,0.054,0.804
30.8,0.01735,1.2975,0.054,0.8055
30.899,0.01735,1.296,0.054,0.807
31,0.01735,1.2945,0.054,0.8085
31.1,0.01735,1.293,0.054,0.8085
31.199,0.01735,1.2915,0.054,0.81
31.3,0.01735,1.29,0.054,0.8115
31.399,0.01735,1.2885,0.054,0.813
31.5,0.01735,1.287,0.054,0.8145
31.6,0.01735,1.2855,0.054,0.8145
31.7,0.01725,1.2825,0.0525,0.816
31.8,0.01735,1.281,0.0525,0.8175
31.9,0.01735,1.2795,0.0525,0.8175
32,0.0173,1.278,0.0525,0.819
32.101,0.01725,1.2765,0.0525,0.819
32.201,0.01725,1.275,0.0525,0.8205
32.3,0.0174,1.2735,0.0525,0.822
32.4,0.01735,1.272,0.0525,0.8235
32.499,0.01735,1.269,0.0525,0.825
32.601,0.0173,1.2675,0.051,0.8265
32.699,0.0174,1.266,0.051,0.8265
32.8,0.01735,1.2645,0.051,0.828
32.899,0.01735,1.263,0.051,0.8295
33,0.0174,1.2615,0.051,0.831
33.099,0.01735,1.26,0.051,0.8325
33.199,0.0174,1.257,0.051,0.8325
33.3,0.01735,1.2555,0.051,0.834
33.4,0.0174,1.254,0.051,0.8355
33.499,0.0173,1.2525,0.051,0.837
33.599,0.0173,1.251,0.051,0.8385
33.699,0.0174,1.248,0.051,0.8385
33.8,0.0174,1.2465,0.0495,0.84
33.9,0.0174,1.245,0.0495,0.8415
33.999,0.0173,1.2435,0.0495,0.843
34.1,0.01735,1.242,0.0495,0.843
34.199,0.01735,1.239,0.0495,0.8445
34.3,0.0174,1.2375,0.0495,0.846
34.401,0.0173,1.236,0.0495,0.8475
34.499,0.0173,1.233,0.0495,0.849
34.599,0.0174,1.2315,0.0495,0.849
34.7,0.01735,1.23,0.048,0.8505
34.799,0.01735,1.2285,0.0495,0.852
34.9,0.01735,1.2255,0.0495,0.852
35,0.01735,1.224,0.048,0.8535
35.099,0.01735,1.2225,0.048,0.855
35.201,0.01735,1.2195,0.048,0.855
35.3,0.0174,1.218,0.048,0.858
35.399,0.0173,1.2165,0.048,0.8595
35.499,0.01725,1.2135,0.048,0.8595
35.601,0.0173,1.212,0.048,0.861
35.699,0.0174,1.2105,0.048,0.8625
35.8,0.01735,1.2075,0.048,0.8625
35.899,0.01735,1.206,0.048,0.864
35.999,0.01735,1.2045,0.048,0.8655
36.099,0.01735,1.2015,0.0465,0.8655
36.2,0.01735,1.2,0.0465,0.867
36.3,0.01735,1.1985,0.0465,0.8685
36.399,0.01735,1.197,0.0465,0.87
36.501,0.0174,1.194,0.0465,0.87
36.6,0.01735,1.1925,0.0465,0.8715
36.7,0.01735,1.191,0.0465,0.873
36.8,0.01735,1.188,0.0465,0.8745
36.899,0.01735,1.1865,0.0465,0.8745
37,0.01735,1.1835,0.0465,0.876
37.1,0.01735,1.182,0.0465,0.8775
37.2,0.01735,1.1805,0.045,0.879
37.3,0.01735,1.1775,0.045,0.879
37.4,0.01735,1.176,0.045,0.8805
37.499,0.01725,1.173,0.045,0.882
37.6,0.01735,1.1715,0.045,0.8835
37.7,0.0174,1.1685,0.045,0.8835
37.799,0.01735,1.167,0.045,0.885
37.9,0.01735,1.164,0.045,0.8865
37.999,0.0173,1.1625,0.045,0.888
38.099,0.01725,1.1595,0.0435,0.8895
38.2,0.01735,1.158,0.0435,0.8895
38.3,0.01735,1.1565,0.0435,0.891
38.4,0.01735,1.1535,0.0435,0.8925
38.499,0.0173,1.152,0.0435,0.8925
38.6,0.0174,1.149,0.0435,0.894
38.7,0.0174,1.1475,0.0435,0.8955
38.8,0.01735,1.146,0.0435,0.897
38.899,0.01735,1.143,0.0435,0.897
39,0.0174,1.14,0.0435,0.8985
39.099,0.0173,1.1385,0.0435,0.9
39.2,0.01735,1.1355,0.042,0.9
39.3,0.0173,1.134,0.042,0.9015
39.4,0.01735,1.1325,0.042,0.903
39.5,0.0173,1.1295,0.042,0.9045
39.601,0.01735,1.128,0.042,0.9045
39.7,0.0174,1.125,0.042,0.906
39.8,0.0174,1.1235,0.042,0.9075
39.899,0.0173,1.122,0.042,0.909
40,0.01725,1.119,0.042,0.9105
40.1,0.0173,1.1175,0.042,0.9105
40.2,0.01735,1.1145,0.042,0.912
40.299,0.0173,1.1115,0.0405,0.9135
40.399,0.01725,1.11,0.0405,0.9135
40.5,0.01725,1.107,0.0405,0.915
40.6,0.01725,1.1055,0.0405,0.9165
40.699,0.01725,1.104,0.0405,0.9165
40.801,0.01735,1.101,0.0405,0.918
40.899,0.01725,1.0995,0.0405,0.921
40.999,0.0173,1.0965,0.0405,0.9225
41.1,0.01725,1.0935,0.0405,0.921
41.2,0.01725,1.092,0.0405,0.9225
41.3,0.01735,1.089,0.039,0.924
41.4,0.01735,1.086,0.039,0.924
41.5,0.01725,1.0845,0.039,0.9255
41.599,0.01725,1.0815,0.039,0.9285
41.7,0.01725,1.08,0.039,0.9285
41.799,0.01725,1.077,0.039,0.93
41.901,0.01735,1.0755,0.039,0.93
42,0.01725,1.0725,0.039,0.9315
42.1,0.0173,1.071,0.039,0.933
42.199,0.01725,1.068,0.039,0.9345
42.299,0.01725,1.065,0.0375,0.936
42.4,0.0173,1.0635,0.0375,0.936
42.499,0.01725,1.0605,0.0375,0.9375
42.599,0.01725,1.0575,0.0375,0.939
42.699,0.0173,1.056,0.0375,0.9405
42.799,0.0173,1.0545,0.0375,0.942
42.9,0.0173,1.0515,0.0375,0.9405
43,0.0173,1.0485,0.0375,0.942
43.1,0.01725,1.047,0.0375,0.945
43.199,0.01725,1.044,0.0375,0.945
43.299,0.01725,1.041,0.0375,0.9465
43.4,0.01725,1.0395,0.0375,0.948
43.5,0.01725,1.0365,0.036,0.9495
43.6,0.0173,1.035,0.036,0.948
43.7,0.0173,1.0335,0.036,0.9495
43.8,0.01725,1.0305,0.036,0.9525
43.899,0.01725,1.0275,0.036,0.954
44.001,0.01725,1.026,0.036,0.9525
44.099,0.01725,1.023,0.036,0.9555
44.199,0.01725,1.02,0.036,0.957
44.3,0.01725,1.0185,0.036,0.9585
44.399,0.0173,1.0155,0.036,0.9585
44.499,0.01725,1.014,0.036,0.96
44.599,0.01725,1.011,0.0345,0.9615
44.7,0.01725,1.008,0.0345,0.9615
44.8,0.01725,1.0065,0.0345,0.963
44.899,0.0173,1.0035,0.0345,0.9645
45,0.01725,1.002,0.0345,0.9645
45.101,0.0173,0.999,0.0345,0.9645
45.201,0.0173,0.9975,0.0345,0.966
45.3,0.0173,0.9945,0.0345,0.9675
45.4,0.01725,0.9915,0.0345,0.9705
45.5,0.01725,0.9885,0.0345,0.9705
45.599,0.0173,0.987,0.0345,0.972
45.7,0.01725,0.984,0.033,0.972
45.799,0.0173,0.981,0.033,0.9735
45.901,0.01725,0.9795,0.033,0.975
46.001,0.01725,0.9765,0.033,0.975
46.1,0.01725,0.975,0.033,0.9765
46.199,0.0173,0.972,0.033,0.978
46.299,0.01725,0.969,0.033,0.978
46.4,0.01725,0.9675,0.033,0.9795
46.501,0.01725,0.9645,0.033,0.981
46.6,0.01725,0.9615,0.033,0.9825
46.7,0.0173,0.96,0.033,0.984
46.799,0.01725,0.9585,0.033,0.984
46.9,0.0173,0.9555,0.033,0.9855
47.001,0.01725,0.9525,0.0315,0.987
47.099,0.01725,0.951,0.0315,0.987
47.2,0.01725,0.948,0.0315,0.9885
47.3,0.01725,0.945,0.0315,0.99
47.399,0.01725,0.9435,0.0315,0.9915
47.499,0.01725,0.9405,0.0315,0.993
47.6,0.01725,0.939,0.0315,0.993
47.7,0.0173,0.936,0.0315,0.9945
47.799,0.0173,0.933,0.0315,0.996
47.9,0.0173,0.9315,0.0315,0.996
47.999,0.0173,0.9285,0.0315,0.9975
48.1,0.01725,0.9255,0.03,0.999
48.2,0.01725,0.924,0.03,0.999
48.299,0.0173,0.921,0.03,1.0005
48.401,0.01725,0.9195,0.03,1.0005
48.5,0.01725,0.9165,0.03,1.0035
48.599,0.0173,0.9135,0.03,1.0035
48.7,0.01725,0.912,0.03,1.005
48.799,0.0173,0.909,0.03,1.0065
48.9,0.0173,0.9075,0.03,1.008
48.999,0.01725,0.9045,0.03,1.008
49.1,0.01725,0.903,0.03,1.008
49.2,0.0173,0.9,0.03,1.0095
49.3,0.0173,0.897,0.03,1.011
49.401,0.0173,0.8955,0.03,1.011
49.499,0.0173,0.8925,0.0285,1.0125
49.599,0.0173,0.891,0.0285,1.0155
49.7,0.0173,0.888,0.0285,1.0155
49.799,0.01725,0.885,0.0285,1.017
49.901,0.01725,0.8835,0.0285,1.017
50.001,0.01725,0.882,0.0285,1.0185
50.1,0.01725,0.879,0.0285,1.02
50.199,0.0173,0.876,0.0285,1.0215
50.3,0.0173,0.8745,0.0285,1.0215
50.399,0.01725,0.8715,0.0285,1.023
50.5,0.01725,0.8685,0.0285,1.0245
50.599,0.0173,0.867,0.0285,1.026
50.701,0.0173,0.864,0.0285,1.026
50.799,0.0173,0.8625,0.027,1.0275
50.9,0.01725,0.8595,0.027,1.029
50.999,0.0172,0.858,0.027,1.0305
51.1,0.01725,0.855,0.027,1.0305
51.2,0.0173,0.8535,0.027,1.032
51.3,0.0173,0.8505,0.027,1.032
51.399,0.01725,0.849,0.027,1.035
51.5,0.0173,0.846,0.027,1.035
51.601,0.0173,0.8445,0.027,1.035
51.699,0.01725,0.8415,0.027,1.038
51.799,0.0173,0.84,0.027,1.038
51.9,0.0173,0.837,0.027,1.0395
52,0.01725,0.8355,0.027,1.041
52.1,0.01725,0.8325,0.027,1.0425
52.199,0.0171,0.8295,0.0255,1.044
52.3,0.01725,0.828,0.0255,1.044
52.399,0.0171,0.825,0.0255,1.0455
52.499,0.0173,0.8235,0.0255,1.047
52.6,0.01725,0.8205,0.0255,1.047
52.7,0.0173,0.819,0.0255,1.0485
52.8,0.0173,0.816,0.0255,1.05
52.899,0.01725,0.8145,0.0255,1.05
53.001,0.01725,0.8115,0.0255,1.0515
53.099,0.0173,0.8085,0.0255,1.053
53.2,0.01725,0.807,0.0255,1.0545
53.3,0.01725,0.8055,0.0255,1.053
53.399,0.01725,0.8025,0.024,1.056
53.5,0.0173,0.801,0.024,1.0575
53.599,0.01725,0.798,0.0255,1.056
53.699,0.01725,0.7965,0.024,1.059
53.8,0.01725,0.7935,0.024,1.0605
53.9,0.01725,0.7905,0.024,1.0605
54,0.01725,0.789,0.024,1.062
54.1,0.01725,0.786,0.024,1.062
54.199,0.01725,0.7845,0.024,1.065
54.3,0.01725,0.783,0.024,1.065
54.399,0.01715,0.78,0.024,1.0665
54.499,0.0172,0.777,0.024,1.068
54.601,0.01725,0.7755,0.024,1.068
54.699,0.0172,0.774,0.024,1.0695
54.8,0.0172,0.771,0.0225,1.071
54.9,0.0172,0.7695,0.024,1.0725
54.999,0.01715,0.7665,0.024,1.0725
55.1,0.01715,0.765,0.0225,1.074
55.2,0.0173,0.762,0.024,1.074
55.299,0.01715,0.7605,0.0225,1.0755
55.4,0.01725,0.759,0.024,1.077
55.499,0.0171,0.756,0.0225,1.0785
55.599,0.01715,0.7545,0.0225,1.0785
55.7,0.0171,0.7515,0.0225,1.08
55.8,0.0171,0.75,0.0225,1.0815
55.9,0.0173,0.747,0.0225,1.0815
55.999,0.0171,0.7455,0.0225,1.083
56.1,0.0171,0.7425,0.0225,1.0845
56.201,0.0173,0.741,0.0225,1.0845
56.3,0.0173,0.7395,0.0225,1.086
56.4,0.0171,0.7365,0.0225,1.0875
56.501,0.0173,0.735,0.0225,1.0875
56.6,0.0171,0.732,0.0225,1.089
56.7,0.0171,0.7305,0.0225,1.0905
56.799,0.0171,0.7275,0.0225,1.092
56.9,0.0171,0.726,0.0225,1.092
57,0.0173,0.7245,0.021,1.0935
57.099,0.01715,0.7215,0.021,1.095
57.201,0.01725,0.72,0.021,1.095
57.3,0.01725,0.7185,0.021,1.0965
57.4,0.0171,0.717,0.021,1.098
57.5,0.01715,0.714,0.021,1.0995
57.6,0.01715,0.7125,0.021,1.0995
57.699,0.01715,0.7095,0.021,1.101
57.8,0.01715,0.708,0.021,1.1025
57.9,0.01715,0.7065,0.021,1.104
57.999,0.01715,0.7035,0.021,1.104
58.099,0.0171,0.702,0.021,1.1055
58.199,0.01715,0.699,0.021,1.1055
58.3,0.01725,0.6975,0.021,1.107
58.399,0.01715,0.696,0.021,1.1085
58.499,0.01715,0.6945,0.021,1.11
58.6,0.01715,0.6915,0.021,1.11
58.701,0.0172,0.69,0.021,1.1115
58.799,0.01715,0.6885,0.021,1.1115
58.9,0.01715,0.6855,0.0195,1.113
59,0.01715,0.684,0.0195,1.1145
59.1,0.0172,0.6825,0.0195,1.116
59.199,0.01725,0.6795,0.0195,1.116
59.3,0.01715,0.678,0.0195,1.1175
59.4,0.01715,0.6765,0.0195,1.1175
59.499,0.0172,0.6735,0.0195,1.119
59.6,0.01715,0.672,0.0195,1.1205
59.699,0.0172,0.6705,0.0195,1.122
59.8,0.0172,0.669,0.0195,1.122
59.9,0.0171,0.666,0.0195,1.1235
59.999,0.0172,0.6645,0.0195,1.125
60.1,0.0171,0.663,0.0195,1.125
60.2,0.0172,0.6615,0.0195,1.1265
60.3,0.0172,0.6585,0.0195,1.128
60.4,0.0172,0.657,0.0195,1.128
60.5,0.0172,0.6555,0.0195,1.1295
60.6,0.0172,0.654,0.0195,1.131
60.699,0.0173,0.651,0.0195,1.131
60.8,0.0172,0.6495,0.0195,1.1325
60.901,0.01715,0.648,0.018,1.134
61,0.0172,0.6465,0.0195,1.1355
61.099,0.0173,0.645,0.018,1.1355
61.199,0.0173,0.642,0.018,1.1355
61.299,0.01725,0.6405,0.018,1.137
61.401,0.0171,0.639,0.018,1.1385
61.5,0.01725,0.6375,0.018,1.14
61.599,0.01725,0.6345,0.018,1.14
61.701,0.01725,0.633,0.018,1.1415
61.8,0.01725,0.6315,0.018,1.143
61.899,0.0173,0.63,0.018,1.143
