Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0.69,-58,0.00825,0.645,0.011
0.7,-57.5,0.0081,0.65,0.011
0.71,-57.5,0.00855,0.66,0.011
0.72,-57.5,0.00855,0.665,0.011
0.73,-58,0.00885,0.68,0.011
0.74,-58,0.00855,0.685,0.0115
0.75,-57.5,0.009,0.695,0.0115
0.76,-57.5,0.00885,0.7,0.0115
0.77,-57.5,0.0093,0.71,0.012
0.78,-57.5,0.009,0.715,0.012
0.79,-57.5,0.00915,0.715,0.012
0.8,-58,0.00915,0.715,0.012
0.81,-57.5,0.00945,0.73,0.012
0.82,-57.5,0.0093,0.735,0.012
0.83,-58,0.0096,0.745,0.0125
0.84,-58,0.00945,0.75,0.0125
0.85,-57.5,0.00975,0.755,0.014
0.86,-57.5,0.00975,0.765,0.0125
0.87,-58,0.01005,0.775,0.013
0.88,-58,0.00975,0.78,0.013
0.89,-57.5,0.01035,0.79,0.013
0.9,-57.5,0.01005,0.795,0.013
0.91,-57.5,0.01035,0.805,0.0135
0.92,-57.5,0.01005,0.805,0.0135
0.93,-58,0.01065,0.81,0.0135
0.94,-58,0.0105,0.82,0.0135
0.95,-57.5,0.0108,0.825,0.014
0.96,-58,0.0105,0.83,0.014
0.97,-58,0.0108,0.84,0.014
0.98,-58,0.0108,0.845,0.014
0.99,-57.5,0.0111,0.855,0.0145
1,-58,0.01095,0.86,0.0145
1.01,-58,0.01125,0.865,0.0145
1.02,-58,0.01125,0.875,0.0145
1.03,-57.5,0.0114,0.88,0.0145
1.04,-57.5,0.01125,0.885,0.0145
1.05,-57.5,0.0117,0.895,0.015
1.06,-57.5,0.0114,0.9,0.015
1.07,-57.5,0.01185,0.905,0.015
1.08,-57.5,0.01155,0.91,0.015
1.09,-58,0.012,0.915,0.015
1.1,-58,0.0117,0.915,0.0155
1.11,-57.5,0.012,0.925,0.0155
1.12,-57.5,0.0117,0.93,0.0155
1.13,-57.5,0.01215,0.935,0.0155
1.14,-58,0.012,0.945,0.016
1.15,-58,0.01245,0.95,0.016
1.16,-57.5,0.01215,0.955,0.016
1.17,-58,0.0126,0.96,0.016
1.18,-58,0.0123,0.965,0.0165
1.19,-58,0.01275,0.97,0.016
1.2,-58,0.01245,0.98,0.0165
1.21,-58,0.01275,0.985,0.0165
1.22,-57.5,0.0126,0.99,0.0165
1.23,-58,0.01305,0.995,0.0165
1.24,-58,0.01275,1,0.0165
1.25,-58,0.0132,1.015,0.017
1.26,-57.5,0.01305,1.02,0.017
1.27,-57.5,0.0135,1.025,0.017
1.28,-57.5,0.0132,1.03,0.017
1.29,-58,0.01365,1.04,0.017
1.3,-58,0.01335,1.045,0.017
1.31,-58,0.0138,1.055,0.0175
1.32,-57.5,0.0135,1.06,0.0175
1.33,-58,0.0141,1.07,0.0175
1.34,-57.5,0.0138,1.08,0.0175
1.35,-57.5,0.01425,1.08,0.018
1.36,-58,0.01395,1.09,0.018
1.37,-58,0.0144,1.1,0.018
1.38,-57.5,0.01425,1.105,0.018
1.39,-57.5,0.0147,1.115,0.0185
1.4,-57.5,0.01425,1.115,0.0185
1.41,-58,0.01485,1.125,0.0185
1.42,-57.5,0.0144,1.13,0.0185
1.43,-57.5,0.015,1.145,0.019
1.44,-57.5,0.0147,1.15,0.019
1.45,-58,0.01515,1.16,0.019
1.46,-58,0.015,1.165,0.019
1.47,-58,0.01545,1.175,0.0195
1.48,-58,0.015,1.18,0.0195
1.49,-57.5,0.0156,1.19,0.0195
1.5,-57.5,0.0153,1.195,0.0195
1.51,-58,0.01575,1.205,0.02
1.52,-57.5,0.0156,1.21,0.02
1.53,-58,0.01605,1.22,0.02
1.54,-58,0.01575,1.23,0.0205
1.55,-57.5,0.01635,1.24,0.02
1.56,-57.5,0.01605,1.25,0.021
1.57,-58,0.01665,1.265,0.021
1.58,-58,0.01635,1.27,0.021
1.59,-57.5,0.01665,1.275,0.021
1.6,-57.5,0.0165,1.285,0.0215
1.61,-57.5,0.0171,1.295,0.0215
1.62,-57.5,0.0168,1.3,0.0215
1.63,-58,0.0171,1.305,0.0215
1.64,-57.5,0.01695,1.31,0.022
1.65,-58,0.0174,1.32,0.0215
1.66,-57.5,0.01695,1.325,0.022
1.67,-57.5,0.01755,1.33,0.022
1.68,-57.5,0.0171,1.34,0.022
1.69,-58,0.0177,1.345,0.0225
1.7,-57.5,0.0174,1.355,0.0225
1.71,-58,0.01785,1.36,0.0225
1.72,-58,0.01755,1.36,0.0225
1.73,-57.5,0.01815,1.375,0.0225
1.74,-57.5,0.0177,1.375,0.0225
1.75,-57.5,0.01815,1.385,0.023
1.76,-57.5,0.01785,1.39,0.023
1.77,-58,0.01845,1.395,0.023
1.78,-57.5,0.01815,1.405,0.0235
1.79,-58,0.01875,1.41,0.0235
1.8,-57.5,0.0183,1.42,0.0235
1.81,-57.5,0.01875,1.425,0.0235
1.82,-57.5,0.0183,1.43,0.0235
1.83,-57.5,0.0189,1.44,0.024
1.84,-58,0.01875,1.445,0.024
1.85,-58,0.0192,1.45,0.024
1.86,-57.5,0.01905,1.455,0.024
1.87,-57.5,0.01935,1.46,0.024
1.88,-58,0.0189,1.47,0.0245
1.89,-57.5,0.0195,1.48,0.0245
1.9,-57.5,0.0192,1.485,0.0245
1.91,-58,0.01965,1.49,0.0245
1.92,-57.5,0.0192,1.49,0.0245
1.93,-57.5,0.0198,1.5,0.025
1.94,-57.5,0.01935,1.5,0.025
1.95,-57.5,0.01995,1.51,0.025
1.96,-57.5,0.01965,1.515,0.025
1.97,-58,0.0201,1.52,0.025
1.98,-58,0.01965,1.53,0.0255
1.99,-58,0.02025,1.535,0.0255
2,-58,0.0198,1.54,0.0255
2.01,-58,0.0207,1.555,0.0255
2.02,-58,0.02025,1.56,0.026
2.03,-58,0.0207,1.565,0.026
2.04,-57.5,0.02025,1.57,0.026
2.05,-57.5,0.021,1.575,0.026
2.06,-57.5,0.0204,1.58,0.026
2.07,-57.5,0.021,1.58,0.026
2.08,-57.5,0.0204,1.58,0.026
2.09,-57.5,0.021,1.585,0.026
2.1,-57.5,0.02055,1.59,0.0265
2.11,-57.5,0.0213,1.595,0.0265
2.12,-57.5,0.0207,1.605,0.0265
2.13,-58,0.02145,1.61,0.0265
2.14,-57.5,0.02085,1.615,0.027
2.15,-58,0.02145,1.62,0.0265
2.16,-57.5,0.021,1.62,0.027
2.17,-58,0.0216,1.63,0.027
2.18,-57.5,0.021,1.625,0.027
2.19,-58,0.02175,1.635,0.027
2.2,-57.5,0.0213,1.635,0.027
2.21,-58,0.0219,1.65,0.027
2.22,-57.5,0.0213,1.655,0.0275
2.23,-57.5,0.02205,1.665,0.0275
2.24,-57.5,0.0216,1.67,0.0275
2.25,-57.5,0.02235,1.68,0.0275
2.26,-57.5,0.02175,1.675,0.0275
2.27,-58,0.0225,1.69,0.028
2.28,-57.5,0.02205,1.695,0.028
2.29,-58,0.02265,1.705,0.0285
2.3,-57.5,0.02205,1.71,0.0285
2.31,-58,0.02265,1.715,0.0285
2.32,-58,0.02235,1.725,0.0285
2.33,-58,0.02295,1.735,0.0285
2.34,-57.5,0.0225,1.74,0.0285
2.35,-58,0.0231,1.75,0.029
2.36,-58,0.0228,1.755,0.029
2.37,-58,0.0234,1.765,0.029
2.38,-58,0.02295,1.77,0.029
2.39,-58,0.02355,1.775,0.0295
2.4,-57.5,0.02295,1.785,0.0295
2.41,-58,0.02385,1.795,0.03
2.42,-58,0.0234,1.8,0.03
2.43,-58,0.024,1.805,0.03
2.44,-57.5,0.02355,1.815,0.03
2.45,-58,0.02415,1.815,0.03
2.46,-57.5,0.0237,1.825,0.03
2.47,-57.5,0.02415,1.83,0.0305
2.48,-57.5,0.02385,1.84,0.0305
2.49,-58,0.02445,1.85,0.0305
2.5,-57.5,0.024,1.86,0.031
2.51,-57.5,0.02475,1.865,0.0305
2.52,-57.5,0.0243,1.87,0.031
2.53,-58,0.02475,1.875,0.031
2.54,-58,0.0243,1.88,0.031
2.55,-58,0.0249,1.885,0.031
2.56,-58,0.02445,1.895,0.0315
2.57,-58,0.0252,1.9,0.0315
2.58,-57.5,0.0246,1.905,0.0315
2.59,-58,0.02535,1.915,0.0315
2.6,-57.5,0.02505,1.915,0.032
2.61,-58,0.0255,1.925,0.032
2.62,-57.5,0.02505,1.93,0.032
2.63,-58,0.02565,1.935,0.032
2.64,-57.5,0.0252,1.945,0.032
2.65,-58,0.0258,1.95,0.0325
2.66,-57.5,0.02535,1.955,0.0325
2.67,-58,0.02595,1.96,0.0325
2.68,-57.5,0.0255,1.96,0.0325
2.69,-58,0.0261,1.97,0.0325
2.7,-57.5,0.02565,1.975,0.0325
2.71,-57.5,0.0261,1.98,0.033
2.72,-57.5,0.0258,1.985,0.0325
2.73,-58,0.0264,2,0.033
2.74,-58,0.0261,2.005,0.033
2.75,-58,0.02655,2.005,0.033
2.76,-58,0.0261,2.005,0.033
2.77,-57.5,0.02655,2.005,0.033
2.78,-57.5,0.02625,2.005,0.033
2.79,-58,0.02655,2.005,0.033
2.8,-57.5,0.02595,2.005,0.033
2.81,-58,0.02655,2.005,0.033
2.82,-58,0.02595,2.005,0.033
2.83,-58,0.0267,2.005,0.033
2.84,-58,0.0261,2.005,0.033
2.85,-58,0.02655,2.005,0.033
2.86,-57.5,0.02595,2.005,0.033
2.87,-58,0.0267,2.005,0.033
2.88,-57.5,0.02625,2.005,0.033
2.89,-58,0.02655,2.005,0.033
2.9,-57.5,0.02595,2.005,0.033
2.91,-57.5,0.02655,2.01,0.033
2.92,-57.5,0.0261,2.005,0.033
2.93,-58,0.02655,2.01,0.033
2.94,-57.5,0.0261,2.005,0.033
2.95,-58,0.0267,2.005,0.033
2.96,-58,0.02625,2.005,0.033
2.97,-58,0.02655,2.005,0.033
2.98,-57.5,0.0261,2.005,0.033
2.99,-58,0.02655,2.005,0.033
3,-58,0.0261,2.005,0.033
3.01,-58,0.0264,2.005,0.033
3.02,-58,0.0261,2.005,0.033
3.03,-58,0.02655,2.005,0.033
3.04,-57.5,0.0261,2.005,0.033
3.05,-58,0.02655,2.005,0.033
3.06,-57.5,0.0261,2.005,0.033
3.07,-58,0.02655,2.005,0.033
3.08,-58,0.02625,2.005,0.033
3.09,-58,0.0267,2.005,0.033
3.1,-58,0.0261,2.01,0.033
3.11,-58,0.02655,2.005,0.033
3.12,-58,0.02625,2.005,0.033
3.13,-58,0.0267,2.005,0.033
3.14,-58,0.0261,2.005,0.033
3.15,-58,0.02655,2.005,0.033
3.16,-58,0.02625,2.005,0.033
3.17,-57.5,0.02655,2.005,0.033
3.18,-58,0.0261,2.005,0.033
3.19,-57.5,0.0267,2.005,0.033
3.2,-57.5,0.0261,2.005,0.033
3.21,-58,0.02655,2.005,0.033
3.22,-57.5,0.02625,2.005,0.033
3.23,-58,0.02655,2.005,0.033
3.24,-57.5,0.0261,2.005,0.033
3.25,-57.5,0.0264,2.005,0.033
3.26,-57.5,0.0261,2.005,0.033
3.27,-58,0.02655,2.01,0.033
