Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0.7,-152.5,-0.00015,0.455,0.0075
0.71,-152.5,-0.00105,0.46,0.0075
0.72,-152.5,-0.00015,0.47,0.0075
0.73,-152.5,-0.0009,0.475,0.008
0.74,-152.5,-0.00015,0.485,0.008
0.75,-152.5,-0.00075,0.49,0.008
0.76,-152.5,-0.00015,0.5,0.008
0.77,-152,-0.0009,0.505,0.0085
0.78,-152.5,-0.00015,0.52,0.0085
0.79,-152.5,-0.0009,0.525,0.0085
0.8,-152.5,-0.0003,0.535,0.009
0.81,-152.5,-0.0009,0.54,0.009
0.82,-152.5,-0.0003,0.55,0.009
0.83,-152.5,-0.00075,0.555,0.009
0.84,-152.5,-0.0003,0.565,0.009
0.85,-152.5,-0.00075,0.575,0.0095
0.86,-152.5,-0.00015,0.585,0.0095
0.87,-152.5,-0.0009,0.6,0.01
0.88,-152.5,0,0.61,0.01
0.89,-152.5,-0.0009,0.615,0.01
0.9,-152.5,-0.00015,0.625,0.0105
0.91,-152.5,-0.0009,0.635,0.0105
0.92,-152.5,-0.00015,0.64,0.0105
0.93,-152.5,-0.0009,0.65,0.0105
0.94,-152.5,-0.0003,0.66,0.011
0.95,-152.5,-0.0009,0.67,0.011
0.96,-152.5,-0.0003,0.68,0.011
0.97,-152.5,-0.0009,0.685,0.0115
0.98,-152.5,-0.0003,0.695,0.0115
0.99,-152.5,-0.0009,0.7,0.0115
1,-152.5,-0.0003,0.715,0.012
1.01,-152.5,-0.0009,0.725,0.012
1.02,-152.5,-0.0003,0.73,0.012
1.03,-152.5,-0.0009,0.745,0.012
1.04,-152.5,-0.0003,0.75,0.0125
1.05,-152.5,-0.0009,0.76,0.0125
1.06,-152.5,-0.0003,0.765,0.0125
1.07,-152.5,-0.0009,0.775,0.013
1.08,-152.5,-0.0003,0.78,0.013
1.09,-152.5,-0.0009,0.79,0.013
1.1,-152.5,-0.0003,0.795,0.013
1.11,-152,-0.00105,0.805,0.0135
1.12,-152.5,-0.00045,0.805,0.0135
1.13,-152.5,-0.0009,0.81,0.0135
1.14,-152.5,-0.0003,0.825,0.014
1.15,-152.5,-0.00075,0.83,0.014
1.16,-152.5,-0.0003,0.85,0.014
1.17,-152.5,-0.0009,0.86,0.0145
1.18,-152.5,-0.0003,0.87,0.0145
1.19,-152.5,-0.0009,0.88,0.0145
1.2,-152.5,-0.0003,0.89,0.015
1.21,-152.5,-0.0009,0.9,0.015
1.22,-152.5,-0.0003,0.915,0.015
1.23,-152.5,-0.0009,0.935,0.0155
1.24,-152.5,-0.00045,0.95,0.016
1.25,-152,-0.0009,0.96,0.016
1.26,-152.5,-0.00045,0.97,0.016
1.27,-152.5,-0.00105,0.985,0.0165
1.28,-152.5,-0.0003,1.005,0.0165
1.29,-152.5,-0.00105,1.015,0.0165
1.3,-152.5,-0.00045,1.025,0.017
1.31,-152.5,-0.0009,1.03,0.017
1.32,-152.5,-0.0003,1.045,0.017
1.33,-152.5,-0.00105,1.05,0.017
1.34,-152.5,-0.0003,1.06,0.0175
1.35,-152.5,-0.00105,1.075,0.0175
1.36,-152.5,-0.0003,1.08,0.0175
1.37,-152.5,-0.00105,1.085,0.018
1.38,-152.5,-0.00045,1.1,0.018
1.39,-152,-0.00105,1.105,0.018
1.4,-152.5,-0.00045,1.115,0.0185
1.41,-152.5,-0.00105,1.12,0.0185
1.42,-152.5,-0.00045,1.125,0.0185
1.43,-152.5,-0.00105,1.13,0.019
1.44,-152.5,-0.00045,1.145,0.019
1.45,-152.5,-0.00105,1.155,0.019
1.46,-152.5,-0.0003,1.16,0.019
1.47,-152.5,-0.0009,1.175,0.019
1.48,-152.5,-0.00045,1.19,0.0195
1.49,-152.5,-0.00105,1.195,0.0195
1.5,-152.5,-0.00045,1.205,0.02
1.51,-152.5,-0.00105,1.215,0.02
1.52,-152.5,-0.00045,1.235,0.0205
1.53,-152.5,-0.0009,1.24,0.0205
1.54,-152.5,-0.0003,1.255,0.0205
1.55,-152.5,-0.00105,1.27,0.021
1.56,-152.5,-0.00045,1.275,0.021
1.57,-152.5,-0.00105,1.29,0.0215
1.58,-152.5,-0.00045,1.3,0.0215
1.59,-152.5,-0.0012,1.315,0.0215
1.6,-152.5,-0.00045,1.33,0.022
1.61,-152.5,-0.00105,1.34,0.022
1.62,-152.5,-0.0006,1.36,0.0225
1.63,-152.5,-0.00105,1.375,0.0225
1.64,-152.5,-0.0006,1.38,0.0225
1.65,-152.5,-0.00105,1.4,0.023
1.66,-152.5,-0.0006,1.41,0.0235
1.67,-152.5,-0.00105,1.425,0.0235
1.68,-152.5,-0.0006,1.43,0.0235
1.69,-152.5,-0.00105,1.44,0.0235
1.7,-152.5,-0.00045,1.445,0.024
1.71,-152.5,-0.00105,1.45,0.024
1.72,-152.5,-0.0006,1.455,0.024
1.73,-152.5,-0.00105,1.46,0.0245
1.74,-152,-0.0006,1.475,0.024
1.75,-152.5,-0.00105,1.485,0.0245
1.76,-152.5,-0.00045,1.49,0.0245
1.77,-152.5,-0.0012,1.5,0.025
1.78,-152.5,-0.0006,1.515,0.025
1.79,-152.5,-0.0012,1.52,0.025
1.8,-152.5,-0.0006,1.53,0.025
1.81,-152.5,-0.00105,1.535,0.0255
1.82,-152.5,-0.0006,1.54,0.0255
1.83,-152.5,-0.00105,1.55,0.0255
1.84,-152.5,-0.00075,1.56,0.0255
1.85,-152.5,-0.0012,1.57,0.026
1.86,-152.5,-0.00045,1.575,0.026
1.87,-152.5,-0.00105,1.58,0.026
1.88,-152.5,-0.0006,1.59,0.026
1.89,-152.5,-0.00105,1.595,0.0265
1.9,-152.5,-0.0006,1.595,0.0265
1.91,-152.5,-0.00105,1.6,0.0265
1.92,-152.5,-0.00045,1.605,0.0265
1.93,-152.5,-0.00105,1.61,0.027
1.94,-152.5,-0.0006,1.615,0.0265
1.95,-152.5,-0.0012,1.625,0.027
1.96,-152.5,-0.0006,1.63,0.027
1.97,-152.5,-0.0012,1.65,0.027
1.98,-152.5,-0.0006,1.66,0.0275
1.99,-152.5,-0.00105,1.67,0.0275
2,-152.5,-0.0006,1.68,0.028
2.01,-152.5,-0.0012,1.69,0.028
2.02,-152.5,-0.0006,1.7,0.028
2.03,-152.5,-0.0012,1.71,0.028
2.04,-152.5,-0.00075,1.72,0.0285
2.05,-152.5,-0.00105,1.73,0.0285
2.06,-152.5,-0.00045,1.745,0.029
2.07,-152.5,-0.00105,1.755,0.029
2.08,-152.5,-0.0006,1.77,0.0295
2.09,-152.5,-0.0012,1.775,0.0295
2.1,-152.5,-0.0006,1.795,0.03
2.11,-152.5,-0.00135,1.805,0.03
2.12,-152.5,-0.0006,1.815,0.03
2.13,-152,-0.00135,1.83,0.03
2.14,-152.5,-0.0006,1.845,0.0305
2.15,-152.5,-0.0012,1.86,0.0305
2.16,-152.5,-0.00075,1.875,0.031
2.17,-152.5,-0.0012,1.895,0.0315
2.18,-152.5,-0.00075,1.905,0.0315
2.19,-152.5,-0.0012,1.915,0.0315
2.2,-152.5,-0.00075,1.93,0.032
2.21,-152,-0.0012,1.935,0.032
2.22,-152.5,-0.0006,1.96,0.0325
2.23,-152.5,-0.0012,1.965,0.0325
2.24,-152.5,-0.0006,1.98,0.033
2.25,-152.5,-0.0012,2,0.033
2.26,-152.5,-0.0006,2.005,0.033
2.27,-152.5,-0.0012,2.005,0.033
2.28,-152.5,-0.0006,2.01,0.033
2.29,-152.5,-0.00135,2.005,0.033
2.3,-152.5,-0.0006,2.01,0.033
2.31,-152.5,-0.0012,2.005,0.033
2.32,-152.5,-0.00075,2.005,0.033
2.33,-152.5,-0.0012,2.005,0.033
2.34,-152.5,-0.00075,2.01,0.033
2.35,-152.5,-0.0012,2.005,0.033
2.36,-152,-0.00075,2.005,0.033
2.37,-152.5,-0.0012,2.005,0.033
2.38,-152.5,-0.0006,2.01,0.033
2.39,-152.5,-0.0012,2.005,0.033
2.4,-152.5,-0.00075,2.005,0.033
2.41,-152.5,-0.0012,2.005,0.033
2.42,-152.5,-0.0006,2.01,0.033
2.43,-152.5,-0.00135,2.005,0.033
2.44,-152.5,-0.0006,2.005,0.033
2.45,-152.5,-0.00135,2.005,0.033
2.46,-152.5,-0.0006,2.005,0.033
2.47,-152.5,-0.0012,2.01,0.033
2.48,-152.5,-0.00075,2.01,0.033
2.49,-152.5,-0.0012,2.01,0.033
2.5,-152.5,-0.0006,2.01,0.033
2.51,-152.5,-0.0012,2.005,0.033
2.52,-152.5,-0.00075,2.005,0.033
2.53,-152.5,-0.0012,2.005,0.033
2.54,-152.5,-0.00075,2.005,0.033
2.55,-152.5,-0.00135,2.005,0.033
2.56,-152.5,-0.0006,2.01,0.033
2.57,-152.5,-0.0012,2.005,0.033
2.58,-152.5,-0.0006,2.005,0.033
2.59,-152.5,-0.00135,2.005,0.033
2.6,-152.5,-0.0006,2.01,0.033
2.61,-152.5,-0.0012,2.005,0.033
2.62,-152.5,-0.0006,2.005,0.033
2.63,-152.5,-0.0012,2.005,0.033
2.64,-152.5,-0.00075,2.01,0.033
2.65,-152.5,-0.0012,2.005,0.033
2.66,-152.5,-0.00075,2.005,0.033
2.67,-152.5,-0.0012,2.005,0.033
2.68,-152.5,-0.0006,2.005,0.033
2.69,-152.5,-0.0012,2.005,0.033
2.7,-152.5,-0.0006,2.01,0.033
2.71,-152.5,-0.0012,2.005,0.033
2.72,-152.5,-0.00075,2.01,0.033
2.73,-152.5,-0.0012,2.005,0.033
2.74,-152.5,-0.0006,2.005,0.033
2.75,-152.5,-0.00135,2.005,0.033
2.76,-152.5,-0.00075,2.005,0.033
2.77,-152.5,-0.0012,2.005,0.033
2.78,-152.5,-0.0006,2.01,0.033
2.79,-152.5,-0.0012,2.005,0.033
2.8,-152.5,-0.00075,2.005,0.033
2.81,-152.5,-0.0012,2.005,0.033
2.82,-152.5,-0.0006,2.01,0.033
2.83,-152.5,-0.0012,2.005,0.033
2.84,-152.5,-0.00075,2.01,0.033
2.85,-152.5,-0.0012,2.005,0.033
2.86,-152.5,-0.00075,2.01,0.033
2.87,-152.5,-0.0012,2.01,0.033
2.88,,-0.0006,,
