Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
1.58,-105.5,0.0096,1.6,0.026
1.59,-106,0.01005,1.61,0.0265
1.6,-106,0.00975,1.615,0.0265
1.61,-105.5,0.01035,1.625,0.0265
1.62,-105.5,0.0099,1.635,0.027
1.63,-106,0.01035,1.645,0.027
1.64,-105.5,0.01005,1.655,0.0275
1.65,-105.5,0.01065,1.67,0.0275
1.66,-105.5,0.01005,1.675,0.0275
1.67,-105.5,0.01065,1.68,0.028
1.68,-105.5,0.0102,1.69,0.0275
1.69,-106,0.0105,1.695,0.0275
1.7,-105.5,0.01035,1.705,0.028
1.71,-106,0.01065,1.71,0.028
1.72,-105.5,0.0105,1.715,0.028
1.73,-105.5,0.0108,1.72,0.0285
1.74,-105.5,0.01065,1.73,0.0285
1.75,-105.5,0.01095,1.73,0.0285
1.76,-105.5,0.01065,1.74,0.0285
1.77,-106,0.0111,1.75,0.029
1.78,-106,0.01065,1.76,0.029
1.79,-106,0.0111,1.765,0.029
1.8,-105.5,0.0108,1.77,0.029
1.81,-106,0.01125,1.77,0.0295
1.82,-105.5,0.0108,1.78,0.029
1.83,-105.5,0.01125,1.79,0.0295
1.84,-105.5,0.01095,1.795,0.0295
1.85,-106,0.01125,1.8,0.0295
1.86,-105.5,0.0111,1.805,0.03
1.87,-105.5,0.0114,1.815,0.03
1.88,-105.5,0.0111,1.82,0.03
1.89,-105.5,0.0117,1.83,0.03
1.9,-105.5,0.0114,1.84,0.03
1.91,-105.5,0.0117,1.845,0.0305
1.92,-105.5,0.01125,1.85,0.0305
1.93,-105.5,0.0117,1.86,0.0305
1.94,-105.5,0.0114,1.87,0.0305
1.95,-106,0.0117,1.88,0.031
1.96,-105.5,0.01155,1.88,0.031
1.97,-105.5,0.012,1.89,0.0315
1.98,-106,0.0117,1.9,0.0315
1.99,-105.5,0.01215,1.9,0.0315
2,-105.5,0.01185,1.91,0.0315
2.01,-105.5,0.01215,1.915,0.0315
2.02,-105.5,0.0117,1.925,0.032
2.03,-105.5,0.012,1.93,0.0315
2.04,-105.5,0.012,1.94,0.032
2.05,-105.5,0.01215,1.955,0.0325
2.06,-105.5,0.012,1.96,0.0325
2.07,-106,0.0123,1.97,0.0325
2.08,-105.5,0.01215,1.98,0.0325
2.09,-106,0.0126,1.985,0.0325
2.1,-105.5,0.0123,2,0.033
2.11,-106,0.01275,2.01,0.033
2.12,-105.5,0.01245,2.005,0.033
2.13,-106,0.0126,2.005,0.033
2.14,-105.5,0.0123,2.01,0.033
2.15,-106,0.01275,2.01,0.033
2.16,-105.5,0.01245,2.01,0.033
2.17,-105.5,0.0126,2.01,0.033
2.18,-105.5,0.0123,2.01,0.033
2.19,-105.5,0.0126,2.01,0.033
2.2,-105.5,0.01245,2.01,0.033
2.21,-105.5,0.01245,2.01,0.033
2.22,-105.5,0.0123,2.005,0.033
2.23,-106,0.0126,2.01,0.033
2.24,-106,0.0123,2.01,0.033
2.25,-105.5,0.01275,2.01,0.033
2.26,-105.5,0.01245,2.01,0.033
2.27,-105.5,0.0126,2.01,0.033
2.28,-105.5,0.0123,2.005,0.033
2.29,-105.5,0.01275,2.01,0.033
2.3,-105.5,0.01245,2.01,0.033
2.31,-105.5,0.01275,2.01,0.033
2.32,-106,0.01245,2.01,0.033
2.33,-105.5,0.0126,2.01,0.033
2.34,-106,0.01245,2.01,0.033
2.35,-106,0.01245,2.01,0.033
2.36,-105.5,0.0123,2.01,0.033
2.37,-105.5,0.0126,2.01,0.033
2.38,-106,0.0123,2.01,0.033
2.39,-105.5,0.0126,2.01,0.033
2.4,-105.5,0.0123,2.005,0.033
2.41,-105.5,0.0126,2.01,0.033
2.42,-106,0.0123,2.01,0.033
2.43,-105.5,0.0126,2.01,0.033
2.44,-105.5,0.0123,2.005,0.033
2.45,-106,0.0126,2.01,0.033
2.46,-105.5,0.01245,2.01,0.033
2.47,-106,0.01245,2.01,0.033
2.48,-105.5,0.0123,2.01,0.033
2.49,-106,0.0126,2.01,0.033
2.5,-105.5,0.0123,2.01,0.033
2.51,-105.5,0.01275,2.01,0.033
2.52,-105.5,0.01245,2.01,0.033
2.53,-105.5,0.0126,2.01,0.033
2.54,-105.5,0.0126,2.01,0.033
2.55,-106,0.0126,2.01,0.033
2.56,-106,0.01245,2.01,0.033
2.57,-106,0.01275,2.01,0.033
2.58,-106,0.01245,2.01,0.033
2.59,-106,0.0126,2.005,0.033
2.6,-105.5,0.01245,2.01,0.033
2.61,-105.5,0.0126,2.01,0.033
2.62,-105.5,0.01245,2.01,0.033
2.63,-106,0.0126,2.01,0.033
2.64,-105.5,0.0123,2.01,0.033
2.65,-105.5,0.0126,2.01,0.033
2.66,-105.5,0.01245,2.01,0.033
2.67,-105.5,0.0126,2.01,0.033
2.68,-105.5,0.01245,2.01,0.033
2.69,-105.5,0.0126,2.01,0.033
2.7,-105.5,0.01245,2.01,0.033
2.71,-105.5,0.0126,2.01,0.033
2.72,-105.5,0.01245,2.01,0.033
2.73,-106,0.0126,2.01,0.033
2.74,-105.5,0.01245,2.01,0.033
2.75,-105.5,0.0126,2.01,0.033
