Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
1.22,-105,0.00495,0.88,0.0145
1.23,-105.5,0.0054,0.89,0.015
1.24,-105,0.00495,0.895,0.015
1.25,-105.5,0.0057,0.905,0.015
1.26,-105.5,0.0051,0.91,0.015
1.27,-105.5,0.0057,0.92,0.015
1.28,-105,0.00525,0.93,0.0155
1.29,-105.5,0.00585,0.94,0.0155
1.3,-105,0.00525,0.945,0.0155
1.31,-105,0.00615,0.955,0.016
1.32,-105,0.0054,0.965,0.016
1.33,-105.5,0.006,0.97,0.016
1.34,-105,0.00555,0.98,0.0165
1.35,-105,0.00615,0.99,0.0165
1.36,-105,0.0057,1,0.0165
1.37,-105,0.00645,1.015,0.0165
1.38,-105,0.0057,1.02,0.0165
1.39,-105.5,0.00645,1.03,0.017
1.4,-105,0.006,1.04,0.0175
1.41,-105.5,0.00675,1.055,0.0175
1.42,-105,0.006,1.07,0.0175
1.43,-105,0.0069,1.08,0.018
1.44,-105,0.0063,1.085,0.018
1.45,-105.5,0.0069,1.1,0.018
1.46,-105,0.0063,1.1,0.018
1.47,-105,0.00705,1.115,0.018
1.48,-105,0.0063,1.115,0.0185
1.49,-105.5,0.00705,1.125,0.0185
1.5,-105,0.0066,1.135,0.019
1.51,-105,0.0072,1.15,0.019
1.52,-105,0.0066,1.155,0.019
1.53,-105.5,0.0072,1.165,0.019
1.54,-105,0.0069,1.18,0.0195
1.55,-105.5,0.0075,1.185,0.0195
1.56,-105,0.00705,1.195,0.0195
1.57,-105.5,0.00765,1.205,0.02
1.58,-105,0.00705,1.215,0.02
1.59,-105,0.0078,1.225,0.02
1.6,-105,0.0072,1.235,0.0205
1.61,-105.5,0.00795,1.245,0.0205
1.62,-105,0.00735,1.25,0.0205
1.63,-105,0.00795,1.265,0.0205
1.64,-105,0.00735,1.27,0.021
1.65,-105,0.0081,1.27,0.021
1.66,-105.5,0.00735,1.275,0.021
1.67,-105,0.0081,1.285,0.021
1.68,-105,0.0075,1.29,0.021
1.69,-105,0.0081,1.29,0.0215
1.7,-105,0.00765,1.3,0.0215
1.71,-105.5,0.0084,1.31,0.0215
1.72,-105,0.00765,1.31,0.0215
1.73,-105,0.00825,1.32,0.022
1.74,-105,0.0078,1.325,0.022
1.75,-105,0.0084,1.33,0.022
1.76,-105,0.0078,1.34,0.022
1.77,-105,0.00855,1.345,0.022
1.78,-105,0.00795,1.345,0.022
1.79,-105.5,0.00855,1.355,0.0225
1.8,-105,0.00795,1.355,0.0225
1.81,-105,0.0087,1.36,0.0225
1.82,-105,0.00795,1.37,0.0225
1.83,-105.5,0.00855,1.375,0.0225
1.84,-105,0.00825,1.38,0.0225
1.85,-105.5,0.00885,1.39,0.023
1.86,-105,0.00825,1.395,0.023
1.87,-105.5,0.009,1.405,0.023
1.88,-105.5,0.00825,1.405,0.0235
1.89,-105,0.009,1.415,0.0235
1.9,-105,0.0084,1.42,0.0235
1.91,-105.5,0.00915,1.425,0.0235
1.92,-105,0.0084,1.43,0.0235
1.93,-105,0.00915,1.435,0.0235
1.94,-105,0.0084,1.44,0.024
1.95,-105.5,0.0093,1.45,0.024
1.96,-105,0.0087,1.455,0.024
1.97,-105,0.0093,1.46,0.024
1.98,-105,0.0087,1.465,0.0245
1.99,-105,0.0093,1.47,0.0245
2,-105,0.00885,1.475,0.0245
2.01,-105.5,0.0093,1.485,0.0245
2.02,-105.5,0.0087,1.48,0.0245
2.03,-105.5,0.00945,1.485,0.0245
2.04,-105.5,0.00885,1.485,0.0245
2.05,-105.5,0.0093,1.49,0.025
2.06,-105,0.0087,1.495,0.0245
2.07,-105.5,0.00945,1.5,0.0245
2.08,-105.5,0.009,1.505,0.025
2.09,-105.5,0.0096,1.51,0.025
2.1,-105,0.009,1.515,0.025
2.11,-105.5,0.0096,1.515,0.025
2.12,-105,0.009,1.52,0.025
2.13,-105.5,0.00975,1.52,0.025
2.14,-105,0.00915,1.525,0.025
2.15,-105.5,0.00975,1.53,0.0255
2.16,-105.5,0.009,1.535,0.025
2.17,-105.5,0.00975,1.535,0.0255
2.18,-105,0.00915,1.54,0.0255
2.19,-105.5,0.00975,1.55,0.0255
2.2,-105,0.0093,1.555,0.0255
2.21,-105,0.0099,1.56,0.026
2.22,-105,0.0093,1.565,0.0255
2.23,-105,0.00975,1.565,0.0255
2.24,-105,0.0093,1.57,0.026
2.25,-105.5,0.0099,1.575,0.026
2.26,-105,0.00945,1.58,0.026
2.27,-105,0.01005,1.585,0.026
2.28,-105,0.00945,1.59,0.026
2.29,-105,0.0099,1.595,0.0265
2.3,-105,0.00945,1.595,0.0265
2.31,-105,0.01005,1.595,0.0265
2.32,-105.5,0.00945,1.595,0.0265
2.33,-105.5,0.01005,1.595,0.026
2.34,-105,0.00945,1.595,0.0265
2.35,-105,0.01005,1.6,0.0265
2.36,-105,0.00945,1.6,0.0265
2.37,-105,0.01005,1.6,0.0265
2.38,-105,0.0096,1.595,0.0265
2.39,-105,0.0099,1.6,0.0265
2.4,-105,0.00945,1.6,0.0265
2.41,-105.5,0.01005,1.6,0.0265
2.42,-105,0.00945,1.6,0.0265
2.43,-105,0.01005,1.605,0.0265
2.44,-105,0.0096,1.605,0.0265
2.45,-105.5,0.01005,1.61,0.0265
2.46,-105,0.0096,1.61,0.0265
2.47,-105,0.0102,1.615,0.0265
2.48,-105,0.0096,1.615,0.0265
2.49,-105,0.0102,1.615,0.0265
2.5,-105,0.0096,1.615,0.027
2.51,-105.5,0.0102,1.615,0.0265
2.52,-105.5,0.0096,1.62,0.0265
2.53,-105.5,0.0102,1.62,0.027
2.54,-105,0.0096,1.625,0.0265
2.55,-105.5,0.0102,1.625,0.027
2.56,-105,0.0096,1.63,0.027
2.57,-105.5,0.0105,1.635,0.027
2.58,-105,0.0099,1.635,0.027
2.59,-105,0.01065,1.645,0.027
2.6,-105,0.0099,1.645,0.0275
2.61,-105.5,0.0105,1.65,0.0275
2.62,-105,0.0099,1.65,0.0275
2.63,-105.5,0.0105,1.655,0.0275
2.64,-105,0.0099,1.665,0.0275
2.65,-105,0.0105,1.67,0.0275
2.66,-105,0.0099,1.67,0.0275
2.67,-105.5,0.01065,1.675,0.0275
2.68,-105,0.01005,1.675,0.028
2.69,-105,0.0105,1.68,0.028
2.7,-105,0.01005,1.685,0.028
2.71,-105,0.01065,1.69,0.028
2.72,-105,0.0102,1.695,0.028
2.73,-105,0.0108,1.705,0.028
2.74,-105,0.0102,1.71,0.028
2.75,-105.5,0.0108,1.71,0.0285
2.76,-105,0.0102,1.715,0.0285
2.77,-105.5,0.0108,1.72,0.0285
2.78,-105,0.0102,1.725,0.0285
2.79,-105,0.01095,1.73,0.0285
2.8,-105,0.01035,1.74,0.0285
2.81,-105.5,0.01095,1.74,0.0285
2.82,-105,0.0105,1.75,0.029
2.83,-105,0.0111,1.76,0.029
2.84,-105,0.01065,1.765,0.029
2.85,-105.5,0.0114,1.77,0.0295
2.86,-105,0.01065,1.77,0.029
2.87,-105.5,0.01125,1.78,0.0295
2.88,-105.5,0.0108,1.79,0.0295
2.89,-105,0.0114,1.79,0.03
2.9,-105,0.0108,1.795,0.0295
2.91,-105.5,0.0114,1.8,0.03
2.92,-105,0.0108,1.805,0.03
2.93,-105,0.01155,1.815,0.03
2.94,-105,0.0108,1.82,0.03
2.95,-105.5,0.01185,1.825,0.03
2.96,-105,0.01095,1.825,0.0305
2.97,-105.5,0.0117,1.835,0.0305
2.98,-105.5,0.0111,1.84,0.0305
2.99,-105.5,0.0117,1.845,0.0305
3,-105,0.0111,1.845,0.0305
3.01,-105.5,0.0117,1.85,0.0305
3.02,-105,0.01125,1.855,0.0305
3.03,-105.5,0.01185,1.865,0.031
3.04,-105,0.01125,1.87,0.031
3.05,-105,0.012,1.875,0.031
3.06,-105,0.0114,1.88,0.031
3.07,-105,0.012,1.89,0.0315
3.08,-105,0.0114,1.895,0.0315
3.09,-105,0.012,1.895,0.0315
3.1,-105,0.0114,1.895,0.0315
3.11,-105.5,0.01215,1.9,0.0315
3.12,-105,0.01125,1.905,0.0315
3.13,-105.5,0.01215,1.91,0.0315
3.14,-105,0.01155,1.91,0.0315
3.15,-105,0.01215,1.915,0.0315
3.16,-105,0.01155,1.915,0.0315
3.17,-105,0.01215,1.92,0.032
3.18,-105,0.0117,1.925,0.032
3.19,-105.5,0.0123,1.925,0.032
3.2,-105,0.0117,1.93,0.032
3.21,-105.5,0.0123,1.93,0.032
3.22,-105,0.0117,1.94,0.032
3.23,-105.5,0.0123,1.945,0.0325
3.24,-105,0.01185,1.95,0.032
3.25,-105,0.01245,1.96,0.0325
3.26,-105,0.01185,1.96,0.0325
3.27,-105.5,0.01245,1.96,0.0325
3.28,-105,0.01185,1.965,0.0325
3.29,-105.5,0.0126,1.97,0.0325
3.3,-105,0.012,1.975,0.0325
3.31,-105,0.0126,1.98,0.0325
3.32,-105,0.01215,2,0.033
3.33,-105.5,0.01275,2,0.033
3.34,-105,0.0123,2.005,0.033
3.35,-105.5,0.0129,2.005,0.033
3.36,-105,0.01215,2.005,0.033
3.37,-105.5,0.01275,2.005,0.033
3.38,-105.5,0.01215,2.005,0.033
3.39,-105.5,0.01275,2.005,0.033
3.4,-105,0.01215,2.005,0.033
3.41,-105.5,0.01275,2.005,0.033
3.42,-105,0.01215,2.005,0.033
3.43,-105.5,0.0126,2.005,0.033
3.44,-105,0.01215,2.005,0.033
3.45,-105.5,0.0129,2.005,0.033
3.46,-105,0.01215,2.005,0.033
3.47,-105.5,0.01275,2.005,0.033
3.48,-105,0.012,2.005,0.033
3.49,-105.5,0.01275,2.005,0.033
3.5,-105,0.01215,2.005,0.033
3.51,-105.5,0.01275,2.005,0.033
3.52,-105,0.01215,2.005,0.033
3.53,-105,0.0126,2.005,0.033
3.54,-105.5,0.012,2.005,0.033
3.55,-105,0.01275,2.005,0.033
3.56,-105,0.01215,2.005,0.033
3.57,-105,0.01275,2.005,0.033
3.58,-105,0.01215,2.005,0.033
3.59,-105.5,0.01275,2.005,0.033
3.6,-105,0.01215,2.005,0.033
3.61,-105.5,0.0126,2.005,0.033
3.62,-105.5,0.01215,2.005,0.033
3.63,-105,0.0126,2.005,0.033
3.64,-105.5,0.012,2.005,0.033
3.65,-105.5,0.0126,2.005,0.033
3.66,-105.5,0.01215,2.005,0.033
3.67,-105.5,0.0126,2.005,0.033
3.68,-105,0.0123,2.005,0.033
3.69,-105.5,0.01275,2.005,0.033
3.7,-105,0.01215,2.005,0.033
3.71,-105,0.01275,2.005,0.033
3.72,-105,0.0123,2.005,0.033
3.73,-105.5,0.01275,2.005,0.033
3.74,-105,0.012,2.005,0.033
3.75,-105.5,0.01275,2.005,0.033
3.76,-105.5,0.0123,2.005,0.033
3.77,-105,0.01275,2.005,0.033
3.78,-105,0.01215,2.005,0.033
3.79,-105,0.01275,2.005,0.033
3.8,-105,0.01215,2.005,0.033
3.81,-105,0.01275,2.005,0.033
3.82,-105,0.0123,2.005,0.033
3.83,-105.5,0.01275,2.005,0.033
3.84,-105,0.01215,2.005,0.0335
3.85,-105,0.01275,2.005,0.033
3.86,-105,0.01215,2.005,0.033
3.87,-105,0.01275,2.005,0.033
3.88,-105,0.01215,2.005,0.033
3.89,-105.5,0.01275,2.005,0.033
3.9,-105,0.01215,2.005,0.033
3.91,-105.5,0.01275,2.005,0.033
3.92,-105.5,0.01215,2.005,0.033
3.93,-105,0.01275,2.005,0.033
3.94,-105,0.01215,2.005,0.033
3.95,-105.5,0.01275,2.005,0.033
3.96,-105,0.012,2.005,0.033
3.97,-105,0.01275,2.005,0.033
3.98,-105,0.01215,2.005,0.033
3.99,-105,0.01275,2.005,0.033
4,-105,0.01215,2.005,0.033
4.01,-105.5,0.01275,2.005,0.0335
4.02,-105,0.01215,2.005,0.033
4.03,-105.5,0.01275,2.005,0.033
4.04,-105,0.01215,2.005,0.033
4.05,-105.5,,,
