Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
1.7,-231,-0.0087,0.715,0.012
1.71,-231,-0.00885,0.73,0.012
1.72,-231,-0.00915,0.745,0.0125
1.73,-231,-0.009,0.75,0.0125
1.74,-230.5,-0.0093,0.76,0.0125
1.75,-231,-0.0093,0.775,0.0125
1.76,-231,-0.00945,0.78,0.013
1.77,-231,-0.00945,0.79,0.013
1.78,-231.5,-0.00975,0.8,0.0135
1.79,-231,-0.0096,0.805,0.0135
1.8,-231,-0.0099,0.815,0.0135
1.81,-231,-0.0099,0.825,0.0135
1.82,-231,-0.01005,0.835,0.014
1.83,-231,-0.01035,0.85,0.014
1.84,-231,-0.01035,0.86,0.0145
1.85,-231,-0.01035,0.875,0.0145
1.86,-231,-0.0108,0.885,0.015
1.87,-231,-0.0108,0.895,0.015
1.88,-231.5,-0.01095,0.905,0.015
1.89,-231,-0.01095,0.92,0.0155
1.9,-231.5,-0.0111,0.93,0.0155
1.91,-231.5,-0.01125,0.94,0.0155
1.92,-231.5,-0.01155,0.955,0.016
1.93,-231,-0.01155,0.965,0.016
1.94,-231,-0.0117,0.975,0.016
1.95,-231,-0.01185,0.985,0.0165
1.96,-231.5,-0.01215,0.995,0.0165
1.97,-231,-0.012,1.01,0.017
1.98,-231.5,-0.0123,1.015,0.017
1.99,-231.5,-0.01215,1.025,0.017
2,-231,-0.0123,1.025,0.017
2.01,-231,-0.01245,1.04,0.017
2.02,-231,-0.0126,1.045,0.0175
2.03,-231.5,-0.01245,1.045,0.0175
2.04,-231,-0.0126,1.055,0.0175
2.05,-231,-0.01245,1.055,0.0175
2.06,-231,-0.0129,1.06,0.0175
2.07,-231,-0.01275,1.065,0.0175
2.08,-231,-0.0129,1.075,0.0175
2.09,-231.5,-0.0129,1.08,0.018
2.1,-231.5,-0.01305,1.08,0.0175
2.11,-231,-0.01305,1.09,0.018
2.12,-231.5,-0.0132,1.095,0.018
2.13,-231,-0.0132,1.1,0.018
2.14,-231,-0.01335,1.11,0.018
2.15,-231,-0.01335,1.11,0.018
2.16,-231,-0.0135,1.115,0.0185
2.17,-231,-0.01335,1.12,0.0185
2.18,-231.5,-0.01365,1.125,0.0185
2.19,-231,-0.01365,1.13,0.0185
2.2,-231.5,-0.01365,1.14,0.019
2.21,-231,-0.01365,1.145,0.019
2.22,-231.5,-0.01395,1.15,0.019
2.23,-231.5,-0.0138,1.15,0.019
2.24,-231,-0.0138,1.155,0.019
2.25,-231,-0.0141,1.165,0.019
2.26,-231.5,-0.0141,1.165,0.019
2.27,-231.5,-0.01395,1.175,0.0195
2.28,-231,-0.01425,1.175,0.0195
2.29,-231,-0.01425,1.19,0.0195
2.3,-231,-0.0144,1.195,0.0195
2.31,-231.5,-0.0144,1.2,0.02
2.32,-231,-0.0144,1.205,0.02
2.33,-231,-0.0144,1.215,0.02
2.34,-231.5,-0.0147,1.225,0.02
2.35,-231,-0.0147,1.235,0.0205
2.36,-231,-0.0147,1.24,0.0205
2.37,-231,-0.015,1.25,0.0205
2.38,-231,-0.01485,1.255,0.0205
2.39,-231.5,-0.01515,1.265,0.021
2.4,-231,-0.01515,1.265,0.021
2.41,-231,-0.01515,1.27,0.021
2.42,-231.5,-0.01515,1.27,0.021
2.43,-231,-0.0153,1.285,0.0215
2.44,-231,-0.01545,1.295,0.0215
2.45,-231.5,-0.0156,1.31,0.0215
2.46,-231,-0.0159,1.32,0.0215
2.47,-231,-0.01575,1.325,0.022
2.48,-231,-0.0159,1.335,0.022
2.49,-231.5,-0.01605,1.34,0.0225
2.5,-231,-0.01605,1.35,0.0225
2.51,-231,-0.01605,1.355,0.0225
2.52,-231.5,-0.0162,1.36,0.0225
2.53,-231,-0.0162,1.37,0.0225
2.54,-231,-0.0165,1.375,0.0225
2.55,-231,-0.0165,1.375,0.023
2.56,-231,-0.0165,1.385,0.023
2.57,-231,-0.0165,1.39,0.023
2.58,-231.5,-0.01665,1.4,0.0235
2.59,-231,-0.01665,1.405,0.023
2.6,-231,-0.0168,1.405,0.0235
2.61,-231,-0.0168,1.415,0.0235
2.62,-231,-0.0168,1.415,0.023
2.63,-231,-0.0168,1.42,0.0235
2.64,-231,-0.01695,1.42,0.0235
2.65,-231,-0.0168,1.425,0.0235
2.66,-231.5,-0.01695,1.43,0.0235
2.67,-231,-0.0171,1.44,0.024
2.68,-231,-0.01725,1.45,0.024
2.69,-231,-0.01725,1.45,0.024
2.7,-231.5,-0.01725,1.455,0.024
2.71,-231,-0.0174,1.46,0.0245
2.72,-231.5,-0.01755,1.47,0.0245
2.73,-231,-0.01755,1.475,0.0245
2.74,-231,-0.01785,1.485,0.0245
2.75,-231,-0.01755,1.485,0.0245
2.76,-231.5,-0.0177,1.495,0.0245
2.77,-231,-0.01785,1.5,0.0245
2.78,-231,-0.01785,1.505,0.025
2.79,-231,-0.018,1.515,0.025
2.8,-231,-0.018,1.515,0.025
2.81,-231.5,-0.01815,1.52,0.025
2.82,-231.5,-0.01815,1.525,0.025
2.83,-231,-0.0183,1.53,0.0255
2.84,-231,-0.0183,1.535,0.0255
2.85,-231,-0.0183,1.545,0.0255
2.86,-231,-0.0183,1.55,0.0255
2.87,-231,-0.01845,1.56,0.026
2.88,-231.5,-0.0186,1.565,0.026
2.89,-231,-0.0186,1.57,0.026
2.9,-231,-0.01875,1.575,0.026
2.91,-231,-0.01875,1.585,0.026
2.92,-231,-0.01905,1.595,0.0265
2.93,-231,-0.01905,1.6,0.0265
2.94,-231.5,-0.01905,1.605,0.0265
2.95,-231,-0.01905,1.61,0.0265
2.96,-231.5,-0.01935,1.62,0.027
2.97,-231.5,-0.01935,1.625,0.027
2.98,-231.5,-0.0195,1.635,0.027
2.99,-231.5,-0.0195,1.645,0.027
3,-231.5,-0.01965,1.655,0.0275
3.01,-231,-0.0198,1.665,0.0275
3.02,-231.5,-0.01965,1.67,0.0275
3.03,-231,-0.01995,1.675,0.0275
3.04,-231,-0.0201,1.685,0.028
3.05,-231,-0.01995,1.695,0.028
3.06,-231,-0.02025,1.705,0.0285
3.07,-231,-0.02025,1.71,0.028
3.08,-231,-0.02025,1.715,0.0285
3.09,-231,-0.02055,1.725,0.0285
3.1,-231,-0.02055,1.74,0.0285
3.11,-231,-0.0207,1.745,0.029
3.12,-231.5,-0.0207,1.755,0.029
3.13,-231,-0.02085,1.765,0.029
3.14,-231,-0.02085,1.765,0.0295
3.15,-231,-0.02115,1.78,0.0295
3.16,-231,-0.0213,1.79,0.03
3.17,-231.5,-0.0213,1.795,0.03
3.18,-231.5,-0.02145,1.805,0.03
3.19,-231.5,-0.0216,1.81,0.03
3.2,-231,-0.0216,1.825,0.0305
3.21,-231.5,-0.02175,1.835,0.03
3.22,-231.5,-0.0219,1.84,0.0305
3.23,-231,-0.02205,1.85,0.0305
3.24,-231,-0.02205,1.86,0.031
3.25,-231,-0.0222,1.87,0.031
3.26,-231.5,-0.0222,1.88,0.031
3.27,-231,-0.0225,1.89,0.0315
3.28,-231.5,-0.0225,1.905,0.0315
3.29,-231,-0.02265,1.915,0.0315
3.3,-231,-0.0228,1.92,0.0315
3.31,-231.5,-0.0228,1.935,0.032
3.32,-231,-0.02295,1.945,0.032
3.33,-231.5,-0.02325,1.955,0.0325
3.34,-231,-0.0234,1.97,0.0325
3.35,-231,-0.0234,1.98,0.0325
3.36,-231,-0.02355,2,0.033
3.37,-231,-0.0237,2.005,0.033
3.38,-231,-0.02355,2.005,0.033
3.39,-231.5,-0.02385,2,0.033
3.4,-231.5,-0.0237,2.005,0.033
3.41,-231,-0.0237,2,0.033
3.42,-231,-0.02355,2,0.033
3.43,-231.5,-0.0237,2.005,0.033
3.44,-231,-0.0237,2.005,0.033
3.45,-231,-0.02385,2,0.033
3.46,-231,-0.0237,2,0.033
3.47,-231,-0.02355,2,0.033
3.48,-231,-0.0237,2,0.033
3.49,-231,-0.0237,2,0.033
3.5,-231,-0.0237,2,0.033
3.51,-231,-0.0237,2,0.033
3.52,-231,-0.0237,2,0.033
3.53,-231,-0.0237,2.005,0.033
3.54,-231,-0.0237,2.005,0.033
3.55,-231.5,-0.02385,2.005,0.033
3.56,-231,-0.02355,2,0.033
3.57,-231,-0.02385,2,0.033
3.58,-231.5,-0.0237,2.005,0.033
3.59,-231.5,-0.0237,2.005,0.033
3.6,-231,-0.0237,2,0.033
3.61,-231,-0.0237,2,0.033
3.62,-231,-0.0237,2,0.033
3.63,-231,-0.0237,2.005,0.033
3.64,-231,-0.0237,2.005,0.033
3.65,-231,-0.0237,2,0.033
3.66,-231,-0.0237,2.005,0.033
3.67,-231,-0.0237,2,0.033
3.68,-231.5,-0.02355,2,0.033
3.69,-231,-0.02385,2,0.033
3.7,-231.5,-0.0237,2,0.033
3.71,-231,-0.0237,2.005,0.033
3.72,-231.5,-0.0237,2,0.033
3.73,-231,-0.02355,2,0.033
3.74,-231,-0.02355,2.005,0.033
3.75,-231,-0.0237,2,0.033
3.76,-231.5,-0.02355,2,0.033
3.77,-231,-0.0237,2,0.033
3.78,-231,-0.0237,2.005,0.033
3.79,-231,-0.02385,2.005,0.033
3.8,-231,-0.0237,2,0.033
3.81,-231,-0.0237,2,0.033
3.82,-231,-0.0237,2,0.033
3.83,-231,-0.0237,2,0.033
3.84,-231,-0.02355,2,0.033
3.85,-231,-0.02385,2,0.033
3.86,-231,-0.0237,2.005,0.033
3.87,-231,-0.0237,2,0.033
3.88,-231,-0.0237,2.005,0.033
3.89,-231,-0.0237,2,0.033
3.9,-231,-0.0237,2,0.033
3.91,-231,-0.0237,2.005,0.0335
3.92,-231,-0.02355,2,0.0335
3.93,-231,-0.0237,2,0.033
3.94,-231,-0.02355,2.005,0.033
3.95,-231,-0.0237,2,0.033
3.96,-231,-0.0237,2.005,0.033
3.97,-231,-0.0237,2.005,0.033
3.98,-231,-0.02355,2,0.033
3.99,-231,-0.0237,2,0.033
4,-231.5,-0.0237,2.005,0.033
4.01,-231.5,-0.0237,2.005,0.033
4.02,-231,-0.0237,2.005,0.033
4.03,-231,-0.0237,2.005,0.033
4.04,-231,-0.02355,2.005,0.033
4.05,-231.5,-0.0237,2,0.0335
4.06,-231,-0.02355,2.005,0.033
4.07,-231.5,-0.0237,2.005,0.033
4.08,-231,-0.02355,2.005,0.033
4.09,-231.5,-0.0237,2,0.033
4.1,-231,-0.02355,2.005,0.033
4.11,-231,-0.02385,2,0.033
4.12,-231,-0.02355,2,0.033
4.13,-231.5,-0.0237,2,0.033
4.14,-231,-0.02355,2,0.033
4.15,-231,-0.0237,2.005,0.033
4.16,-231.5,-0.02355,2.005,0.033
4.17,-231,-0.02385,2,0.033
4.18,-231.5,-0.02355,2.005,0.0335
4.19,-231.5,-0.0237,2,0.033
4.2,-231.5,-0.0234,2.005,0.033
4.21,-231,-0.02385,2.005,0.033
4.22,-231,-0.02355,2,0.033
4.23,-231.5,-0.02385,2.005,0.033
4.24,-231,-0.02355,2.005,0.033
4.25,-231,-0.02385,2,0.033
4.26,-231,-0.02355,2.005,0.033
4.27,-231.5,-0.02385,2.005,0.033
4.28,-231,-0.02355,2,0.033
4.29,-231,-0.02385,2.005,0.033
4.3,-231,-0.0234,2,0.033
4.31,-231,-0.02385,2,0.033
4.32,-231,-0.02355,2.005,0.033
4.33,-231,-0.0237,2.005,0.033
4.34,-231.5,-0.0237,2.005,0.033
4.35,-231,-0.0237,2.005,0.033
4.36,-231.5,-0.0234,2.005,0.033
4.37,-231,-0.02385,2.005,0.033
4.38,-231,-0.02355,2.005,0.033
4.39,-231,-0.0237,2,0.033
4.4,-231.5,-0.0234,2.005,0.033
4.41,-231.5,-0.02385,2,0.033
4.42,-231,-0.02355,2.005,0.033
4.43,-231,-0.0237,2,0.033
4.44,-231,-0.0237,2.005,0.033
4.45,-231,-0.0237,2.005,0.033
4.46,-231,-0.02355,2,0.033
4.47,-231,-0.0237,2,0.033
4.48,-231,-0.02355,2.005,0.033
4.49,-231,-0.02385,2.005,0.033
4.5,-231.5,-0.02355,2.005,0.033
4.51,-231,-0.02385,2.005,0.033
4.52,-231.5,-0.0237,2.005,0.033
4.53,-231,-0.0237,2,0.033
4.54,-231,-0.02355,2.005,0.033
4.55,-231,-0.0237,2.005,0.033
4.56,-231,-0.02355,2.005,0.033
4.57,-231,-0.02385,2.005,0.033
4.58,-231,-0.02355,2.005,0.033
4.59,-231,-0.02385,2.005,0.033
4.6,,-0.02355,2.005,0.033
