Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-57.5,0.00135,0.14,0.002
0.01,-57.5,0.0015,0.14,0.002
0.02,-57.5,0.0012,0.14,0.002
0.03,-58,0.00165,0.14,0.002
0.04,-57.5,0.00135,0.14,0.002
0.05,-58,0.00165,0.14,0.002
0.06,-57.5,0.00135,0.14,0.002
0.07,-57.5,0.00165,0.14,0.002
0.08,-57.5,0.0012,0.14,0.002
0.09,-58,0.00165,0.14,0.002
0.1,-58,0.0012,0.14,0.002
0.11,-58,0.00165,0.14,0.002
0.12,-58,0.0012,0.14,0.002
0.13,-57.5,0.00165,0.14,0.002
0.14,-57.5,0.0012,0.14,0.002
0.15,-57.5,0.00165,0.14,0.002
0.16,-57.5,0.0012,0.14,0.002
0.17,-58,0.0015,0.14,0.002
0.18,-58,0.0015,0.14,0.002
0.19,-58,0.0015,0.145,0.002
0.2,-57.5,0.00135,0.14,0.002
0.21,-58,0.0018,0.145,0.002
0.22,-57.5,0.0012,0.14,0.002
0.23,-57.5,0.00165,0.14,0.002
0.24,-57.5,0.0012,0.14,0.0025
0.25,-57.5,0.00165,0.14,0.002
0.26,-57.5,0.00135,0.14,0.002
0.27,-57.5,0.0015,0.14,0.0025
0.28,-57.5,0.00135,0.145,0.002
0.29,-57.5,0.00165,0.14,0.002
0.3,-57.5,0.0015,0.14,0.002
0.31,-58,0.00165,0.14,0.002
0.32,-57.5,0.00135,0.14,0.002
0.33,-57.5,0.0015,0.14,0.002
0.34,-57.5,0.00135,0.14,0.002
0.35,-58,0.00165,0.14,0.002
0.36,-57.5,0.00135,0.14,0.002
0.37,-57.5,0.00165,0.14,0.002
0.38,-57.5,0.0012,0.14,0.002
0.39,-58,0.0015,0.145,0.002
0.4,-58,0.0015,0.145,0.002
0.41,-58,0.00195,0.16,0.0025
0.42,-57.5,0.00165,0.16,0.0025
0.43,-57.5,0.00195,0.17,0.0025
0.44,-57.5,0.00195,0.18,0.003
0.45,-57.5,0.00225,0.19,0.003
0.46,-57.5,0.00225,0.2,0.003
0.47,-58,0.0024,0.205,0.0035
0.48,-57.5,0.00225,0.215,0.0035
0.49,-57.5,0.0027,0.22,0.0035
0.5,-57.5,0.00255,0.23,0.0035
0.51,-57.5,0.00285,0.24,0.0035
0.52,-57.5,0.0027,0.245,0.004
0.53,-58,0.00315,0.255,0.004
0.54,-57.5,0.003,0.26,0.0045
0.55,-57.5,0.00345,0.275,0.004
0.56,-57.5,0.00315,0.28,0.0045
0.57,-58,0.0036,0.29,0.005
0.58,-57.5,0.0036,0.305,0.005
0.59,-58,0.0039,0.32,0.005
0.6,-57.5,0.0039,0.325,0.005
0.61,-57.5,0.0042,0.335,0.0055
0.62,-58,0.0042,0.345,0.0055
