Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_A2 / V,Voltage U_B2 / V
130.4,0.0164,0.1995,1.449,0
130.601,0.01635,0.201,1.4475,0
130.801,0.01635,0.201,1.4475,0
131.001,0.01635,0.201,1.446,0
131.2,0.0164,0.2025,1.4445,0
131.4,0.0164,0.2025,1.443,0
131.6,0.0164,0.204,1.443,0
131.8,0.0164,0.204,1.4415,0
132,0.0164,0.204,1.44,0
132.201,0.01635,0.204,1.44,0
132.4,0.0164,0.2055,1.4385,0
132.6,0.0164,0.2055,1.437,0
132.8,0.0164,0.2055,1.4355,0
133,0.0164,0.207,1.4355,0
133.2,0.0164,0.207,1.434,0
133.4,0.0164,0.2085,1.4325,0
133.6,0.01635,0.2085,1.431,0
133.8,0.0164,0.2085,1.431,0
134.001,0.01635,0.21,1.4295,0
134.2,0.0164,0.21,1.428,0
134.4,0.0164,0.21,1.4265,0
134.6,0.0164,0.2115,1.4265,0
134.801,0.01635,0.2115,1.425,0
135.001,0.0163,0.213,1.4235,0
135.2,0.0164,0.213,1.4235,0
135.4,0.0164,0.213,1.422,0
135.601,0.01635,0.2145,1.4205,0
135.8,0.0164,0.2145,1.419,0
136,0.0164,0.2145,1.419,0
136.2,0.0164,0.216,1.4175,0
136.4,0.0164,0.216,1.416,0
136.6,0.0164,0.216,1.416,0
136.801,0.01635,0.2175,1.4145,0
137,0.0164,0.2175,1.413,0
137.2,0.0164,0.2175,1.4115,0
137.401,0.01635,0.219,1.4115,0
137.601,0.0164,0.219,1.41,0
137.8,0.01635,0.219,1.4085,0
138.001,0.01635,0.2205,1.407,0
138.2,0.0164,0.2205,1.407,0
138.4,0.0164,0.222,1.4055,0
138.6,0.0164,0.222,1.404,0
138.8,0.01635,0.222,1.404,0
139.001,0.01635,0.2235,1.4025,0
139.2,0.0164,0.2235,1.401,0
139.401,0.01635,0.2235,1.3995,0
139.6,0.0164,0.225,1.3995,0
139.8,0.0164,0.225,1.398,0
140,0.0164,0.2265,1.3965,0
140.2,0.0164,0.2265,1.395,0
140.4,0.0164,0.2265,1.395,0
140.6,0.0164,0.228,1.3935,0
140.8,0.0164,0.228,1.3935,0
141,0.0164,0.228,1.392,0
141.2,0.0164,0.2295,1.3905,0
141.4,0.0164,0.2295,1.3905,0
141.601,0.01635,0.231,1.389,0
141.801,0.01635,0.231,1.3875,0
142,0.0164,0.231,1.3875,0
142.201,0.01635,0.2325,1.386,0
142.401,0.0164,0.2325,1.3845,0
142.6,0.0164,0.234,1.383,0
142.8,0.0164,0.234,1.383,0
143.001,0.0164,0.234,1.3815,0
143.2,0.0164,0.2355,1.38,0
143.401,0.0163,0.2355,1.3785,0
143.601,0.01645,0.237,1.3785,0
143.8,0.0164,0.237,1.377,0
144.001,0.01635,0.237,1.3755,0
144.2,0.0164,0.2385,1.3755,0
144.4,0.0164,0.2385,1.374,0
144.6,0.01645,0.24,1.3725,0
144.8,0.0164,0.24,1.3725,0
145,0.01645,0.24,1.371,0
145.2,0.01635,0.2415,1.3695,0
145.4,0.0164,0.2415,1.368,0
145.6,0.01645,0.2415,1.368,0
145.8,0.01645,0.243,1.3665,0
146,0.01645,0.243,1.365,0
146.201,0.01645,0.2445,1.365,0
146.4,0.0164,0.2445,1.3635,0
146.601,0.0164,0.246,1.362,0
146.8,0.0164,0.246,1.3605,0
147,0.01645,0.246,1.3605,0
147.2,0.0164,0.2475,1.359,0
147.401,0.0164,0.2475,1.3575,0
147.6,0.01645,0.249,1.3575,0
147.8,0.01645,0.249,1.356,0
148,0.01645,0.249,1.3545,0
148.201,0.0164,0.2505,1.353,0
148.4,0.01645,0.2505,1.353,0
148.6,0.0164,0.252,1.3515,0
148.8,0.01645,0.252,1.35,0
149,0.01645,0.2535,1.35,0
149.2,0.01645,0.2535,1.3485,0
149.4,0.0164,0.255,1.347,0
149.6,0.01645,0.255,1.347,0
149.8,0.01645,0.2565,1.3455,0
150,0.01645,0.2565,1.344,0
150.2,0.0164,0.2565,1.344,0
150.4,0.01645,0.258,1.3425,0
150.6,0.01645,0.258,1.341,0
150.8,0.0164,0.2595,1.341,0
151,0.0164,0.2595,1.3395,0
151.2,0.01645,0.2595,1.338,0
151.4,0.01645,0.261,1.338,0
151.6,0.0164,0.261,1.3365,0
151.801,0.0164,0.2625,1.335,0
152,0.0164,0.2625,1.335,0
152.2,0.0164,0.264,1.3335,0
152.4,0.01645,0.264,1.332,0
152.6,0.01645,0.264,1.332,0
152.8,0.01645,0.2655,1.3305,0
153,0.01645,0.2655,1.329,0
153.2,0.0164,0.267,1.329,0
153.4,0.0164,0.267,1.3275,0
153.601,0.0164,0.2685,1.326,0
153.8,0.0164,0.2685,1.326,0
154,0.0164,0.27,1.3245,0
154.2,0.0164,0.27,1.323,0
154.4,0.01645,0.27,1.323,0
154.6,0.0164,0.2715,1.3215,0
154.801,0.0164,0.2715,1.32,0
155,0.0164,0.273,1.32,0
155.2,0.0164,0.273,1.3185,0
155.4,0.0164,0.273,1.317,0
155.6,0.0164,0.2745,1.317,0
155.8,0.0164,0.2745,1.3155,0
156.001,0.01645,0.276,1.314,0
156.2,0.0164,0.276,1.314,0
156.4,0.0164,0.2775,1.3125,0
156.6,0.0164,0.2775,1.311,0
156.8,0.0164,0.2775,1.311,0
157,0.0164,0.279,1.3095,0
157.201,0.0164,0.279,1.308,0
157.4,0.01635,0.2805,1.308,0
157.6,0.0164,0.2805,1.3065,0
157.8,0.01645,0.282,1.305,0
158,0.01635,0.282,1.305,0
158.2,0.0164,0.2835,1.3035,0
158.401,0.01635,0.2835,1.3035,0
158.6,0.01635,0.2835,1.302,0
158.8,0.01635,0.285,1.3005,0
159,0.01635,0.285,1.3005,0
159.201,0.01645,0.2865,1.299,0
159.4,0.01635,0.2865,1.2975,0
159.601,0.01645,0.288,1.2975,0
159.8,0.01635,0.288,1.296,0
160,0.01635,0.288,1.296,0
160.2,0.0164,0.2895,1.2945,0
160.4,0.01635,0.2895,1.2945,0
160.6,0.01635,0.291,1.293,0
160.8,0.01635,0.291,1.2915,0
161,0.01635,0.2925,1.29,0
161.2,0.01635,0.2925,1.29,0
161.4,0.0163,0.2925,1.29,0
161.6,0.0163,0.294,1.2885,0
161.8,0.01635,0.294,1.287,0
162,0.01635,0.2955,1.287,0
162.2,0.01635,0.2955,1.2855,0
162.4,0.0163,0.297,1.284,0
162.6,0.01635,0.297,1.284,0
162.8,0.01635,0.2985,1.2825,0
163,0.01635,0.2985,1.2825,0
163.2,0.0163,0.3,1.281,0
163.4,0.0164,0.3,1.2795,0
163.601,0.01645,0.3015,1.278,0
163.8,0.01635,0.3015,1.278,0
164,0.0163,0.303,1.2765,0
164.2,0.0163,0.303,1.2765,0
164.4,0.0163,0.3045,1.275,0
164.601,0.01645,0.3045,1.2735,0
164.801,0.01645,0.306,1.272,0
165,0.0163,0.306,1.272,0
165.2,0.0163,0.3075,1.2705,0
165.4,0.0163,0.3075,1.2705,0
165.6,0.0163,0.309,1.269,0
165.8,0.0163,0.309,1.2675,0
166,0.0163,0.309,1.2675,0
166.2,0.0163,0.3105,1.266,0
166.4,0.0163,0.3105,1.2645,0
166.6,0.0163,0.312,1.2645,0
166.801,0.01645,0.312,1.263,0
167,0.0163,0.3135,1.263,0
167.2,0.0163,0.3135,1.2615,0
167.4,0.0163,0.315,1.26,0
167.6,0.01635,0.315,1.26,0
167.8,0.0163,0.3165,1.2585,0
168,0.0163,0.3165,1.2585,0
168.2,0.0163,0.318,1.257,0
168.4,0.0163,0.318,1.2555,0
168.6,0.0163,0.3195,1.2555,0
168.8,0.01635,0.3195,1.254,0
169.001,0.01645,0.321,1.2525,0
169.2,0.01635,0.321,1.2525,0
169.4,0.01635,0.3225,1.2525,0
169.6,0.0163,0.3225,1.251,0
169.8,0.01635,0.324,1.2495,0
170,0.01635,0.324,1.248,0
170.2,0.01635,0.3255,1.248,0
170.401,0.0164,0.3255,1.2465,0
170.601,0.0164,0.327,1.2465,0
170.8,0.0163,0.327,1.245,0
171.001,0.0164,0.3285,1.2435,0
171.2,0.01635,0.3285,1.2435,0
171.401,0.0164,0.33,1.242,0
171.6,0.01635,0.33,1.2405,0
171.8,0.01635,0.3315,1.2405,0
172,0.01635,0.3315,1.239,0
172.2,0.01635,0.333,1.239,0
172.4,0.01635,0.333,1.2375,0
172.601,0.0164,0.3345,1.236,0
172.8,0.01635,0.3345,1.236,0
173,0.0164,0.336,1.2345,0
173.201,0.0164,0.336,1.233,0
173.402,0.01635,0.3375,1.233,0
173.6,0.0164,0.3375,1.2315,0
173.8,0.0164,0.339,1.2315,0
174,0.0164,0.339,1.23,0
174.2,0.0164,0.339,1.2285,0
174.401,0.0164,0.3405,1.2285,0
174.6,0.0164,0.3405,1.227,0
174.8,0.01645,0.342,1.2255,0
175,0.01645,0.342,1.2255,0
175.2,0.01645,0.3435,1.224,0
175.4,0.01645,0.3435,1.224,0
175.601,0.0164,0.345,1.2225,0
175.8,0.0164,0.3465,1.221,0
176,0.01645,0.3465,1.221,0
176.2,0.01645,0.3465,1.2195,0
176.4,0.0164,0.348,1.2195,0
176.6,0.0164,0.3495,1.218,0
176.8,0.01645,0.3495,1.2165,0
177,0.01645,0.351,1.2165,0
177.2,0.01645,0.351,1.215,0
177.4,0.0164,0.351,1.215,0
177.6,0.01645,0.3525,1.2135,0
177.8,0.0164,0.354,1.212,-0.0015
178,0.01645,0.354,1.212,0
178.201,0.01635,0.3555,1.2105,0
178.4,0.01645,0.3555,1.2105,0
178.6,0.0164,0.357,1.209,0
178.8,0.0164,0.357,1.209,0
179,0.0164,0.3585,1.2075,0
179.2,0.01635,0.3585,1.206,0
179.4,0.0164,0.36,1.206,0
179.6,0.0164,0.36,1.2045,0
179.8,0.0164,0.3615,1.2045,0
180,0.0164,0.3615,1.203,-0.0015
180.2,0.0164,0.363,1.203,0
180.4,0.01635,0.363,1.2015,0
180.6,0.0164,0.3645,1.2,-0.0015
180.8,0.0164,0.366,1.2,-0.0015
181,0.01635,0.366,1.2,0
181.201,0.0163,0.366,1.1985,-0.0015
181.4,0.01635,0.3675,1.197,-0.0015
181.601,0.0163,0.369,1.197,-0.0015
181.8,0.01635,0.369,1.1955,-0.0015
182,0.0164,0.3705,1.1955,-0.0015
182.2,0.01635,0.3705,1.194,-0.0015
182.4,0.01635,0.372,1.1925,-0.0015
182.6,0.01635,0.372,1.1925,-0.0015
182.8,0.01635,0.3735,1.191,-0.0015
183.001,0.0163,0.3735,1.191,-0.0015
183.2,0.01635,0.375,1.1895,-0.0015
183.401,0.0163,0.375,1.1895,-0.0015
183.6,0.01635,0.3765,1.188,-0.0015
183.8,0.01635,0.378,1.1865,-0.0015
184,0.01635,0.378,1.1865,-0.0015
184.2,0.01635,0.3795,1.185,-0.0015
184.401,0.0163,0.3795,1.185,-0.0015
184.601,0.0163,0.381,1.1835,-0.0015
184.801,0.01635,0.381,1.182,-0.0015
185,0.01635,0.3825,1.182,-0.0015
185.2,0.01635,0.384,1.1805,-0.0015
185.4,0.01635,0.384,1.1805,-0.0015
185.6,0.01635,0.3855,1.179,-0.0015
185.801,0.0163,0.3855,1.179,-0.0015
186,0.01635,0.387,1.1775,-0.0015
186.2,0.01635,0.387,1.176,-0.0015
186.4,0.01635,0.3885,1.176,-0.0015
186.6,0.01635,0.3885,1.1745,-0.0015
186.8,0.01635,0.39,1.1745,-0.0015
187.001,0.0163,0.39,1.173,-0.0015
187.2,0.01635,0.3915,1.173,-0.0015
187.4,0.01635,0.3915,1.1715,-0.0015
187.6,0.01635,0.393,1.1715,-0.0015
187.801,0.0163,0.3945,1.17,-0.0015
188,0.01635,0.3945,1.17,-0.0015
188.201,0.0163,0.396,1.1685,-0.0015
188.401,0.0163,0.396,1.167,-0.0015
188.6,0.01635,0.3975,1.167,-0.0015
188.8,0.01635,0.399,1.1655,-0.0015
189,0.0164,0.399,1.1655,-0.0015
189.201,0.0163,0.399,1.164,-0.0015
189.4,0.01635,0.4005,1.1625,-0.0015
189.6,0.01635,0.4005,1.1625,-0.0015
189.801,0.01635,0.402,1.161,-0.0015
190,0.01635,0.4035,1.161,-0.0015
190.201,0.0163,0.4035,1.1595,-0.0015
190.4,0.01635,0.405,1.1595,-0.0015
190.601,0.01635,0.405,1.158,-0.0015
190.8,0.01635,0.4065,1.158,-0.0015
191,0.0164,0.408,1.1565,-0.0015
191.2,0.0164,0.408,1.1565,-0.0015
191.4,0.01635,0.4095,1.155,-0.0015
191.6,0.01635,0.4095,1.155,-0.0015
191.8,0.0164,0.411,1.1535,-0.0015
192.001,0.01635,0.411,1.1535,-0.0015
192.2,0.0164,0.4125,1.152,-0.0015
192.4,0.0164,0.414,1.152,-0.0015
192.601,0.01635,0.414,1.1505,-0.0015
192.801,0.01635,0.4155,1.1505,-0.0015
193,0.0164,0.4155,1.149,-0.0015
193.2,0.0164,0.417,1.1475,-0.0015
193.401,0.01635,0.4185,1.1475,-0.0015
193.6,0.0164,0.4185,1.146,-0.0015
193.8,0.0164,0.42,1.146,-0.0015
194.001,0.01635,0.4215,1.1445,-0.0015
194.201,0.01635,0.4215,1.143,-0.0015
194.4,0.0164,0.423,1.143,-0.0015
194.601,0.01635,0.423,1.1415,-0.0015
194.8,0.01645,0.4245,1.1415,-0.0015
195.001,0.01635,0.4245,1.14,-0.0015
195.2,0.0164,0.426,1.14,-0.0015
195.4,0.0164,0.426,1.1385,-0.0015
195.601,0.01635,0.4275,1.137,-0.0015
195.8,0.0164,0.429,1.137,-0.0015
196,0.0164,0.429,1.137,-0.0015
196.2,0.0164,0.4305,1.1355,-0.0015
196.4,0.0164,0.4305,1.1355,-0.0015
196.6,0.0164,0.432,1.134,-0.0015
196.8,0.0164,0.4335,1.1325,-0.0015
197,0.0164,0.4335,1.1325,-0.0015
197.2,0.0164,0.435,1.131,-0.0015
197.4,0.0164,0.435,1.131,-0.0015
197.6,0.0164,0.4365,1.1295,-0.0015
197.8,0.0164,0.438,1.1295,-0.0015
198,0.0164,0.438,1.128,-0.0015
198.2,0.01635,0.4395,1.128,-0.0015
198.4,0.01635,0.4395,1.1265,-0.0015
198.6,0.01635,0.441,1.125,-0.0015
198.8,0.01635,0.441,1.125,-0.0015
199,0.01635,0.4425,1.1235,-0.0015
199.2,0.0163,0.4425,1.1235,-0.0015
199.4,0.0163,0.444,1.122,-0.0015
199.6,0.01635,0.444,1.122,-0.0015
199.8,0.01635,0.4455,1.122,-0.0015
200.001,0.0164,0.4455,1.1205,-0.0015
200.2,0.0163,0.447,1.1205,-0.0015
200.4,0.0163,0.4485,1.119,-0.0015
200.6,0.0163,0.4485,1.119,-0.003
200.8,0.0163,0.45,1.1175,-0.0015
201,0.0163,0.45,1.1175,-0.0015
201.201,0.0164,0.4515,1.116,-0.0015
201.4,0.0163,0.4515,1.116,-0.003
201.6,0.0163,0.453,1.1145,-0.003
201.8,0.0164,0.453,1.113,-0.0015
202,0.0164,0.4545,1.113,-0.003
202.201,0.0164,0.4545,1.1115,-0.0015
202.4,0.0163,0.456,1.113,-0.0015
202.6,0.01635,0.456,1.11,-0.003
202.8,0.01635,0.4575,1.11,-0.0015
203,0.0163,0.459,1.11,-0.003
203.2,0.0163,0.459,1.11,-0.003
203.4,0.0163,0.4605,1.1085,-0.003
203.6,0.0163,0.462,1.107,-0.003
203.8,0.01635,0.462,1.107,-0.003
204,0.0163,0.4635,1.1055,-0.0015
204.2,0.0163,0.4635,1.1055,-0.003
204.4,0.0163,0.465,1.104,-0.003
204.601,0.0163,0.465,1.104,-0.003
204.801,0.0163,0.4665,1.104,-0.003
205.001,0.0163,0.468,1.1025,-0.003
205.2,0.0163,0.468,1.104,-0.003
205.401,0.0163,0.4695,1.101,-0.003
205.6,0.0163,0.471,1.1025,-0.003
205.8,0.0163,0.471,1.101,-0.003
206,0.0163,0.4725,1.0995,-0.003
206.2,0.0163,0.474,1.0995,-0.003
206.4,0.0163,0.474,1.098,-0.003
206.601,0.0163,0.4755,1.0965,-0.003
206.801,0.0163,0.4755,1.0965,-0.003
207.001,0.0163,0.477,1.095,-0.003
207.2,0.0163,0.4785,1.095,-0.003
207.4,0.0163,0.4785,1.095,-0.003
207.6,0.0163,0.48,1.0935,-0.003
207.801,0.0163,0.48,1.0935,-0.003
208,0.0163,0.4815,1.092,-0.003
208.2,0.0163,0.4815,1.092,-0.003
208.401,0.0163,0.483,1.0905,-0.003
208.6,0.0163,0.483,1.0905,-0.003
208.8,0.0163,0.4845,1.089,-0.003
209,0.0163,0.486,1.089,-0.003
209.201,0.0163,0.486,1.089,-0.003
209.4,0.0163,0.4875,1.0875,-0.003
209.6,0.0163,0.4875,1.086,-0.003
209.801,0.0163,0.489,1.0845,-0.003
210,0.0163,0.4905,1.0845,-0.003
210.2,0.0163,0.4905,1.0845,-0.003
210.4,0.0163,0.492,1.083,-0.003
210.6,0.0163,0.492,1.083,-0.003
210.8,0.0163,0.4935,1.083,-0.003
211,0.0163,0.4935,1.0815,-0.003
211.2,0.0163,0.495,1.0815,-0.003
211.4,0.0163,0.4965,1.08,-0.003
211.6,0.0163,0.4965,1.0785,-0.003
211.802,0.0163,0.498,1.077,-0.003
212,0.0163,0.4995,1.0785,-0.003
212.2,0.0163,0.4995,1.077,-0.003
212.4,0.0163,0.501,1.077,-0.003
212.6,0.0163,0.501,1.0755,-0.003
212.801,0.0163,0.5025,1.074,-0.003
213,0.0163,0.504,1.074,-0.003
213.202,0.0163,0.504,1.0725,-0.003
213.4,0.0163,0.5055,1.0725,-0.003
213.6,0.01625,0.507,1.0725,-0.003
213.8,0.0163,0.507,1.071,-0.003
214,0.01625,0.5085,1.071,-0.003
214.2,0.01625,0.51,1.0695,-0.003
214.401,0.0163,0.51,1.068,-0.003
214.6,0.0162,0.5115,1.068,-0.003
214.8,0.0162,0.513,1.068,-0.003
215,0.01615,0.513,1.0665,-0.003
215.2,0.01615,0.5145,1.065,-0.003
215.4,0.01615,0.5145,1.065,-0.003
215.601,0.01615,0.516,1.0635,-0.003
215.8,0.01615,0.5175,1.0635,-0.003
216,0.01615,0.5175,1.062,-0.003
216.2,0.0161,0.519,1.062,-0.003
216.4,0.01615,0.5205,1.0605,-0.003
216.6,0.01615,0.5205,1.0605,-0.003
216.8,0.01615,0.522,1.059,-0.003
217,0.01615,0.522,1.059,-0.003
217.2,0.01615,0.5235,1.059,-0.0045
217.401,0.01625,0.525,1.056,-0.003
217.6,0.01615,0.525,1.0575,-0.003
217.8,0.0162,0.5265,1.0575,-0.0045
218,0.0162,0.528,1.056,-0.0045
218.2,0.0162,0.528,1.056,-0.003
218.4,0.01615,0.5295,1.0545,-0.0045
218.6,0.01615,0.5295,1.053,-0.003
218.8,0.0162,0.531,1.053,-0.0045
219.001,0.0161,0.531,1.0515,-0.0045
219.2,0.0161,0.5325,1.0515,-0.0045
219.4,0.01625,0.534,1.0515,-0.0045
219.6,0.01625,0.534,1.0515,-0.0045
219.801,0.01615,0.5355,1.05,-0.0045
220,0.01625,0.537,1.05,-0.0045
220.201,0.01615,0.537,1.0485,-0.0045
220.4,0.0163,0.5385,1.047,-0.0045
220.6,0.0163,0.54,1.047,-0.0045
220.8,0.0163,0.54,1.0455,-0.0045
221,0.0163,0.5415,1.0455,-0.0045
221.2,0.0163,0.5415,1.044,-0.0045
221.401,0.0162,0.543,1.044,-0.0045
221.6,0.0162,0.5445,1.044,-0.0045
221.8,0.0163,0.5445,1.0425,-0.0045
222,0.01635,0.546,1.0425,-0.0045
222.201,0.01625,0.5475,1.041,-0.0045
222.4,0.01635,0.5475,1.0395,-0.0045
222.6,0.0163,0.549,1.0395,-0.0045
222.8,0.0163,0.5505,1.038,-0.0045
223.001,0.01625,0.5505,1.038,-0.0045
223.2,0.01635,0.552,1.0365,-0.0045
223.4,0.01635,0.5535,1.0365,-0.0045
223.6,0.01635,0.5535,1.035,-0.0045
223.8,0.01635,0.555,1.035,-0.0045
224,0.01635,0.5565,1.035,-0.0045
224.2,0.0164,0.5565,1.0335,-0.0045
224.4,0.0164,0.558,1.032,-0.0045
224.6,0.0164,0.558,1.032,-0.0045
224.8,0.0164,0.5595,1.0305,-0.0045
225,0.0164,0.561,1.0305,-0.0045
225.201,0.01635,0.561,1.0305,-0.0045
225.4,0.0164,0.5625,1.029,-0.0045
225.6,0.0164,0.564,1.0245,-0.0045
225.8,0.0163,0.5655,1.0275,-0.0045
226,0.0164,0.5655,1.0275,-0.0045
226.201,0.01635,0.567,1.026,-0.0045
226.4,0.0164,0.567,1.026,-0.0045
226.601,0.01635,0.5685,1.0245,-0.0045
226.8,0.0164,0.57,1.0245,-0.0045
227,0.0164,0.57,1.023,-0.0045
227.201,0.0164,0.5715,1.023,-0.0045
227.401,0.01635,0.573,1.0215,-0.0045
227.6,0.0164,0.573,1.0215,-0.0045
227.8,0.0164,0.5745,1.02,-0.0045
228,0.0164,0.576,1.02,-0.0045
228.2,0.0164,0.5775,1.0185,-0.0045
228.4,0.0164,0.5775,1.0185,-0.0045
228.6,0.0164,0.5775,1.017,-0.0045
228.8,0.01635,0.579,1.017,-0.0045
229.001,0.0164,0.5805,1.0155,-0.0045
229.2,0.0164,0.5805,1.0155,-0.0045
229.401,0.01645,0.582,1.014,-0.0045
229.6,0.01635,0.5835,1.014,-0.0045
229.8,0.01635,0.5835,1.0125,-0.006
230,0.01635,0.585,1.0125,-0.006
230.2,0.0164,0.5865,1.011,-0.0045
230.402,0.0164,0.5865,1.011,-0.006
230.6,0.0163,0.588,1.0095,-0.0045
230.801,0.0164,0.5895,1.0095,-0.0045
231,0.0163,0.5895,1.008,-0.0045
231.2,0.0164,0.591,1.008,-0.006
231.4,0.01635,0.591,1.0065,-0.0045
231.601,0.01635,0.5925,1.0065,-0.006
231.8,0.0163,0.594,1.005,-0.0045
232.001,0.01635,0.594,1.005,-0.006
232.2,0.0163,0.5955,1.0035,-0.006
232.4,0.0163,0.597,1.002,-0.006
232.601,0.01635,0.5985,1.0035,-0.006
232.8,0.0163,0.5985,1.0005,-0.006
233,0.0163,0.6,1.0005,-0.0045
233.2,0.0163,0.6015,1.0005,-0.006
233.4,0.0163,0.603,0.999,-0.006
233.6,0.0163,0.603,0.999,-0.006
233.8,0.0163,0.6045,0.996,-0.006
234,0.0163,0.606,0.996,-0.006
234.2,0.0163,0.606,0.9945,-0.006
234.4,0.0163,0.6075,0.9945,-0.006
234.6,0.0163,0.6075,0.9945,-0.006
234.8,0.0163,0.609,0.993,-0.006
235,0.0163,0.6105,0.9915,-0.006
235.2,0.0163,0.6105,0.9915,-0.006
235.401,0.0163,0.612,0.9915,-0.006
235.6,0.0163,0.6135,0.99,-0.006
235.8,0.0163,0.6135,0.99,-0.006
236,0.0163,0.615,0.9885,-0.006
236.2,0.0163,0.615,0.9885,-0.006
236.4,0.0163,0.6165,0.987,-0.006
236.6,0.0163,0.618,0.9855,-0.006
236.801,0.0163,0.618,0.987,-0.006
237.001,0.0163,0.6195,0.9855,-0.006
237.2,0.0163,0.621,0.984,-0.006
237.4,0.0163,0.621,0.984,-0.006
237.601,0.0163,0.6225,0.984,-0.006
237.8,0.0163,0.6225,0.981,-0.006
238,0.0163,0.624,0.981,-0.006
238.2,0.0163,0.624,0.9795,-0.006
238.4,0.0163,0.6255,0.9795,-0.006
238.601,0.0163,0.627,0.981,-0.006
238.801,0.0163,0.627,0.9795,-0.006
239.001,0.0163,0.6285,0.978,-0.006
239.2,0.0163,0.63,0.9765,-0.006
239.4,0.0163,0.63,0.9765,-0.006
239.6,0.0163,0.6315,0.975,-0.006
239.8,0.0163,0.633,0.975,-0.006
240,0.0163,0.633,0.9735,-0.006
240.2,0.0163,0.6345,0.9735,-0.006
240.4,0.0163,0.636,0.972,-0.006
240.601,0.0163,0.636,0.972,-0.006
240.8,0.0163,0.6375,0.9705,-0.006
241,0.0163,0.639,0.972,-0.006
241.2,0.0163,0.639,0.969,-0.006
241.401,0.0163,0.6405,0.9705,-0.006
241.6,0.0163,0.6405,0.9675,-0.006
241.801,0.01635,0.642,0.969,-0.006
242,0.0163,0.6435,0.966,-0.006
242.2,0.0163,0.6435,0.966,-0.006
242.4,0.0163,0.645,0.966,-0.006
242.601,0.0163,0.6465,0.966,-0.006
242.8,0.0163,0.6465,0.9645,-0.006
243,0.0163,0.648,0.963,-0.006
243.2,0.0163,0.6495,0.963,-0.006
243.4,0.0163,0.6495,0.9615,-0.006
243.601,0.0163,0.651,0.963,-0.006
243.8,0.0163,0.6525,0.96,-0.006
244.001,0.0163,0.6525,0.9615,-0.006
244.2,0.0163,0.654,0.96,-0.006
244.401,0.01625,0.654,0.9585,-0.0075
244.6,0.01625,0.6555,0.9585,-0.006
244.801,0.0163,0.657,0.9585,-0.006
245,0.0162,0.657,0.957,-0.006
245.2,0.0162,0.6585,0.957,-0.006
245.4,0.0162,0.66,0.957,-0.006
245.6,0.0162,0.66,0.9555,-0.006
245.801,0.0163,0.6615,0.9555,-0.0075
246,0.0162,0.663,0.954,-0.006
246.2,0.0162,0.663,0.9525,-0.006
246.4,0.01615,0.6645,0.9525,-0.0075
246.6,0.01615,0.666,0.9525,-0.006
246.8,0.0162,0.666,0.951,-0.0075
247.001,0.0163,0.6675,0.951,-0.006
247.2,0.01615,0.669,0.951,-0.0075
247.4,0.01615,0.669,0.9495,-0.0075
247.601,0.0163,0.6705,0.9495,-0.0075
247.8,0.01615,0.672,0.948,-0.0075
248.001,0.0163,0.6735,0.9465,-0.006
248.2,0.01615,0.675,0.9465,-0.0075
248.4,0.01615,0.6765,0.945,-0.0075
248.6,0.01615,0.678,0.9435,-0.0075
248.8,0.01615,0.678,0.9435,-0.0075
249,0.0161,0.6795,0.942,-0.0075
249.2,0.01615,0.6795,0.942,-0.0075
249.401,0.0163,0.681,0.9405,-0.0075
249.6,0.0161,0.6825,0.9405,-0.0075
249.8,0.01615,0.6825,0.939,-0.0075
250,0.01615,0.684,0.939,-0.0075
250.2,0.01615,0.684,0.9375,-0.0075
250.401,0.0163,0.6855,0.9375,-0.0075
250.6,0.01615,0.687,0.936,-0.0075
250.8,0.01615,0.687,0.936,-0.0075
251.001,0.0162,0.6885,0.936,-0.0075
251.2,0.0162,0.69,0.9345,-0.0075
251.4,0.0162,0.69,0.933,-0.0075
251.6,0.01615,0.6915,0.933,-0.0075
251.8,0.0162,0.693,0.9315,-0.0075
252.001,0.01615,0.693,0.933,-0.0075
252.2,0.0162,0.6945,0.93,-0.0075
252.4,0.0162,0.6945,0.93,-0.0075
252.6,0.01625,0.696,0.93,-0.0075
252.801,0.01615,0.6975,0.9285,-0.0075
253,0.01625,0.6975,0.9285,-0.0075
253.2,0.01625,0.699,0.927,-0.0075
253.4,0.01625,0.7005,0.927,-0.0075
253.6,0.0163,0.7005,0.9255,-0.0075
253.8,0.01615,0.702,0.9255,-0.0075
254,0.0163,0.7035,0.924,-0.0075
254.2,0.0162,0.7035,0.924,-0.0075
254.401,0.0162,0.705,0.9225,-0.0075
254.599,0.0163,0.7065,0.9225,-0.0075
254.8,0.0163,0.7065,0.9225,-0.0075
255,0.0163,0.708,0.921,-0.0075
255.2,0.0163,0.7095,0.921,-0.0075
255.4,0.0163,0.7095,0.9195,-0.0075
255.6,0.01625,0.711,0.9195,-0.0075
255.8,0.01625,0.711,0.9195,-0.0075
256,0.0163,0.7125,0.918,-0.0075
256.2,0.0163,0.714,0.918,-0.0075
256.4,0.01635,0.714,0.918,-0.0075
256.6,0.0163,0.7155,0.9165,-0.0075
256.8,0.01635,0.717,0.9165,-0.0075
257,0.01635,0.717,0.915,-0.0075
257.2,0.01635,0.7185,0.915,-0.0075
257.4,0.01635,0.7185,0.915,-0.0075
257.6,0.01635,0.72,0.9135,-0.0075
257.8,0.0164,0.7215,0.9135,-0.0075
