Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_A2 / V,Voltage U_B2 / V
12,0.0331,2.094,0.696,-0.0375
12.2,0.03305,2.0895,0.699,-0.0375
12.4,0.03305,2.085,0.702,-0.0375
12.601,0.03305,2.079,0.705,-0.036
12.8,0.03305,2.073,0.708,-0.036
13.001,0.03305,2.0685,0.711,-0.036
13.2,0.03305,2.0625,0.714,-0.036
13.4,0.03305,2.0565,0.717,-0.036
13.6,0.03305,2.0505,0.7185,-0.036
13.801,0.03305,2.0445,0.723,-0.0345
14.001,0.03305,2.0385,0.726,-0.0345
14.201,0.03305,2.0325,0.729,-0.0345
14.401,0.03305,2.0265,0.732,-0.0345
14.6,0.03305,2.0205,0.7335,-0.0345
14.801,0.03305,2.0145,0.738,-0.0345
15.001,0.03305,2.0085,0.7395,-0.033
15.2,0.03305,2.001,0.744,-0.033
15.403,0.03305,1.995,0.7455,-0.033
15.601,0.03305,1.9875,0.7485,-0.033
15.8,0.03305,1.9815,0.7515,-0.033
16.001,0.03305,1.974,0.7545,-0.033
16.2,0.0331,1.968,0.7575,-0.0315
16.4,0.03305,1.9605,0.7605,-0.0315
16.6,0.03305,1.953,0.7635,-0.0315
16.801,0.03305,1.9455,0.7665,-0.0315
17,0.03305,1.938,0.7695,-0.0315
17.2,0.03305,1.9305,0.7725,-0.03
17.4,0.03305,1.923,0.7755,-0.03
17.6,0.03305,1.9155,0.7785,-0.03
17.801,0.03305,1.908,0.7815,-0.03
18,0.0331,1.9005,0.783,-0.03
18.2,0.03305,1.893,0.786,-0.0285
18.4,0.03305,1.8855,0.789,-0.0285
18.6,0.0331,1.878,0.792,-0.0285
18.801,0.0331,1.8705,0.795,-0.0285
19,0.03305,1.863,0.798,-0.0285
19.201,0.0331,1.8555,0.801,-0.027
19.4,0.0331,1.8465,0.804,-0.027
19.6,0.0331,1.839,0.807,-0.027
19.8,0.0331,1.8315,0.81,-0.027
20,0.0331,1.824,0.813,-0.027
20.201,0.0331,1.8165,0.816,-0.027
20.4,0.03305,1.8075,0.8175,-0.027
20.6,0.0331,1.8,0.8205,-0.0255
20.8,0.03305,1.791,0.8235,-0.0255
21.001,0.03305,1.7835,0.8265,-0.0255
21.2,0.03305,1.7745,0.8295,-0.0255
21.401,0.0331,1.767,0.8325,-0.0255
21.6,0.0331,1.758,0.8355,-0.0255
21.8,0.03305,1.7505,0.8385,-0.024
22,0.03305,1.7415,0.84,-0.024
22.2,0.0331,1.734,0.843,-0.024
22.4,0.0331,1.725,0.846,-0.024
22.6,0.0331,1.716,0.849,-0.024
22.801,0.0331,1.7085,0.8505,-0.0225
23,0.0331,1.6995,0.855,-0.0225
23.2,0.03305,1.6905,0.858,-0.0225
23.401,0.0331,1.683,0.861,-0.0225
23.6,0.03305,1.674,0.864,-0.0225
23.8,0.0331,1.6665,0.8655,-0.0225
24.001,0.0331,1.6575,0.867,-0.021
24.201,0.0331,1.6485,0.8715,-0.021
24.4,0.03305,1.641,0.8745,-0.021
24.6,0.0331,1.632,0.8775,-0.021
24.801,0.03305,1.623,0.8805,-0.021
25.001,0.03305,1.6155,0.8835,-0.021
25.2,0.0331,1.6065,0.8865,-0.021
25.4,0.03305,1.5975,0.888,-0.0195
25.602,0.03305,1.59,0.8895,-0.0195
25.801,0.0331,1.581,0.894,-0.0195
26,0.033,1.572,0.897,-0.0195
26.201,0.03295,1.5645,0.9,-0.0195
26.4,0.03295,1.5555,0.903,-0.0195
26.6,0.03295,1.548,0.9045,-0.018
26.802,0.0331,1.539,0.9075,-0.018
27.001,0.0329,1.5315,0.9105,-0.018
27.2,0.0329,1.5225,0.9135,-0.018
27.4,0.0329,1.515,0.915,-0.018
27.601,0.03295,1.506,0.918,-0.018
27.801,0.03295,1.497,0.921,-0.018
28.001,0.03295,1.4895,0.924,-0.018
28.2,0.0329,1.482,0.927,-0.0165
28.4,0.03295,1.473,0.93,-0.0165
28.6,0.03295,1.4655,0.933,-0.0165
28.8,0.03295,1.4565,0.9345,-0.0165
29,0.03295,1.4475,0.939,-0.0165
29.2,0.03295,1.44,0.9405,-0.0165
29.401,0.03295,1.431,0.9435,-0.0165
29.601,0.033,1.4235,0.9465,-0.015
29.801,0.0329,1.4145,0.948,-0.015
30.001,0.0329,1.407,0.951,-0.015
30.2,0.0331,1.398,0.954,-0.015
30.4,0.0331,1.3905,0.9555,-0.015
30.6,0.033,1.383,0.96,-0.015
30.801,0.03305,1.3755,0.9615,-0.015
31.001,0.03305,1.3665,0.9645,-0.015
31.201,0.03305,1.359,0.9675,-0.0135
31.4,0.03305,1.35,0.9705,-0.0135
31.601,0.03305,1.3425,0.972,-0.0135
31.8,0.0331,1.335,0.975,-0.0135
32.001,0.0331,1.3275,0.978,-0.0135
32.201,0.0331,1.32,0.981,-0.0135
32.401,0.0331,1.3125,0.9825,-0.0135
32.6,0.0331,1.3035,0.9855,-0.0135
32.801,0.033,1.296,0.9885,-0.012
33.001,0.0331,1.2885,0.99,-0.012
33.2,0.0331,1.281,0.993,-0.012
33.399,0.0332,1.2735,0.996,-0.012
33.6,0.0332,1.266,0.9975,-0.012
33.8,0.03315,1.2585,1.0005,-0.012
34,0.03315,1.251,1.0035,-0.012
34.2,0.03315,1.245,1.0065,-0.012
34.401,0.03315,1.2375,1.008,-0.0105
34.6,0.03315,1.23,1.011,-0.0105
34.801,0.03315,1.2225,1.014,-0.0105
35,0.03315,1.215,1.0155,-0.0105
35.2,0.0332,1.2075,1.0185,-0.0105
35.402,0.03305,1.2,1.0215,-0.0105
35.601,0.0332,1.194,1.023,-0.0105
35.8,0.0332,1.1865,1.026,-0.0105
36.001,0.0332,1.1805,1.029,-0.0105
36.2,0.0332,1.173,1.032,-0.0105
36.401,0.0332,1.167,1.0335,-0.0105
36.601,0.0332,1.1595,1.0365,-0.0105
36.8,0.0332,1.1535,1.0395,-0.009
37.001,0.03325,1.146,1.041,-0.009
37.2,0.0332,1.14,1.044,-0.009
37.401,0.0332,1.1325,1.047,-0.009
37.601,0.0332,1.125,1.0485,-0.009
37.8,0.03325,1.1175,1.0515,-0.009
38,0.0332,1.1115,1.0545,-0.009
38.201,0.0332,1.1055,1.0575,-0.009
38.401,0.0332,1.098,1.059,-0.009
38.601,0.0332,1.092,1.062,-0.009
38.801,0.03315,1.0845,1.0635,-0.0075
39,0.03315,1.0785,1.0665,-0.0075
39.2,0.03315,1.0725,1.068,-0.0075
39.401,0.03315,1.065,1.071,-0.0075
39.6,0.0332,1.059,1.074,-0.0075
39.801,0.03315,1.053,1.077,-0.0075
40.001,0.0332,1.0455,1.08,-0.0075
40.201,0.03325,1.0395,1.0815,-0.0075
40.4,0.0331,1.0335,1.0845,-0.0075
40.601,0.03315,1.0275,1.086,-0.0075
40.8,0.03315,1.0215,1.089,-0.0075
41.001,0.0332,1.014,1.092,-0.0075
41.201,0.0331,1.008,1.0935,-0.0075
41.401,0.03315,1.002,1.098,-0.006
41.601,0.0331,0.996,1.0995,-0.006
41.8,0.03315,0.99,1.101,-0.006
42,0.0331,0.984,1.104,-0.006
42.201,0.0331,0.9765,1.1055,-0.006
42.401,0.0331,0.9705,1.1085,-0.006
42.601,0.0331,0.9645,1.1115,-0.006
42.8,0.0331,0.9585,1.113,-0.006
43,0.0331,0.954,1.116,-0.006
43.2,0.0331,0.948,1.1175,-0.006
43.4,0.0331,0.942,1.122,-0.006
43.6,0.03315,0.936,1.1235,-0.006
43.801,0.03315,0.93,1.1265,-0.006
44,0.0331,0.924,1.1295,-0.0045
44.2,0.0331,0.918,1.131,-0.0045
44.401,0.0331,0.912,1.1355,-0.0045
44.6,0.0331,0.9075,1.137,-0.0045
44.8,0.0331,0.9015,1.14,-0.0045
45.001,0.0331,0.8955,1.1415,-0.0045
45.2,0.0331,0.891,1.1445,-0.0045
45.401,0.03315,0.885,1.146,-0.0045
45.601,0.0331,0.879,1.1505,-0.0045
45.8,0.0331,0.8745,1.152,-0.0045
46,0.0331,0.8685,1.1535,-0.0045
46.2,0.0331,0.864,1.158,-0.0045
46.4,0.0331,0.858,1.1595,-0.0045
46.6,0.0331,0.8535,1.161,-0.0045
46.8,0.0331,0.8475,1.164,-0.0045
47,0.0331,0.8415,1.1655,-0.003
47.201,0.0331,0.837,1.1685,-0.0045
47.4,0.0331,0.831,1.1715,-0.003
47.601,0.0331,0.8265,1.1745,-0.003
47.801,0.0331,0.822,1.176,-0.003
48.001,0.0331,0.816,1.179,-0.003
48.2,0.0331,0.8115,1.182,-0.003
48.401,0.0331,0.807,1.1835,-0.003
48.6,0.0331,0.801,1.1865,-0.003
48.801,0.03315,0.7965,1.1895,-0.003
49,0.0331,0.7905,1.191,-0.003
49.201,0.0331,0.786,1.194,-0.003
49.4,0.0331,0.7815,1.197,-0.003
49.6,0.0331,0.777,1.1985,-0.003
49.8,0.0331,0.7725,1.2015,-0.003
50,0.0331,0.768,1.203,-0.003
50.2,0.0331,0.7635,1.206,-0.003
50.401,0.0331,0.759,1.2075,-0.003
50.6,0.0331,0.756,1.2105,-0.0015
50.8,0.0331,0.7515,1.212,-0.0015
51,0.03305,0.747,1.215,-0.003
51.2,0.033,0.7425,1.2165,-0.0015
51.402,0.0331,0.738,1.221,-0.003
51.6,0.03305,0.7335,1.2225,-0.0015
51.8,0.03305,0.729,1.224,-0.0015
52.001,0.03315,0.7245,1.227,-0.0015
52.201,0.033,0.72,1.2285,-0.0015
52.401,0.033,0.717,1.233,-0.0015
52.6,0.033,0.711,1.2345,-0.0015
52.801,0.033,0.7065,1.236,-0.0015
53.001,0.0331,0.702,1.2405,-0.0015
53.2,0.03295,0.699,1.242,-0.0015
53.401,0.033,0.6945,1.245,-0.0015
53.6,0.03295,0.69,1.248,-0.0015
53.8,0.03295,0.6855,1.2495,-0.0015
54,0.03295,0.681,1.251,-0.0015
54.2,0.03295,0.6765,1.2555,-0.0015
54.4,0.03295,0.6735,1.257,-0.0015
54.601,0.03295,0.669,1.2585,-0.0015
54.8,0.03295,0.666,1.2615,-0.0015
55,0.03295,0.6615,1.2645,-0.0015
55.201,0.03315,0.657,1.2675,-0.0015
55.4,0.03295,0.6525,1.269,-0.0015
55.6,0.03295,0.6495,1.272,-0.0015
55.8,0.03295,0.645,1.2735,-0.0015
56.001,0.0331,0.642,1.2765,-0.0015
56.2,0.03295,0.6375,1.278,-0.0015
56.401,0.0331,0.6345,1.281,0
56.6,0.03295,0.63,1.284,0
56.801,0.03295,0.627,1.2855,0
57.001,0.03295,0.624,1.2885,-0.0015
57.2,0.03295,0.6195,1.29,0
57.401,0.0329,0.6165,1.293,0
57.601,0.03295,0.612,1.296,0
57.8,0.03295,0.609,1.2975,0
58.001,0.0331,0.606,1.3005,0
58.2,0.03295,0.603,1.302,0
58.401,0.03295,0.5985,1.305,0
58.601,0.03295,0.5955,1.3065,0
58.801,0.03295,0.591,1.3095,0
59,0.03295,0.588,1.3125,0
59.201,0.03315,0.585,1.314,0
59.4,0.03295,0.582,1.317,0
59.6,0.03295,0.5775,1.3185,0
59.8,0.03295,0.5745,1.3215,0
60,0.03295,0.5715,1.323,0
60.201,0.0331,0.5685,1.326,0
60.4,0.03295,0.5655,1.3275,0
60.6,0.03295,0.5625,1.3305,0
60.8,0.03295,0.5595,1.332,0
61.001,0.03295,0.5565,1.335,0
61.2,0.03295,0.5535,1.338,0
61.4,0.03295,0.5505,1.3395,0
61.601,0.03295,0.5475,1.3425,0
61.8,0.033,0.5445,1.344,0
62,0.033,0.5415,1.347,0
62.201,0.03295,0.5385,1.3485,0
62.401,0.03295,0.5355,1.3515,0
62.6,0.03295,0.5325,1.353,0
62.801,0.03295,0.5295,1.356,0
63,0.03295,0.5265,1.3575,0
63.201,0.033,0.5235,1.3605,0
63.4,0.033,0.5205,1.362,0
63.601,0.03305,0.519,1.3665,0
63.8,0.033,0.516,1.3665,0
64,0.033,0.513,1.3695,0
64.201,0.033,0.51,1.3725,0
64.4,0.033,0.507,1.374,0
64.6,0.033,0.504,1.377,0
64.8,0.033,0.501,1.3785,0
65.001,0.033,0.4995,1.3815,0
65.2,0.033,0.4965,1.383,0
65.4,0.033,0.4935,1.386,0
65.6,0.033,0.492,1.3875,0
65.801,0.033,0.489,1.389,0
66.001,0.03295,0.486,1.392,0
66.2,0.033,0.483,1.3935,0
66.401,0.033,0.4815,1.3965,0
66.6,0.03305,0.4785,1.398,0
66.8,0.033,0.477,1.401,0
67,0.03305,0.474,1.4025,0
67.2,0.03305,0.471,1.4055,0
67.401,0.03295,0.4695,1.4085,0
67.601,0.03305,0.4665,1.41,0
67.8,0.03315,0.4635,1.4115,0
68,0.03305,0.462,1.4145,0
68.201,0.03305,0.459,1.416,0
68.4,0.03305,0.456,1.419,0
68.6,0.03305,0.4545,1.4205,0
68.8,0.03305,0.4515,1.4235,0
69,0.03305,0.45,1.425,0
69.201,0.0331,0.4485,1.428,0
69.401,0.0331,0.4455,1.4295,0
69.601,0.0331,0.444,1.431,0
69.801,0.0331,0.441,1.434,0
70.001,0.0331,0.4395,1.4355,0
70.201,0.0331,0.4365,1.4385,0
70.402,0.0331,0.435,1.4415,0
70.6,0.0331,0.4335,1.4415,0
70.8,0.0331,0.432,1.4445,0
71,0.0331,0.429,1.446,0
71.201,0.0331,0.4275,1.449,0
71.4,0.03315,0.4245,1.4505,0
71.601,0.0331,0.423,1.4535,0
71.8,0.0331,0.4215,1.455,0
72,0.0331,0.4185,1.458,0
72.2,0.0331,0.417,1.4595,0
72.4,0.03315,0.414,1.4625,0
72.601,0.033,0.4125,1.464,0
72.801,0.03315,0.411,1.4655,0
73,0.03315,0.408,1.4685,0
73.201,0.03315,0.4065,1.47,0
73.401,0.03315,0.405,1.473,0
73.6,0.0331,0.402,1.4745,0
73.802,0.03305,0.4005,1.476,0
74.001,0.03315,0.399,1.479,0
74.201,0.03315,0.396,1.4805,0
74.4,0.03315,0.3945,1.4835,0
74.601,0.03315,0.393,1.4865,0
74.801,0.03315,0.3915,1.488,0
75,0.03315,0.3885,1.4895,0
75.201,0.0331,0.387,1.491,0
75.401,0.03315,0.3855,1.494,0
75.6,0.03315,0.3825,1.4955,0
75.8,0.0332,0.381,1.497,0
76,0.03315,0.3795,1.5,0
76.2,0.03315,0.378,1.5015,0
76.401,0.0332,0.3765,1.503,0
76.601,0.03315,0.375,1.506,0
76.801,0.03315,0.372,1.5075,0
77,0.0332,0.3705,1.5105,0
77.2,0.0332,0.369,1.512,0
77.401,0.0332,0.3675,1.515,0
77.601,0.0332,0.366,1.5165,0
77.801,0.0332,0.3645,1.518,0
78,0.0332,0.3615,1.521,0
78.201,0.0332,0.36,1.5225,0
78.4,0.0332,0.3585,1.5255,0
78.6,0.03325,0.357,1.527,0
78.8,0.03325,0.3555,1.5285,0
79.001,0.0332,0.354,1.5315,0
79.201,0.0332,0.3525,1.533,0
79.4,0.0332,0.351,1.5345,0
79.601,0.03325,0.3495,1.5375,0
79.801,0.0332,0.348,1.539,0
80.001,0.0332,0.345,1.5405,0
80.201,0.03315,0.3435,1.542,0
80.401,0.0332,0.342,1.545,0
80.6,0.0332,0.3405,1.5465,0
80.8,0.03325,0.339,1.548,0
81,0.0332,0.3375,1.551,0
81.2,0.0332,0.336,1.5525,0
81.401,0.03325,0.336,1.554,0
81.601,0.0332,0.3345,1.557,0
81.801,0.0332,0.333,1.5585,0
82,0.03325,0.3315,1.5615,0
82.2,0.0332,0.33,1.563,0
82.4,0.0332,0.3285,1.5645,0
82.6,0.03325,0.327,1.566,0
82.801,0.0332,0.3255,1.569,0
83,0.033,0.324,1.572,0
83.2,0.03325,0.3225,1.5735,0
83.401,0.0332,0.321,1.575,0
83.6,0.0332,0.3195,1.5765,0
83.8,0.0332,0.318,1.5795,0
84.001,0.0332,0.3165,1.581,0
84.201,0.0332,0.315,1.5825,0
84.401,0.0332,0.3135,1.584,0
84.601,0.0332,0.3135,1.587,0
84.8,0.03315,0.312,1.5885,0
85,0.03315,0.3105,1.59,0
85.2,0.0331,0.309,1.593,0
85.4,0.0331,0.3075,1.5945,0
85.6,0.0331,0.306,1.596,0
85.8,0.0331,0.3045,1.599,0
86,0.0331,0.303,1.6005,0
86.2,0.0331,0.303,1.602,0.0015
86.4,0.0331,0.3015,1.605,0
86.601,0.0332,0.3,1.6065,0
86.801,0.0331,0.2985,1.608,0
87.001,0.0331,0.297,1.611,0
87.201,0.0331,0.2955,1.6125,0
87.4,0.0331,0.294,1.614,0
87.6,0.0331,0.294,1.617,0
87.801,0.0331,0.2925,1.6185,0
88.001,0.0331,0.291,1.6215,0
88.201,0.0331,0.2895,1.623,0
88.4,0.0331,0.288,1.6245,0
88.601,0.0331,0.288,1.626,0
88.8,0.03315,0.2865,1.629,0
89.001,0.0331,0.285,1.6305,0
89.201,0.0331,0.2835,1.6335,0
89.401,0.0331,0.282,1.6335,0.0015
89.6,0.0331,0.282,1.635,0
89.8,0.03315,0.2805,1.6395,0.0015
90.001,0.0331,0.279,1.638,0
90.201,0.0331,0.279,1.6395,0
90.4,0.03315,0.2775,1.6395,0
90.601,0.0331,0.2775,1.641,0.0015
90.8,0.0331,0.276,1.641,0
91,0.0331,0.276,1.641,0
91.2,0.0331,0.276,1.641,0
91.4,0.0331,0.2745,1.641,0
91.6,0.0331,0.2745,1.641,0
91.801,0.0331,0.2745,1.641,0.0015
92.001,0.0331,0.2745,1.641,0
92.2,0.0331,0.2745,1.6395,0
92.4,0.0331,0.2745,1.6395,0
92.601,0.0331,0.2745,1.6395,0.0015
92.8,0.0331,0.2745,1.638,0.0015
93.001,0.0331,0.2745,1.638,0
93.201,0.0331,0.2745,1.638,0
93.401,0.0331,0.2745,1.6365,0
93.6,0.03315,0.2745,1.6365,0
93.8,0.03315,0.2745,1.635,0
94,0.03315,0.2745,1.635,0
94.2,0.0331,0.276,1.6335,0
94.401,0.0331,0.276,1.6335,0
94.601,0.0331,0.276,1.632,0
94.801,0.03315,0.276,1.632,0
95.001,0.0331,0.2775,1.6305,0.0015
95.2,0.0331,0.2775,1.6305,0
95.4,0.0331,0.2775,1.629,0
95.6,0.0331,0.279,1.629,0
95.8,0.0331,0.279,1.6275,0.0015
96.001,0.0331,0.279,1.626,0
96.201,0.0331,0.279,1.6245,0
96.401,0.0331,0.2805,1.6245,0
96.6,0.0331,0.2805,1.623,0
