Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-238,0.01125,0.1515,0.00213
0.002,-238,0.0111,0.153,0.00228
0.004,-238.5,0.01125,0.153,0.002265
0.006,-238,0.01125,0.153,0.0024
0.008,-238,0.0114,0.153,0.002265
0.01,-238,0.0117,0.153,0.002145
0.012,-238.5,0.0117,0.153,0.00231
0.014,-238,0.0117,0.153,0.00228
0.016,-238,0.01155,0.153,0.002415
0.018,-238,0.01155,0.153,0.00228
0.02,-238,0.0111,0.1515,0.00213
0.022,-238,0.0111,0.153,0.002295
0.024,-238,0.0111,0.153,0.002295
0.026,-238,0.0114,0.153,0.0024
0.028,-238,0.0114,0.153,0.002265
0.03,-238,0.0117,0.153,0.002115
0.032,-238.5,0.01155,0.153,0.00228
0.034,-238.5,0.0117,0.153,0.00231
0.036,-238,0.01155,0.153,0.0024
0.038,-238,0.01155,0.153,0.00228
0.04,-238,0.01125,0.153,0.002115
0.042,-238,0.01125,0.153,0.00228
0.044,-238.5,0.0111,0.153,0.002295
0.046,-238.5,0.01125,0.153,0.0024
0.048,-238,0.0114,0.153,0.002325
0.05,-238.5,0.0117,0.153,0.0021
0.052,-238.5,0.0117,0.153,0.002295
0.054,-238,0.0117,0.153,0.00228
0.056,-238,0.01155,0.153,0.0024
0.058,-238,0.0114,0.153,0.002295
0.06,-238,0.01125,0.1515,0.002115
0.062,-238,0.01125,0.153,0.00228
0.064,-238.5,0.0111,0.153,0.00228
0.066,-238,0.01125,0.153,0.00237
0.068,-238,0.0114,0.153,0.002295
0.07,-238.5,0.01155,0.153,0.002115
0.072,-238,0.0117,0.153,0.002265
0.074,-238.5,0.0117,0.153,0.002295
0.076,-238.5,0.0114,0.153,0.00237
0.078,-238.5,0.0114,0.153,0.002295
0.08,-238,0.0111,0.153,0.0021
0.082,-238,0.0111,0.1515,0.002265
0.084,-238,0.01125,0.1515,0.00228
0.086,-238,0.01125,0.153,0.002385
0.088,-238,0.0114,0.153,0.00231
0.09,-238,0.0117,0.153,0.002145
0.092,-238,0.0117,0.153,0.00231
0.094,-238.5,0.0117,0.153,0.002295
0.096,-238,0.01155,0.153,0.0024
0.098,-238.5,0.0114,0.153,0.00228
0.1,-238,0.01125,0.153,0.00213
0.102,-238,0.01125,0.1515,0.00228
0.104,-238,0.0111,0.153,0.00231
0.106,-238,0.0114,0.153,0.00237
0.108,-238.5,0.0114,0.153,0.002295
0.11,-238.5,0.01155,0.153,0.0021
0.112,-238.5,0.0117,0.153,0.00231
0.114,-238.5,0.012,0.156,0.00234
0.116,-238.5,0.012,0.159,0.00252
0.118,-238.5,0.0129,0.171,0.002565
0.12,-238.5,0.01305,0.1755,0.00246
0.122,-238,0.01335,0.18,0.0027
0.124,-238,0.0138,0.186,0.00276
0.126,-238,0.0144,0.192,0.002985
0.128,-238.5,0.0147,0.195,0.00294
0.13,-238.5,0.01545,0.2025,0.002865
0.132,-238.5,0.01575,0.2055,0.00309
0.134,-238,0.0162,0.2115,0.003165
0.136,-238.5,0.01635,0.216,0.00336
0.138,-238.5,0.0165,0.2205,0.0033
0.14,-238.5,0.0168,0.2235,0.003195
0.142,-238,0.0168,0.2265,0.003405
0.144,-238,0.01695,0.2295,0.00342
0.146,-238,0.0177,0.234,0.00363
0.148,-238.5,0.01785,0.237,0.00354
0.15,-238.5,0.01845,0.24,0.00342
0.152,-238.5,0.0189,0.2475,0.003765
0.154,-238.5,0.0192,0.252,0.003795
0.156,-238,0.0195,0.2565,0.003975
0.158,-238,0.0195,0.258,0.003915
0.16,-238,0.0195,0.261,0.00375
0.162,-238,0.0198,0.264,0.003945
0.164,-238,0.0198,0.2655,0.003975
0.166,-238,0.0204,0.2715,0.0042
0.168,-238,0.021,0.276,0.00417
0.17,-238,0.02145,0.279,0.00402
0.172,-238.5,0.0216,0.282,0.004215
0.174,-238,0.0219,0.2835,0.004275
0.176,-238,0.0219,0.2865,0.004425
0.178,-238.5,0.0222,0.291,0.00438
0.18,-238.5,0.02205,0.2925,0.004215
0.182,-238,0.02235,0.2955,0.004455
0.184,-238,0.02235,0.297,0.004455
0.186,-238,0.02265,0.3,0.00462
0.188,-238,0.02325,0.306,0.00465
0.19,-238.5,0.0237,0.309,0.00447
0.192,-238.5,0.024,0.312,0.004695
0.194,-238.5,0.0243,0.3165,0.004785
0.196,-238,0.0243,0.318,0.004905
0.198,-238,0.02475,0.3255,0.00489
0.2,-238,0.0246,0.3255,0.004695
0.202,-238,0.0249,0.33,0.004965
0.204,-238.5,0.0255,0.336,0.005055
0.206,-238.5,0.02595,0.342,0.005235
0.208,-238.5,0.02625,0.3435,0.00513
0.21,-238.5,0.02655,0.3465,0.005025
0.212,-238.5,0.027,0.3495,0.00531
0.214,-238,0.02715,0.351,0.00528
0.216,-238,0.02715,0.354,0.005445
0.218,-238,0.0273,0.3555,0.00534
0.22,-238,0.02715,0.357,0.00516
0.222,-238,0.02745,0.36,0.005445
0.224,-238.5,0.0279,0.3675,0.00555
0.226,-238,0.0282,0.3705,0.005715
0.228,-238.5,0.0285,0.3735,0.00564
0.23,-238.5,0.02895,0.3765,0.00549
0.232,-238.5,0.02925,0.3795,0.005715
0.234,-238,0.0294,0.3825,0.00576
0.236,-238,0.0294,0.3825,0.005895
0.238,-238.5,0.02955,0.387,0.005835
0.24,-238.5,0.0297,0.39,0.005685
0.242,-238.5,0.0297,0.3915,0.00591
0.244,-238.5,0.02985,0.393,0.005865
0.246,-238.5,0.03015,0.3945,0.00606
0.248,-238.5,0.03075,0.4035,0.006045
0.25,-238.5,0.0312,0.405,0.00594
0.252,-238.5,0.03135,0.4065,0.00609
0.254,-238.5,0.03165,0.411,0.00618
0.256,-238.5,0.03165,0.4125,0.006345
0.258,-238.5,0.0318,0.4155,0.006225
0.26,-238.5,0.03165,0.414,0.00606
0.262,-238,0.03165,0.4155,0.006255
0.264,-238.5,0.0321,0.42,0.00633
0.266,-238,0.03285,0.429,0.00657
0.268,-238,0.03315,0.432,0.006495
0.27,-238,0.03345,0.4335,0.00633
0.272,-238,0.03345,0.4335,0.006525
0.274,-238.5,0.0336,0.435,0.006555
0.276,-238,0.03375,0.4395,0.00669
0.278,-238,0.0339,0.441,0.006675
0.28,-238,0.0339,0.4455,0.006525
0.282,-238,0.0342,0.4485,0.00675
0.284,-238.5,0.03435,0.4515,0.006795
0.286,-238.5,0.03465,0.453,0.00693
0.288,-238,0.0348,0.4545,0.0069
0.29,-238,0.03525,0.456,0.00672
0.292,-238.5,0.03555,0.459,0.00693
0.294,-238.5,0.03555,0.4605,0.006945
0.296,-238,0.03555,0.4635,0.00711
0.298,-238.5,0.03555,0.465,0.00702
0.3,-238,0.03555,0.4665,0.00687
0.302,-238,0.0357,0.4695,0.007095
0.304,-238.5,0.036,0.4725,0.00714
0.306,-238,0.03645,0.4785,0.00726
0.308,-238.5,0.0366,0.4785,0.00723
0.31,-238.5,0.03705,0.4815,0.00711
0.312,-238.5,0.0375,0.486,0.00735
0.314,-238,0.03765,0.4875,0.00735
0.316,-238,0.03765,0.4905,0.0075
