Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0.286,-184,0.01335,0.198,0.00306
0.288,-184.5,0.01395,0.2025,0.00309
0.29,-184,0.01455,0.2085,0.003045
0.292,-184.5,0.01485,0.213,0.003225
0.294,-184,0.0153,0.2175,0.003315
0.296,-184,0.01545,0.222,0.003405
0.298,-184,0.0153,0.2235,0.00342
0.3,-184,0.0156,0.228,0.003345
0.302,-184,0.01575,0.231,0.00348
0.304,-184,0.01575,0.234,0.003555
0.306,-184,0.0162,0.2385,0.00372
0.308,-184,0.01695,0.246,0.00378
0.31,-184,0.0174,0.2505,0.003705
0.312,-184,0.01785,0.2535,0.003825
0.314,-184.5,0.01815,0.2565,0.003885
0.316,-184,0.0183,0.261,0.00402
0.318,-184,0.0183,0.264,0.00405
0.32,-184,0.01845,0.2685,0.00396
0.322,-184,0.01875,0.273,0.004095
0.324,-184,0.01905,0.279,0.00423
0.326,-184,0.0192,0.2805,0.00432
0.328,-184.5,0.01965,0.285,0.00435
0.33,-184,0.02025,0.2895,0.00423
0.332,-184,0.0207,0.2955,0.004455
0.334,-184,0.02085,0.297,0.004215
0.336,-184.5,0.0213,0.3045,0.00465
0.338,-184,0.0213,0.3075,0.004695
0.34,-184,0.02115,0.309,0.004575
0.342,-184,0.02145,0.3135,0.004755
0.344,-184.5,0.0216,0.315,0.00477
0.346,-184,0.0222,0.321,0.00492
0.348,-184,0.02235,0.324,0.004965
0.35,-184.5,0.02295,0.327,0.004875
0.352,-184,0.0234,0.333,0.005025
0.354,-184,0.02385,0.339,0.00519
0.356,-184,0.02385,0.342,0.00525
0.358,-183.5,0.02415,0.3465,0.005325
0.36,-184,0.024,0.348,0.00519
0.362,-184,0.02415,0.3525,0.005295
0.364,-184,0.02415,0.3525,0.005355
0.366,-184,0.02445,0.3555,0.00546
0.368,-184,0.02535,0.3645,0.005565
0.37,-184,0.02595,0.372,0.00549
0.372,-184,0.0264,0.375,0.00564
0.374,-184.5,0.02655,0.378,0.005715
0.376,-184,0.02655,0.3795,0.005805
0.378,-184,0.02685,0.3855,0.005865
0.38,-184,0.027,0.3885,0.00576
0.382,-184,0.027,0.393,0.00591
0.384,-184,0.02745,0.399,0.006045
0.386,-184,0.0279,0.4035,0.00618
0.388,-184,0.02835,0.4065,0.00621
0.39,-184.5,0.02895,0.4125,0.00612
0.392,-184,0.02895,0.4125,0.006225
0.394,-184,0.0291,0.4155,0.006255
0.396,-184,0.02985,0.4275,0.00657
0.398,-184,0.02985,0.4305,0.006495
0.4,-184,0.03,0.432,0.00645
0.402,-184,0.03,0.435,0.00657
0.404,-184,0.0303,0.4395,0.006645
0.406,-184,0.03045,0.441,0.006735
0.408,-184,0.0312,0.4485,0.00687
0.41,-184.5,0.0315,0.45,0.00675
0.412,-184,0.03165,0.4515,0.006855
0.414,-184,0.0321,0.456,0.0069
0.416,-184,0.0321,0.459,0.007035
0.418,-184,0.03225,0.462,0.007035
0.42,-184,0.0324,0.465,0.00696
0.422,-184,0.0324,0.468,0.007095
0.424,-184,0.03255,0.4725,0.007185
0.426,-184,0.033,0.474,0.00729
0.428,-184,0.0333,0.4785,0.00732
0.43,-184,0.0339,0.4845,0.00726
0.432,-184,0.0342,0.4875,0.00741
0.434,-184.5,0.0345,0.4905,0.00741
0.436,-184,0.03435,0.4905,0.00753
0.438,-184,0.0345,0.4965,0.00756
0.44,-184,0.03435,0.4965,0.00744
0.442,-184,0.03465,0.4995,0.007575
0.444,-184,0.0348,0.501,0.00762
0.446,-184,0.03495,0.504,0.00768
0.448,-184,0.03525,0.5055,0.00771
0.45,-184,0.03555,0.507,0.00756
0.452,-184.5,0.03585,0.51,0.00771
0.454,-184,0.03615,0.5145,0.0078
0.456,-184.5,0.0363,0.5175,0.007905
0.458,-184,0.0363,0.519,0.007875
0.46,-184,0.0363,0.5235,0.00783
0.462,-184,0.03645,0.525,0.00795
0.464,-184,0.03645,0.5265,0.00726
0.466,-184,0.0369,0.5295,0.008205
0.468,-184,0.0372,0.5325,0.00813
0.47,-184,0.0375,0.534,0.00801
0.472,-184,0.03795,0.5385,0.008175
0.474,-183.5,0.03825,0.5415,0.008175
0.476,-184,0.0381,0.543,0.008115
0.478,-184,0.0381,0.5445,0.00831
0.48,-184,0.03795,0.5445,0.008145
0.482,-184,0.03825,0.552,0.00834
0.484,-184.5,0.0384,0.555,0.008415
0.486,-184,0.03885,0.5595,0.00858
0.488,-184.5,0.0393,0.5625,0.008595
0.49,-184,0.0396,0.5655,0.008445
0.492,-184,0.03975,0.5655,0.008625
0.494,-184.5,0.0399,0.5685,0.008625
0.496,-184,0.04005,0.57,0.008715
0.498,-184,0.0399,0.573,0.0087
0.5,-184,0.04035,0.579,0.00867
0.502,-184,0.0405,0.582,0.008805
0.504,-184,0.0405,0.5835,0.00882
0.506,-184,0.04065,0.5835,0.00894
0.508,-184,0.04125,0.5895,0.008985
0.51,-184,0.0417,0.594,0.00891
0.512,-184,0.04185,0.5955,0.009015
0.514,-184,0.042,0.597,0.009075
0.516,-184,0.042,0.597,0.009165
0.518,-184,0.042,0.6,0.00912
0.52,-184.5,0.042,0.603,0.00903
0.522,-184,0.04215,0.6075,0.009195
0.524,-184,0.04245,0.6105,0.00921
0.526,-184.5,0.0426,0.612,0.009345
0.528,-184,0.0429,0.6135,0.009315
0.53,-184,0.0432,0.6165,0.00927
0.532,-184,0.04395,0.6255,0.00945
0.534,-184,0.04425,0.6285,0.009525
0.536,-184.5,0.0444,0.63,0.00918
0.538,-184.5,0.0444,0.633,0.00966
0.54,-184,0.04425,0.636,0.009585
0.542,-184,0.04455,0.639,0.009705
0.544,-184,0.0444,0.6405,0.009705
0.546,-184,0.04485,0.645,0.009855
0.548,-184,0.0453,0.648,0.009885
0.55,-184,0.04575,0.6525,0.00978
0.552,-184.5,0.04605,0.6555,0.009915
0.554,-184.5,0.04635,0.657,0.009975
0.556,-184,0.04635,0.66,0.010095
0.558,-184.5,0.04635,0.663,0.01008
0.56,-184,0.04635,0.6645,0.00993
0.562,-184,0.04665,0.669,0.01014
0.564,-184,0.04695,0.675,0.01023
0.566,-184,0.04725,0.6765,0.010365
0.568,-184,0.04755,0.681,0.010365
0.57,-184,0.04785,0.681,0.0102
0.572,-184,0.04815,0.684,0.010335
0.574,-184,0.0483,0.687,0.010425
0.576,-184,0.0483,0.6885,0.010515
0.578,-184,0.04815,0.6885,0.010485
0.58,-184,0.0483,0.693,0.01041
0.582,-184,0.0486,0.6975,0.01056
0.584,-184,0.0486,0.699,0.01059
0.586,-184,0.0489,0.7005,0.010725
0.588,-184,0.0492,0.705,0.01068
0.59,-184,0.04965,0.7065,0.010635
0.592,-184,0.0501,0.711,0.010785
0.594,-184,0.05025,0.714,0.01086
0.596,-184,0.0504,0.7185,0.011025
0.598,-184,0.0504,0.72,0.01098
0.6,-184,0.0504,0.723,0.01083
0.602,-184,0.05085,0.7275,0.011025
0.604,-184,0.051,0.7305,0.011055
0.606,-184,0.05145,0.7365,0.011265
0.608,-184,0.0516,0.7395,0.01125
0.61,-184,0.05205,0.741,0.011145
0.612,-184,0.0522,0.741,0.011235
0.614,-184.5,0.0525,0.744,0.011265
0.616,-184,0.0528,0.75,0.01149
0.618,-184,0.0528,0.753,0.011445
0.62,-184,0.0528,0.753,0.01134
0.622,-184,0.05265,0.756,0.011475
0.624,-184,0.05295,0.7605,0.01152
0.626,-184,0.05325,0.7635,0.0117
0.628,-184,0.054,0.771,0.011745
0.63,-184,0.05445,0.774,0.01167
0.632,-184,0.0546,0.777,0.01182
0.634,-184.5,0.0549,0.7785,0.01182
0.636,-184,0.05505,0.7815,0.01194
0.638,-184,0.05535,0.789,0.012015
0.64,-184.5,0.0552,0.7905,0.011025
0.642,-184,0.05535,0.792,0.01203
0.644,-184,0.05535,0.7935,0.01206
0.646,-184,0.0555,0.795,0.012135
0.648,-184.5,0.05625,0.804,0.01224
0.65,-184,0.05685,0.8085,0.01215
0.652,-184.5,0.05715,0.81,0.01227
0.654,-184,0.05715,0.8115,0.0123
0.656,-184,0.05715,0.8145,0.01245
0.658,-184.5,0.0573,0.8145,0.01239
0.66,-184,0.05715,0.816,0.012315
0.662,-184,0.05715,0.819,0.012405
0.664,-184,0.0573,0.8205,0.012495
0.666,-184,0.0576,0.825,0.012645
0.668,-184,0.05805,0.8295,0.01263
0.67,-184,0.05835,0.831,0.012495
0.672,-184.5,0.0588,0.837,0.012675
0.674,-184.5,0.0591,0.8385,0.012705
0.676,-184,0.0591,0.84,0.01284
0.678,-184,0.0591,0.8445,0.01311
0.68,-184.5,0.0591,0.8445,0.012705
0.682,-184,0.05895,0.846,0.012795
0.684,-184,0.0591,0.846,0.012855
0.686,-184,0.0594,0.8505,0.01299
0.688,-184,0.0597,0.852,0.012975
0.69,-184.5,0.0603,0.858,0.012915
0.692,-184.5,0.0606,0.861,0.013035
0.694,-184,0.06075,0.861,0.01308
0.696,-184,0.06075,0.8655,0.0132
0.698,-184,0.06075,0.8655,0.0132
0.7,-184,0.06075,0.8685,0.01311
0.702,-184,0.06075,0.8685,0.013185
0.704,-184,0.06075,0.87,0.013185
0.706,-184,0.0609,0.8715,0.013305
0.708,-184.5,0.06135,0.8745,0.01329
0.71,-184,0.0618,0.8775,0.013215
0.712,-184,0.0621,0.8805,0.013365
0.714,-184.5,0.0624,0.8865,0.013455
0.716,-184,0.0624,0.8865,0.01356
0.718,-184,0.0624,0.891,0.01359
0.72,-184.5,0.0624,0.8925,0.013425
0.722,-184,0.06255,0.894,0.01359
0.724,-184,0.06255,0.897,0.013635
0.726,-184,0.06285,0.8985,0.013725
0.728,-184,0.0633,0.903,0.013785
0.73,-184,0.0636,0.9045,0.01359
0.732,-184,0.0639,0.9075,0.01374
0.734,-184,0.06405,0.912,0.013815
0.736,-184,0.06435,0.915,0.01398
0.738,-184,0.06435,0.9165,0.013935
0.74,-184,0.0642,0.9165,0.01386
0.742,-184,0.0645,0.9225,0.013965
0.744,-184,0.06495,0.927,0.0141
0.746,-184,0.0651,0.93,0.01425
0.748,-184,0.0654,0.9345,0.014265
0.75,-184,0.06585,0.936,0.01416
0.752,-184,0.06615,0.939,0.014235
0.754,-184,0.06645,0.9435,0.01431
0.756,-184,0.0666,0.945,0.01443
0.758,-184,0.0669,0.9525,0.01452
0.76,-184.5,0.06675,0.951,0.014355
0.762,-184,0.0669,0.954,0.01449
0.764,-184,0.0669,0.957,0.014535
0.766,-184,0.0672,0.96,0.01464
0.768,-184,0.0675,0.963,0.01467
0.77,-184.5,0.06825,0.969,0.014625
0.772,-184,0.06825,0.9705,0.01476
0.774,-184,0.06855,0.9735,0.014865
0.776,-184,0.06855,0.975,0.014955
0.778,-184,0.06885,0.981,0.014955
0.78,-184,0.06885,0.984,0.014805
0.782,-184,0.06915,0.987,0.014985
0.784,-184,0.06915,0.9885,0.015015
0.786,-184,0.06945,0.9915,0.01515
0.788,-184,0.0699,0.9945,0.015165
0.79,-184,0.0702,1.0005,0.01512
0.792,-184,0.07095,1.008,0.015285
0.794,-184,0.07125,1.011,0.015405
0.796,-184,0.07125,1.011,0.01548
0.798,-184,0.07125,1.014,0.015435
0.8,-184,0.07125,1.017,0.01533
0.802,-184,0.07155,1.0215,0.015495
0.804,-184,0.0717,1.0245,0.01557
0.806,-184,0.07185,1.026,0.01569
0.808,-184,0.072,1.0275,0.01566
0.81,-184.5,0.07245,1.029,0.015495
0.812,-184,0.0726,1.0335,0.01566
0.814,-184,0.0729,1.035,0.01569
0.816,-184,0.0732,1.041,0.015885
0.818,-184,0.07335,1.044,0.015885
0.82,-184,0.0732,1.0455,0.015795
0.822,-184,0.07335,1.047,0.015885
0.824,-184,0.07365,1.0515,0.016005
0.826,-184,0.07395,1.0545,0.016095
0.828,-184,0.07455,1.062,0.016155
0.83,-184,0.075,1.065,0.01608
0.832,-184,0.07515,1.0665,0.01623
0.834,-184,0.0756,1.071,0.01626
0.836,-184,0.0756,1.074,0.01644
0.838,-184,0.07545,1.0755,0.01635
0.84,-184,0.07575,1.08,0.016335
0.842,-184,0.0759,1.0845,0.01644
0.844,-184,0.07605,1.0875,0.0165
0.846,-184,0.0768,1.095,0.016725
0.848,-184,0.07725,1.0995,0.01674
0.85,-184,0.0774,1.101,0.01662
0.852,-184,0.07755,1.1025,0.016755
0.854,-184.5,0.07815,1.1085,0.01686
0.856,-184,0.078,1.1085,0.016965
0.858,-184,0.0783,1.1115,0.01692
0.86,-184,0.078,1.113,0.016755
0.862,-184,0.07815,1.1145,0.016935
0.864,-184.5,0.0786,1.1235,0.017085
0.866,-184,0.0789,1.1265,0.017175
0.868,-184,0.07935,1.1295,0.017235
0.87,-184,0.0798,1.1325,0.01707
0.872,-184,0.07995,1.1355,0.017295
0.874,-184,0.0804,1.1415,0.01734
0.876,-184,0.08055,1.1445,0.01743
0.878,-184,0.0807,1.1475,0.01752
0.88,-184,0.0807,1.152,0.01734
0.882,-184,0.08085,1.155,0.017565
0.884,-184,0.08115,1.1595,0.017625
0.886,-184,0.08175,1.1685,0.017835
0.888,-184,0.0822,1.17,0.01782
0.89,-184,0.08235,1.1715,0.0177
0.892,-184.5,0.0825,1.173,0.01779
0.894,-184,0.0828,1.176,0.01788
0.896,-184,0.0834,1.1865,0.01812
0.898,-184,0.0837,1.191,0.01815
0.9,-184,0.0837,1.1925,0.018015
0.902,-184,0.08385,1.197,0.018165
0.904,-184,0.08385,1.1985,0.01818
0.906,-184,0.0843,1.203,0.01836
0.908,-184,0.08475,1.2075,0.018375
0.91,-184,0.08505,1.209,0.018225
0.912,-184,0.0852,1.2105,0.01842
0.914,-184,0.0855,1.215,0.018465
0.916,-184,0.08565,1.218,0.018585
0.918,-184,0.0858,1.221,0.01857
0.92,-184,0.0858,1.2225,0.018405
0.922,-184,0.0861,1.2285,0.01869
0.924,-184,0.08625,1.2315,0.018735
0.926,-184,0.08655,1.236,0.01884
0.928,-184,0.08715,1.242,0.0189
0.93,-184,0.08745,1.245,0.01878
0.932,-184,0.0879,1.2495,0.019005
0.934,-184,0.0882,1.251,0.019005
0.936,-184,0.08805,1.2525,0.019125
0.938,-184,0.0879,1.2525,0.01905
0.94,-184,0.08805,1.2555,0.01899
0.942,-184,0.0882,1.2585,0.01908
0.944,-184,0.08835,1.2615,0.01917
0.946,-184,0.0885,1.263,0.01929
0.948,-184,0.08865,1.2645,0.019245
0.95,-184,0.08955,1.2735,0.019185
0.952,-184,0.08985,1.275,0.01938
0.954,-184.5,0.0903,1.281,0.0195
0.956,-184.5,0.09015,1.281,0.019545
0.958,-184,0.09015,1.284,0.0195
0.96,-184.5,0.0906,1.2915,0.019425
0.962,-184,0.09075,1.296,0.019695
0.964,-184,0.0909,1.2975,0.019725
0.966,-184,0.0912,1.299,0.01983
0.968,-184.5,0.0915,1.3035,0.019815
0.97,-184.5,0.09165,1.3035,0.019695
0.972,-184,0.0918,1.3065,0.019845
0.974,-184.5,0.09225,1.3095,0.01992
0.976,-184,0.09225,1.311,0.02001
0.978,-184,0.0924,1.3155,0.019995
0.98,-184,0.0924,1.317,0.019875
0.982,-184,0.09255,1.32,0.02004
0.984,-184,0.09255,1.3215,0.02007
0.986,-184,0.09285,1.326,0.020235
0.988,-184,0.0933,1.329,0.020235
0.99,-184.5,0.0939,1.335,0.020115
0.992,-184,0.0942,1.338,0.02031
0.994,-184,0.09435,1.3395,0.020265
0.996,-184,0.09435,1.341,0.02046
0.998,-184,0.09435,1.3425,0.02046
1,-184,0.09435,1.3455,0.02028
1.002,-184,0.09435,1.347,0.020445
1.004,-184,0.0945,1.3485,0.020475
1.006,-184,0.09495,1.353,0.02067
1.008,-184,0.09525,1.356,0.02064
1.01,-184,0.0957,1.359,0.02058
1.012,-184,0.096,1.362,0.020715
1.014,-184,0.09645,1.3695,0.020805
1.016,-184,0.0963,1.3695,0.020925
1.018,-184,0.09645,1.3725,0.02091
1.02,-184,0.0966,1.3755,0.020745
1.022,-184,0.0966,1.3785,0.020925
1.024,-184,0.0966,1.3785,0.020895
1.026,-184,0.0969,1.38,0.021075
1.028,-184.5,0.09705,1.38,0.021015
1.03,-184,0.0972,1.3815,0.02082
1.032,-184,0.09735,1.3815,0.020985
1.034,-184,0.09735,1.3815,0.021015
1.036,-184,0.0972,1.383,0.02109
1.038,-184,0.09735,1.3845,0.02112
1.04,-184,0.0978,1.3935,0.021075
1.042,-184,0.09795,1.3965,0.021195
1.044,-184,0.09795,1.3965,0.02121
1.046,-184,0.09825,1.3995,0.02136
1.048,-184,0.09855,1.4025,0.02136
1.05,-184,0.099,1.4085,0.021255
1.052,-184,0.0993,1.4085,0.021375
1.054,-184,0.0993,1.41,0.021405
1.056,-184,0.0993,1.413,0.021525
1.058,-184,0.09945,1.4145,0.021525
1.06,-184,0.09945,1.416,0.021405
1.062,-184,0.0996,1.419,0.02154
1.064,-184,0.09975,1.4235,0.021615
1.066,-184,0.10005,1.425,0.021735
1.068,-184,0.10035,1.428,0.02172
1.07,-184,0.1008,1.431,0.02163
1.072,-184,0.10095,1.434,0.02181
1.074,-184,0.1011,1.4355,0.02181
1.076,-184,0.10125,1.437,0.02193
1.078,-184,0.1011,1.44,0.021915
1.08,-184,0.1011,1.44,0.021705
1.082,-184,0.1011,1.4415,0.02193
1.084,-184,0.10095,1.4415,0.021915
1.086,-184,0.10155,1.446,0.022095
1.088,-184,0.1017,1.449,0.022035
1.09,-184,0.10245,1.455,0.021975
1.092,-184,0.1026,1.458,0.022185
1.094,-184,0.1029,1.4595,0.022185
1.096,-184.5,0.10275,1.4595,0.02226
1.098,-184,0.1029,1.464,0.02229
1.1,-184,0.1032,1.467,0.0222
1.102,-184,0.1032,1.4715,0.022335
1.104,-184,0.10305,1.473,0.02238
1.106,-184,0.10335,1.473,0.022515
1.108,-184,0.10365,1.4745,0.02235
1.11,-184,0.1038,1.4745,0.02223
1.112,-184,0.10395,1.476,0.02238
1.114,-184.5,0.1044,1.482,0.02253
1.116,-184,0.10455,1.485,0.02265
1.118,-184,0.10485,1.4895,0.02265
1.12,-184,0.1047,1.491,0.022515
1.122,-184,0.1047,1.491,0.022665
1.124,-184.5,0.1047,1.491,0.02265
1.126,-184,0.10485,1.494,0.02286
1.128,-184,0.10515,1.4955,0.022785
1.13,-184.5,0.10545,1.4985,0.02262
1.132,-184.5,0.1056,1.4985,0.02274
1.134,-184,0.10575,1.5,0.0228
1.136,-184,0.10575,1.503,0.022965
1.138,-184,0.1059,1.5045,0.022965
1.14,-184,0.1059,1.5075,0.022815
1.142,-184,0.10605,1.5105,0.022965
1.144,-184,0.1059,1.512,0.02301
1.146,-184,0.1062,1.5135,0.02313
1.148,-184,0.10635,1.515,0.02307
1.15,-184,0.1068,1.5165,0.02286
1.152,-184,0.1071,1.521,0.023085
1.154,-184,0.1074,1.524,0.023175
1.156,-184,0.1074,1.524,0.02331
1.158,-184,0.10725,1.5255,0.02322
1.16,-184,0.1071,1.5255,0.0231
1.162,-184,0.1071,1.527,0.02319
1.164,-184,0.1071,1.5285,0.02325
1.166,-184,0.10755,1.53,0.023355
1.168,-184,0.1077,1.5315,0.02349
1.17,-184,0.10815,1.536,0.023175
1.172,-184,0.10845,1.539,0.023355
1.174,-184,0.10845,1.539,0.023415
1.176,-184,0.10845,1.5405,0.023565
1.178,-184,0.10845,1.542,0.023445
1.18,-184,0.10845,1.5435,0.023325
1.182,-184,0.1086,1.5465,0.023475
1.184,-184,0.1086,1.548,0.023505
1.186,-184,0.1089,1.5495,0.023685
1.188,-184,0.1089,1.551,0.02355
1.19,-184.5,0.1095,1.554,0.023505
1.192,-184,0.10965,1.5555,0.02364
1.194,-184,0.1098,1.5585,0.02367
1.196,-184,0.1101,1.563,0.02385
1.198,-184,0.1101,1.5645,0.023835
1.2,-184,0.1101,1.5675,0.023685
1.202,-184,0.10995,1.5675,0.02379
1.204,-184,0.11025,1.5705,0.02391
1.206,-184,0.11055,1.5735,0.023985
1.208,-184,0.11085,1.5765,0.023925
1.21,-184,0.111,1.578,0.02388
1.212,-184,0.1113,1.5795,0.023985
1.214,-184.5,0.11145,1.581,0.024045
1.216,-184,0.11145,1.5825,0.024135
1.218,-184,0.11145,1.5855,0.024135
1.22,-184,0.1113,1.5855,0.023955
1.222,-184,0.11145,1.587,0.024135
1.224,-184,0.11175,1.5915,0.024225
1.226,-184,0.11205,1.5945,0.02433
1.228,-184,0.1122,1.596,0.024315
1.23,-184.5,0.11265,1.6005,0.02418
1.232,-184,0.1131,1.6035,0.02442
1.234,-184.5,0.11325,1.608,0.02448
1.236,-184.5,0.11325,1.6095,0.024585
1.238,-184,0.1134,1.611,0.02451
1.24,-184,0.1131,1.611,0.02433
1.242,-184,0.1131,1.6125,0.024465
1.244,-184,0.1131,1.614,0.02454
1.246,-184,0.1134,1.6155,0.024645
1.248,-184.5,0.1137,1.617,0.024615
1.25,-184,0.11415,1.62,0.02445
1.252,-184,0.11415,1.6215,0.02463
1.254,-184,0.1146,1.6245,0.024645
1.256,-184,0.1146,1.629,0.024825
1.258,-184,0.1146,1.629,0.02481
1.26,-184,0.11445,1.6305,0.024615
1.262,-184,0.1146,1.632,0.024825
1.264,-184,0.11475,1.635,0.02484
1.266,-184,0.1149,1.635,0.02493
1.268,-184,0.1152,1.638,0.0249
1.27,-184.5,0.11565,1.6395,0.02472
