Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-128,0.00885,0.1515,0.00228
0.002,-128,0.00915,0.1515,0.0024
0.004,-128,0.00915,0.1515,0.002265
0.006,-128,0.0093,0.1515,0.00213
0.008,-128,0.0093,0.1515,0.002265
0.01,-128,0.0093,0.1515,0.00228
0.012,-127.5,0.009,0.1515,0.0024
0.014,-127.5,0.009,0.1515,0.00228
0.016,-127.5,0.009,0.15,0.0021
0.018,-128,0.00885,0.15,0.00228
0.02,-128,0.009,0.15,0.00228
0.022,-127.5,0.009,0.15,0.002385
0.024,-128,0.00915,0.1515,0.002295
0.026,-128,0.0093,0.1515,0.00213
0.028,-128,0.0093,0.15,0.00234
0.03,-128,0.0093,0.1515,0.002295
0.032,-128,0.00915,0.15,0.002415
0.034,-127.5,0.009,0.1515,0.002325
0.036,-128,0.009,0.15,0.0021
0.038,-127.5,0.00885,0.15,0.002295
0.04,-128,0.00885,0.15,0.002325
0.042,-127.5,0.009,0.1515,0.002415
0.044,-127.5,0.009,0.1515,0.002295
0.046,-128,0.0093,0.1515,0.00213
0.048,-128,0.0093,0.1515,0.002295
0.05,-128,0.0093,0.1515,0.00231
0.052,-127.5,0.00915,0.1515,0.0024
0.054,-128,0.00915,0.15,0.002265
0.056,-128,0.00885,0.15,0.00213
0.058,-128,0.00885,0.15,0.002265
0.06,-128,0.00885,0.15,0.002295
0.062,-128,0.009,0.1515,0.002385
0.064,-127.5,0.00915,0.15,0.002295
0.066,-128,0.0093,0.1515,0.00213
0.068,-128,0.0093,0.1515,0.002295
0.07,-128,0.0093,0.1515,0.00231
0.072,-128,0.00915,0.1515,0.002415
0.074,-128,0.009,0.1515,0.00231
0.076,-128,0.00885,0.15,0.002115
0.078,-127.5,0.009,0.15,0.002265
0.08,-128,0.00885,0.15,0.00231
0.082,-128,0.009,0.1515,0.002415
0.084,-128,0.00915,0.1515,0.00228
0.086,-128,0.00945,0.1515,0.00216
0.088,-128,0.00945,0.1515,0.002295
0.09,-128,0.0093,0.1515,0.002295
0.092,-128,0.00915,0.1515,0.002415
0.094,-128,0.009,0.1515,0.00228
0.096,-128,0.009,0.15,0.002115
0.098,-128,0.00885,0.1515,0.00228
0.1,-128,0.00885,0.1515,0.002295
0.102,-128,0.00915,0.15,0.0024
0.104,-128,0.00915,0.1515,0.002295
0.106,-127.5,0.0093,0.1515,0.00216
0.108,-128,0.0093,0.1515,0.002325
0.11,-128,0.0093,0.1515,0.002325
0.112,-128,0.00915,0.15,0.0024
0.114,-127.5,0.009,0.1515,0.002295
0.116,-128,0.009,0.15,0.002115
0.118,-127.5,0.00885,0.15,0.00231
0.12,-128,0.00885,0.15,0.002325
0.122,-127.5,0.00915,0.1515,0.002385
0.124,-128,0.00915,0.1515,0.00228
0.126,-128,0.0093,0.1515,0.00213
0.128,-128,0.00945,0.1515,0.00231
0.13,-127.5,0.0093,0.1515,0.002295
0.132,-128,0.00915,0.1515,0.002385
0.134,-128,0.009,0.1515,0.00228
0.136,-128,0.009,0.15,0.00216
0.138,-128,0.00885,0.15,0.002295
0.14,-128,0.00885,0.15,0.00231
0.142,-128,0.009,0.15,0.002355
0.144,-128,0.00915,0.1515,0.002295
0.146,-128,0.0093,0.1515,0.002175
0.148,-128,0.00945,0.1515,0.00231
0.15,-128,0.0093,0.1515,0.002295
0.152,-128,0.00915,0.1515,0.00243
0.154,-128,0.009,0.15,0.00228
0.156,-128,0.009,0.1515,0.00213
0.158,-127.5,0.00885,0.15,0.002265
0.16,-128,0.00885,0.15,0.00228
0.162,-128,0.009,0.15,0.00237
0.164,-128,0.00915,0.1515,0.002295
0.166,-128,0.0093,0.1515,0.002145
0.168,-128,0.00945,0.1515,0.002325
0.17,-128,0.0093,0.1515,0.002295
0.172,-127.5,0.00915,0.1515,0.002415
0.174,-128,0.009,0.15,0.00228
0.176,-128,0.009,0.15,0.00216
0.178,-127.5,0.00885,0.1515,0.00228
0.18,-127.5,0.00885,0.15,0.00231
0.182,-128,0.009,0.1515,0.0024
0.184,-127.5,0.00915,0.1515,0.002295
0.186,-128,0.0093,0.1515,0.00216
0.188,-128,0.0093,0.1515,0.00231
0.19,-128,0.0093,0.1515,0.00228
0.192,-128,0.00915,0.1515,0.002385
0.194,-127.5,0.00915,0.1515,0.002295
0.196,-128,0.009,0.15,0.002205
0.198,-128,0.00885,0.15,0.002295
0.2,-127.5,0.00885,0.1515,0.002295
0.202,-128,0.009,0.15,0.0024
0.204,-128,0.00915,0.1515,0.00234
0.206,-128,0.0093,0.1515,0.002205
0.208,-128,0.0093,0.1515,0.002295
0.21,-128,0.00945,0.1515,0.002325
0.212,-128,0.00915,0.1515,0.002385
0.214,-128,0.009,0.1515,0.00228
