Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-276.5,0.01215,0.153,0.00234
0.002,-276.5,0.012,0.153,0.002115
0.004,-276.5,0.012,0.153,0.002325
0.006,-277,0.01185,0.153,0.002295
0.008,-276.5,0.01215,0.153,0.00237
0.01,-277,0.01215,0.153,0.002325
0.012,-276.5,0.0123,0.153,0.002175
0.014,-276.5,0.0123,0.153,0.00228
0.016,-276.5,0.01245,0.153,0.00225
0.018,-276.5,0.0123,0.153,0.002415
0.02,-276.5,0.01215,0.153,0.00234
0.022,-276.5,0.012,0.153,0.002175
0.024,-276.5,0.012,0.153,0.00228
0.026,-277,0.01185,0.153,0.00231
0.028,-277,0.012,0.153,0.0024
0.03,-276.5,0.012,0.153,0.00231
0.032,-277,0.0123,0.153,0.00216
0.034,-277,0.0123,0.153,0.00228
0.036,-276.5,0.01245,0.153,0.00231
0.038,-277,0.0123,0.153,0.0024
0.04,-276.5,0.0123,0.153,0.002325
0.042,-276.5,0.01215,0.153,0.002175
0.044,-276.5,0.012,0.153,0.00228
0.046,-276.5,0.01185,0.1515,0.002265
0.048,-276.5,0.012,0.153,0.002415
0.05,-276.5,0.01215,0.153,0.002355
0.052,-277,0.0123,0.153,0.002175
0.054,-276.5,0.01245,0.153,0.00228
0.056,-276.5,0.01245,0.153,0.00228
0.058,-276.5,0.01215,0.153,0.0024
0.06,-277,0.0123,0.153,0.002325
0.062,-276.5,0.012,0.153,0.002175
0.064,-276.5,0.01185,0.153,0.00201
0.066,-276.5,0.01185,0.153,0.00231
0.068,-276.5,0.012,0.153,0.002385
0.07,-276.5,0.01215,0.153,0.002325
0.072,-277,0.0123,0.153,0.00213
0.074,-276.5,0.0123,0.153,0.00231
0.076,-277,0.01245,0.153,0.002295
0.078,-277,0.0123,0.153,0.0024
0.08,-276.5,0.01215,0.153,0.00234
0.082,-276.5,0.012,0.153,0.002175
0.084,-276.5,0.01185,0.153,0.002295
0.086,-276.5,0.01185,0.153,0.002295
0.088,-277,0.012,0.153,0.002385
0.09,-277,0.01215,0.153,0.00234
