Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-184,0.01065,0.153,0.00231
0.002,-184.5,0.0105,0.1515,0.002295
0.004,-184,0.01035,0.1515,0.00243
0.006,-184,0.01035,0.1515,0.002235
0.008,-184.5,0.01005,0.1515,0.002115
0.01,-184,0.01005,0.1515,0.002295
0.012,-184,0.01005,0.1515,0.002295
0.014,-184,0.0102,0.1515,0.002385
0.016,-184,0.01035,0.1515,0.00228
0.018,-184.5,0.0105,0.1515,0.002235
0.02,-184,0.0105,0.153,0.002295
0.022,-184,0.0105,0.1515,0.002295
0.024,-184.5,0.01035,0.1515,0.002385
0.026,-184,0.0102,0.1515,0.002295
0.028,-184,0.0102,0.1515,0.00216
0.03,-184,0.01005,0.1515,0.00228
0.032,-184,0.01005,0.1515,0.00231
0.034,-184.5,0.0102,0.1515,0.002385
0.036,-184,0.01035,0.1515,0.00231
0.038,-184.5,0.0105,0.1515,0.00219
0.04,-184,0.0105,0.1515,0.002295
0.042,-184,0.0105,0.1515,0.002295
0.044,-184,0.0105,0.1515,0.0024
0.046,-184,0.0102,0.1515,0.00228
0.048,-184,0.01005,0.1515,0.002145
0.05,-184,0.01005,0.1515,0.00228
0.052,-184,0.01005,0.1515,0.002265
0.054,-184,0.0102,0.1515,0.002415
0.056,-184,0.0102,0.1515,0.00231
0.058,-184,0.0105,0.1515,0.00216
0.06,-184,0.0105,0.153,0.00228
0.062,-184,0.0105,0.1515,0.002265
0.064,-184,0.01035,0.1515,0.002415
0.066,-184,0.01035,0.1515,0.00231
0.068,-184,0.01005,0.1515,0.002145
0.07,-184,0.01005,0.1515,0.002265
0.072,-184.5,0.01005,0.1515,0.002295
0.074,-184,0.0102,0.1515,0.00237
0.076,-184,0.0102,0.1515,0.002325
0.078,-184,0.0105,0.1515,0.00222
0.08,-184,0.0105,0.1515,0.002295
0.082,-184,0.01035,0.153,0.00228
0.084,-184,0.01035,0.1515,0.002385
0.086,-184,0.0102,0.1515,0.002325
0.088,-184,0.01005,0.1515,0.002175
0.09,-184,0.01005,0.1515,0.002265
0.092,-184,0.0102,0.1515,0.00231
0.094,-184,0.0102,0.1515,0.0024
0.096,-184.5,0.01035,0.1515,0.00228
0.098,-184,0.0105,0.1515,0.002175
0.1,-184,0.01065,0.153,0.00231
0.102,-184,0.0105,0.1515,0.00231
0.104,-184.5,0.01035,0.1515,0.0024
0.106,-184,0.01035,0.1515,0.00231
0.108,-184,0.01005,0.1515,0.00219
0.11,-184,0.01005,0.1515,0.00231
0.112,-184,0.01005,0.1515,0.002295
0.114,-184,0.0102,0.1515,0.00243
0.116,-184,0.01035,0.1515,0.00231
0.118,-184.5,0.0105,0.1515,0.00192
0.12,-184,0.0105,0.153,0.00231
0.122,-184,0.0105,0.153,0.00231
0.124,-184,0.01035,0.1515,0.00243
0.126,-184,0.01035,0.1515,0.002295
0.128,-184,0.01005,0.1515,0.00216
0.13,-184,0.01005,0.1515,0.002265
0.132,-184,0.01005,0.1515,0.002265
0.134,-184,0.0102,0.1515,0.0024
0.136,-184,0.01035,0.1515,0.002295
0.138,-184.5,0.0105,0.153,0.002205
0.14,-184.5,0.01065,0.1515,0.002325
0.142,-184,0.0105,0.1515,0.00228
0.144,-184.5,0.01035,0.1515,0.002385
0.146,-184,0.0102,0.1515,0.002295
