Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-71.5,0.00795,0.15,0.00231
0.002,-71.5,0.00795,0.15,0.002385
0.004,-71.5,0.0078,0.15,0.00228
0.006,-71.5,0.00765,0.15,0.0021
0.008,-71.5,0.00765,0.15,0.00225
0.01,-71.5,0.0075,0.15,0.00225
0.012,-71.5,0.00765,0.15,0.0024
0.014,-71.5,0.0078,0.15,0.002295
0.016,-71.5,0.00795,0.1515,0.002115
0.018,-71.5,0.0081,0.1515,0.002295
0.02,-71.5,0.0081,0.15,0.002295
0.022,-71.5,0.00795,0.15,0.00243
0.024,-71.5,0.0078,0.1515,0.00234
0.026,-71.5,0.0075,0.15,0.0021
0.028,-71.5,0.0075,0.15,0.00228
0.03,-71.5,0.0075,0.15,0.002295
0.032,-71.5,0.0078,0.15,0.0024
0.034,-71.5,0.0078,0.1515,0.002325
0.036,-72,0.0081,0.1515,0.00213
0.038,-71.5,0.00795,0.15,0.002295
0.04,-71.5,0.0081,0.1515,0.002295
0.042,-71.5,0.00795,0.15,0.0024
0.044,-71.5,0.0078,0.15,0.00225
0.046,-71.5,0.00765,0.15,0.002115
0.048,-71.5,0.0075,0.15,0.00231
0.05,-71.5,0.00765,0.15,0.002295
0.052,-71.5,0.00765,0.15,0.00243
0.054,-71.5,0.0078,0.15,0.00231
0.056,-71.5,0.00795,0.15,0.00213
0.058,-71.5,0.00795,0.15,0.00225
0.06,-71.5,0.0081,0.15,0.002295
0.062,-71.5,0.00795,0.15,0.002385
0.064,-71.5,0.0078,0.15,0.002265
0.066,-71.5,0.00765,0.15,0.002115
0.068,-71.5,0.00765,0.15,0.002265
0.07,-71.5,0.0075,0.15,0.002295
0.072,-71.5,0.00765,0.15,0.002385
0.074,-71.5,0.0078,0.15,0.002295
0.076,-71.5,0.00795,0.15,0.002115
0.078,-71.5,0.00795,0.1515,0.00228
0.08,-71.5,0.0081,0.1515,0.002325
0.082,-71.5,0.0078,0.1515,0.002385
0.084,-71.5,0.0078,0.15,0.002295
0.086,-71.5,0.00765,0.15,0.002115
0.088,-71.5,0.00765,0.15,0.00228
0.09,-71.5,0.00765,0.15,0.00228
0.092,-71.5,0.00765,0.15,0.002385
0.094,-71.5,0.0078,0.15,0.00225
0.096,-71.5,0.00795,0.1515,0.0021
0.098,-71.5,0.0081,0.15,0.002295
0.1,-72,0.00795,0.15,0.00228
0.102,-71.5,0.0078,0.15,0.00243
0.104,-71.5,0.0078,0.15,0.00228
0.106,-71.5,0.00765,0.15,0.0021
0.108,-71.5,0.0075,0.15,0.002295
0.11,-71.5,0.0075,0.15,0.002265
0.112,-71.5,0.0078,0.15,0.002385
0.114,-71.5,0.0078,0.15,0.00228
0.116,-72,0.0081,0.1515,0.002115
0.118,-71.5,0.00795,0.1515,0.00228
0.12,-71.5,0.00795,0.15,0.002265
0.122,-71.5,0.0078,0.1515,0.0024
0.124,-71.5,0.0078,0.15,0.002295
0.126,-71.5,0.00765,0.15,0.002115
0.128,-71.5,0.00765,0.15,0.00231
0.13,-71.5,0.00765,0.15,0.00228
0.132,-71.5,0.00765,0.15,0.0024
0.134,-71.5,0.0078,0.15,0.002295
0.136,-71.5,0.0081,0.15,0.002145
0.138,-71.5,0.0081,0.1515,0.002295
0.14,-71.5,0.0081,0.15,0.00231
0.142,-71.5,0.0078,0.1515,0.002385
0.144,-71.5,0.0078,0.15,0.00231
0.146,-71.5,0.00765,0.15,0.002115
0.148,-71.5,0.0075,0.15,0.002265
0.15,-71.5,0.0075,0.15,0.00231
0.152,-71.5,0.00765,0.15,0.002415
0.154,-71.5,0.0078,0.15,0.00228
0.156,-72,0.0081,0.1515,0.002115
0.158,-71.5,0.00795,0.1515,0.002325
0.16,-71.5,0.0081,0.1515,0.002325
0.162,-71.5,0.00795,0.15,0.0024
0.164,-71.5,0.0078,0.15,0.002265
0.166,-71.5,0.00765,0.15,0.0021
0.168,-71.5,0.0075,0.15,0.002265
0.17,-71.5,0.00765,0.15,0.00228
0.172,-71.5,0.0078,0.15,0.002385
0.174,-71.5,0.0078,0.15,0.00228
0.176,-71.5,0.0081,0.1515,0.002115
0.178,-71.5,0.0081,0.1515,0.00231
0.18,-71.5,0.0081,0.1515,0.002325
0.182,-71.5,0.0078,0.15,0.0024
0.184,-71.5,0.0078,0.1515,0.002325
0.186,-71,0.00765,0.15,0.002115
0.188,-71.5,0.0075,0.15,0.002265
0.19,-71.5,0.00765,0.15,0.00228
0.192,-71.5,0.00765,0.15,0.002385
0.194,-71.5,0.0078,0.15,0.002295
0.196,-71.5,0.00795,0.1515,0.002145
0.198,-71.5,0.0081,0.1515,0.002295
0.2,-71.5,0.00795,0.15,0.002295
0.202,-71.5,0.00795,0.15,0.002415
0.204,-71.5,0.0078,0.15,0.00228
0.206,-71.5,0.0075,0.15,0.00213
0.208,-71.5,0.00765,0.15,0.002295
0.21,-71.5,0.0075,0.15,0.00228
0.212,-71.5,0.00765,0.15,0.0024
0.214,-71.5,0.0078,0.15,0.00228
0.216,-71.5,0.0081,0.15,0.002145
0.218,-71.5,0.00795,0.15,0.002295
0.22,-71.5,0.0081,0.1515,0.002295
0.222,-71.5,0.0078,0.1515,0.002385
0.224,-71.5,0.0078,0.15,0.00228
0.226,-71.5,0.00765,0.15,0.002115
0.228,-71.5,0.0075,0.15,0.00228
0.23,-71.5,0.00765,0.15,0.00228
0.232,-71.5,0.00765,0.1515,0.002385
0.234,-71.5,0.0078,0.15,0.002295
0.236,-71.5,0.00795,0.1515,0.002115
0.238,-71.5,0.0081,0.1515,0.002295
0.24,-72,0.00795,0.15,0.002325
0.242,-71.5,0.0078,0.15,0.0024
0.244,-71.5,0.00795,0.15,0.00228
0.246,-71.5,0.00765,0.15,0.0021
0.248,-71.5,0.00765,0.15,0.002265
0.25,-71.5,0.0075,0.15,0.002295
0.252,-71.5,0.0078,0.15,0.0024
0.254,-71.5,0.0078,0.15,0.00225
0.256,-71.5,0.00795,0.1515,0.002115
0.258,-71.5,0.00795,0.15,0.00228
0.26,-71.5,0.0081,0.1515,0.002295
0.262,-71.5,0.00795,0.15,0.00243
0.264,-71.5,0.0078,0.15,0.00231
0.266,-71.5,0.0075,0.15,0.002115
0.268,-71.5,0.0075,0.15,0.002295
0.27,-71.5,0.00765,0.15,0.00228
0.272,-71.5,0.00765,0.15,0.002385
0.274,-71.5,0.0078,0.15,0.00228
0.276,-72,0.00795,0.1515,0.002115
0.278,-71.5,0.00795,0.15,0.00231
0.28,-72,0.0081,0.1515,0.00231
0.282,-71.5,0.0078,0.1515,0.002385
0.284,-71.5,0.0078,0.15,0.00231
0.286,-72,0.00765,0.15,0.00213
0.288,-71.5,0.00765,0.15,0.002295
0.29,-71.5,0.0075,0.15,0.002295
0.292,-71.5,0.00765,0.15,0.00243
0.294,-71.5,0.0078,0.15,0.00234
0.296,-71.5,0.00795,0.1515,0.00216
0.298,-71.5,0.0081,0.15,0.002295
0.3,-72,0.00795,0.15,0.002295
0.302,-71.5,0.00795,0.15,0.00243
0.304,-71.5,0.0078,0.1515,0.002295
0.306,-71.5,0.00765,0.15,0.002115
0.308,-71.5,0.00765,0.15,0.00228
0.31,-71.5,0.0075,0.15,0.002295
0.312,-71.5,0.00765,0.15,0.0024
0.314,-71.5,0.0078,0.15,0.002295
0.316,-72,0.00795,0.1515,0.002115
0.318,-71.5,0.0081,0.1515,0.00231
0.32,-71.5,0.0081,0.1515,0.002295
0.322,-71.5,0.00795,0.1515,0.002415
