Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-71.5,0.0081,0.1515,0.00228
0.002,-71.5,0.0081,0.1515,0.00231
0.004,-71.5,0.00795,0.1515,0.00231
0.006,-71.5,0.0078,0.1515,0.002385
0.008,-71.5,0.00765,0.15,0.002265
0.01,-71.5,0.00765,0.15,0.00228
0.012,-71.5,0.0075,0.15,0.002295
0.014,-71.5,0.0075,0.15,0.00228
0.016,-71.5,0.00765,0.15,0.002355
0.018,-71.5,0.0078,0.15,0.00228
0.02,-71.5,0.00795,0.15,0.00228
0.022,-71.5,0.0081,0.1515,0.002295
0.024,-71.5,0.0081,0.1515,0.00231
0.026,-71.5,0.00795,0.1515,0.00237
0.028,-71.5,0.00765,0.15,0.002265
0.03,-71.5,0.00765,0.15,0.002265
0.032,-71.5,0.00765,0.15,0.002295
0.034,-71.5,0.0075,0.15,0.002295
0.036,-71.5,0.00765,0.15,0.00237
0.038,-72,0.00795,0.1515,0.00225
0.04,-71.5,0.00795,0.1515,0.002295
0.042,-71.5,0.0081,0.1515,0.002295
0.044,-71.5,0.00795,0.15,0.002295
0.046,-71.5,0.0078,0.15,0.002385
0.048,-71.5,0.00765,0.15,0.002265
0.05,-71.5,0.00765,0.15,0.002295
0.052,-71.5,0.0075,0.15,0.00228
0.054,-71.5,0.0075,0.15,0.00228
0.056,-71.5,0.00765,0.15,0.002355
0.058,-71.5,0.00795,0.15,0.002265
0.06,-71.5,0.00795,0.1515,0.00228
0.062,-71.5,0.0081,0.1515,0.00228
0.064,-71.5,0.0081,0.1515,0.002295
0.066,-71.5,0.0078,0.1515,0.002385
0.068,-71.5,0.00765,0.15,0.002235
0.07,-71.5,0.0075,0.15,0.002295
0.072,-71.5,0.0075,0.15,0.002295
0.074,-71.5,0.0075,0.15,0.00228
0.076,-72,0.0078,0.15,0.00237
0.078,-71.5,0.00795,0.1515,0.002235
0.08,-71.5,0.00795,0.15,0.00228
0.082,-71.5,0.0081,0.1515,0.00228
0.084,-71.5,0.0081,0.1515,0.002325
0.086,-71.5,0.00795,0.1515,0.002355
0.088,-71.5,0.00765,0.15,0.002235
0.09,-71.5,0.00765,0.15,0.002265
0.092,-71.5,0.0075,0.15,0.00231
0.094,-71.5,0.00765,0.15,0.002295
0.096,-71.5,0.0078,0.15,0.0024
0.098,-71.5,0.00795,0.1515,0.00225
0.1,-71.5,0.00795,0.1515,0.002295
0.102,-72,0.0081,0.1515,0.002325
0.104,-71.5,0.00795,0.1515,0.00234
0.106,-71.5,0.0078,0.15,0.0024
0.108,-71.5,0.00765,0.15,0.002265
0.11,-71.5,0.00765,0.15,0.002325
0.112,-71.5,0.0075,0.15,0.00228
0.114,-72,0.0075,0.15,0.00228
0.116,-71.5,0.0078,0.15,0.002445
0.118,-71.5,0.00795,0.15,0.002265
0.12,-71.5,0.00795,0.1515,0.00231
0.122,-71.5,0.00795,0.1515,0.00231
0.124,-71.5,0.0081,0.1515,0.002325
0.126,-71.5,0.00795,0.1515,0.002385
0.128,-71.5,0.00765,0.15,0.00225
0.13,-71.5,0.00765,0.15,0.00225
0.132,-71.5,0.0075,0.15,0.002265
0.134,-71.5,0.00765,0.15,0.00228
0.136,-71.5,0.0078,0.15,0.00237
0.138,-72,0.00795,0.1515,0.002235
0.14,-71.5,0.00795,0.1515,0.00228
0.142,-71.5,0.0081,0.15,0.00231
0.144,-72,0.00795,0.15,0.002295
0.146,-71.5,0.0078,0.15,0.002385
0.148,-71.5,0.00765,0.15,0.002235
0.15,-71.5,0.00765,0.15,0.002295
0.152,-71.5,0.0075,0.15,0.002265
0.154,-71.5,0.0075,0.15,0.002265
0.156,-71.5,0.0078,0.15,0.00237
0.158,-72,0.00795,0.1515,0.002235
0.16,-71.5,0.0081,0.1515,0.00228
0.162,-71.5,0.0081,0.15,0.002295
0.164,-72,0.0081,0.1515,0.00231
0.166,-72,0.0078,0.15,0.00237
0.168,-71.5,0.00765,0.15,0.00225
0.17,-71.5,0.00765,0.15,0.002295
0.172,-71.5,0.0075,0.15,0.00228
0.174,-71.5,0.00765,0.15,0.00234
0.176,-72,0.0078,0.15,0.002355
0.178,-71.5,0.00795,0.1515,0.002235
0.18,-71.5,0.0081,0.1515,0.002295
0.182,-71.5,0.0081,0.15,0.00234
0.184,-71.5,0.0081,0.1515,0.002325
0.186,-71.5,0.00795,0.15,0.00234
0.188,-71.5,0.00765,0.15,0.00225
0.19,-71.5,0.00765,0.15,0.002295
0.192,-71.5,0.0075,0.15,0.00228
0.194,-71.5,0.00765,0.15,0.00228
0.196,-71.5,0.00795,0.156,0.00243
0.198,-71.5,0.00825,0.1575,0.00234
0.2,-71.5,0.00885,0.168,0.002565
0.202,-71.5,0.0093,0.174,0.002655
0.204,-71.5,0.0096,0.18,0.002715
0.206,-71.5,0.00945,0.183,0.00285
0.208,-71.5,0.00975,0.1875,0.00276
0.21,-71.5,0.00975,0.192,0.002895
0.212,-71.5,0.0099,0.1935,0.002955
0.214,-71.5,0.0102,0.198,0.003045
0.216,-71.5,0.01065,0.204,0.00315
0.218,-71.5,0.0111,0.21,0.003165
0.22,-71.5,0.0114,0.2145,0.003285
0.222,-71.5,0.0117,0.216,0.003285
0.224,-71.5,0.0117,0.219,0.00336
0.226,-71.5,0.01155,0.2205,0.003465
0.228,-71.5,0.0117,0.2235,0.00336
0.23,-71.5,0.0117,0.225,0.003405
0.232,-71.5,0.0117,0.2295,0.00348
0.234,-71.5,0.012,0.231,0.00354
0.236,-71.5,0.01215,0.2325,0.003615
0.238,-72,0.01245,0.2355,0.003555
0.24,-71.5,0.01275,0.237,0.0036
0.242,-71.5,0.01305,0.2415,0.00372
0.244,-71.5,0.0135,0.2475,0.003825
0.246,-71.5,0.0132,0.249,0.003885
0.248,-71.5,0.0132,0.2505,0.003795
0.25,-71.5,0.0132,0.2535,0.003885
0.252,-71.5,0.0132,0.2535,0.00387
0.254,-71.5,0.01335,0.255,0.0039
0.256,-72,0.01365,0.2565,0.00399
0.258,-71.5,0.0138,0.258,0.00393
0.26,-71.5,0.01395,0.261,0.004005
0.262,-71.5,0.0144,0.264,0.004065
0.264,-71.5,0.0144,0.267,0.004095
0.266,-71.5,0.0144,0.2685,0.004155
0.268,-71.5,0.0144,0.2715,0.004065
0.27,-71.5,0.0144,0.2745,0.00411
0.272,-71.5,0.0144,0.276,0.00405
0.274,-71.5,0.0144,0.276,0.004215
0.276,-71.5,0.01455,0.2775,0.004305
0.278,-71.5,0.01485,0.279,0.004245
0.28,-71.5,0.015,0.279,0.004245
0.282,-71.5,0.0153,0.2835,0.00432
0.284,-71.5,0.01545,0.2865,0.004395
0.286,-71.5,0.0153,0.288,0.00447
0.288,-71.5,0.01515,0.2895,0.004305
0.29,-71.5,0.01545,0.294,0.004455
0.292,-71.5,0.01515,0.294,0.004545
0.294,-71.5,0.01545,0.297,0.004545
0.296,-71.5,0.01605,0.3015,0.004665
0.298,-71.5,0.0162,0.3045,0.00459
0.3,-72,0.01635,0.306,0.004665
0.302,-71.5,0.01665,0.306,0.004665
0.304,-72,0.01665,0.3075,0.00471
0.306,-71.5,0.01665,0.3105,0.00486
0.308,-71.5,0.01665,0.3135,0.004725
0.31,-71.5,0.0168,0.318,0.00489
0.312,-71.5,0.0168,0.321,0.004905
0.314,-71.5,0.0168,0.3225,0.00492
0.316,-71.5,0.0174,0.327,0.00504
0.318,-72,0.01785,0.3315,0.00501
0.32,-71.5,0.018,0.3375,0.005115
0.322,-72,0.01845,0.3405,0.005175
0.324,-71.5,0.01845,0.342,0.005205
0.326,-71.5,0.01845,0.345,0.00534
0.328,-71.5,0.0183,0.345,0.005205
0.33,-71.5,0.01845,0.348,0.00531
0.332,-71.5,0.01845,0.351,0.005385
0.334,-71.5,0.01845,0.351,0.005415
0.336,-71.5,0.01905,0.3585,0.00552
0.338,-71.5,0.0195,0.3645,0.00549
0.34,-72,0.0198,0.369,0.00564
0.342,-71.5,0.0201,0.372,0.0057
0.344,-71.5,0.02025,0.375,0.005745
0.346,-71.5,0.0201,0.3765,0.005835
0.348,-71.5,0.01995,0.3765,0.005655
0.35,-71.5,0.0204,0.384,0.00588
0.352,-71.5,0.02025,0.3855,0.005895
0.354,-71.5,0.02055,0.3885,0.005925
0.356,-72,0.02085,0.39,0.00603
0.358,-71.5,0.02145,0.399,0.00603
0.36,-71.5,0.0216,0.402,0.006135
0.362,-71.5,0.02205,0.405,0.00618
0.364,-71.5,0.02205,0.4095,0.006255
0.366,-72,0.0219,0.4095,0.00633
0.368,-71.5,0.0219,0.411,0.00621
0.37,-71.5,0.02265,0.4245,0.006495
0.372,-71.5,0.0225,0.426,0.006615
0.374,-71.5,0.02265,0.429,0.00657
0.376,-71.5,0.0231,0.4305,0.00669
0.378,-72,0.02355,0.4365,0.00663
0.38,-71.5,0.02385,0.441,0.006765
0.382,-72,0.02415,0.447,0.00684
0.384,-71.5,0.02415,0.4485,0.00687
0.386,-71.5,0.024,0.4485,0.00693
0.388,-71.5,0.02415,0.453,0.00684
0.39,-71.5,0.02445,0.4575,0.006975
0.392,-71.5,0.02415,0.459,0.00702
0.394,-71.5,0.0246,0.4635,0.007065
0.396,-71.5,0.02505,0.468,0.00717
0.398,-71.5,0.02535,0.4725,0.00717
0.4,-71.5,0.0258,0.4785,0.00729
0.402,-71.5,0.0261,0.4815,0.007335
0.404,-71.5,0.02625,0.486,0.00744
0.406,-71.5,0.0264,0.492,0.00759
0.408,-71.5,0.0264,0.4935,0.00753
0.41,-72,0.02655,0.4965,0.007605
0.412,-71.5,0.02655,0.4995,0.00759
0.414,-71.5,0.02685,0.504,0.00771
0.416,-71.5,0.02715,0.51,0.00786
0.418,-71.5,0.02775,0.5145,0.007785
0.42,-71.5,0.0282,0.5205,0.007935
0.422,-71.5,0.02835,0.5235,0.008025
0.424,-72,0.02865,0.5295,0.00813
0.426,-71.5,0.0285,0.531,0.00816
0.428,-71.5,0.0288,0.5385,0.00813
0.43,-71.5,0.0288,0.54,0.008235
0.432,-71.5,0.0291,0.546,0.008355
0.434,-72,0.02955,0.5535,0.008505
0.436,-71.5,0.03,0.561,0.008625
0.438,-72,0.0303,0.561,0.00852
0.44,-71.5,0.03045,0.5655,0.00867
0.442,-72,0.0309,0.5715,0.008805
0.444,-71.5,0.03135,0.579,0.008865
0.446,-71.5,0.0312,0.5805,0.008925
0.448,-71.5,0.03135,0.5865,0.008895
0.45,-71.5,0.03165,0.591,0.00903
0.452,-71.5,0.0315,0.591,0.00906
0.454,-71.5,0.03195,0.597,0.009195
0.456,-71.5,0.0324,0.6045,0.00924
0.458,-71.5,0.0327,0.6075,0.00921
0.46,-71.5,0.033,0.6105,0.00936
0.462,-71.5,0.03375,0.6225,0.00951
0.464,-71.5,0.0339,0.6255,0.0096
0.466,-71.5,0.03375,0.6285,0.009705
0.468,-71.5,0.0339,0.6315,0.009615
0.47,-71.5,0.03435,0.639,0.00978
0.472,-71.5,0.03435,0.6465,0.009885
0.474,-71.5,0.03465,0.6495,0.009945
0.476,-71.5,0.03495,0.6525,0.010035
0.478,-71.5,0.03555,0.6585,0.010005
0.48,-72,0.03585,0.6645,0.01011
0.482,-71.5,0.03645,0.672,0.010275
0.484,-71.5,0.03645,0.675,0.01035
0.486,-71.5,0.03645,0.6765,0.01044
0.488,-71.5,0.03645,0.6795,0.01032
0.49,-71.5,0.03675,0.684,0.010455
0.492,-71.5,0.0369,0.69,0.01056
0.494,-71.5,0.0372,0.693,0.01068
0.496,-71.5,0.03735,0.696,0.010725
0.498,-71.5,0.0378,0.702,0.010695
0.5,-71.5,0.0381,0.7065,0.01083
0.502,-71.5,0.03855,0.7095,0.01083
0.504,-71.5,0.0387,0.717,0.01095
0.506,-71.5,0.03885,0.72,0.011055
0.508,-71.5,0.039,0.7245,0.011025
0.51,-71.5,0.03915,0.729,0.011145
0.512,-71.5,0.039,0.732,0.01119
0.514,-71.5,0.03945,0.735,0.01128
0.516,-71.5,0.0396,0.738,0.01134
0.518,-71.5,0.0399,0.741,0.01128
0.52,-71.5,0.04035,0.747,0.01146
0.522,-71.5,0.04065,0.7485,0.01143
0.524,-71.5,0.0408,0.7515,0.01155
0.526,-71.5,0.04095,0.7575,0.01167
0.528,-71.5,0.0411,0.765,0.011655
0.53,-71.5,0.0411,0.7665,0.01173
0.532,-71.5,0.0411,0.768,0.011745
0.534,-71.5,0.04125,0.771,0.011835
0.536,-71.5,0.0417,0.774,0.011925
0.538,-71.5,0.0423,0.783,0.011955
0.54,-71.5,0.04245,0.7845,0.01203
0.542,-71.5,0.0429,0.7875,0.01206
0.544,-71.5,0.04305,0.7935,0.012165
0.546,-71.5,0.04335,0.801,0.01227
0.548,-71.5,0.0432,0.804,0.012225
0.55,-71.5,0.04335,0.807,0.012345
0.552,-71.5,0.04335,0.8085,0.012405
0.554,-71.5,0.0435,0.813,0.01251
0.556,-71.5,0.0441,0.819,0.0126
0.558,-71.5,0.04455,0.8235,0.01248
0.56,-71.5,0.045,0.831,0.012705
0.562,-71.5,0.0453,0.834,0.012735
0.564,-72,0.04545,0.8385,0.01287
0.566,-71.5,0.0453,0.84,0.0129
0.568,-71.5,0.04545,0.8445,0.012885
0.57,-71.5,0.0459,0.852,0.013035
0.572,-71.5,0.04575,0.8535,0.01317
0.574,-71.5,0.04605,0.858,0.0132
0.576,-71.5,0.0465,0.8625,0.01326
0.578,-71.5,0.0468,0.864,0.013125
0.58,-72,0.04695,0.867,0.01323
0.582,-71.5,0.04725,0.87,0.013335
0.584,-71.5,0.04755,0.8775,0.01344
0.586,-71.5,0.04755,0.8805,0.013515
0.588,-71.5,0.0477,0.8835,0.01347
0.59,-71.5,0.0477,0.8865,0.013575
0.592,-71.5,0.0477,0.891,0.013635
0.594,-71.5,0.048,0.894,0.01371
0.596,-71.5,0.0483,0.897,0.013815
0.598,-71.5,0.0486,0.9015,0.013725
0.6,-71.5,0.04905,0.9075,0.01389
0.602,-71.5,0.04935,0.9105,0.013905
0.604,-71.5,0.04995,0.921,0.014145
0.606,-71.5,0.0498,0.9225,0.014175
0.608,-71.5,0.04995,0.9255,0.014115
0.61,-71.5,0.04995,0.9285,0.01422
0.612,-71.5,0.04995,0.93,0.01422
0.614,-71.5,0.05025,0.9375,0.014415
0.616,-71.5,0.0507,0.9435,0.01455
0.618,-71.5,0.05115,0.9465,0.0144
0.62,-71.5,0.05145,0.951,0.014535
0.622,-71.5,0.05175,0.951,0.014535
0.624,-71.5,0.0519,0.957,0.014625
0.626,-71.5,0.05205,0.9615,0.014805
0.628,-71.5,0.05205,0.9645,0.014685
0.63,-71.5,0.05205,0.966,0.014835
0.632,-71.5,0.0522,0.969,0.01485
0.634,-71.5,0.05265,0.978,0.015
0.636,-71.5,0.05295,0.9795,0.015075
0.638,-71.5,0.0531,0.981,0.014925
0.64,-71.5,0.0534,0.9855,0.015105
0.642,-71.5,0.0537,0.99,0.01512
0.644,-71.5,0.05415,0.999,0.015375
0.646,-71.5,0.05415,1.0005,0.015375
0.648,-71.5,0.054,1.005,0.01533
0.65,-71.5,0.0543,1.005,0.01539
0.652,-71.5,0.0543,1.011,0.015495
0.654,-72,0.0546,1.0155,0.01554
0.656,-71.5,0.0549,1.017,0.015645
0.658,-71.5,0.0552,1.0185,0.015525
0.66,-71.5,0.0555,1.023,0.015675
0.662,-71.5,0.05595,1.0275,0.015765
0.664,-71.5,0.0561,1.0335,0.01587
0.666,-71.5,0.0561,1.035,0.01593
0.668,-71.5,0.05595,1.0365,0.015825
0.67,-71.5,0.0561,1.0395,0.015885
0.672,-71.5,0.0561,1.044,0.01602
0.674,-71.5,0.05655,1.05,0.01608
0.676,-71.5,0.057,1.056,0.01623
0.678,-71.5,0.05715,1.0575,0.01614
0.68,-71.5,0.0576,1.0605,0.01623
0.682,-72,0.0579,1.065,0.01635
0.684,-71.5,0.0579,1.0665,0.016365
0.686,-71.5,0.0579,1.071,0.01647
0.688,-71.5,0.0579,1.0755,0.01638
0.69,-71.5,0.05805,1.0785,0.016485
0.692,-71.5,0.0585,1.0875,0.01662
0.694,-71.5,0.0588,1.092,0.01677
0.696,-71.5,0.0591,1.0935,0.016785
0.698,-71.5,0.0594,1.0995,0.0168
0.7,-71.5,0.0597,1.1025,0.01683
0.702,-71.5,0.06,1.104,0.01692
0.704,-71.5,0.06,1.107,0.016995
0.706,-71.5,0.06,1.1085,0.017055
0.708,-71.5,0.0603,1.116,0.017055
0.71,-71.5,0.0603,1.1175,0.01713
0.712,-71.5,0.06045,1.1235,0.01719
0.714,-71.5,0.0606,1.125,0.017295
0.716,-71.5,0.0612,1.131,0.01737
0.718,-71.5,0.0615,1.1355,0.01734
0.72,-71.5,0.0615,1.1355,0.017385
0.722,-71.5,0.06195,1.14,0.017475
0.724,-71.5,0.0621,1.1445,0.01758
0.726,-72,0.0621,1.1475,0.017595
0.728,-71.5,0.0624,1.1565,0.01764
0.73,-71.5,0.06255,1.161,0.01776
0.732,-71.5,0.06255,1.161,0.017715
0.734,-71.5,0.06255,1.161,0.01788
0.736,-71.5,0.06285,1.1655,0.017925
0.738,-71.5,0.06345,1.1715,0.017835
0.74,-71.5,0.0639,1.1775,0.01803
0.742,-71.5,0.0642,1.182,0.018075
0.744,-72,0.0642,1.1835,0.018135
0.746,-71.5,0.06435,1.188,0.018225
0.748,-71.5,0.0642,1.188,0.018165
0.75,-71.5,0.06435,1.1925,0.01827
0.752,-71.5,0.0645,1.197,0.018345
0.754,-71.5,0.06465,1.1985,0.01839
0.756,-71.5,0.06465,1.1985,0.018405
0.758,-71.5,0.06525,1.203,0.018315
0.76,-72,0.06555,1.209,0.01851
0.762,-71.5,0.06555,1.209,0.01851
0.764,-71.5,0.0657,1.212,0.0186
0.766,-71.5,0.0657,1.2135,0.018615
0.768,-71.5,0.0657,1.2165,0.0186
0.77,-71.5,0.06585,1.221,0.018735
0.772,-71.5,0.06615,1.2255,0.01878
0.774,-71.5,0.0663,1.2315,0.01887
0.776,-72,0.0666,1.233,0.018975
0.778,-71.5,0.06705,1.2375,0.0189
0.78,-71.5,0.0672,1.239,0.0189
0.782,-71.5,0.06735,1.242,0.019065
0.784,-71.5,0.0675,1.242,0.01908
0.786,-71.5,0.06735,1.242,0.019095
0.788,-71.5,0.06735,1.2465,0.018975
0.79,-71.5,0.06735,1.2495,0.019125
0.792,-71.5,0.06735,1.251,0.01917
0.794,-71.5,0.06765,1.2525,0.019245
0.796,-71.5,0.0678,1.254,0.019305
0.798,-71.5,0.0684,1.2615,0.01926
0.8,-71.5,0.06855,1.2645,0.01941
0.802,-71.5,0.06885,1.2675,0.019425
0.804,-71.5,0.069,1.2705,0.0195
0.806,-71.5,0.069,1.272,0.019485
0.808,-71.5,0.06915,1.281,0.019545
0.81,-71.5,0.06945,1.2855,0.019665
0.812,-71.5,0.0693,1.287,0.019665
0.814,-71.5,0.06945,1.2885,0.019755
0.816,-71.5,0.06975,1.2915,0.01983
0.818,-71.5,0.0702,1.296,0.019785
0.82,-72,0.07035,1.2975,0.01989
0.822,-71.5,0.07065,1.302,0.01992
0.824,-71.5,0.07095,1.308,0.020115
0.826,-71.5,0.07095,1.311,0.020115
0.828,-71.5,0.07095,1.3125,0.01998
0.83,-71.5,0.0711,1.3155,0.020145
0.832,-71.5,0.07125,1.323,0.020265
0.834,-71.5,0.0714,1.3245,0.020355
0.836,-71.5,0.07185,1.3275,0.020415
0.838,-71.5,0.07215,1.332,0.020385
0.84,-71.5,0.0723,1.335,0.02046
0.842,-71.5,0.0729,1.341,0.020535
0.844,-71.5,0.07305,1.3455,0.02067
0.846,-71.5,0.0729,1.347,0.020745
0.848,-71.5,0.07305,1.35,0.02061
0.85,-71.5,0.0732,1.3575,0.02079
0.852,-71.5,0.0732,1.3605,0.020805
0.854,-71.5,0.0735,1.3635,0.02094
0.856,-71.5,0.07395,1.368,0.021015
0.858,-71.5,0.0744,1.3695,0.020865
0.86,-71.5,0.0744,1.371,0.021015
0.862,-71.5,0.0744,1.371,0.02109
0.864,-71.5,0.0744,1.3725,0.02106
0.866,-71.5,0.0744,1.374,0.021105
0.868,-71.5,0.0747,1.3815,0.021105
0.87,-71.5,0.0747,1.3845,0.021225
0.872,-71.5,0.0747,1.386,0.021225
0.874,-71.5,0.075,1.3905,0.0213
0.876,-71.5,0.07515,1.392,0.02139
0.878,-71.5,0.0756,1.395,0.0213
0.88,-71.5,0.07605,1.3995,0.021435
0.882,-71.5,0.0762,1.404,0.02148
0.884,-71.5,0.0765,1.4085,0.021645
0.886,-71.5,0.07635,1.4115,0.021675
0.888,-71.5,0.0765,1.4145,0.021615
0.89,-71.5,0.07665,1.419,0.021765
0.892,-71.5,0.07665,1.4205,0.021765
0.894,-71.5,0.0768,1.4235,0.02187
0.896,-71.5,0.0771,1.425,0.02187
0.898,-71.5,0.0774,1.428,0.02181
0.9,-72,0.07755,1.4325,0.0219
0.902,-71.5,0.078,1.437,0.022005
0.904,-71.5,0.078,1.4385,0.02241
0.906,-71.5,0.078,1.4415,0.02214
0.908,-71.5,0.078,1.4445,0.02208
0.91,-71.5,0.078,1.446,0.02214
0.912,-71.5,0.07815,1.449,0.0222
0.914,-71.5,0.07845,1.452,0.02235
0.916,-71.5,0.07875,1.4565,0.022365
0.918,-71.5,0.0792,1.461,0.022305
0.92,-71.5,0.07935,1.4625,0.022335
0.922,-71.5,0.0795,1.4625,0.02241
0.924,-71.5,0.07935,1.4625,0.022485
0.926,-71.5,0.0795,1.467,0.022515
0.928,-71.5,0.0795,1.4715,0.022515
0.93,-71.5,0.07995,1.479,0.022635
0.932,-71.5,0.0798,1.479,0.022665
0.934,-71.5,0.07995,1.4805,0.022725
0.936,-71.5,0.08025,1.4835,0.022755
