Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-128,0.00915,0.1515,0.00234
0.002,-128,0.009,0.1515,0.00225
0.004,-127.5,0.00885,0.1515,0.002265
0.006,-128,0.0087,0.15,0.002295
0.008,-128,0.00885,0.1515,0.00231
0.01,-128,0.009,0.1515,0.002355
0.012,-128,0.00915,0.1515,0.002235
0.014,-128,0.0093,0.1515,0.002295
0.016,-128,0.00945,0.1515,0.00228
0.018,-128,0.0093,0.1515,0.00231
0.02,-128,0.00915,0.1515,0.002325
0.022,-128,0.00885,0.1515,0.00225
0.024,-128,0.00885,0.1515,0.00225
0.026,-127.5,0.00885,0.15,0.00231
0.028,-128,0.00885,0.15,0.00231
0.03,-128,0.009,0.1515,0.002355
0.032,-128,0.00915,0.1515,0.002235
0.034,-128,0.00915,0.1515,0.002295
0.036,-128,0.0093,0.1515,0.002295
0.038,-127.5,0.00945,0.1515,0.00231
0.04,-128,0.00915,0.1515,0.00237
0.042,-128,0.009,0.1515,0.00225
0.044,-128,0.00885,0.1515,0.002295
0.046,-128,0.00885,0.15,0.00231
0.048,-127.5,0.0087,0.1515,0.00231
0.05,-128,0.00915,0.15,0.0024
0.052,-128,0.00915,0.1515,0.00225
0.054,-128,0.0093,0.1515,0.002325
0.056,-128,0.0096,0.1515,0.002295
0.058,-128,0.0093,0.1515,0.00231
0.06,-128,0.009,0.1515,0.002355
0.062,-128,0.009,0.1515,0.002235
0.064,-128,0.009,0.1515,0.002295
0.066,-128,0.00885,0.15,0.002325
0.068,-128,0.0087,0.15,0.00228
0.07,-128,0.00915,0.1515,0.002355
0.072,-128,0.00915,0.1515,0.002265
0.074,-128,0.0093,0.1515,0.00228
0.076,-128,0.00945,0.1515,0.00231
0.078,-128,0.0093,0.15,0.00231
0.08,-128,0.00915,0.1515,0.00237
0.082,-128,0.009,0.1515,0.002235
0.084,-128,0.009,0.1515,0.00228
0.086,-128,0.00885,0.1515,0.00231
0.088,-128,0.00885,0.15,0.002295
0.09,-128,0.009,0.1515,0.00237
0.092,-128,0.00915,0.1515,0.002265
0.094,-128,0.0093,0.1515,0.00228
0.096,-128,0.0093,0.1515,0.002295
0.098,-128,0.00945,0.1515,0.002325
0.1,-128,0.00915,0.1515,0.00231
0.102,-128,0.009,0.1515,0.00225
0.104,-128,0.00885,0.1515,0.00228
0.106,-128,0.0087,0.1515,0.002295
0.108,-128,0.00885,0.15,0.00231
0.11,-128,0.00915,0.1515,0.00234
0.112,-128,0.00915,0.1515,0.002265
0.114,-128,0.0093,0.1515,0.002295
0.116,-128,0.0093,0.1515,0.00231
0.118,-128,0.00945,0.1515,0.00231
0.12,-128,0.00915,0.1515,0.0024
0.122,-128,0.009,0.1515,0.00222
0.124,-128,0.009,0.1515,0.00231
0.126,-128,0.0087,0.15,0.00228
0.128,-128,0.00885,0.15,0.002295
0.13,-128,0.00915,0.1515,0.00234
0.132,-128,0.00915,0.1515,0.002265
0.134,-128,0.0093,0.1515,0.002295
0.136,-128,0.00945,0.1515,0.002295
0.138,-128,0.0093,0.1515,0.002295
0.14,-128,0.009,0.15,0.00237
0.142,-128,0.00915,0.1515,0.00225
0.144,-128,0.00885,0.15,0.002295
0.146,-128,0.00885,0.15,0.00228
0.148,-128,0.00885,0.15,0.002295
0.15,-128,0.00915,0.15,0.00234
0.152,-128,0.00915,0.1515,0.00225
0.154,-128,0.0093,0.1515,0.00231
0.156,-128,0.0093,0.1515,0.002295
0.158,-128,0.0093,0.1515,0.002295
0.16,-128,0.00915,0.1515,0.00237
0.162,-128,0.009,0.1515,0.00222
0.164,-128,0.009,0.15,0.00231
0.166,-128,0.0087,0.15,0.00228
0.168,-128,0.00885,0.1515,0.00234
0.17,-128,0.00915,0.1515,0.00237
0.172,-128,0.00915,0.1515,0.002235
0.174,-128,0.0093,0.1515,0.00231
0.176,-128,0.00945,0.1515,0.002325
0.178,-128,0.0093,0.1515,0.00231
0.18,-128,0.009,0.1515,0.002355
0.182,-128,0.009,0.1515,0.002265
0.184,-128,0.009,0.15,0.002295
0.186,-128,0.00885,0.15,0.002295
0.188,-128,0.00885,0.1515,0.00234
0.19,-128,0.009,0.15,0.002355
0.192,-128,0.00915,0.1515,0.002265
0.194,-128,0.0093,0.1515,0.002265
0.196,-127.5,0.0093,0.1515,0.002325
0.198,-128,0.00945,0.1515,0.002325
0.2,-128,0.00915,0.1515,0.0024
0.202,-128,0.009,0.1515,0.002235
0.204,-128,0.00885,0.15,0.002295
0.206,-128,0.0087,0.15,0.002295
0.208,-128,0.00885,0.1515,0.00231
0.21,-128,0.009,0.1515,0.002355
0.212,-128,0.00915,0.1515,0.00225
0.214,-128,0.00915,0.1515,0.002295
0.216,-128,0.00945,0.1515,0.00231
0.218,-128,0.0093,0.1515,0.002325
0.22,-128,0.009,0.1515,0.002295
0.222,-128,0.009,0.1515,0.00222
0.224,-128,0.00885,0.15,0.002295
0.226,-128,0.00885,0.15,0.00228
0.228,-128,0.00885,0.15,0.00231
0.23,-128,0.00885,0.1515,0.002385
0.232,-128,0.00915,0.1515,0.00222
0.234,-128,0.0093,0.1515,0.002295
0.236,-128,0.00945,0.1515,0.002295
0.238,-128,0.0096,0.156,0.0024
0.24,-128,0.0096,0.1575,0.002445
0.242,-128,0.01005,0.168,0.00246
0.244,-128,0.01035,0.1725,0.002565
0.246,-128,0.01035,0.1755,0.002625
0.248,-127.5,0.01065,0.18,0.002745
0.25,-128,0.01125,0.186,0.002895
0.252,-128,0.0117,0.1905,0.002835
0.254,-128,0.01185,0.1935,0.00294
0.256,-128,0.01215,0.1965,0.00297
0.258,-128,0.01245,0.1995,0.003045
0.26,-128,0.0123,0.201,0.00315
0.262,-128,0.01245,0.207,0.00309
0.264,-128,0.0126,0.21,0.00318
0.266,-128,0.01275,0.2145,0.003255
0.268,-128,0.0129,0.2175,0.0033
0.27,-128,0.01335,0.219,0.003405
0.272,-128,0.01365,0.222,0.003285
0.274,-128,0.0138,0.2235,0.00339
0.276,-128,0.0141,0.2265,0.00345
0.278,-128,0.01425,0.231,0.00351
0.28,-128,0.0141,0.231,0.0036
0.282,-128,0.0141,0.234,0.00348
0.284,-128,0.01425,0.237,0.003585
0.286,-127.5,0.0141,0.237,0.0036
0.288,-128,0.01485,0.2445,0.003765
0.29,-128,0.01515,0.249,0.003825
0.292,-128,0.01545,0.2505,0.00375
0.294,-128,0.0156,0.2535,0.003885
0.296,-128,0.0159,0.255,0.003885
0.298,-128,0.01605,0.258,0.004035
0.3,-128,0.0159,0.261,0.00402
0.302,-127.5,0.01605,0.264,0.00393
0.304,-128,0.0162,0.2685,0.004065
0.306,-128,0.01635,0.27,0.004125
0.308,-128,0.01665,0.2745,0.0042
0.31,-128,0.01695,0.2775,0.00429
0.312,-128,0.0171,0.279,0.0042
0.314,-128,0.0174,0.2805,0.004245
0.316,-128,0.0177,0.285,0.00429
0.318,-128,0.01785,0.288,0.00441
0.32,-128,0.018,0.2925,0.00453
0.322,-128,0.01785,0.2925,0.004365
0.324,-128,0.018,0.294,0.00444
0.326,-128,0.0183,0.3015,0.004605
0.328,-128,0.01845,0.3045,0.00465
0.33,-128,0.0189,0.3075,0.004785
0.332,-128,0.01935,0.312,0.004665
0.334,-128,0.01935,0.312,0.004755
0.336,-128,0.01965,0.315,0.004785
0.338,-128,0.01995,0.321,0.00492
0.34,-128,0.0198,0.3225,0.00495
0.342,-128,0.01995,0.327,0.004875
0.344,-128,0.02025,0.333,0.00504
0.346,-128,0.02055,0.3375,0.005115
0.348,-128,0.0207,0.339,0.00522
0.35,-128,0.02115,0.345,0.00534
0.352,-128,0.02145,0.3465,0.00522
0.354,-128,0.02175,0.348,0.005325
0.356,-128,0.02205,0.3525,0.0054
0.358,-128,0.02205,0.354,0.005445
0.36,-128,0.02235,0.3615,0.005535
0.362,-128,0.02265,0.369,0.00552
0.364,-127.5,0.0228,0.372,0.005655
0.366,-128,0.0228,0.375,0.005685
0.368,-128,0.0231,0.378,0.00579
0.37,-128,0.0234,0.3795,0.005865
0.372,-128,0.024,0.387,0.005835
0.374,-128,0.024,0.3885,0.005925
0.376,-128,0.0249,0.3975,0.00603
0.378,-128,0.02505,0.4005,0.006165
0.38,-128,0.02505,0.4035,0.006195
0.382,-128,0.0252,0.408,0.00618
0.384,-128,0.0252,0.4095,0.00624
0.386,-128,0.02505,0.411,0.00624
0.388,-128,0.02535,0.4125,0.006315
0.39,-128,0.02625,0.4245,0.006495
0.392,-128,0.02655,0.4275,0.006435
0.394,-128,0.0267,0.429,0.006585
0.396,-128,0.027,0.432,0.00657
0.398,-128,0.02715,0.435,0.00669
0.4,-128,0.02715,0.438,0.006735
0.402,-128,0.0273,0.444,0.00669
0.404,-128,0.02745,0.4455,0.006825
0.406,-128,0.0276,0.4485,0.00687
0.408,-128,0.0276,0.45,0.006885
0.41,-128,0.02805,0.453,0.00696
0.412,-128,0.02835,0.456,0.0069
0.414,-128,0.0285,0.459,0.007035
0.416,-128,0.0288,0.462,0.00705
0.418,-128,0.02895,0.465,0.00714
0.42,-128,0.0291,0.468,0.007215
0.422,-128,0.02925,0.4725,0.007095
0.424,-128,0.0294,0.4785,0.00729
0.426,-128,0.02955,0.4815,0.00735
0.428,-128,0.0297,0.4845,0.00744
0.43,-128,0.03,0.4875,0.0075
0.432,-128,0.03075,0.4935,0.007455
0.434,-128,0.03105,0.498,0.00759
0.436,-128,0.03135,0.4995,0.007635
0.438,-128,0.03135,0.504,0.00771
0.44,-128,0.03135,0.5055,0.00777
0.442,-128,0.0315,0.51,0.007695
0.444,-128,0.0318,0.5145,0.00783
0.446,-128,0.0318,0.5175,0.007875
0.448,-128,0.0321,0.522,0.00798
0.45,-128,0.03255,0.525,0.00807
0.452,-128,0.033,0.5295,0.00795
0.454,-128,0.0333,0.5325,0.008115
0.456,-128,0.0336,0.5355,0.00819
0.458,-128,0.03375,0.54,0.00828
0.46,-128,0.03375,0.5415,0.008355
0.462,-128,0.03375,0.5445,0.00825
0.464,-128,0.03405,0.5505,0.008385
0.466,-127.5,0.0342,0.5565,0.00852
0.468,-128,0.03465,0.561,0.00858
0.47,-128,0.0348,0.5625,0.008595
0.472,-128,0.0351,0.5655,0.00852
0.474,-128,0.03555,0.5685,0.0087
0.476,-128,0.03585,0.5745,0.008745
0.478,-128,0.036,0.576,0.00882
