Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-238.5,0.0117,0.153,0.00228
0.002,-238,0.0117,0.153,0.002295
0.004,-238.5,0.01155,0.153,0.002415
0.006,-238,0.0114,0.153,0.002295
0.008,-238,0.01125,0.153,0.002205
0.01,-238,0.0111,0.1515,0.00231
0.012,-238,0.0111,0.1515,0.002265
0.014,-238,0.0114,0.153,0.00237
0.016,-238,0.0114,0.153,0.002295
0.018,-238.5,0.01155,0.153,0.00222
0.02,-238,0.0117,0.153,0.00228
0.022,-238,0.0117,0.153,0.00231
0.024,-238,0.01155,0.153,0.002385
0.026,-238,0.01125,0.153,0.00228
0.028,-238,0.01125,0.153,0.002205
0.03,-238.5,0.0111,0.153,0.002265
0.032,-238,0.0111,0.153,0.00231
0.034,-238.5,0.0114,0.153,0.002355
0.036,-238,0.01155,0.153,0.002295
0.038,-238,0.0117,0.153,0.00222
0.04,-238,0.0117,0.153,0.00231
0.042,-238,0.01155,0.153,0.002295
0.044,-238,0.01155,0.153,0.002355
0.046,-238,0.01125,0.1515,0.002265
0.048,-238,0.0111,0.1515,0.00222
0.05,-238,0.0111,0.153,0.002295
0.052,-238,0.0111,0.153,0.00231
0.054,-238,0.01125,0.153,0.00237
0.056,-238,0.01155,0.153,0.002265
0.058,-238.5,0.01155,0.153,0.002205
0.06,-238,0.0117,0.153,0.00231
0.062,-238.5,0.0117,0.153,0.002325
0.064,-238,0.01155,0.153,0.002385
0.066,-238,0.01125,0.153,0.00228
0.068,-238,0.01125,0.153,0.00222
0.07,-238,0.0111,0.1515,0.00225
0.072,-238.5,0.0111,0.153,0.00228
0.074,-238.5,0.01125,0.153,0.002355
0.076,-238,0.0114,0.153,0.00231
0.078,-238,0.01155,0.153,0.00216
0.08,-238,0.0117,0.153,0.002295
0.082,-238,0.01155,0.153,0.002295
0.084,-238,0.01155,0.153,0.002385
0.086,-238,0.0114,0.153,0.00228
0.088,-238,0.01125,0.153,0.00219
0.09,-238,0.0111,0.153,0.00228
0.092,-238,0.01125,0.153,0.002295
0.094,-238,0.0114,0.153,0.002415
0.096,-238,0.0114,0.153,0.00228
0.098,-238.5,0.0117,0.153,0.002205
0.1,-238,0.0117,0.153,0.002295
0.102,-238,0.0117,0.153,0.002295
0.104,-238,0.01155,0.153,0.002385
0.106,-238,0.0114,0.153,0.00228
0.108,-238,0.01125,0.153,0.00219
0.11,-238,0.0111,0.1515,0.002265
0.112,-238,0.01125,0.1515,0.00231
0.114,-238.5,0.01125,0.153,0.00243
0.116,-238,0.01155,0.153,0.00228
0.118,-238,0.01155,0.153,0.002205
0.12,-238,0.01155,0.153,0.002295
0.122,-238,0.01155,0.153,0.002325
0.124,-238,0.0114,0.153,0.00237
0.126,-238,0.0114,0.153,0.002265
0.128,-238,0.0111,0.1515,0.002175
0.13,-238,0.0111,0.1515,0.002265
0.132,-238,0.01125,0.153,0.00228
0.134,-238.5,0.0114,0.153,0.002385
0.136,-238,0.0114,0.153,0.002265
0.138,-238,0.0117,0.153,0.00219
0.14,-238.5,0.0117,0.1545,0.00228
0.142,-238,0.0117,0.153,0.002295
0.144,-238,0.0114,0.153,0.002415
0.146,-238,0.01125,0.1515,0.002295
0.148,-238,0.01125,0.153,0.002175
0.15,-238,0.0111,0.153,0.00231
0.152,-238,0.01125,0.153,0.002235
0.154,-238,0.01125,0.153,0.00237
0.156,-238,0.01155,0.153,0.00228
0.158,-238,0.01155,0.153,0.002235
0.16,-238.5,0.0117,0.153,0.002295
0.162,-238,0.01155,0.153,0.00231
0.164,-238,0.01155,0.153,0.002385
0.166,-238,0.01125,0.153,0.002295
0.168,-238,0.0111,0.153,0.00219
0.17,-238,0.0111,0.1515,0.00231
0.172,-238.5,0.01125,0.153,0.002265
0.174,-238,0.0114,0.153,0.0024
0.176,-238.5,0.0114,0.153,0.00228
0.178,-238,0.0117,0.153,0.00222
0.18,-238,0.0117,0.153,0.002295
0.182,-238,0.0117,0.153,0.00231
0.184,-238,0.01155,0.153,0.0024
0.186,-238.5,0.01125,0.153,0.002295
0.188,-238,0.01125,0.153,0.00222
0.19,-238,0.0111,0.1515,0.00228
0.192,-238,0.0111,0.153,0.00228
0.194,-238,0.01125,0.153,0.002385
0.196,-238,0.01155,0.153,0.002295
0.198,-238.5,0.01155,0.153,0.002175
0.2,-238,0.0117,0.1545,0.002325
0.202,-238,0.0117,0.153,0.00231
0.204,-238.5,0.01155,0.153,0.0024
0.206,-238,0.0114,0.153,0.002295
0.208,-238,0.01125,0.153,0.00219
0.21,-238,0.0111,0.1515,0.00228
0.212,-238,0.0111,0.153,0.00228
0.214,-238,0.01125,0.153,0.00237
0.216,-238,0.0114,0.153,0.00231
