Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-128,0.009,0.1515,0.00225
0.002,-128,0.00885,0.15,0.002265
0.004,-128,0.00885,0.15,0.00228
0.006,-128,0.009,0.1515,0.002415
0.008,-128,0.0093,0.1515,0.00228
0.01,-128,0.00915,0.1515,0.00228
0.012,-128,0.0093,0.1515,0.002295
0.014,-128,0.00945,0.1515,0.002295
0.016,-128,0.00915,0.1515,0.0021
0.018,-128,0.009,0.1515,0.00231
0.02,-128,0.00885,0.15,0.002265
0.022,-128,0.0087,0.15,0.00228
0.024,-128,0.00885,0.1515,0.00228
0.026,-128,0.009,0.1515,0.002355
0.028,-128,0.0093,0.1515,0.00228
0.03,-128,0.0093,0.1515,0.002265
0.032,-128,0.00945,0.1515,0.002295
0.034,-128,0.00945,0.1515,0.002295
0.036,-128,0.00915,0.1515,0.002385
0.038,-128,0.009,0.15,0.00228
0.04,-128,0.00885,0.1515,0.002265
0.042,-128,0.0087,0.15,0.002265
0.044,-128,0.0087,0.15,0.002295
0.046,-128,0.009,0.1515,0.002385
0.048,-128,0.00915,0.1515,0.002265
0.05,-127.5,0.0093,0.1515,0.002205
0.052,-128,0.00945,0.1515,0.00228
0.054,-128,0.0093,0.1515,0.002325
0.056,-128,0.00915,0.1515,0.002355
0.058,-128,0.00885,0.15,0.00225
0.06,-128,0.00885,0.15,0.00225
0.062,-127.5,0.00885,0.15,0.002265
0.064,-128,0.00885,0.15,0.002265
0.066,-128,0.009,0.1515,0.00237
0.068,-128,0.0093,0.1515,0.00225
0.07,-128,0.00945,0.1515,0.002265
0.072,-128,0.00945,0.1515,0.00228
0.074,-128,0.00945,0.1515,0.00231
0.076,-128,0.00915,0.1515,0.002385
0.078,-128,0.009,0.1515,0.002295
0.08,-128,0.009,0.15,0.002235
0.082,-128,0.00885,0.15,0.002295
0.084,-128,0.00885,0.15,0.00228
0.086,-128,0.009,0.1515,0.00234
0.088,-128,0.00915,0.1515,0.002295
0.09,-128,0.00915,0.1515,0.00228
0.092,-128,0.00945,0.1515,0.00228
0.094,-128,0.00945,0.1515,0.00231
0.096,-128,0.009,0.15,0.00237
0.098,-128,0.009,0.1515,0.00228
0.1,-128,0.009,0.1515,0.00228
0.102,-128,0.00885,0.15,0.002265
0.104,-128,0.00885,0.15,0.002265
0.106,-128,0.009,0.1515,0.002355
0.108,-128,0.00915,0.1515,0.00225
0.11,-128,0.0093,0.1515,0.00228
0.112,-128,0.00945,0.1515,0.00228
0.114,-128,0.0093,0.1515,0.002295
0.116,-128,0.0093,0.1515,0.00234
0.118,-128,0.009,0.15,0.00228
0.12,-128,0.00885,0.1515,0.00228
0.122,-128,0.0087,0.15,0.00228
0.124,-127.5,0.0087,0.15,0.002295
0.126,-128,0.009,0.1515,0.002385
0.128,-128,0.0093,0.1515,0.00225
0.13,-128,0.0093,0.1515,0.002295
0.132,-128,0.0093,0.1515,0.00231
0.134,-128,0.0093,0.1515,0.00231
0.136,-128,0.00915,0.1515,0.002385
0.138,-128,0.009,0.1515,0.002265
0.14,-128,0.009,0.1515,0.002295
0.142,-128,0.00885,0.15,0.00228
0.144,-128,0.00885,0.1515,0.002295
0.146,-128,0.009,0.15,0.0024
0.148,-128,0.0093,0.1515,0.002235
0.15,-128,0.0093,0.1515,0.002295
0.152,-128,0.00945,0.1515,0.00228
0.154,-128,0.00945,0.1515,0.00228
0.156,-128,0.00915,0.1515,0.0024
0.158,-128,0.009,0.15,0.00222
0.16,-127.5,0.00885,0.15,0.002265
0.162,-128,0.00885,0.15,0.002295
0.164,-128,0.00885,0.15,0.002295
0.166,-128,0.009,0.1515,0.00237
0.168,-128,0.0093,0.1515,0.00225
0.17,-128,0.0093,0.1515,0.00228
0.172,-128,0.00945,0.1515,0.00231
0.174,-128,0.0093,0.1515,0.00231
0.176,-128,0.00915,0.1515,0.002385
0.178,-128,0.009,0.15,0.00225
0.18,-128,0.00885,0.15,0.002295
0.182,-128,0.00885,0.15,0.00228
0.184,-128,0.00885,0.15,0.00228
0.186,-128,0.00915,0.1515,0.00237
0.188,-128,0.00915,0.1515,0.00228
0.19,-128,0.0093,0.1515,0.00228
0.192,-128,0.00945,0.1515,0.00228
0.194,-128,0.0093,0.1515,0.00231
0.196,-128,0.00915,0.1515,0.002385
0.198,-128,0.009,0.15,0.00225
0.2,-128,0.00885,0.15,0.002265
0.202,-128,0.0087,0.15,0.002295
0.204,-128,0.00885,0.1515,0.00228
0.206,-128,0.009,0.1515,0.002355
0.208,-128,0.0093,0.1515,0.00225
0.21,-128,0.0093,0.1515,0.002295
0.212,-128,0.00945,0.1515,0.002325
0.214,-128,0.00945,0.1515,0.002295
0.216,-128,0.009,0.1515,0.002385
0.218,-128,0.009,0.1515,0.002925
0.22,-128,0.00885,0.15,0.002295
0.222,-128,0.00885,0.15,0.002265
0.224,-128,0.00885,0.15,0.002265
0.226,-128,0.009,0.15,0.002355
0.228,-128,0.00915,0.15,0.002295
0.23,-128,0.0093,0.1515,0.002325
0.232,-128,0.00945,0.1515,0.00231
0.234,-128,0.00945,0.1515,0.00231
0.236,-128,0.009,0.15,0.00237
0.238,-128,0.009,0.1515,0.00222
0.24,-128,0.009,0.15,0.00225
0.242,-128,0.00885,0.15,0.002295
0.244,-128,0.00885,0.15,0.00228
0.246,-128,0.009,0.15,0.00237
0.248,-128,0.00915,0.1515,0.002235
0.25,-128,0.0093,0.1515,0.00231
0.252,-128,0.0093,0.1515,0.00228
0.254,-128,0.00945,0.1515,0.00231
0.256,-128,0.00915,0.1515,0.002385
0.258,-128,0.009,0.1515,0.002235
0.26,-128,0.00885,0.1515,0.00228
0.262,-128,0.00885,0.15,0.002295
0.264,-128,0.00885,0.15,0.002295
0.266,-127.5,0.009,0.1515,0.002385
0.268,-128,0.00915,0.1515,0.002265
0.27,-128,0.0093,0.1515,0.002295
0.272,-128,0.0093,0.1515,0.00231
0.274,-128,0.0093,0.1515,0.00228
0.276,-128,0.00915,0.1515,0.00237
0.278,-128,0.009,0.15,0.00225
0.28,-128,0.009,0.15,0.002265
0.282,-128,0.00885,0.15,0.00231
0.284,-128,0.0087,0.15,0.00228
0.286,-128,0.009,0.1515,0.00237
0.288,-128,0.0093,0.1515,0.002295
0.29,-128,0.0093,0.1515,0.002295
0.292,-128,0.0093,0.1515,0.00231
0.294,-128,0.0093,0.1515,0.00234
0.296,-128,0.00915,0.1515,0.0024
0.298,-128,0.009,0.15,0.00225
0.3,-128,0.00885,0.15,0.002265
0.302,-128,0.0087,0.15,0.002265
0.304,-128,0.00885,0.15,0.002265
0.306,-128,0.009,0.1515,0.00237
0.308,-128,0.00915,0.1515,0.002235
0.31,-128,0.0093,0.1515,0.002265
0.312,-128,0.00945,0.1515,0.002295
0.314,-128,0.00945,0.1515,0.00228
0.316,-128,0.00915,0.1515,0.00234
0.318,-128,0.009,0.1515,0.002265
0.32,-127.5,0.009,0.15,0.002265
0.322,-128,0.00885,0.15,0.00228
0.324,-128,0.00885,0.15,0.002295
0.326,-128,0.009,0.1515,0.002385
0.328,-128,0.0093,0.1515,0.002265
0.33,-128,0.00915,0.1515,0.00228
0.332,-128,0.00945,0.1515,0.002295
0.334,-128,0.00945,0.1515,0.00231
0.336,-128,0.00915,0.1515,0.002385
0.338,-128,0.009,0.15,0.002235
0.34,-128,0.00885,0.15,0.002265
0.342,-128,0.00885,0.15,0.00228
0.344,-128,0.00885,0.15,0.00228
0.346,-128,0.009,0.1515,0.00234
0.348,-128,0.00915,0.1515,0.00228
0.35,-128,0.0093,0.1515,0.002295
0.352,-128,0.00945,0.1515,0.00231
0.354,-128,0.0093,0.1515,0.002295
0.356,-128,0.00915,0.1515,0.00237
0.358,-128,0.009,0.15,0.002265
0.36,-128,0.009,0.1515,0.002295
0.362,-128,0.00885,0.15,0.00228
0.364,-128,0.00885,0.1515,0.002295
0.366,-128,0.009,0.15,0.002385
0.368,-128,0.00915,0.1515,0.00225
