Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-184,0.0099,0.1515,0.002295
0.002,-184,0.0099,0.1515,0.002295
0.004,-184,0.01005,0.1515,0.0021
0.006,-184,0.0102,0.1515,0.002325
0.008,-184,0.0105,0.1515,0.002175
0.01,-184,0.0105,0.1515,0.00228
0.012,-184,0.01065,0.1515,0.002295
0.014,-184,0.0105,0.1515,0.002385
0.016,-184,0.01035,0.1515,0.002325
0.018,-184,0.0102,0.1515,0.00216
0.02,-184,0.01005,0.1515,0.002265
0.022,-184,0.01005,0.1515,0.00228
0.024,-184,0.0102,0.1515,0.002355
0.026,-184,0.0102,0.1515,0.002325
0.028,-184.5,0.0105,0.1515,0.00219
0.03,-184,0.0105,0.1515,0.002295
0.032,-184,0.01065,0.1515,0.00228
0.034,-184,0.0105,0.1515,0.002415
0.036,-184,0.01035,0.1515,0.00231
0.038,-184,0.01005,0.1515,0.00219
0.04,-184,0.01005,0.1515,0.00228
0.042,-184,0.0099,0.1515,0.00228
0.044,-184,0.01005,0.1515,0.002355
0.046,-184,0.0102,0.1515,0.00228
0.048,-184.5,0.0105,0.1515,0.002205
0.05,-184,0.0105,0.153,0.00228
0.052,-184.5,0.01065,0.1515,0.002295
0.054,-184.5,0.0105,0.1515,0.00237
0.056,-184,0.01035,0.1515,0.00234
0.058,-184,0.0102,0.1515,0.002175
0.06,-184,0.01005,0.1515,0.00225
0.062,-184,0.01005,0.1515,0.002295
0.064,-184,0.01005,0.1515,0.00234
0.066,-184.5,0.01035,0.1515,0.00231
0.068,-184,0.0105,0.153,0.002175
0.07,-184,0.0105,0.1515,0.002325
0.072,-184,0.01065,0.153,0.00231
0.074,-184,0.0105,0.153,0.002385
0.076,-184,0.01035,0.1515,0.002325
0.078,-184,0.01005,0.1515,0.00219
0.08,-184,0.01005,0.1515,0.002265
0.082,-184,0.01005,0.1515,0.002295
0.084,-184,0.01005,0.1515,0.002355
0.086,-184,0.01035,0.1515,0.00228
0.088,-184,0.0105,0.153,0.002175
0.09,-184,0.0105,0.1515,0.002295
0.092,-184,0.0105,0.1515,0.00228
0.094,-184,0.0105,0.1515,0.002355
0.096,-184,0.01035,0.1515,0.002325
0.098,-184,0.01005,0.1515,0.002175
0.1,-184,0.01005,0.1515,0.00228
0.102,-184,0.01005,0.1515,0.002295
0.104,-184,0.01005,0.1515,0.002355
0.106,-184,0.0102,0.1515,0.00231
0.108,-184,0.0105,0.153,0.00216
0.11,-184,0.0105,0.1515,0.002355
0.112,-184,0.01065,0.1515,0.002295
0.114,-184,0.0105,0.1515,0.00237
0.116,-184,0.0102,0.1515,0.00231
0.118,-184,0.01005,0.1515,0.00219
0.12,-184,0.01005,0.1515,0.00228
0.122,-184,0.0099,0.1515,0.002265
0.124,-184,0.0102,0.1515,0.002355
0.126,-184,0.01035,0.1515,0.002355
0.128,-184.5,0.0105,0.1515,0.00216
0.13,-184,0.0105,0.1515,0.00228
0.132,-184,0.0105,0.1515,0.002295
0.134,-184,0.0105,0.153,0.00237
0.136,-184,0.01035,0.1515,0.002325
0.138,-184,0.01005,0.1515,0.002175
0.14,-184,0.0102,0.1515,0.002265
0.142,-184,0.01005,0.1515,0.00228
0.144,-184,0.01005,0.1515,0.002355
0.146,-184,0.0102,0.1515,0.002325
0.148,-184,0.0105,0.1515,0.00219
0.15,-184,0.0105,0.153,0.002295
0.152,-184,0.01065,0.1515,0.002325
0.154,-184,0.01035,0.1515,0.002385
0.156,-184,0.0102,0.1515,0.002325
0.158,-184,0.01005,0.1515,0.002175
0.16,-184,0.0102,0.1515,0.002265
0.162,-184.5,0.01005,0.1515,0.00228
0.164,-184,0.0102,0.1515,0.00237
0.166,-184,0.01035,0.1515,0.002355
0.168,-184,0.0105,0.1515,0.00219
0.17,-184,0.0105,0.1515,0.002295
0.172,-184,0.0105,0.153,0.00225
0.174,-183.5,0.01035,0.1515,0.002415
0.176,-184,0.01035,0.1515,0.002355
0.178,-184,0.0102,0.1515,0.00219
0.18,-184.5,0.01005,0.1515,0.00228
0.182,-184,0.01005,0.1515,0.002235
0.184,-184,0.01005,0.1515,0.00237
0.186,-184,0.0102,0.1515,0.002325
0.188,-184.5,0.0105,0.1515,0.00216
0.19,-184,0.0105,0.1515,0.002265
0.192,-184,0.0105,0.1515,0.00228
0.194,-184,0.0105,0.1515,0.002355
0.196,-184,0.01035,0.1515,0.00237
0.198,-184.5,0.0102,0.1515,0.00219
0.2,-184,0.0102,0.1515,0.002295
0.202,-184,0.0099,0.1515,0.002295
0.204,-184,0.01005,0.1515,0.00234
0.206,-184,0.0102,0.1515,0.002325
0.208,-184.5,0.0105,0.1515,0.002175
0.21,-184,0.0105,0.153,0.00228
0.212,-184.5,0.01065,0.1515,0.00228
0.214,-184,0.0105,0.153,0.002385
0.216,-184,0.01035,0.1515,0.002355
0.218,-184,0.0102,0.1515,0.002175
0.22,-184,0.01005,0.1515,0.002295
0.222,-184,0.01005,0.1515,0.00228
0.224,-184,0.01005,0.1515,0.002385
0.226,-184.5,0.0102,0.1515,0.002355
0.228,-184,0.01035,0.1515,0.00219
0.23,-184,0.0105,0.1515,0.002325
0.232,-184,0.0105,0.1515,0.00231
0.234,-184,0.01035,0.1515,0.002355
0.236,-184,0.01035,0.1515,0.00234
0.238,-184,0.01005,0.1515,0.002205
0.24,-184,0.01005,0.1515,0.002265
0.242,-184,0.0099,0.1515,0.002295
0.244,-184,0.0102,0.1515,0.002385
0.246,-184,0.0102,0.1515,0.002325
0.248,-184.5,0.0105,0.1515,0.00219
0.25,-184,0.0105,0.1515,0.002295
0.252,-184,0.01065,0.1515,0.00228
0.254,-184,0.0105,0.1515,0.0024
0.256,-184,0.01035,0.1515,0.002325
0.258,-184,0.0102,0.1515,0.002175
0.26,-184,0.01005,0.1515,0.002265
0.262,-184,0.01005,0.1515,0.002265
0.264,-184,0.01005,0.1515,0.002415
0.266,-184,0.01035,0.1515,0.002325
0.268,-184,0.0105,0.1515,0.00216
0.27,-184,0.0105,0.1515,0.00228
0.272,-184,0.01065,0.1515,0.002295
0.274,-184,0.01035,0.1515,0.00237
0.276,-184,0.01035,0.1515,0.00234
0.278,-184,0.0102,0.1515,0.00216
0.28,-184,0.01005,0.1515,0.002265
0.282,-184,0.01005,0.1515,0.002295
0.284,-184,0.01005,0.1515,0.00237
0.286,-184,0.01035,0.1515,0.002325
0.288,-184,0.0105,0.1515,0.002205
0.29,-184,0.0105,0.1515,0.002295
0.292,-184,0.01065,0.153,0.002295
0.294,-184,0.01035,0.1515,0.00237
0.296,-184,0.01035,0.1515,0.002325
0.298,-184,0.01005,0.1515,0.00219
0.3,-184,0.0102,0.1515,0.00231
0.302,-184,0.01005,0.1515,0.00231
0.304,-184,0.01005,0.1515,0.002385
0.306,-184,0.0102,0.1515,0.002325
0.308,-184.5,0.0105,0.1515,0.00213
0.31,-184,0.0105,0.153,0.00228
0.312,-184,0.0105,0.1515,0.002295
0.314,-184,0.0105,0.1515,0.002385
0.316,-184,0.01035,0.1515,0.00234
0.318,-184,0.0102,0.1515,0.00216
0.32,-184,0.01005,0.1515,0.00228
0.322,-184.5,0.01005,0.1515,0.00228
0.324,-184,0.0102,0.1515,0.002385
0.326,-184,0.0102,0.1515,0.002325
0.328,-184,0.0105,0.153,0.002175
0.33,-184,0.01065,0.153,0.00228
0.332,-184,0.01065,0.153,0.002295
0.334,-184,0.0105,0.1515,0.002355
0.336,-184,0.01035,0.1515,0.00231
0.338,-184,0.0102,0.1515,0.002145
0.34,-184,0.01005,0.1515,0.002295
0.342,-184,0.0099,0.1515,0.00228
0.344,-184,0.01005,0.1515,0.00237
0.346,-184,0.01035,0.153,0.002325
0.348,-184,0.0108,0.1575,0.002265
0.35,-184.5,0.01095,0.159,0.002415
0.352,-184,0.01185,0.1695,0.00255
0.354,-184,0.012,0.174,0.002685
0.356,-184,0.01215,0.177,0.0027
0.358,-184,0.01215,0.1815,0.002625
0.36,-184,0.01245,0.186,0.00276
0.362,-184,0.01275,0.189,0.00282
0.364,-184,0.0132,0.1935,0.002985
0.366,-184,0.0135,0.198,0.003015
0.368,-184,0.01395,0.201,0.00294
0.37,-184.5,0.0144,0.2055,0.00309
0.372,-184,0.01455,0.2085,0.003165
0.374,-184,0.01485,0.2145,0.003345
0.376,-184,0.01485,0.216,0.003285
0.378,-184,0.015,0.219,0.003195
0.38,-184,0.015,0.2205,0.003345
0.382,-184,0.015,0.2235,0.00339
0.384,-184.5,0.01545,0.2265,0.00351
0.386,-184,0.0156,0.2295,0.003525
0.388,-184,0.0162,0.234,0.00339
0.39,-184,0.01635,0.2355,0.003525
0.392,-184,0.01665,0.2385,0.003585
0.394,-184,0.01665,0.24,0.00372
0.396,-184,0.0171,0.2475,0.003765
0.398,-184,0.0171,0.2505,0.003645
0.4,-184,0.01725,0.252,0.003765
0.402,-184,0.01725,0.255,0.003855
0.404,-184,0.0174,0.2565,0.00399
0.406,-184,0.01785,0.2595,0.00393
0.408,-184,0.01845,0.2625,0.00384
0.41,-184.5,0.0186,0.267,0.00402
0.412,-184,0.0189,0.27,0.00408
0.414,-184,0.01905,0.273,0.00423
0.416,-184,0.0192,0.2775,0.004215
0.418,-184,0.01905,0.279,0.00411
0.42,-184,0.0192,0.2805,0.004275
0.422,-184,0.0192,0.282,0.00426
0.424,-184,0.0195,0.2865,0.00444
0.426,-184,0.01995,0.2895,0.00441
0.428,-184,0.0204,0.2925,0.00432
0.43,-184,0.02055,0.2955,0.00447
0.432,-184.5,0.0207,0.2955,0.00447
0.434,-184,0.021,0.3,0.004665
0.436,-184,0.02115,0.3045,0.00465
0.438,-184,0.02115,0.3075,0.0045
0.44,-184,0.0213,0.309,0.004695
0.442,-184,0.02145,0.3135,0.00477
0.444,-184,0.0216,0.3135,0.00486
0.446,-184,0.0219,0.315,0.0048
0.448,-184,0.02265,0.3225,0.004755
0.45,-184,0.02265,0.3225,0.00489
0.452,-184,0.0228,0.324,0.004935
0.454,-184,0.02295,0.3285,0.0051
0.456,-184,0.0231,0.333,0.00507
0.458,-184,0.02325,0.3375,0.00501
0.46,-184.5,0.0234,0.339,0.00513
0.462,-184,0.02355,0.3435,0.00519
0.464,-184,0.02385,0.3465,0.005325
0.466,-184,0.024,0.348,0.005295
0.468,-184,0.02445,0.3495,0.00513
0.47,-184,0.0246,0.351,0.00531
0.472,-184,0.0249,0.354,0.0054
0.474,-184,0.02475,0.3555,0.005475
0.476,-184,0.02505,0.36,0.00549
0.478,-184,0.02535,0.366,0.005415
0.48,-184,0.02565,0.372,0.005595
0.482,-184,0.02565,0.3735,0.005655
0.484,-184.5,0.0261,0.3765,0.005835
0.486,-184.5,0.0264,0.381,0.005805
0.488,-184,0.0267,0.381,0.00567
0.49,-184,0.0273,0.3885,0.00588
0.492,-184.5,0.02745,0.39,0.00594
0.494,-184,0.02745,0.393,0.006105
0.496,-184,0.0279,0.4005,0.00609
0.498,-184,0.0279,0.4035,0.006
0.5,-184,0.02805,0.405,0.006105
0.502,-184,0.02805,0.4095,0.006225
0.504,-184,0.0285,0.4125,0.0063
0.506,-184,0.02865,0.4125,0.006285
0.508,-184,0.02895,0.4155,0.006165
0.51,-184,0.03015,0.4275,0.006465
0.512,-184,0.03015,0.429,0.00648
0.514,-184,0.03015,0.4305,0.006645
0.516,-184,0.03015,0.4335,0.00663
0.518,-184,0.03015,0.4365,0.006435
0.52,-184,0.0303,0.4395,0.0066
0.522,-184,0.03045,0.4425,0.006705
0.524,-184,0.03105,0.4485,0.006915
0.526,-184,0.03135,0.45,0.006855
0.528,-184,0.03165,0.453,0.006735
0.53,-184,0.03195,0.456,0.006915
0.532,-184,0.03225,0.459,0.00696
0.534,-184,0.0324,0.462,0.00711
0.536,-184,0.03225,0.462,0.00612
0.538,-184,0.0324,0.4665,0.006975
0.54,-184,0.03285,0.4725,0.007155
0.542,-184,0.03285,0.4755,0.007245
0.544,-184,0.03345,0.4815,0.007395
0.546,-184,0.03375,0.4845,0.007395
0.548,-184,0.03435,0.489,0.007245
0.55,-184,0.03435,0.489,0.00741
0.552,-184,0.03495,0.4965,0.007545
0.554,-184,0.0348,0.498,0.007665
0.556,-184.5,0.0348,0.4995,0.00762
0.558,-184,0.03495,0.5025,0.0075
0.56,-184,0.03495,0.504,0.007635
0.562,-184,0.0351,0.5055,0.00768
0.564,-184,0.03555,0.51,0.007815
0.566,-184,0.03585,0.5145,0.007845
0.568,-184,0.0363,0.5175,0.007725
0.57,-184,0.03645,0.5205,0.00786
0.572,-184,0.03675,0.5235,0.00795
0.574,-184,0.0369,0.5265,0.00807
0.576,-184,0.03675,0.528,0.008025
0.578,-184.5,0.03705,0.5325,0.00795
0.58,-184,0.0372,0.534,0.008055
0.582,-184,0.03705,0.534,0.008115
0.584,-184,0.0375,0.5385,0.008295
0.586,-184,0.0378,0.5415,0.00828
0.588,-184,0.03825,0.5445,0.008115
0.59,-184,0.03825,0.5445,0.008265
0.592,-184,0.03855,0.5505,0.008295
0.594,-184,0.03885,0.5535,0.008445
0.596,-184,0.03915,0.5595,0.00855
0.598,-184,0.0393,0.564,0.00843
0.6,-184,0.03915,0.564,0.00855
0.602,-184,0.0393,0.5655,0.008565
0.604,-184,0.03945,0.5685,0.00873
