Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-184,0.01005,0.1515,0.002115
0.002,-184,0.01005,0.1515,0.002295
0.004,-184,0.0102,0.1515,0.00228
0.006,-184,0.01005,0.1515,0.00237
0.008,-184,0.01035,0.1515,0.002325
0.01,-184.5,0.0105,0.1515,0.002115
0.012,-184,0.0105,0.1515,0.00228
0.014,-184.5,0.01065,0.1515,0.002265
0.016,-184.5,0.01035,0.1515,0.0024
0.018,-184,0.01035,0.1515,0.00228
0.02,-184,0.01005,0.1515,0.00213
0.022,-184,0.01005,0.1515,0.00228
0.024,-184,0.0099,0.1515,0.002265
0.026,-184,0.0102,0.1515,0.0024
0.028,-184,0.01035,0.1515,0.00228
0.03,-184.5,0.0105,0.1515,0.002145
0.032,-184,0.01065,0.1515,0.002295
0.034,-184.5,0.0105,0.153,0.00228
0.036,-184.5,0.0105,0.1515,0.002355
0.038,-184,0.01035,0.1515,0.002295
0.04,-184,0.01005,0.1515,0.002115
0.042,-184,0.01005,0.1515,0.00228
0.044,-184,0.01005,0.1515,0.002265
0.046,-184.5,0.0102,0.1515,0.002385
0.048,-184.5,0.01035,0.1515,0.00228
0.05,-184.5,0.0105,0.1515,0.0021
0.052,-184,0.0105,0.1515,0.002295
0.054,-184.5,0.0105,0.1515,0.00228
0.056,-184,0.0105,0.1515,0.002385
0.058,-184,0.0102,0.1515,0.002295
0.06,-184,0.0102,0.1515,0.002085
0.062,-184,0.01005,0.1515,0.00228
0.064,-184,0.01005,0.1515,0.00228
0.066,-184.5,0.0102,0.1515,0.002415
0.068,-184,0.01035,0.1515,0.002295
0.07,-184.5,0.0105,0.1515,0.002115
0.072,-184.5,0.0105,0.1515,0.002295
0.074,-184,0.01065,0.153,0.00228
0.076,-184,0.01035,0.1515,0.0024
0.078,-184,0.0102,0.1515,0.002265
0.08,-184,0.01005,0.1515,0.002115
0.082,-184,0.0099,0.1515,0.00228
0.084,-184,0.01005,0.1515,0.002265
0.086,-184,0.0102,0.1515,0.0024
0.088,-184,0.0102,0.1515,0.00231
0.09,-184.5,0.0105,0.1515,0.00213
0.092,-184.5,0.0105,0.1515,0.00231
0.094,-184,0.0108,0.1515,0.002265
0.096,-184,0.01035,0.1515,0.00237
0.098,-184,0.0102,0.1515,0.002295
0.1,-184,0.01005,0.1515,0.002145
0.102,-184,0.01005,0.1515,0.002265
0.104,-184,0.01005,0.1515,0.002295
0.106,-184,0.0102,0.1515,0.0024
0.108,-184,0.0102,0.1515,0.00228
0.11,-184,0.0105,0.1515,0.002145
0.112,-184.5,0.01065,0.1515,0.00231
0.114,-184,0.01065,0.1515,0.00228
0.116,-184,0.01035,0.1515,0.002415
0.118,-184,0.01035,0.1515,0.002295
0.12,-184,0.0099,0.1515,0.00213
0.122,-184,0.01005,0.1515,0.002265
0.124,-184,0.01005,0.1515,0.00231
0.126,-184,0.0102,0.1515,0.002415
0.128,-184,0.01035,0.1515,0.00231
0.13,-184,0.0105,0.1515,0.002115
0.132,-184,0.0105,0.1515,0.002295
0.134,-184.5,0.0105,0.1515,0.00234
0.136,-184,0.01035,0.1515,0.002385
0.138,-184.5,0.01035,0.1515,0.00228
0.14,-184.5,0.01005,0.1515,0.00213
0.142,-184,0.01005,0.1515,0.002265
0.144,-184,0.01005,0.1515,0.002265
0.146,-184,0.01005,0.1515,0.002415
0.148,-184.5,0.01035,0.1515,0.00231
0.15,-184.5,0.0105,0.153,0.002115
0.152,-184.5,0.01065,0.153,0.002295
0.154,-184.5,0.01065,0.1515,0.00231
0.156,-184,0.01035,0.1515,0.00243
0.158,-184.5,0.01035,0.1515,0.00228
0.16,-184,0.01005,0.1515,0.00213
0.162,-184,0.01005,0.1515,0.00225
0.164,-184,0.01005,0.1515,0.00225
0.166,-184,0.0102,0.1515,0.00237
0.168,-184.5,0.0102,0.1515,0.002295
0.17,-184.5,0.0105,0.153,0.002115
0.172,-184.5,0.0105,0.1515,0.00231
0.174,-184,0.0105,0.1515,0.002295
0.176,-184,0.01035,0.153,0.0024
0.178,-184,0.01035,0.1515,0.002325
0.18,-184,0.01005,0.1515,0.00213
0.182,-184,0.0099,0.1515,0.00228
0.184,-184,0.01005,0.1515,0.002265
0.186,-184,0.0102,0.1515,0.00243
0.188,-184,0.01035,0.1515,0.002265
0.19,-184,0.0105,0.1515,0.00216
0.192,-184,0.0105,0.1515,0.00228
0.194,-184,0.01065,0.1515,0.002295
0.196,-184,0.0105,0.1515,0.002415
0.198,-184,0.0102,0.1515,0.002295
0.2,-184,0.01005,0.1515,0.002115
0.202,-184,0.01005,0.1515,0.00228
0.204,-184,0.01005,0.1515,0.00228
0.206,-184,0.0102,0.1515,0.0024
0.208,-184,0.0102,0.1515,0.002295
0.21,-184,0.0105,0.1515,0.00213
0.212,-184,0.0105,0.1515,0.00225
0.214,-184,0.01065,0.153,0.002325
0.216,-184,0.01035,0.1515,0.0024
0.218,-184,0.0102,0.1515,0.00231
0.22,-184,0.01005,0.1515,0.002115
0.222,-184,0.01005,0.1515,0.00228
0.224,-184,0.01005,0.1515,0.002265
0.226,-184,0.0102,0.1515,0.002385
0.228,-184,0.01035,0.1515,0.002295
0.23,-184.5,0.0105,0.1515,0.0021
0.232,-184,0.01065,0.1515,0.002295
0.234,-184.5,0.0105,0.1515,0.002325
0.236,-184.5,0.01035,0.153,0.0024
0.238,-184,0.01035,0.1515,0.002325
0.24,-184.5,0.01005,0.1515,0.002115
0.242,-184,0.01005,0.1515,0.00228
0.244,-184.5,0.0099,0.1515,0.00228
0.246,-184,0.0102,0.1515,0.002415
0.248,-184,0.01035,0.1515,0.002295
0.25,-184.5,0.0105,0.1515,0.002115
0.252,-184.5,0.0105,0.1515,0.002295
0.254,-184,0.01065,0.1515,0.002295
0.256,-184,0.0105,0.1515,0.002415
0.258,-184,0.01035,0.1515,0.00231
0.26,-184,0.0102,0.1515,0.002115
0.262,-184,0.01005,0.1515,0.002295
0.264,-184,0.01005,0.1515,0.002265
0.266,-184,0.0102,0.1515,0.002415
0.268,-184.5,0.01035,0.1515,0.00228
0.27,-184.5,0.01065,0.1515,0.00213
0.272,-184,0.0105,0.1515,0.002295
0.274,-184,0.01065,0.1515,0.002295
0.276,-184,0.0105,0.1515,0.0024
0.278,-184,0.0102,0.1515,0.00228
0.28,-184,0.01005,0.1515,0.002145
0.282,-184,0.01005,0.1515,0.00228
0.284,-184,0.01005,0.1515,0.002265
0.286,-184,0.0102,0.1515,0.00237
0.288,-184,0.01035,0.1515,0.00234
0.29,-184.5,0.01065,0.1545,0.00216
0.292,-184,0.01065,0.156,0.002355
0.294,-184.5,0.01095,0.1575,0.002385
0.296,-184,0.01065,0.156,0.002475
0.298,-184,0.01065,0.1575,0.00237
0.3,-184.5,0.01125,0.168,0.00234
0.302,-184.5,0.01125,0.1695,0.002565
0.304,-184,0.01125,0.1695,0.00255
0.306,-184,0.0117,0.174,0.00273
0.308,-184.5,0.012,0.177,0.002655
0.31,-184,0.01245,0.18,0.002505
0.312,-184.5,0.0126,0.18,0.002715
0.314,-184,0.01275,0.1815,0.00276
0.316,-184,0.0126,0.183,0.00285
0.318,-184,0.01275,0.186,0.002835
0.32,-184,0.0126,0.186,0.00267
0.322,-184.5,0.0126,0.189,0.00285
0.324,-184.5,0.0129,0.192,0.00291
0.326,-184,0.01305,0.1935,0.00306
0.328,-184,0.01335,0.195,0.00294
0.33,-184,0.0135,0.195,0.002775
0.332,-184,0.01365,0.1965,0.002955
0.334,-184,0.01395,0.201,0.003015
0.336,-184,0.01395,0.2025,0.00315
0.338,-184,0.01395,0.2025,0.00309
0.34,-184,0.0141,0.2055,0.00297
0.342,-184.5,0.01395,0.2055,0.00309
0.344,-184,0.0141,0.21,0.00315
0.346,-184,0.01455,0.213,0.00333
0.348,-184,0.0147,0.216,0.00324
0.35,-184.5,0.015,0.216,0.003105
0.352,-184.5,0.01515,0.2175,0.00327
0.354,-184,0.01545,0.2205,0.003345
0.356,-184,0.0153,0.222,0.00348
0.358,-184.5,0.0153,0.222,0.003375
0.36,-184,0.01515,0.2235,0.00321
0.362,-184.5,0.01515,0.2265,0.00342
0.364,-184.5,0.01545,0.2265,0.00342
0.366,-184,0.01575,0.2325,0.00363
0.368,-184,0.0159,0.2325,0.003525
0.37,-184.5,0.01635,0.234,0.003375
0.372,-184.5,0.0165,0.2355,0.00354
0.374,-184,0.01665,0.2385,0.00363
0.376,-184,0.01665,0.24,0.00375
0.378,-184,0.0171,0.2475,0.003795
0.38,-184,0.01695,0.249,0.003615
0.382,-184,0.0171,0.2505,0.003765
0.384,-184,0.0171,0.2505,0.003795
0.386,-184,0.01755,0.255,0.003975
0.388,-184,0.0177,0.2565,0.0039
0.39,-184.5,0.018,0.258,0.00375
0.392,-184,0.01785,0.258,0.00393
0.394,-184,0.01815,0.2595,0.003945
0.396,-184.5,0.01815,0.2625,0.00408
0.398,-184,0.01815,0.2625,0.003975
0.4,-184,0.01815,0.264,0.00381
0.402,-184,0.0183,0.267,0.004065
0.404,-184,0.0183,0.2685,0.00405
0.406,-184,0.0189,0.2745,0.004305
0.408,-184,0.01905,0.2775,0.004185
0.41,-184,0.0195,0.279,0.004035
0.412,-184,0.01965,0.279,0.00423
0.414,-184.5,0.01965,0.2805,0.004245
0.416,-184.5,0.0195,0.282,0.004365
0.418,-184,0.0198,0.285,0.004335
0.42,-184,0.01965,0.2865,0.00417
0.422,-184,0.0198,0.2895,0.00438
0.424,-184,0.0201,0.2925,0.004425
0.426,-184,0.0204,0.2955,0.004575
0.428,-184,0.02055,0.2955,0.004515
0.43,-184,0.02115,0.3015,0.004395
0.432,-184,0.02145,0.306,0.00465
0.434,-184.5,0.02145,0.3075,0.004605
0.436,-184,0.02145,0.309,0.00483
0.438,-184,0.02145,0.3075,0.004695
0.44,-184,0.0213,0.309,0.0045
0.442,-184,0.02145,0.312,0.00474
0.444,-184,0.0216,0.315,0.00474
0.446,-184.5,0.02175,0.3165,0.004905
0.448,-184.5,0.02205,0.3195,0.00483
0.45,-184.5,0.02265,0.3225,0.004695
0.452,-184.5,0.0225,0.324,0.004905
0.454,-184.5,0.0228,0.324,0.00489
0.456,-184,0.02295,0.3285,0.00507
0.458,-184,0.02295,0.3315,0.005025
0.46,-184.5,0.0231,0.336,0.004905
0.462,-184,0.0231,0.336,0.005055
0.464,-184,0.02325,0.3405,0.00513
0.466,-184,0.02385,0.3435,0.005325
0.468,-184.5,0.02385,0.345,0.00525
0.47,-184.5,0.02415,0.3465,0.00507
0.472,-184.5,0.02445,0.348,0.005295
0.474,-184,0.02445,0.3495,0.00528
0.476,-184,0.0246,0.351,0.005445
0.478,-184,0.0243,0.3525,0.005355
0.48,-184,0.0243,0.3525,0.005175
0.482,-184,0.0243,0.3555,0.00537
0.484,-184.5,0.02445,0.3555,0.005415
0.486,-184,0.0249,0.3615,0.005565
0.488,-184.5,0.02535,0.3645,0.00552
0.49,-184.5,0.0258,0.366,0.005415
0.492,-184,0.0261,0.372,0.00567
0.494,-184,0.02625,0.375,0.005685
0.496,-184.5,0.02625,0.3765,0.005835
0.498,-184,0.02625,0.3765,0.00573
0.5,-184,0.0261,0.378,0.00555
0.502,-184.5,0.02625,0.3795,0.00576
0.504,-184,0.0267,0.387,0.005835
