Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_A2 / V,Voltage U_B2 / V
137.201,0.03315,0.378,1.4865,0
137.4,0.03315,0.3795,1.485,0
137.601,0.03325,0.381,1.4835,0
137.801,0.03315,0.381,1.482,0
138,0.03315,0.3825,1.482,0
138.201,0.03325,0.384,1.4805,0
138.4,0.03315,0.384,1.479,0
138.601,0.0331,0.3855,1.4775,0
138.8,0.03315,0.387,1.476,0
139.001,0.03325,0.387,1.476,0
139.201,0.03315,0.3885,1.4745,0
139.4,0.0331,0.39,1.473,0
139.601,0.03315,0.39,1.4715,0
139.801,0.03315,0.3915,1.4715,0
140.001,0.03325,0.393,1.47,0
140.2,0.03315,0.393,1.4685,0
140.4,0.0332,0.3945,1.467,0
140.6,0.03315,0.396,1.467,0
140.8,0.03315,0.3975,1.4655,0
141,0.03315,0.3975,1.464,0
141.201,0.03325,0.399,1.464,0
141.4,0.03315,0.4005,1.461,0
141.6,0.03315,0.4005,1.461,0
141.801,0.0332,0.402,1.4595,0
142,0.03315,0.4035,1.4595,0
142.201,0.0332,0.405,1.458,0
142.401,0.0332,0.405,1.4565,0
142.6,0.0332,0.4065,1.455,0
142.8,0.0332,0.408,1.4535,0
143,0.0332,0.408,1.4535,0
143.2,0.03325,0.4095,1.452,0
143.401,0.03325,0.411,1.4505,0
143.601,0.03325,0.411,1.4505,0
143.801,0.03325,0.4125,1.449,0
144,0.03325,0.414,1.4475,0
144.201,0.03325,0.414,1.446,0
144.401,0.03325,0.4155,1.446,0
144.601,0.03325,0.417,1.4445,0
144.801,0.03325,0.4185,1.443,0
145,0.03325,0.4185,1.4415,0
145.201,0.03325,0.42,1.4415,0
145.401,0.03325,0.4215,1.44,0
145.601,0.03325,0.423,1.4385,0
145.801,0.03325,0.423,1.437,0
145.999,0.0332,0.4245,1.437,0
146.201,0.03325,0.426,1.4355,0
146.401,0.03325,0.4275,1.434,0
146.6,0.03325,0.4275,1.434,0
146.801,0.0332,0.429,1.4325,0
147,0.03325,0.4305,1.431,0
147.2,0.03325,0.432,1.4295,0
147.4,0.03325,0.432,1.4295,0
147.601,0.03325,0.4335,1.428,0
147.8,0.03325,0.435,1.4265,0
148,0.0333,0.435,1.425,0
148.2,0.03325,0.4365,1.425,0
148.4,0.03325,0.438,1.4235,0
148.6,0.03325,0.438,1.422,0
148.801,0.03325,0.4395,1.4205,0
149,0.03325,0.441,1.4205,0
149.2,0.03325,0.4425,1.419,0
149.401,0.0332,0.4425,1.4175,0
149.601,0.0332,0.444,1.4175,0
149.801,0.03325,0.4455,1.416,0
150,0.03325,0.447,1.4145,0
150.201,0.03325,0.447,1.4145,0
150.401,0.0332,0.4485,1.413,0
150.6,0.0332,0.45,1.4115,0
150.801,0.03325,0.4515,1.41,0
151.001,0.03325,0.453,1.4085,0
151.201,0.03325,0.453,1.4085,0
151.401,0.03325,0.4545,1.407,0
151.601,0.0332,0.456,1.4055,0
151.801,0.03325,0.4575,1.4055,0
152.001,0.03315,0.4575,1.404,0
152.2,0.0332,0.459,1.4025,0
152.401,0.0332,0.4605,1.4025,0
152.602,0.03305,0.462,1.401,0
152.8,0.0332,0.4635,1.3995,0
153.001,0.0332,0.4635,1.398,0
153.201,0.0332,0.465,1.398,0
153.401,0.0332,0.4665,1.3965,0
153.601,0.03315,0.468,1.395,0
153.8,0.0332,0.4695,1.395,0
154,0.0332,0.4695,1.3935,0
154.2,0.03325,0.471,1.392,0
154.4,0.03295,0.4725,1.392,0
154.601,0.0332,0.474,1.3905,0
154.801,0.0332,0.474,1.3905,0
155,0.0332,0.4755,1.389,0
155.2,0.0332,0.477,1.3875,0
155.4,0.0332,0.4785,1.386,0
155.601,0.0332,0.4785,1.386,0
155.801,0.0331,0.48,1.3845,0
156,0.03325,0.4815,1.383,0
156.2,0.0333,0.483,1.383,0
156.401,0.03315,0.4845,1.3815,0
156.601,0.0332,0.4845,1.38,0
156.8,0.0332,0.486,1.3785,0
157.002,0.03315,0.4875,1.3785,0
157.201,0.03315,0.489,1.377,0
157.401,0.0332,0.4905,1.3755,0
157.601,0.0331,0.4905,1.3755,0
157.801,0.03315,0.492,1.374,0
158,0.0332,0.4935,1.3725,0
158.2,0.0332,0.495,1.3725,0
158.401,0.03315,0.495,1.371,0
158.601,0.0331,0.4965,1.3695,0
158.8,0.03315,0.498,1.368,0
159,0.03315,0.4995,1.368,0
159.201,0.03315,0.501,1.3665,0
159.401,0.03315,0.5025,1.3665,0
159.6,0.0332,0.504,1.365,0
159.801,0.0332,0.5055,1.3635,0
160.001,0.0331,0.5055,1.3635,0
160.2,0.03315,0.507,1.362,0
160.401,0.03315,0.5085,1.3605,-0.0015
160.602,0.033,0.51,1.359,0
160.801,0.03315,0.5115,1.359,-0.0015
161,0.0332,0.513,1.3575,0
161.201,0.03315,0.513,1.356,0
161.4,0.0332,0.5145,1.356,0
161.601,0.03315,0.516,1.3545,0
161.801,0.0332,0.5175,1.353,-0.0015
162,0.0332,0.519,1.353,-0.0015
162.2,0.03315,0.5205,1.3515,0
162.4,0.0332,0.522,1.35,0
162.599,0.03325,0.522,1.35,-0.0015
162.801,0.0332,0.5235,1.3485,-0.0015
