Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_A2 / V,Voltage U_B2 / V
13.8,0.01505,0.975,0.675,-0.0225
14,0.015,0.9735,0.6765,-0.0225
14.201,0.015,0.972,0.681,-0.0225
14.401,0.01505,0.969,0.684,-0.0225
14.6,0.015,0.9675,0.687,-0.0225
14.8,0.01505,0.9645,0.69,-0.0225
15,0.01505,0.963,0.693,-0.0225
15.201,0.01505,0.9615,0.696,-0.0225
15.401,0.01515,0.9585,0.699,-0.021
15.607,0.01505,0.9555,0.7005,-0.021
15.8,0.01505,0.954,0.705,-0.021
16.001,0.015,0.951,0.708,-0.021
16.2,0.01505,0.9495,0.711,-0.021
16.4,0.01505,0.9465,0.714,-0.021
16.601,0.01515,0.9435,0.717,-0.021
16.8,0.01505,0.942,0.72,-0.021
17,0.015,0.939,0.7215,-0.021
17.201,0.01505,0.936,0.7245,-0.021
17.4,0.015,0.9345,0.7275,-0.0195
17.6,0.01505,0.9315,0.7305,-0.0195
17.8,0.01505,0.9285,0.7335,-0.0195
18.001,0.01515,0.9255,0.738,-0.0195
18.201,0.01515,0.9225,0.7395,-0.0195
18.4,0.01505,0.9195,0.7425,-0.0195
18.6,0.01505,0.9165,0.7455,-0.0195
18.8,0.01505,0.9135,0.7485,-0.0195
19,0.01505,0.9105,0.7515,-0.0195
19.2,0.01505,0.9075,0.7545,-0.0195
19.4,0.01505,0.9045,0.7575,-0.0195
19.6,0.01505,0.9015,0.7605,-0.018
19.8,0.0151,0.8985,0.7635,-0.018
20,0.01505,0.8955,0.765,-0.018
20.2,0.01505,0.8925,0.768,-0.018
20.4,0.01505,0.8895,0.771,-0.018
20.6,0.0151,0.885,0.774,-0.018
20.801,0.0151,0.882,0.777,-0.018
21.001,0.01505,0.879,0.78,-0.018
21.2,0.01505,0.876,0.7815,-0.018
21.4,0.01505,0.8715,0.7845,-0.018
21.601,0.01505,0.8685,0.789,-0.018
21.8,0.01505,0.8655,0.7905,-0.0165
22,0.01505,0.8625,0.7935,-0.0165
22.2,0.01505,0.858,0.7965,-0.0165
22.4,0.01505,0.855,0.7995,-0.0165
22.6,0.01505,0.852,0.8025,-0.0165
22.801,0.01505,0.8475,0.8055,-0.0165
23.001,0.01505,0.8445,0.807,-0.0165
23.2,0.01505,0.84,0.8115,-0.0165
23.4,0.01505,0.837,0.813,-0.0165
23.6,0.01505,0.8325,0.816,-0.0165
23.8,0.01505,0.8295,0.819,-0.015
24,0.01505,0.825,0.822,-0.015
24.201,0.01505,0.822,0.825,-0.015
24.4,0.01505,0.8175,0.8265,-0.015
24.6,0.01505,0.8145,0.8295,-0.015
24.8,0.01505,0.81,0.8325,-0.015
25,0.01505,0.807,0.8355,-0.015
25.201,0.01505,0.8025,0.8385,-0.015
25.401,0.0152,0.7995,0.8415,-0.015
25.6,0.015,0.795,0.8445,-0.0135
25.8,0.01505,0.792,0.8475,-0.015
26,0.01505,0.7875,0.8505,-0.0135
26.2,0.01505,0.783,0.8535,-0.0135
26.401,0.01515,0.78,0.8565,-0.0135
26.6,0.01505,0.7755,0.858,-0.0135
26.8,0.01505,0.7725,0.861,-0.0135
27.001,0.015,0.768,0.864,-0.0135
27.2,0.01505,0.765,0.8655,-0.0135
27.401,0.01505,0.7605,0.8685,-0.0135
27.6,0.01505,0.7575,0.8715,-0.0135
27.802,0.0151,0.753,0.8745,-0.0135
28,0.01505,0.75,0.876,-0.012
28.201,0.01505,0.7455,0.879,-0.012
28.401,0.0151,0.7425,0.8835,-0.012
28.6,0.01505,0.738,0.8835,-0.012
28.801,0.01505,0.735,0.888,-0.012
29,0.01505,0.7305,0.8895,-0.012
29.201,0.01505,0.726,0.894,-0.012
29.4,0.01505,0.723,0.894,-0.012
29.6,0.01505,0.72,0.897,-0.012
29.801,0.01505,0.7155,0.9015,-0.012
30,0.01505,0.7125,0.903,-0.0105
30.2,0.01505,0.708,0.9045,-0.0105
30.401,0.01505,0.7035,0.909,-0.0105
30.6,0.01505,0.7005,0.9105,-0.0105
30.8,0.01505,0.696,0.9135,-0.0105
31,0.01505,0.693,0.9165,-0.0105
31.2,0.01505,0.69,0.918,-0.0105
31.401,0.0151,0.6855,0.921,-0.0105
31.6,0.01505,0.681,0.9225,-0.0105
31.8,0.01505,0.678,0.9255,-0.0105
32,0.01505,0.6735,0.9285,-0.0105
32.2,0.01505,0.6705,0.9315,-0.0105
32.4,0.01505,0.666,0.9345,-0.0105
32.6,0.01505,0.663,0.936,-0.009
32.802,0.01505,0.6585,0.9405,-0.009
33,0.01505,0.654,0.942,-0.009
33.203,0.01505,0.651,0.9465,-0.009
33.4,0.01505,0.6465,0.948,-0.009
33.601,0.01505,0.6435,0.9495,-0.009
33.801,0.01505,0.639,0.9525,-0.009
34,0.01505,0.636,0.9555,-0.009
34.201,0.01505,0.6315,0.957,-0.009
34.4,0.01505,0.6285,0.96,-0.009
34.601,0.01505,0.624,0.963,-0.009
34.801,0.01505,0.621,0.966,-0.009
35.001,0.01505,0.618,0.969,-0.009
35.2,0.01505,0.6135,0.9705,-0.0075
35.401,0.01505,0.6105,0.9735,-0.0075
35.6,0.01505,0.606,0.9765,-0.009
35.8,0.01505,0.603,0.978,-0.0075
36,0.01505,0.6,0.981,-0.0075
36.2,0.01505,0.5955,0.984,-0.0075
36.4,0.01505,0.5925,0.987,-0.0075
36.601,0.015,0.5895,0.99,-0.0075
36.8,0.01505,0.585,0.9915,-0.0075
37,0.01505,0.582,0.9945,-0.0075
37.2,0.01505,0.579,0.996,-0.0075
37.4,0.01505,0.576,0.999,-0.0075
37.6,0.01505,0.5715,1.002,-0.0075
37.8,0.01505,0.5685,1.0035,-0.0075
38.001,0.01505,0.5655,1.0065,-0.0075
38.2,0.01505,0.5625,1.0095,-0.0075
38.4,0.01505,0.558,1.011,-0.0075
38.6,0.01505,0.555,1.014,-0.0075
38.801,0.01505,0.552,1.0155,-0.006
39,0.01505,0.549,1.0185,-0.0075
39.2,0.015,0.546,1.0215,-0.006
39.401,0.01505,0.543,1.023,-0.006
39.601,0.01505,0.54,1.029,-0.006
39.8,0.01505,0.537,1.0275,-0.006
40.001,0.0151,0.534,1.0305,-0.006
40.2,0.01505,0.5295,1.032,-0.006
40.4,0.01505,0.528,1.035,-0.006
40.6,0.01505,0.525,1.038,-0.006
40.8,0.01505,0.522,1.0395,-0.006
41.001,0.01505,0.5175,1.0425,-0.006
41.2,0.015,0.5145,1.0455,-0.006
41.4,0.015,0.5115,1.047,-0.006
41.601,0.01495,0.5085,1.0515,-0.006
41.801,0.0149,0.5055,1.053,-0.006
42,0.0149,0.5025,1.0545,-0.006
42.2,0.0149,0.4995,1.0575,-0.006
42.4,0.01485,0.4965,1.059,-0.0045
42.6,0.0149,0.4935,1.062,-0.0045
42.8,0.0149,0.4905,1.065,-0.0045
43,0.0149,0.4875,1.0665,-0.0045
43.2,0.0149,0.4845,1.0695,-0.0045
43.4,0.0149,0.4815,1.071,-0.0045
43.6,0.0149,0.48,1.074,-0.0045
43.8,0.01495,0.477,1.077,-0.0045
44,0.0149,0.474,1.08,-0.0045
44.2,0.01495,0.471,1.0815,-0.0045
44.401,0.01495,0.468,1.0845,-0.0045
44.6,0.01495,0.465,1.086,-0.0045
44.8,0.01495,0.4635,1.089,-0.0045
45.001,0.01495,0.4605,1.092,-0.0045
45.201,0.0149,0.4575,1.095,-0.0045
45.4,0.015,0.4545,1.0965,-0.0045
45.6,0.015,0.4515,1.098,-0.0045
45.8,0.015,0.45,1.101,-0.0045
46.001,0.0149,0.447,1.1055,-0.0045
46.2,0.015,0.444,1.1055,-0.0045
46.4,0.0149,0.441,1.1085,-0.0045
46.601,0.01495,0.438,1.1115,-0.0045
46.801,0.0149,0.435,1.113,-0.003
47,0.01495,0.4335,1.116,-0.003
47.201,0.01505,0.4305,1.119,-0.003
47.401,0.01505,0.4275,1.1205,-0.003
47.6,0.01505,0.426,1.1235,-0.003
47.801,0.015,0.423,1.1265,-0.003
48,0.01505,0.42,1.1295,-0.003
48.2,0.01505,0.417,1.131,-0.003
48.401,0.015,0.4155,1.134,-0.003
48.6,0.01505,0.4125,1.137,-0.003
48.8,0.0151,0.4095,1.1385,-0.003
49,0.0151,0.4065,1.1415,-0.003
49.2,0.0151,0.405,1.1445,-0.003
49.4,0.01505,0.402,1.1475,-0.003
49.601,0.01505,0.4005,1.149,-0.003
49.801,0.01505,0.3975,1.1505,-0.003
50,0.01515,0.3945,1.1535,-0.003
50.201,0.0151,0.3915,1.1565,-0.003
50.4,0.0151,0.39,1.158,-0.003
50.601,0.01505,0.387,1.161,-0.003
50.8,0.0151,0.384,1.164,-0.003
51,0.0151,0.3825,1.167,-0.003
51.201,0.0151,0.3795,1.17,-0.003
51.4,0.0151,0.378,1.1715,-0.003
51.601,0.01505,0.375,1.1745,-0.003
51.8,0.0151,0.3735,1.1775,-0.003
52,0.0151,0.3705,1.1805,-0.0015
52.2,0.0151,0.369,1.182,-0.003
52.4,0.0151,0.366,1.185,-0.0015
52.601,0.0151,0.363,1.188,-0.0015
52.801,0.01515,0.3615,1.191,-0.0015
53,0.0151,0.3585,1.1925,-0.0015
53.2,0.01515,0.357,1.1955,-0.0015
53.4,0.01515,0.354,1.1985,-0.0015
53.6,0.01515,0.3525,1.2,-0.0015
53.801,0.0151,0.3495,1.203,-0.0015
54.001,0.01515,0.348,1.2045,-0.0015
54.201,0.01515,0.345,1.2075,-0.0015
54.4,0.01515,0.3435,1.2105,-0.0015
54.6,0.01515,0.342,1.2135,-0.0015
54.801,0.0151,0.339,1.215,-0.0015
55.001,0.0151,0.3375,1.218,-0.0015
55.2,0.01515,0.336,1.221,-0.0015
55.4,0.01515,0.333,1.2225,-0.0015
55.601,0.0151,0.3315,1.2255,-0.0015
55.8,0.01515,0.33,1.2285,-0.0015
56,0.01515,0.327,1.23,-0.0015
56.2,0.01515,0.3255,1.233,-0.0015
56.4,0.01515,0.324,1.236,-0.0015
56.6,0.01515,0.3225,1.2375,-0.0015
56.8,0.01515,0.3195,1.2405,-0.0015
57,0.01515,0.318,1.2435,-0.0015
57.201,0.01515,0.3165,1.245,-0.0015
57.4,0.01515,0.3135,1.248,-0.0015
57.6,0.01515,0.312,1.2495,-0.0015
57.8,0.01515,0.3105,1.2525,-0.0015
58,0.01515,0.309,1.2555,-0.0015
58.2,0.0151,0.306,1.257,-0.0015
58.401,0.0151,0.3045,1.26,-0.0015
58.6,0.0151,0.303,1.263,0
58.801,0.01505,0.3015,1.266,-0.0015
59,0.0151,0.2985,1.2675,-0.0015
59.2,0.0151,0.297,1.2705,-0.0015
59.4,0.0151,0.2955,1.272,-0.0015
59.6,0.01505,0.294,1.275,-0.0015
59.801,0.01505,0.2925,1.278,-0.0015
60.001,0.01515,0.291,1.2795,-0.0015
60.2,0.01515,0.288,1.2825,-0.0015
60.4,0.01505,0.288,1.2855,-0.0015
60.601,0.0151,0.285,1.287,-0.0015
60.801,0.01515,0.2835,1.2885,-0.0015
61,0.01505,0.282,1.293,-0.0015
61.2,0.01505,0.2805,1.296,-0.0015
61.401,0.01505,0.279,1.2975,-0.0015
61.601,0.0151,0.2775,1.299,0
61.8,0.01505,0.276,1.302,0
62.001,0.0151,0.2745,1.3035,0
62.2,0.01505,0.273,1.308,0
62.4,0.01505,0.2715,1.3095,0
62.6,0.01505,0.27,1.311,0
62.801,0.01505,0.267,1.3125,0
63,0.0151,0.267,1.317,0
63.2,0.01505,0.264,1.3185,0
63.4,0.01505,0.2625,1.3215,0
63.6,0.0151,0.261,1.323,0
63.801,0.01505,0.2595,1.326,0
64,0.01505,0.2595,1.3275,0
64.201,0.01505,0.258,1.3305,0
64.4,0.01505,0.255,1.332,0
64.6,0.01505,0.255,1.335,0
64.801,0.01505,0.2535,1.338,0
65.001,0.0151,0.252,1.3395,0
65.201,0.01505,0.2505,1.3425,0
65.401,0.01505,0.249,1.344,0
65.6,0.01505,0.2475,1.347,0
65.8,0.01505,0.246,1.35,0
66.001,0.01505,0.2445,1.3515,0
66.2,0.01505,0.243,1.3545,0
66.4,0.01505,0.2415,1.356,0
66.6,0.01505,0.24,1.359,0
66.801,0.01505,0.24,1.3605,0
67,0.01505,0.2385,1.3635,0
67.201,0.01505,0.237,1.365,0
67.4,0.01505,0.2355,1.368,0
67.601,0.01505,0.234,1.371,0
67.8,0.01505,0.234,1.3725,0
68,0.01505,0.2325,1.3755,0
68.2,0.01505,0.231,1.3755,0
68.4,0.01505,0.2295,1.38,0
68.6,0.01505,0.228,1.383,0
68.801,0.01505,0.2265,1.383,0
69,0.01505,0.2265,1.386,0
69.2,0.01505,0.225,1.389,0
69.401,0.01505,0.2235,1.3905,0
69.601,0.01505,0.222,1.3935,0
69.801,0.01505,0.2205,1.3935,0
70,0.01505,0.2205,1.398,0
70.201,0.01505,0.219,1.3995,0
70.401,0.01505,0.2175,1.401,0
70.6,0.01505,0.216,1.404,0
70.801,0.01505,0.2145,1.4055,0
71,0.01505,0.2145,1.4085,0
71.201,0.01505,0.213,1.4115,0
71.4,0.01505,0.2115,1.413,0
71.601,0.01505,0.2115,1.4145,0
71.8,0.01505,0.21,1.4175,0
72,0.0151,0.2085,1.419,0
72.2,0.01505,0.2085,1.422,0
72.4,0.01505,0.207,1.4235,0
72.601,0.01505,0.2055,1.4265,0
72.801,0.01505,0.204,1.4265,0
73,0.0151,0.204,1.431,0
73.201,0.01505,0.2025,1.4325,0
73.401,0.01505,0.201,1.4355,0
73.601,0.01505,0.201,1.437,0
73.801,0.0151,0.1995,1.4385,0
74.001,0.01505,0.198,1.44,0
74.201,0.0151,0.1965,1.443,0
74.401,0.01505,0.1965,1.446,0
74.6,0.01505,0.195,1.4475,0
74.801,0.01505,0.1935,1.449,0
75.001,0.01505,0.1935,1.452,0
75.2,0.01505,0.192,1.455,0
75.4,0.01505,0.192,1.4565,0
75.6,0.01505,0.1905,1.458,0
75.8,0.01505,0.1905,1.461,0
76,0.01505,0.189,1.4625,0
76.201,0.01505,0.1875,1.4655,0
76.4,0.01505,0.1875,1.467,0
76.601,0.01505,0.186,1.4685,0
76.8,0.015,0.186,1.4715,0
77,0.015,0.1845,1.4745,0
77.201,0.01505,0.183,1.4745,0
77.4,0.01495,0.183,1.4775,0
77.6,0.0149,0.1815,1.4805,0
77.8,0.0149,0.1815,1.482,0
78,0.0149,0.18,1.485,0
78.2,0.0149,0.18,1.4865,0
78.4,0.0149,0.1785,1.488,0
78.6,0.0149,0.177,1.491,0
78.8,0.0149,0.177,1.4925,0
79.001,0.01505,0.1755,1.494,0
79.2,0.0149,0.1755,1.497,0
79.4,0.0149,0.174,1.4985,0
79.6,0.0149,0.1725,1.5015,0
79.8,0.0149,0.1725,1.503,0
80,0.0149,0.171,1.506,0
80.201,0.0149,0.171,1.5075,0
80.401,0.01495,0.1695,1.509,0
80.6,0.01495,0.1695,1.512,0
80.8,0.015,0.168,1.5135,0
81,0.01495,0.168,1.5165,0
81.2,0.01495,0.1665,1.518,0
81.4,0.015,0.1665,1.521,0
81.6,0.01495,0.165,1.5225,0
81.8,0.015,0.165,1.524,0
82,0.015,0.1635,1.527,0
82.201,0.0149,0.1635,1.524,0
82.4,0.015,0.162,1.53,0
82.601,0.0149,0.162,1.5315,0
82.8,0.015,0.1605,1.5345,0
83,0.01505,0.1605,1.536,0
83.201,0.01495,0.159,1.5375,0
83.4,0.0151,0.159,1.5405,0
83.6,0.01505,0.1575,1.542,0
83.8,0.01495,0.1575,1.5435,0
84.001,0.01495,0.156,1.545,0
84.201,0.01495,0.156,1.548,0
84.4,0.01505,0.1545,1.551,0
84.6,0.01505,0.1545,1.5525,0
84.801,0.015,0.153,1.554,0
85,0.015,0.153,1.557,0
85.2,0.0151,0.1515,1.5585,0
85.4,0.0151,0.1515,1.56,0
85.601,0.015,0.1515,1.563,0
85.801,0.015,0.15,1.5645,0
86,0.015,0.15,1.5675,0
86.2,0.0151,0.1485,1.569,0
86.4,0.0151,0.1485,1.5705,0
86.6,0.0151,0.147,1.572,0
86.8,0.0151,0.147,1.575,0
87.001,0.01505,0.1455,1.5765,0
87.2,0.01515,0.1455,1.5795,0
87.401,0.0151,0.1455,1.581,0
87.601,0.0151,0.144,1.5825,0
87.801,0.01515,0.144,1.584,0
88.001,0.0151,0.144,1.587,0
88.2,0.01515,0.1425,1.5885,0
88.4,0.01515,0.1425,1.59,0
88.601,0.0151,0.141,1.5915,0
88.801,0.0151,0.141,1.5945,0
89,0.01515,0.141,1.596,0
89.2,0.0151,0.1395,1.5975,0
89.401,0.0151,0.1395,1.6005,0
89.601,0.0151,0.138,1.602,0
89.801,0.0151,0.138,1.6035,0
90,0.01515,0.138,1.6065,0
90.2,0.0152,0.1365,1.608,0
90.4,0.0152,0.1365,1.6095,0
90.6,0.0152,0.1365,1.6125,0
90.8,0.0152,0.135,1.614,0
91,0.0152,0.135,1.6155,0
91.2,0.0152,0.1335,1.6185,0
91.4,0.01515,0.1335,1.62,0
91.601,0.01515,0.1335,1.6215,0
91.8,0.0152,0.132,1.6245,0
92.001,0.0151,0.132,1.626,0
92.2,0.01515,0.132,1.6275,0
92.405,0.01505,0.1305,1.6275,0
92.6,0.0152,0.1305,1.632,0
92.801,0.01515,0.1305,1.6335,0
93,0.0152,0.129,1.6335,0
93.2,0.0152,0.129,1.6365,0
93.4,0.0152,0.1275,1.6395,0
93.6,0.0152,0.1275,1.641,0
93.8,0.0152,0.1275,1.6425,0
94,0.0152,0.126,1.6425,0
94.2,0.0152,0.126,1.644,0
94.404,0.01495,0.126,1.644,0
94.601,0.0152,0.126,1.644,0
94.801,0.01515,0.1245,1.644,0
95,0.0152,0.1245,1.644,0
95.2,0.0152,0.1245,1.644,0
95.4,0.0152,0.1245,1.644,0
95.601,0.01515,0.1245,1.644,0
95.8,0.01515,0.1245,1.644,0
96,0.01525,0.1245,1.644,0
96.2,0.01515,0.1245,1.6425,0
96.4,0.01515,0.1245,1.6425,0
96.6,0.01515,0.1245,1.641,0
96.801,0.0152,0.1245,1.641,0
97.001,0.0152,0.1245,1.6395,0
97.2,0.0151,0.1245,1.6395,0
97.4,0.0151,0.1245,1.638,0
97.6,0.0152,0.1245,1.638,0
97.801,0.0152,0.1245,1.6365,0
98,0.0151,0.1245,1.635,0
98.201,0.0152,0.1245,1.635,0
98.4,0.0151,0.126,1.6335,0
98.601,0.0152,0.126,1.6335,0
98.8,0.01505,0.126,1.632,0
99.001,0.0152,0.126,1.632,0
99.2,0.0151,0.126,1.6305,0
99.4,0.01505,0.126,1.629,0
99.601,0.0152,0.126,1.629,0
99.801,0.0151,0.1275,1.6275,0
100,0.0151,0.1275,1.626,0
100.2,0.0151,0.1275,1.626,0
100.4,0.0151,0.1275,1.623,0
100.6,0.0151,0.1275,1.623,0
100.801,0.0152,0.1275,1.623,0
101,0.0151,0.1275,1.6215,0
101.2,0.0151,0.129,1.62,0
101.4,0.0151,0.129,1.6185,0
101.6,0.0151,0.129,1.617,0
101.801,0.01515,0.129,1.617,0
102,0.0151,0.129,1.6155,0
102.2,0.0151,0.1305,1.614,0
102.401,0.0151,0.1305,1.614,0
102.601,0.0151,0.1305,1.6125,0
102.8,0.01505,0.1305,1.611,0
103,0.01505,0.1305,1.6095,0
103.2,0.0152,0.132,1.6095,0
103.4,0.0151,0.132,1.608,0
103.601,0.0151,0.132,1.6065,0
103.8,0.0151,0.132,1.605,0
104.001,0.01515,0.132,1.6035,0
104.2,0.01505,0.1335,1.6035,0
104.4,0.0151,0.1335,1.602,0
104.6,0.0151,0.1335,1.6005,0
104.8,0.0151,0.1335,1.599,0
105.001,0.01515,0.1335,1.599,0
105.2,0.01505,0.135,1.5975,0
105.4,0.01515,0.135,1.596,0
105.601,0.01515,0.135,1.5945,0
105.801,0.01515,0.135,1.5945,0
106.001,0.01515,0.135,1.593,0
106.2,0.01505,0.1365,1.5915,0
106.401,0.0151,0.1365,1.59,0
106.6,0.01505,0.1365,1.5885,0
106.8,0.0151,0.1365,1.587,0
107.001,0.01515,0.138,1.587,0
107.2,0.01515,0.138,1.5855,0
107.4,0.01505,0.138,1.584,0
107.601,0.01505,0.138,1.584,0
107.8,0.0151,0.138,1.5825,0
108,0.01505,0.1395,1.5795,0
108.2,0.01505,0.1395,1.5795,0
108.401,0.0151,0.1395,1.578,0
108.6,0.0151,0.1395,1.578,0
108.8,0.0151,0.1395,1.5765,0
109,0.01505,0.141,1.575,0
109.2,0.0151,0.141,1.5735,0
109.4,0.0151,0.141,1.572,0
109.6,0.0151,0.141,1.5705,0
109.801,0.01515,0.1425,1.5705,0
110,0.0151,0.1425,1.569,0
110.201,0.0151,0.1425,1.5675,0
110.401,0.01515,0.1425,1.5675,0
110.601,0.0151,0.144,1.566,0
110.8,0.0151,0.144,1.5645,0
111,0.0151,0.144,1.563,0
111.2,0.0151,0.144,1.5615,0
111.401,0.0151,0.144,1.56,0
111.6,0.0151,0.1455,1.56,0
111.8,0.01505,0.1455,1.5585,0
112,0.0151,0.1455,1.557,0
112.2,0.01505,0.1455,1.5555,0
112.4,0.01505,0.147,1.554,0
112.6,0.01505,0.147,1.554,0
112.8,0.0151,0.147,1.5525,0
113,0.01505,0.147,1.551,0
113.2,0.0151,0.1485,1.5495,0
113.4,0.01505,0.1485,1.548,0
113.6,0.01505,0.1485,1.5465,0
113.8,0.01505,0.1485,1.545,0
114,0.01505,0.15,1.5435,0
114.2,0.01505,0.15,1.5435,0
114.402,0.0152,0.15,1.542,0
114.601,0.01505,0.1515,1.5405,0
114.8,0.0151,0.1515,1.539,0
115,0.01505,0.153,1.5375,0
115.2,0.0151,0.153,1.536,0
115.4,0.0151,0.153,1.5345,0
115.6,0.0151,0.153,1.533,0
115.8,0.0151,0.153,1.533,0
116.001,0.0151,0.1545,1.5315,0
116.2,0.01505,0.1545,1.53,0
116.4,0.01505,0.1545,1.5285,0
116.6,0.01505,0.1545,1.527,0
116.8,0.01505,0.156,1.5255,0
117,0.0151,0.156,1.524,0
117.2,0.0151,0.156,1.5225,0
117.4,0.0151,0.1575,1.5225,0
117.6,0.01505,0.1575,1.521,0
117.8,0.01505,0.1575,1.518,0
118,0.01505,0.1575,1.5195,0
118.2,0.0151,0.159,1.5165,0
118.4,0.01505,0.159,1.5165,0
118.6,0.01505,0.159,1.515,0
118.801,0.01505,0.159,1.5135,0
119,0.01505,0.1605,1.5135,0
119.2,0.01505,0.1605,1.512,0
119.4,0.0151,0.1605,1.5105,0
119.6,0.01505,0.1605,1.509,0
119.8,0.01505,0.162,1.509,0
120,0.0151,0.162,1.5075,0
120.2,0.0151,0.162,1.506,0
120.401,0.01515,0.162,1.506,0
120.6,0.0151,0.1635,1.5045,0
120.8,0.0151,0.1635,1.5015,0
121,0.01505,0.1635,1.5,0
121.2,0.01505,0.165,1.5,0
121.4,0.01505,0.165,1.5,0
121.6,0.01505,0.165,1.4985,0
121.8,0.01505,0.165,1.497,0
122,0.01505,0.1665,1.4955,0
122.201,0.01505,0.1665,1.4955,0
122.4,0.0151,0.1665,1.494,0
122.6,0.0151,0.168,1.4925,0
122.8,0.0151,0.168,1.491,0
123.001,0.0151,0.168,1.4895,0
123.201,0.0151,0.168,1.4895,0
123.401,0.0151,0.1695,1.488,0
123.6,0.0151,0.1695,1.4865,0
123.801,0.01505,0.1695,1.4865,0
124,0.0151,0.1695,1.485,0
124.201,0.0151,0.171,1.4835,0
124.4,0.01505,0.171,1.482,0
124.6,0.01505,0.171,1.482,0
124.8,0.0151,0.1725,1.4805,0
125,0.01505,0.1725,1.479,0
125.2,0.01505,0.1725,1.4775,0
125.401,0.0151,0.174,1.4775,0
125.601,0.01505,0.174,1.476,0
125.8,0.0151,0.174,1.4745,0
126,0.01505,0.174,1.473,0
126.201,0.01505,0.1755,1.473,0
126.4,0.0151,0.1755,1.4715,0
126.6,0.0151,0.1755,1.47,0
126.8,0.0151,0.177,1.4685,0
127,0.01505,0.177,1.4685,0
127.2,0.0151,0.177,1.467,0
127.401,0.0151,0.1785,1.467,0
127.6,0.0151,0.1785,1.464,0
127.8,0.0151,0.1785,1.464,0
128,0.01505,0.18,1.4625,0
128.2,0.0151,0.18,1.461,0
128.4,0.01505,0.18,1.4595,0
128.601,0.01505,0.1815,1.4595,0
128.8,0.01505,0.1815,1.458,0
129,0.01505,0.1815,1.4565,0
129.2,0.01505,0.1815,1.455,0
129.4,0.0151,0.183,1.455,0
129.601,0.01505,0.183,1.4535,0
129.8,0.0151,0.1845,1.452,0
130,0.0151,0.1845,1.4505,0
130.201,0.0151,0.1845,1.449,0
