Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_A2 / V,Voltage U_B2 / V
31.599,0.01505,0.5175,1.0485,-0.006
31.8,0.01505,0.5145,1.05,-0.006
31.999,0.0151,0.5115,1.053,-0.006
32.2,0.01505,0.5085,1.056,-0.006
32.4,0.01505,0.5055,1.0575,-0.006
32.6,0.01505,0.5025,1.0605,-0.006
32.8,0.01505,0.4995,1.0635,-0.006
33,0.01505,0.4965,1.0665,-0.006
33.2,0.01505,0.4935,1.068,-0.006
33.4,0.01505,0.4905,1.071,-0.006
33.6,0.01505,0.4875,1.074,-0.0045
33.8,0.01505,0.483,1.077,-0.0045
33.999,0.01505,0.48,1.0785,-0.0045
34.2,0.01505,0.4785,1.0815,-0.0045
34.4,0.01505,0.4755,1.0845,-0.0045
34.601,0.01515,0.4725,1.0875,-0.0045
34.8,0.01505,0.4695,1.0905,-0.0045
35,0.01505,0.4665,1.092,-0.0045
35.2,0.01505,0.4635,1.095,-0.0045
35.4,0.01515,0.4605,1.098,-0.0045
35.6,0.01505,0.4575,1.101,-0.0045
35.8,0.01515,0.456,1.104,-0.0045
36,0.01515,0.453,1.1055,-0.0045
36.199,0.0151,0.45,1.107,-0.0045
36.399,0.0151,0.447,1.11,-0.0045
36.6,0.0151,0.444,1.113,-0.0045
36.8,0.0151,0.4425,1.1145,-0.0045
37,0.0151,0.4395,1.1175,-0.0045
37.201,0.0152,0.4365,1.1205,-0.0045
37.399,0.0151,0.4335,1.122,-0.0045
37.599,0.01515,0.432,1.125,-0.0045
37.799,0.0151,0.429,1.128,-0.0045
38,0.01515,0.426,1.131,-0.0045
38.2,0.0152,0.4245,1.1325,-0.0045
38.4,0.01515,0.4215,1.1355,-0.0045
38.6,0.01515,0.4185,1.1385,-0.003
38.8,0.01515,0.4155,1.14,-0.003
38.999,0.01515,0.414,1.143,-0.003
39.2,0.01515,0.411,1.146,-0.003
39.4,0.01515,0.408,1.1475,-0.003
39.6,0.01515,0.4065,1.1505,-0.003
39.8,0.0151,0.4035,1.1535,-0.003
40,0.01515,0.4005,1.155,-0.003
40.199,0.0151,0.399,1.158,-0.003
40.4,0.01515,0.396,1.161,-0.003
40.6,0.01515,0.393,1.164,-0.003
40.8,0.0151,0.3915,1.1655,-0.003
41,0.01515,0.3885,1.1685,-0.003
41.2,0.01515,0.3855,1.1715,-0.003
41.399,0.01515,0.384,1.173,-0.003
41.6,0.01515,0.381,1.176,-0.003
41.799,0.01515,0.3795,1.179,-0.003
42,0.01515,0.3765,1.182,-0.003
42.2,0.01515,0.3735,1.1835,-0.003
42.4,0.01515,0.372,1.1865,-0.003
42.6,0.01515,0.3705,1.1895,-0.003
42.8,0.01515,0.3675,1.191,-0.003
43,0.01515,0.3645,1.194,-0.003
43.199,0.01515,0.363,1.197,-0.003
43.4,0.01515,0.36,1.2,-0.003
43.599,0.01515,0.3585,1.2015,-0.003
43.799,0.01505,0.3555,1.2045,-0.003
43.999,0.01515,0.354,1.206,-0.003
44.2,0.01515,0.351,1.209,-0.003
44.4,0.01515,0.3495,1.212,-0.0015
44.6,0.01515,0.348,1.2135,-0.003
44.8,0.01515,0.345,1.2165,-0.0015
45,0.01515,0.3435,1.2195,-0.0015
45.2,0.01515,0.3405,1.2225,-0.0015
45.4,0.01515,0.339,1.224,-0.0015
45.6,0.01515,0.3375,1.227,-0.003
45.8,0.01515,0.336,1.2285,-0.0015
46,0.01515,0.333,1.2315,-0.0015
46.2,0.01515,0.3315,1.2345,-0.0015
46.4,0.01515,0.33,1.2375,-0.0015
46.601,0.0152,0.327,1.239,-0.0015
46.8,0.01515,0.3255,1.242,-0.0015
47.001,0.0152,0.324,1.2435,-0.0015
47.2,0.01515,0.321,1.2465,-0.0015
47.4,0.01515,0.3195,1.248,-0.0015
47.599,0.01515,0.318,1.251,-0.0015
47.801,0.01515,0.315,1.254,-0.0015
48,0.01515,0.3135,1.2555,-0.0015
48.199,0.01515,0.312,1.2585,-0.0015
48.4,0.01515,0.3105,1.26,-0.0015
48.6,0.01515,0.3075,1.263,-0.0015
48.8,0.01515,0.306,1.266,-0.0015
49,0.01515,0.3045,1.2675,-0.0015
49.2,0.0152,0.303,1.2705,-0.0015
49.4,0.01515,0.3,1.2735,-0.0015
49.599,0.01515,0.2985,1.275,-0.0015
49.8,0.01515,0.297,1.278,-0.0015
49.999,0.01515,0.2955,1.2795,-0.0015
50.2,0.01515,0.294,1.2825,-0.0015
50.401,0.0152,0.2925,1.2855,-0.0015
50.6,0.01515,0.2895,1.287,-0.0015
50.799,0.01515,0.288,1.29,-0.0015
51,0.01515,0.2865,1.293,-0.0015
51.199,0.0151,0.285,1.2945,-0.0015
51.4,0.01515,0.2835,1.2975,-0.0015
51.6,0.01515,0.282,1.299,-0.0015
51.799,0.0151,0.2805,1.302,-0.0015
52,0.0151,0.279,1.3035,-0.0015
52.2,0.0151,0.2775,1.3065,-0.0015
52.4,0.01515,0.276,1.308,-0.0015
52.599,0.0151,0.2745,1.311,-0.0015
52.8,0.0151,0.273,1.314,-0.0015
53,0.0151,0.27,1.3155,-0.0015
53.2,0.0152,0.2685,1.3185,-0.0015
53.4,0.0151,0.267,1.32,-0.0015
53.6,0.0151,0.2655,1.323,-0.0015
53.8,0.0152,0.264,1.326,-0.0015
53.999,0.0151,0.2625,1.3275,-0.0015
54.201,0.0152,0.261,1.3305,-0.0015
54.399,0.0151,0.2595,1.3335,-0.0015
54.6,0.0151,0.258,1.335,-0.0015
54.8,0.0151,0.2565,1.338,-0.0015
55.001,0.0152,0.255,1.3395,-0.0015
55.199,0.0151,0.2535,1.3425,-0.0015
55.4,0.0151,0.252,1.344,0
55.6,0.0151,0.252,1.347,-0.0015
55.799,0.0151,0.2505,1.3485,0
56,0.0151,0.249,1.3515,0
56.2,0.0151,0.2475,1.353,-0.0015
56.4,0.0152,0.246,1.356,-0.0015
56.6,0.0151,0.2445,1.3575,0
56.8,0.0151,0.243,1.3605,0
57,0.01515,0.2415,1.3635,0
57.201,0.0152,0.24,1.365,0
57.399,0.0151,0.2385,1.368,0
57.6,0.0152,0.2385,1.3695,0
57.8,0.0152,0.237,1.3725,0
57.999,0.0151,0.2355,1.374,0
58.2,0.0151,0.234,1.377,0
58.401,0.0152,0.2325,1.3785,0
58.6,0.01505,0.231,1.3815,0
58.8,0.0151,0.231,1.383,0
59,0.0152,0.2295,1.386,0
59.199,0.0151,0.228,1.3875,0
59.399,0.0151,0.2265,1.3905,0
59.599,0.0151,0.225,1.392,0
59.8,0.01505,0.225,1.3935,0
60,0.0152,0.2235,1.3965,0
60.2,0.01505,0.222,1.398,0
60.4,0.01505,0.2205,1.401,0
60.6,0.0151,0.2205,1.4025,0
60.799,0.0151,0.219,1.4055,0
61,0.01505,0.2175,1.407,0
61.2,0.01515,0.216,1.41,0
61.401,0.01515,0.2145,1.413,0
61.601,0.01515,0.2145,1.4145,0
61.8,0.0151,0.213,1.416,0
62,0.01505,0.213,1.4175,0
62.2,0.01515,0.21,1.422,0
62.4,0.0151,0.21,1.4235,0
62.601,0.0151,0.2085,1.425,0
62.8,0.0151,0.207,1.4265,0
63,0.01505,0.207,1.4295,0
63.199,0.01505,0.2055,1.431,0
63.399,0.0151,0.204,1.434,0
63.6,0.01515,0.2025,1.437,0
63.8,0.01515,0.2025,1.4385,0
64,0.0151,0.201,1.4415,0
64.201,0.01515,0.1995,1.443,0
64.4,0.01515,0.1995,1.4445,0
64.6,0.0151,0.198,1.446,0
64.8,0.01505,0.1965,1.449,0
65,0.01515,0.1965,1.452,0
65.201,0.0151,0.195,1.4535,0
65.401,0.01515,0.1935,1.4565,0
65.6,0.01505,0.1935,1.4565,0
65.8,0.01515,0.192,1.461,0
66.001,0.0151,0.192,1.4625,0
66.201,0.01515,0.1905,1.464,0
66.4,0.0151,0.189,1.4655,0
66.6,0.01515,0.189,1.4685,0
66.8,0.01505,0.1875,1.47,0
67,0.0151,0.186,1.4715,0
67.2,0.01505,0.186,1.4745,0
67.4,0.0151,0.1845,1.4775,0
67.6,0.01505,0.1845,1.479,0
67.8,0.0151,0.183,1.4805,0
68,0.0151,0.1815,1.4835,0
68.2,0.0151,0.1815,1.485,0
68.399,0.0151,0.18,1.488,0
68.6,0.0152,0.18,1.4895,0
68.8,0.0152,0.1785,1.4925,0
69.001,0.0152,0.177,1.494,0
69.201,0.0152,0.177,1.4955,0
69.4,0.0152,0.1755,1.4985,0
69.601,0.01515,0.1755,1.5,0
69.801,0.0152,0.174,1.503,0
70.001,0.01515,0.174,1.5045,0
70.2,0.0152,0.1725,1.5075,0
70.401,0.01515,0.171,1.509,0
70.601,0.01515,0.171,1.5105,0
70.801,0.01515,0.1695,1.5135,0
71.001,0.0152,0.1695,1.515,0
71.2,0.0152,0.168,1.518,0
71.399,0.01515,0.168,1.5195,0
71.601,0.0152,0.1665,1.521,0
71.801,0.0152,0.1665,1.524,0
72,0.0152,0.165,1.5255,0
72.2,0.0152,0.165,1.5285,0
72.4,0.0152,0.1635,1.53,0
72.601,0.0151,0.1635,1.5315,0
72.801,0.01515,0.162,1.533,0
73,0.01515,0.162,1.536,0
73.2,0.01515,0.1605,1.5375,0
73.401,0.01515,0.159,1.539,0
73.601,0.01515,0.159,1.542,0
73.8,0.01515,0.1575,1.5435,0
74,0.01515,0.1575,1.545,0
74.2,0.01515,0.1575,1.548,0
74.401,0.01515,0.156,1.5495,0
74.601,0.0151,0.156,1.551,0
74.801,0.01515,0.1545,1.554,0
75,0.01515,0.1545,1.5555,0
75.2,0.01495,0.153,1.557,0
75.4,0.0152,0.153,1.56,0
75.601,0.01505,0.1515,1.5615,0
75.8,0.01515,0.1515,1.563,0
76.001,0.0151,0.1515,1.566,0
76.2,0.01515,0.15,1.5675,0
76.401,0.0151,0.15,1.569,0
76.6,0.0151,0.1485,1.572,0
76.8,0.0151,0.1485,1.5735,0
77,0.01515,0.147,1.575,0
77.2,0.01515,0.147,1.578,0
77.401,0.0151,0.1455,1.5795,0
77.599,0.01515,0.1455,1.581,0
77.8,0.0151,0.1455,1.5825,0
78,0.01515,0.144,1.584,0
78.2,0.0151,0.144,1.587,0
78.4,0.01515,0.1425,1.5885,0
78.601,0.01495,0.1425,1.59,0
78.8,0.0151,0.1425,1.593,0
79,0.01505,0.141,1.5945,0
79.201,0.01495,0.141,1.596,0
79.401,0.01505,0.141,1.5975,0
79.601,0.01505,0.1395,1.599,0
79.801,0.015,0.1395,1.602,0
80,0.0151,0.138,1.6035,0
80.2,0.0151,0.138,1.6065,0
80.4,0.015,0.1365,1.608,0
80.6,0.0151,0.1365,1.6095,0
80.799,0.0151,0.1365,1.6125,0
81,0.015,0.135,1.614,0
81.2,0.0151,0.135,1.6155,0
81.4,0.0151,0.135,1.6185,0
81.6,0.01505,0.1335,1.62,0
81.8,0.0151,0.1335,1.6215,0
82,0.01505,0.132,1.6245,0
82.201,0.01495,0.132,1.626,0
82.4,0.01505,0.132,1.6275,0
82.6,0.01505,0.1305,1.6305,0
82.8,0.01505,0.1305,1.632,0
83,0.01505,0.129,1.635,0
83.201,0.01505,0.129,1.635,0
83.401,0.01495,0.129,1.638,0
83.599,0.015,0.1275,1.641,0
83.8,0.015,0.1275,1.641,0
83.999,0.01505,0.1275,1.6425,0
84.2,0.015,0.1275,1.6425,0
84.401,0.01485,0.126,1.644,0
84.601,0.0149,0.126,1.644,0
84.8,0.015,0.126,1.6455,0
85,0.015,0.126,1.6455,0
85.2,0.01495,0.1245,1.644,0
85.401,0.0149,0.1245,1.644,0
85.599,0.01495,0.1245,1.6455,0
85.8,0.01495,0.1245,1.644,0
86,0.01495,0.1245,1.644,0
86.2,0.01495,0.1245,1.644,0
86.4,0.01495,0.1245,1.644,0
86.6,0.01495,0.1245,1.6425,0
86.8,0.01495,0.1245,1.6425,0
87,0.0149,0.1245,1.641,0
87.199,0.01495,0.1245,1.641,0
87.4,0.01505,0.1245,1.6395,0
87.6,0.01505,0.1245,1.6395,0
87.8,0.0149,0.1245,1.638,0
88,0.01505,0.1245,1.6365,0
88.2,0.0149,0.1245,1.6365,0
88.4,0.0149,0.1245,1.635,0
88.601,0.01505,0.126,1.6335,0
88.8,0.0149,0.126,1.6335,0
89.001,0.01505,0.126,1.632,0
89.2,0.0149,0.126,1.632,0
89.4,0.01505,0.126,1.629,0
89.6,0.01505,0.126,1.629,0
89.8,0.015,0.1275,1.629,0
90.001,0.01505,0.1275,1.626,0
90.201,0.01505,0.1275,1.6245,0
90.4,0.01505,0.1275,1.6245,0
90.6,0.01505,0.1275,1.623,0
90.801,0.01505,0.1275,1.6215,0
91.001,0.01505,0.1275,1.62,0
91.201,0.01505,0.1275,1.6185,0
91.401,0.01505,0.129,1.617,0
91.6,0.01505,0.129,1.617,0
91.8,0.01505,0.129,1.6155,0
91.999,0.01505,0.1305,1.6155,0
92.2,0.01505,0.1305,1.6125,0
92.4,0.01505,0.1305,1.611,0
92.6,0.01505,0.1305,1.6095,0
92.801,0.01505,0.1305,1.6065,0
93,0.01505,0.132,1.608,0
93.2,0.01505,0.132,1.6065,0
93.4,0.01505,0.132,1.6035,0
93.601,0.01505,0.132,1.6035,0
93.8,0.0151,0.132,1.602,0
94,0.01505,0.1335,1.6005,0
94.201,0.01505,0.1335,1.599,0
94.4,0.01505,0.1335,1.599,0
94.601,0.01505,0.1335,1.5975,0
94.801,0.01505,0.1335,1.596,0
95.001,0.01505,0.1335,1.5945,0
95.199,0.01505,0.135,1.5945,0
95.4,0.01505,0.135,1.593,0
95.6,0.01505,0.135,1.5915,0
95.8,0.01505,0.135,1.59,0
96,0.01505,0.135,1.5885,0
96.2,0.01505,0.1365,1.587,0
96.4,0.01505,0.1365,1.587,0
96.6,0.0151,0.1365,1.5855,0
96.8,0.01505,0.138,1.5855,0
97.001,0.01505,0.138,1.584,0
97.2,0.01505,0.138,1.5825,0
97.4,0.0151,0.138,1.5825,0
97.6,0.01505,0.138,1.581,0
97.801,0.0151,0.1395,1.578,0
98,0.01505,0.1395,1.5765,0
98.2,0.01505,0.1395,1.5765,0
98.401,0.01505,0.1395,1.575,0
98.6,0.0151,0.1395,1.5735,0
98.8,0.01505,0.141,1.5735,0
99,0.01505,0.141,1.572,0
99.2,0.01505,0.141,1.572,0
99.401,0.01505,0.141,1.5705,0
99.6,0.01505,0.1425,1.569,0
99.801,0.01505,0.1425,1.566,0
99.999,0.01505,0.1425,1.566,0
100.2,0.01505,0.1425,1.566,0
100.4,0.01505,0.144,1.5645,0
100.6,0.01505,0.144,1.563,0
100.8,0.01505,0.144,1.5615,0
101,0.01505,0.144,1.5615,0
101.201,0.01505,0.1455,1.5585,0
101.4,0.01505,0.1455,1.5585,0
101.601,0.01505,0.1455,1.5585,0
101.801,0.01505,0.1455,1.5555,0
102,0.01505,0.1455,1.5555,0
102.201,0.01505,0.147,1.5525,0
102.402,0.01515,0.147,1.551,0
102.6,0.01505,0.147,1.551,0
102.8,0.01505,0.147,1.5495,0
103.001,0.01505,0.1485,1.5495,0
103.201,0.01505,0.1485,1.548,0
103.4,0.01505,0.1485,1.5465,0
103.601,0.01505,0.1485,1.545,0
103.8,0.0151,0.15,1.545,0
104,0.0151,0.15,1.5435,0
104.201,0.01505,0.15,1.542,0
104.4,0.01505,0.15,1.5405,0
104.601,0.01505,0.1515,1.539,0
104.801,0.01505,0.1515,1.5375,0
105,0.01505,0.1515,1.5375,0
105.2,0.01505,0.153,1.536,0
105.399,0.01505,0.153,1.5345,0
105.6,0.01505,0.153,1.5345,0
105.8,0.01505,0.1545,1.533,0
106,0.01505,0.1545,1.5315,0
106.201,0.01505,0.1545,1.53,0
106.4,0.01505,0.1545,1.5285,0
106.6,0.0151,0.156,1.527,0
106.801,0.01505,0.156,1.5255,0
107,0.01505,0.156,1.524,0
107.2,0.01505,0.156,1.524,0
107.401,0.0151,0.1575,1.521,0
107.6,0.01505,0.1575,1.521,0
107.803,0.01515,0.159,1.518,0
108.001,0.01505,0.159,1.518,0
108.201,0.01505,0.159,1.5165,0
108.4,0.01505,0.159,1.5165,0
108.601,0.01515,0.159,1.5135,0
108.801,0.01505,0.1605,1.5135,0
109,0.01505,0.1605,1.512,0
109.201,0.0151,0.1605,1.5105,0
109.4,0.0151,0.162,1.5105,0
109.6,0.01505,0.162,1.509,0
109.801,0.01505,0.162,1.5075,0
110.001,0.01505,0.162,1.506,0
110.2,0.01505,0.162,1.506,0
110.4,0.01505,0.1635,1.5045,0
110.599,0.01505,0.1635,1.503,0
110.801,0.01505,0.1635,1.5,0
111,0.01505,0.165,1.5015,0
111.2,0.0151,0.165,1.4985,0
111.4,0.01505,0.165,1.4985,0
111.6,0.01505,0.165,1.497,0
111.8,0.0151,0.1665,1.4955,0
112.001,0.01505,0.1665,1.494,0
112.201,0.01505,0.168,1.4925,0
112.401,0.01505,0.168,1.4925,0
112.601,0.01505,0.168,1.491,0
112.8,0.01505,0.168,1.4895,0
113,0.0151,0.1695,1.4895,0
113.2,0.01505,0.1695,1.488,0
113.399,0.01505,0.1695,1.488,0
113.6,0.01505,0.171,1.4865,0
113.8,0.01505,0.171,1.485,0
114,0.01505,0.171,1.4835,0
114.2,0.01505,0.1725,1.4835,0
114.401,0.01505,0.1725,1.482,0
114.599,0.01505,0.1725,1.4805,0
114.8,0.01505,0.174,1.479,0
115,0.0151,0.174,1.479,0
115.201,0.01505,0.174,1.476,0
115.401,0.01505,0.174,1.4745,0
115.599,0.01505,0.1755,1.4745,0
115.801,0.01505,0.1755,1.473,0
116.001,0.0151,0.1755,1.4715,0
116.201,0.01505,0.1755,1.4715,0
116.4,0.01505,0.177,1.47,0
116.6,0.01505,0.177,1.47,0
116.799,0.01505,0.177,1.4685,0
117,0.0151,0.1785,1.467,0
117.2,0.01505,0.1785,1.467,0
117.4,0.01505,0.1785,1.4655,0
117.6,0.01505,0.18,1.464,0
117.8,0.0151,0.18,1.4625,0
118,0.01505,0.18,1.461,0
118.199,0.01505,0.1815,1.461,0
118.4,0.01505,0.1815,1.4595,0
118.601,0.0151,0.1815,1.458,0
118.801,0.01505,0.1815,1.4565,0
119,0.01505,0.183,1.4565,0
119.201,0.01505,0.183,1.455,0
119.4,0.01505,0.183,1.4535,0
119.6,0.01505,0.1845,1.452,0
119.801,0.0151,0.1845,1.452,0
120.001,0.0151,0.186,1.4505,0
120.201,0.01505,0.186,1.449,0
120.4,0.01505,0.186,1.4475,0
120.601,0.01505,0.186,1.446,0
120.801,0.01505,0.1875,1.4445,0
121,0.01505,0.1875,1.4445,0
121.2,0.01505,0.1875,1.443,0
121.399,0.01505,0.189,1.443,0
121.6,0.0151,0.189,1.4415,0
121.8,0.01505,0.189,1.44,0
122,0.01505,0.1905,1.44,0
122.199,0.01505,0.1905,1.4385,0
122.4,0.01505,0.1905,1.4355,0
122.6,0.0151,0.192,1.4355,0
122.799,0.0151,0.192,1.4355,0
123,0.01505,0.192,1.434,0
123.2,0.01505,0.1935,1.4325,0
123.4,0.01505,0.1935,1.431,0
123.6,0.01505,0.1935,1.4295,0
123.801,0.01515,0.1935,1.428,0
124,0.0151,0.195,1.428,0
124.201,0.01515,0.195,1.425,0
124.401,0.01515,0.1965,1.4235,0
124.6,0.01505,0.1965,1.4235,0
124.8,0.01505,0.1965,1.422,0
125,0.01505,0.1965,1.4235,0
125.2,0.01505,0.198,1.4205,0
125.401,0.0151,0.198,1.419,0
125.601,0.01505,0.1995,1.4175,0
125.8,0.01505,0.1995,1.4175,0
126,0.01505,0.1995,1.416,0
126.201,0.01505,0.201,1.4145,0
126.399,0.01505,0.201,1.413,0
126.601,0.01505,0.201,1.4115,0
126.801,0.0151,0.201,1.41,0
127,0.01505,0.2025,1.41,0
127.2,0.0151,0.2025,1.4085,0
127.4,0.01505,0.204,1.4085,0
127.6,0.0151,0.204,1.407,0
127.8,0.01505,0.204,1.4055,0
128,0.01505,0.2055,1.4055,0
128.2,0.01505,0.2055,1.4025,0
128.4,0.01505,0.2055,1.4025,0
128.6,0.01505,0.207,1.401,0
128.8,0.0151,0.207,1.401,0
128.999,0.01505,0.207,1.3995,0
129.2,0.0151,0.2085,1.3995,0
129.4,0.01505,0.2085,1.398,0
129.6,0.01505,0.21,1.3965,0
129.8,0.01505,0.21,1.395,0
129.999,0.01505,0.2115,1.395,0
130.2,0.01505,0.2115,1.392,0
130.4,0.01505,0.2115,1.3935,0
130.6,0.01505,0.213,1.392,0
130.8,0.01505,0.213,1.3905,0
