Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_B2 / V,Voltage U_A2 / V
11.201,0.03325,2.4705,0.0975,0.45
11.301,0.03325,2.472,0.0975,0.4515
11.4,0.0333,2.4735,0.099,0.453
11.5,0.03325,2.4765,0.0975,0.4545
11.601,0.0332,2.478,0.0975,0.456
11.701,0.03325,2.4795,0.099,0.4575
11.8,0.0333,2.481,0.0975,0.459
11.9,0.03325,2.484,0.099,0.4605
12,0.0333,2.4855,0.0975,0.4605
12.101,0.03325,2.487,0.099,0.462
12.2,0.03325,2.4885,0.099,0.4635
12.3,0.0333,2.49,0.099,0.465
12.4,0.03325,2.493,0.099,0.4665
12.501,0.03325,2.4945,0.099,0.468
12.601,0.0333,2.496,0.099,0.468
12.7,0.03325,2.4975,0.099,0.471
12.8,0.03325,2.499,0.099,0.471
12.901,0.0332,2.5005,0.099,0.4725
13.001,0.03325,2.5035,0.099,0.474
13.1,0.0333,2.505,0.099,0.4755
13.201,0.0332,2.5065,0.099,0.477
13.301,0.03325,2.508,0.099,0.4785
13.401,0.0333,2.5095,0.099,0.4785
13.5,0.0333,2.511,0.099,0.48
13.601,0.0332,2.514,0.099,0.4815
13.701,0.0333,2.5155,0.099,0.483
13.8,0.0333,2.517,0.099,0.4845
13.901,0.0332,2.5185,0.099,0.4845
14.001,0.03325,2.52,0.099,0.486
14.101,0.03325,2.5215,0.099,0.4875
14.2,0.03325,2.523,0.099,0.489
14.301,0.0332,2.526,0.099,0.4905
14.401,0.0333,2.5275,0.099,0.492
14.5,0.03325,2.529,0.099,0.492
14.6,0.03325,2.5305,0.1005,0.4935
14.701,0.0332,2.532,0.1005,0.495
14.801,0.0332,2.5335,0.1005,0.4965
14.9,0.03325,2.5365,0.1005,0.498
15,0.03325,2.538,0.1005,0.4995
15.101,0.0332,2.5395,0.1005,0.501
15.201,0.0332,2.541,0.1005,0.5025
15.3,0.03325,2.5425,0.1005,0.504
15.4,0.03325,2.544,0.1005,0.504
15.501,0.0332,2.5455,0.1005,0.5055
15.601,0.03325,2.547,0.1005,0.507
15.7,0.03325,2.5485,0.1005,0.5085
15.801,0.0332,2.55,0.1005,0.51
15.901,0.03325,2.5515,0.1005,0.51
16.001,0.03325,2.553,0.102,0.5115
16.1,0.03325,2.556,0.102,0.513
16.201,0.0332,2.5575,0.102,0.5145
16.301,0.03325,2.559,0.102,0.516
16.4,0.03325,2.5605,0.102,0.5175
16.499,0.0333,2.562,0.102,0.519
16.6,0.03325,2.5635,0.102,0.5205
16.701,0.03315,2.565,0.102,0.5205
16.801,0.0332,2.5665,0.102,0.522
16.9,0.0332,2.568,0.1035,0.5235
17.001,0.0332,2.5695,0.1035,0.525
17.101,0.0332,2.571,0.1035,0.5265
17.201,0.03325,2.5725,0.1035,0.5265
17.3,0.0332,2.574,0.1035,0.528
17.401,0.0332,2.5755,0.105,0.5295
17.501,0.0332,2.577,0.105,0.531
17.601,0.03325,2.5785,0.105,0.531
17.7,0.03325,2.58,0.105,0.5325
17.801,0.03325,2.5815,0.105,0.534
17.9,0.03325,2.583,0.1065,0.5355
18.001,0.0332,2.5845,0.1065,0.537
18.1,0.0332,2.586,0.1065,0.5385
18.201,0.0332,2.5875,0.1065,0.54
18.3,0.03325,2.589,0.108,0.54
18.4,0.0332,2.5905,0.108,0.5415
18.5,0.0332,2.592,0.108,0.543
18.601,0.0332,2.5935,0.108,0.5445
18.701,0.0332,2.595,0.108,0.546
18.8,0.0332,2.5965,0.1095,0.5475
18.901,0.0332,2.598,0.1095,0.5475
19.001,0.03315,2.5995,0.1095,0.549
19.1,0.0332,2.601,0.1095,0.5505
19.2,0.0332,2.601,0.111,0.552
19.301,0.03315,2.6025,0.111,0.5535
19.401,0.0332,2.604,0.111,0.555
19.5,0.0332,2.6055,0.1125,0.5565
19.6,0.0332,2.6085,0.114,0.558
19.701,0.03315,2.6085,0.114,0.558
19.801,0.0332,2.61,0.114,0.5595
19.901,0.03315,2.6115,0.114,0.561
20.001,0.0331,2.613,0.114,0.561
20.101,0.0331,2.6145,0.114,0.5625
20.201,0.0332,2.6145,0.114,0.564
20.3,0.0332,2.616,0.114,0.5655
20.401,0.0331,2.6175,0.114,0.567
20.501,0.0332,2.619,0.114,0.5685
20.6,0.03315,2.619,0.114,0.57
20.7,0.0332,2.6205,0.114,0.57
20.801,0.0331,2.622,0.1125,0.5715
20.901,0.0332,2.622,0.114,0.573
21,0.0332,2.6235,0.114,0.5745
21.099,0.0332,2.625,0.114,0.576
21.2,0.0332,2.6265,0.1125,0.576
21.301,0.0331,2.628,0.1125,0.5775
21.401,0.03315,2.628,0.1125,0.579
21.5,0.0332,2.6295,0.1125,0.5805
21.6,0.03315,2.631,0.1125,0.582
21.701,0.0331,2.631,0.1125,0.582
21.801,0.03315,2.6325,0.1125,0.5835
21.9,0.0332,2.634,0.1125,0.585
22,0.03315,2.634,0.1125,0.5865
22.101,0.03305,2.6355,0.1125,0.588
22.201,0.03315,2.637,0.1125,0.588
22.3,0.03315,2.637,0.1125,0.5895
22.4,0.03315,2.6385,0.1125,0.591
22.501,0.03305,2.6385,0.1125,0.5925
22.601,0.03315,2.64,0.1125,0.594
22.7,0.03315,2.64,0.1125,0.594
22.8,0.03315,2.6415,0.1125,0.5955
22.901,0.03305,2.6415,0.1125,0.597
23.001,0.03315,2.643,0.1125,0.5985
23.1,0.03315,2.643,0.1125,0.6
23.2,0.03315,2.6445,0.1125,0.6
23.301,0.033,2.646,0.1125,0.6015
23.401,0.03315,2.646,0.1125,0.603
23.5,0.0331,2.646,0.1125,0.6045
23.6,0.03315,2.6475,0.1125,0.606
23.701,0.03315,2.649,0.1125,0.6075
23.801,0.0331,2.649,0.1125,0.6075
23.9,0.0331,2.649,0.111,0.609
24.001,0.033,2.6505,0.1125,0.6105
24.101,0.033,2.652,0.111,0.612
24.2,0.0331,2.652,0.111,0.6135
24.3,0.033,2.652,0.111,0.615
24.4,0.0332,2.6535,0.111,0.615
24.5,0.03315,2.6535,0.111,0.6165
24.6,0.0331,2.6535,0.111,0.618
24.7,0.0331,2.655,0.111,0.6195
24.801,0.033,2.655,0.111,0.621
24.9,0.03305,2.6565,0.111,0.621
25,0.03305,2.6565,0.111,0.6225
25.101,0.033,2.658,0.1125,0.624
25.2,0.0331,2.658,0.111,0.6255
25.301,0.033,2.658,0.1125,0.627
25.401,0.033,2.6595,0.1125,0.6285
25.501,0.03305,2.6595,0.114,0.6285
25.6,0.03305,2.6595,0.114,0.63
25.701,0.03305,2.661,0.114,0.6315
25.801,0.03305,2.661,0.114,0.633
25.901,0.03305,2.661,0.114,0.633
26,0.03305,2.661,0.114,0.6345
26.1,0.03305,2.6625,0.114,0.636
26.2,0.03315,2.6625,0.114,0.6375
26.301,0.03305,2.6625,0.114,0.6375
26.4,0.03305,2.6625,0.114,0.639
26.501,0.0331,2.664,0.1125,0.6405
26.6,0.03305,2.664,0.1125,0.642
26.7,0.033,2.664,0.1125,0.6435
26.8,0.033,2.664,0.1125,0.645
26.9,0.033,2.664,0.1125,0.6465
27,0.033,2.664,0.1125,0.6465
27.101,0.03305,2.664,0.1125,0.648
27.2,0.0331,2.664,0.1125,0.6495
27.3,0.033,2.6655,0.1125,0.651
27.4,0.033,2.6655,0.1125,0.651
27.502,0.0332,2.6655,0.111,0.654
27.601,0.033,2.6655,0.1125,0.654
27.7,0.033,2.6655,0.111,0.6555
27.801,0.03315,2.6655,0.111,0.657
27.901,0.03315,2.6655,0.111,0.6585
28.001,0.033,2.6655,0.111,0.6585
28.1,0.0331,2.6655,0.111,0.66
28.2,0.0331,2.6655,0.111,0.66
28.301,0.033,2.6655,0.111,0.663
28.4,0.033,2.6655,0.111,0.6645
28.501,0.03315,2.6655,0.111,0.666
28.6,0.033,2.6655,0.111,0.666
28.7,0.033,2.6655,0.111,0.6675
28.8,0.033,2.6655,0.111,0.669
28.9,0.03295,2.6655,0.111,0.6705
29.001,0.03315,2.6655,0.111,0.672
29.101,0.033,2.664,0.111,0.672
29.2,0.033,2.664,0.1095,0.6735
29.301,0.03315,2.664,0.1095,0.675
29.401,0.03315,2.664,0.1095,0.6765
29.501,0.033,2.664,0.1095,0.6765
29.6,0.033,2.664,0.1095,0.678
29.7,0.033,2.6625,0.1095,0.6795
29.801,0.033,2.6625,0.1095,0.681
29.9,0.03305,2.6625,0.1095,0.6825
30.001,0.03315,2.6625,0.1095,0.684
30.1,0.03305,2.661,0.1095,0.684
30.2,0.03305,2.661,0.1095,0.6855
30.3,0.03305,2.661,0.1095,0.6855
30.4,0.03305,2.661,0.1095,0.687
30.501,0.03305,2.6595,0.1095,0.6885
30.6,0.03305,2.6595,0.1095,0.69
30.7,0.0331,2.6595,0.1095,0.6915
30.801,0.03315,2.658,0.1095,0.693
30.901,0.03305,2.658,0.1095,0.693
31,0.0331,2.658,0.1095,0.6945
31.101,0.0332,2.6565,0.1095,0.696
31.201,0.03315,2.6565,0.1095,0.696
31.3,0.0331,2.655,0.1095,0.699
31.401,0.0331,2.655,0.1095,0.699
31.5,0.0331,2.655,0.1095,0.7005
31.6,0.03315,2.6535,0.1095,0.7035
31.7,0.03315,2.6535,0.1095,0.702
31.801,0.03315,2.652,0.1095,0.705
31.901,0.03315,2.652,0.1095,0.705
32,0.03315,2.6505,0.1095,0.7065
32.1,0.03315,2.649,0.1095,0.7065
32.201,0.03315,2.649,0.1095,0.711
32.301,0.03315,2.649,0.111,0.7095
32.4,0.03315,2.6475,0.111,0.711
32.5,0.03315,2.646,0.1095,0.7125
32.601,0.0332,2.646,0.1095,0.714
32.701,0.03315,2.6445,0.1095,0.714
32.8,0.03315,2.643,0.111,0.7155
32.901,0.0332,2.643,0.1095,0.7185
33,0.03315,2.6415,0.111,0.7185
33.101,0.03315,2.6415,0.111,0.7185
33.2,0.033,2.64,0.111,0.72
33.3,0.03315,2.6385,0.1095,0.7215
33.401,0.03315,2.6385,0.1095,0.723
33.5,0.03315,2.637,0.111,0.723
33.6,0.03315,2.6355,0.1095,0.7245
33.701,0.03315,2.634,0.1095,0.7275
33.801,0.0332,2.634,0.1095,0.7275
33.9,0.03315,2.6325,0.1095,0.7275
34,0.03315,2.631,0.1095,0.729
34.101,0.0332,2.6295,0.1095,0.732
34.201,0.03315,2.628,0.1095,0.732
34.3,0.03315,2.6265,0.1095,0.7335
34.4,0.03315,2.625,0.1095,0.7335
34.501,0.0332,2.6235,0.108,0.7365
34.6,0.03315,2.622,0.1095,0.7365
34.7,0.03315,2.622,0.1095,0.738
34.8,0.03315,2.6205,0.108,0.7395
34.9,0.03315,2.619,0.108,0.7395
35,0.033,2.6175,0.108,0.741
35.1,0.03315,2.616,0.108,0.7425
35.201,0.03315,2.6145,0.108,0.744
35.301,0.03315,2.613,0.108,0.7455
35.4,0.03315,2.61,0.108,0.7455
35.501,0.03315,2.6085,0.1065,0.7485
35.6,0.03315,2.607,0.1065,0.7485
35.701,0.03315,2.6055,0.1065,0.75
35.801,0.03315,2.604,0.1065,0.7515
35.901,0.03315,2.6025,0.1065,0.7515
36,0.03315,2.601,0.1065,0.753
36.101,0.03315,2.5995,0.1065,0.7545
36.201,0.03315,2.598,0.1065,0.756
36.3,0.03315,2.595,0.105,0.756
36.4,0.03315,2.5935,0.105,0.7575
36.5,0.03315,2.592,0.105,0.759
36.601,0.0332,2.5905,0.105,0.7605
36.7,0.03315,2.589,0.105,0.7605
36.801,0.0332,2.5875,0.105,0.7635
36.901,0.03315,2.5845,0.105,0.765
37.001,0.0332,2.583,0.105,0.765
37.1,0.0332,2.5815,0.1035,0.765
37.201,0.03315,2.5785,0.1035,0.768
37.301,0.03315,2.577,0.1035,0.768
37.4,0.03315,2.5755,0.1035,0.7695
37.5,0.03315,2.5725,0.1035,0.7695
37.6,0.0332,2.571,0.1035,0.771
37.7,0.03315,2.5695,0.1035,0.7725
37.799,0.03315,2.5665,0.1035,0.7725
37.9,0.0332,2.565,0.102,0.774
38.001,0.03315,2.562,0.102,0.7755
38.101,0.03315,2.5605,0.102,0.777
38.2,0.03315,2.5575,0.102,0.7785
38.3,0.0332,2.556,0.102,0.7785
38.401,0.03315,2.553,0.102,0.78
38.501,0.03315,2.5515,0.102,0.7815
38.602,0.0332,2.5485,0.1005,0.783
38.7,0.03315,2.547,0.1005,0.7845
38.801,0.0332,2.544,0.1005,0.7845
38.901,0.0332,2.5425,0.1005,0.786
39,0.03315,2.5395,0.1005,0.7875
39.101,0.0332,2.5365,0.1005,0.789
39.2,0.0332,2.535,0.1005,0.789
39.3,0.0332,2.532,0.1005,0.789
39.401,0.03315,2.529,0.1005,0.792
39.5,0.03315,2.5275,0.099,0.7935
39.601,0.0332,2.5245,0.099,0.795
39.701,0.03315,2.5215,0.099,0.795
39.8,0.03315,2.52,0.099,0.7965
39.9,0.03315,2.517,0.099,0.798
40,0.03315,2.514,0.099,0.798
40.101,0.03315,2.511,0.099,0.801
40.201,0.0332,2.5095,0.099,0.801
40.3,0.03315,2.5065,0.0975,0.8025
40.401,0.0332,2.5035,0.0975,0.8025
40.501,0.03315,2.5005,0.0975,0.804
40.601,0.0332,2.4975,0.0975,0.8055
40.7,0.03315,2.496,0.0975,0.807
40.8,0.03315,2.493,0.0975,0.8085
40.901,0.03315,2.49,0.0975,0.81
41.001,0.0332,2.487,0.0975,0.8115
41.1,0.0332,2.484,0.0975,0.8115
41.201,0.03315,2.481,0.0975,0.813
41.301,0.03315,2.478,0.0975,0.8145
41.4,0.03315,2.475,0.0975,0.8145
41.5,0.03315,2.472,0.0975,0.816
41.6,0.03315,2.4705,0.0975,0.8175
41.7,0.0332,2.4675,0.0975,0.8175
41.8,0.03315,2.4645,0.0975,0.819
41.899,0.0332,2.4615,0.096,0.819
42,0.03315,2.4585,0.0975,0.8205
42.101,0.03315,2.4555,0.0975,0.822
42.201,0.03315,2.4525,0.0975,0.822
42.3,0.03315,2.4495,0.0975,0.8235
42.401,0.0332,2.4465,0.0975,0.825
42.501,0.0332,2.4435,0.0975,0.8265
42.601,0.0332,2.4405,0.0975,0.8265
42.7,0.0332,2.436,0.0975,0.828
42.801,0.0332,2.433,0.096,0.8295
42.901,0.03315,2.43,0.096,0.831
43,0.03315,2.427,0.096,0.8325
43.1,0.0332,2.424,0.096,0.834
43.201,0.03315,2.421,0.096,0.834
43.3,0.03315,2.4165,0.096,0.8355
43.4,0.0332,2.4135,0.096,0.837
43.501,0.0332,2.4105,0.0945,0.8385
43.601,0.0332,2.4075,0.0945,0.8385
43.7,0.03315,2.4045,0.0945,0.8415
43.8,0.0332,2.4,0.0945,0.84
43.901,0.0332,2.397,0.0945,0.8415
44,0.03315,2.394,0.0945,0.843
44.1,0.0332,2.391,0.0945,0.8445
44.2,0.03315,2.3865,0.0945,0.8445
44.301,0.0332,2.3835,0.093,0.8475
44.399,0.0332,2.3805,0.093,0.8475
44.5,0.03315,2.3775,0.102,0.8475
44.599,0.0332,2.3745,0.1005,0.849
44.7,0.0332,2.37,0.1005,0.8505
44.8,0.0332,2.367,0.1005,0.852
44.9,0.03315,2.364,0.1005,0.8535
45.001,0.03315,2.3595,0.099,0.8535
45.099,0.0332,2.3565,0.099,0.855
45.2,0.0332,2.352,0.099,0.8565
45.301,0.03315,2.349,0.099,0.858
45.401,0.0332,2.346,0.099,0.8595
45.5,0.0332,2.3415,0.0975,0.8595
45.6,0.03315,2.337,0.0975,0.861
45.701,0.0332,2.334,0.0975,0.8625
45.801,0.03315,2.3295,0.0975,0.8625
45.9,0.03315,2.3265,0.0975,0.864
46,0.0332,2.322,0.096,0.8655
46.1,0.0332,2.319,0.096,0.867
46.2,0.0332,2.3145,0.096,0.867
46.3,0.0332,2.3115,0.096,0.8685
46.4,0.0332,2.307,0.096,0.87
46.501,0.0332,2.304,0.0945,0.8715
46.601,0.0332,2.2995,0.0945,0.8715
46.7,0.03315,2.2965,0.0945,0.873
46.801,0.0332,2.292,0.0945,0.876
46.901,0.03315,2.2875,0.0945,0.876
47.002,0.03325,2.2845,0.0945,0.8775
47.1,0.0332,2.28,0.093,0.876
47.2,0.0332,2.2755,0.093,0.879
47.301,0.03325,2.271,0.093,0.882
47.4,0.0332,2.268,0.093,0.882
47.5,0.0332,2.2635,0.0915,0.882
47.601,0.0333,2.259,0.0915,0.885
47.701,0.0332,2.256,0.0915,0.885
47.8,0.03315,2.2515,0.0915,0.8865
47.901,0.0332,2.2485,0.0915,0.8865
48,0.0332,2.244,0.09,0.888
48.101,0.03325,2.2395,0.09,0.8895
48.201,0.0333,2.235,0.09,0.891
48.301,0.0332,2.2305,0.09,0.891
48.4,0.03315,2.2275,0.09,0.8925
48.501,0.0333,2.223,0.0885,0.894
48.601,0.0332,2.2185,0.0885,0.8955
48.7,0.0332,2.214,0.0885,0.897
48.801,0.03315,2.2095,0.0885,0.897
48.9,0.0332,2.2065,0.0885,0.8985
49,0.0332,2.202,0.087,0.9
49.101,0.0333,2.1975,0.087,0.9015
49.2,0.0332,2.1945,0.087,0.9015
49.3,0.0332,2.19,0.087,0.903
49.4,0.03315,2.1855,0.087,0.903
49.5,0.0332,2.181,0.0855,0.9045
49.6,0.0332,2.1765,0.0855,0.906
49.701,0.0333,2.172,0.0855,0.9075
49.801,0.0332,2.169,0.0855,0.909
49.9,0.0332,2.1645,0.084,0.909
50.001,0.0333,2.16,0.084,0.912
50.101,0.03325,2.1555,0.084,0.912
50.2,0.03325,2.1525,0.084,0.9135
50.3,0.03315,2.148,0.084,0.912
50.4,0.03325,2.1435,0.0825,0.915
50.5,0.0332,2.139,0.0825,0.9165
50.6,0.03325,2.1345,0.0825,0.9165
50.7,0.03325,2.13,0.0825,0.918
50.799,0.0332,2.1255,0.0825,0.918
50.9,0.0332,2.121,0.081,0.9195
51,0.0332,2.1165,0.081,0.921
51.1,0.0333,2.112,0.081,0.9225
51.201,0.0333,2.1075,0.081,0.924
51.3,0.03325,2.103,0.081,0.9255
51.4,0.0333,2.0985,0.0795,0.9255
51.5,0.03325,2.094,0.0795,0.927
51.6,0.0333,2.0895,0.0795,0.9285
51.701,0.0333,2.085,0.0795,0.9285
51.8,0.0333,2.0805,0.0795,0.93
51.9,0.0333,2.076,0.078,0.9315
52.001,0.0333,2.0715,0.078,0.933
52.101,0.0333,2.067,0.078,0.933
52.2,0.03325,2.0625,0.078,0.9345
52.301,0.03325,2.058,0.078,0.936
52.401,0.03325,2.0535,0.0765,0.936
52.5,0.0333,2.049,0.0765,0.9375
52.6,0.0333,2.0445,0.0765,0.939
52.701,0.03325,2.04,0.0765,0.9405
52.801,0.0333,2.0355,0.0765,0.9405
52.9,0.03325,2.031,0.075,0.942
53.001,0.03325,2.0265,0.075,0.9435
53.101,0.03325,2.022,0.075,0.945
53.201,0.03325,2.0175,0.075,0.945
53.3,0.0333,2.013,0.075,0.9465
53.401,0.03325,2.0085,0.075,0.948
53.501,0.0333,2.004,0.0735,0.9495
53.6,0.0333,1.9995,0.0735,0.9495
53.7,0.0333,1.995,0.0735,0.951
53.801,0.0333,1.9905,0.0735,0.9525
53.901,0.0333,1.986,0.072,0.9525
54,0.0333,1.9815,0.0735,0.954
54.1,0.0333,1.977,0.072,0.9555
54.2,0.0333,1.9725,0.072,0.957
54.3,0.03325,1.968,0.072,0.957
54.4,0.0333,1.9635,0.072,0.9585
54.5,0.03335,1.959,0.072,0.96
54.601,0.03325,1.9545,0.0705,0.96
54.701,0.0333,1.95,0.0705,0.9615
54.8,0.03335,1.9455,0.0705,0.963
54.9,0.0333,1.941,0.0705,0.963
55,0.0333,1.9365,0.0705,0.9645
55.101,0.03325,1.932,0.069,0.966
55.2,0.0333,1.9275,0.069,0.9675
55.3,0.0333,1.923,0.069,0.9675
55.399,0.0333,1.9185,0.069,0.969
55.499,0.03325,1.914,0.069,0.9705
55.6,0.0333,1.9095,0.069,0.9705
55.7,0.0333,1.905,0.0675,0.972
55.8,0.0333,1.9005,0.0675,0.9735
55.901,0.0332,1.8945,0.0675,0.975
56.001,0.0333,1.8915,0.0675,0.975
56.1,0.0333,1.887,0.0675,0.9765
56.2,0.0333,1.881,0.066,0.978
56.301,0.03325,1.8765,0.066,0.978
56.401,0.03325,1.8735,0.066,0.9795
56.5,0.03325,1.869,0.066,0.981
56.599,0.0333,1.863,0.066,0.981
56.7,0.03325,1.8585,0.066,0.9825
56.801,0.0332,1.854,0.0645,0.984
56.901,0.0333,1.8495,0.0645,0.9855
57,0.03325,1.845,0.0645,0.9855
57.099,0.0333,1.8405,0.0645,0.987
57.199,0.0333,1.836,0.0645,0.9885
57.3,0.03325,1.8315,0.063,0.9885
57.401,0.0332,1.827,0.063,0.99
57.501,0.03325,1.8225,0.063,0.9915
57.6,0.03325,1.818,0.063,0.993
57.7,0.0333,1.8135,0.063,0.993
57.801,0.0332,1.809,0.063,0.9945
57.901,0.03325,1.8045,0.063,0.996
58,0.03325,1.8,0.0615,0.996
58.101,0.03325,1.7955,0.0615,0.9975
58.2,0.03335,1.791,0.0615,0.999
58.3,0.03325,1.7865,0.0615,1.0005
58.4,0.03325,1.782,0.0615,1.0005
58.501,0.03325,1.7775,0.0615,1.002
58.6,0.03325,1.773,0.06,1.0035
58.701,0.0332,1.7685,0.06,1.005
58.8,0.03325,1.764,0.06,1.005
58.9,0.03325,1.7595,0.06,1.0065
59,0.03325,1.755,0.06,1.008
59.101,0.0332,1.7505,0.06,1.008
59.201,0.03325,1.746,0.0585,1.0095
59.3,0.03325,1.7415,0.0585,1.0095
59.401,0.0332,1.737,0.0585,1.011
59.501,0.0332,1.7325,0.0585,1.0125
59.601,0.0332,1.728,0.0585,1.0125
59.7,0.03325,1.7235,0.0585,1.014
59.801,0.0332,1.719,0.0585,1.0155
59.9,0.0333,1.7145,0.057,1.0155
60.001,0.0332,1.71,0.057,1.017
60.1,0.0332,1.7055,0.057,1.0185
60.201,0.03315,1.701,0.057,1.02
60.301,0.0332,1.6965,0.057,1.02
60.4,0.03325,1.692,0.057,1.0215
60.5,0.03325,1.6875,0.0555,1.023
60.6,0.03325,1.683,0.0555,1.023
60.701,0.03315,1.6785,0.0555,1.0245
60.801,0.0332,1.674,0.0555,1.026
60.9,0.0332,1.6695,0.0555,1.0275
61.001,0.03315,1.665,0.0555,1.0275
61.101,0.03315,1.6605,0.0555,1.029
61.201,0.0332,1.6575,0.054,1.0305
61.3,0.0332,1.653,0.054,1.0305
61.401,0.03315,1.6485,0.054,1.032
61.501,0.03315,1.644,0.054,1.0335
61.6,0.0332,1.6395,0.054,1.0335
61.7,0.03325,1.635,0.054,1.035
61.801,0.03315,1.6305,0.054,1.0365
61.9,0.0332,1.626,0.0525,1.0365
61.999,0.03325,1.6215,0.0525,1.038
62.1,0.03325,1.617,0.0525,1.0395
62.2,0.0332,1.614,0.0525,1.0395
