Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_B2 / V,Voltage U_A2 / V
10.6,0.01685,1.347,0.069,0.7005
10.7,0.01685,1.3455,0.0675,0.702
10.8,0.0168,1.347,0.069,0.7035
10.9,0.0168,1.3455,0.0675,0.7035
11.001,0.01675,1.3455,0.0675,0.705
11.1,0.0168,1.3455,0.0675,0.7065
11.2,0.0168,1.3455,0.0675,0.708
11.301,0.0167,1.344,0.0675,0.708
11.401,0.0167,1.344,0.0675,0.7095
11.5,0.01675,1.344,0.0675,0.711
11.6,0.0168,1.344,0.0675,0.7125
11.7,0.0168,1.3425,0.0675,0.714
11.8,0.01675,1.3425,0.0675,0.7155
11.901,0.0167,1.3425,0.066,0.7155
12,0.01675,1.341,0.066,0.717
12.1,0.0168,1.341,0.0675,0.7185
12.2,0.0168,1.341,0.066,0.72
12.3,0.0168,1.3395,0.066,0.72
12.4,0.0168,1.3395,0.066,0.7215
12.501,0.0167,1.3395,0.066,0.723
12.601,0.0168,1.338,0.066,0.723
12.7,0.01675,1.338,0.066,0.7245
12.8,0.0168,1.3365,0.066,0.726
12.901,0.0167,1.3365,0.066,0.7275
13,0.0168,1.3365,0.066,0.729
13.101,0.0167,1.335,0.066,0.729
13.201,0.0167,1.335,0.0645,0.7305
13.301,0.0167,1.3335,0.0645,0.732
13.401,0.0168,1.3335,0.0645,0.7335
13.501,0.0168,1.3335,0.0645,0.735
13.6,0.0168,1.332,0.0645,0.7365
13.7,0.01675,1.332,0.0645,0.7365
13.801,0.0167,1.3305,0.0645,0.738
13.9,0.01675,1.3305,0.0645,0.7395
14,0.0168,1.329,0.0645,0.741
14.1,0.0168,1.329,0.0645,0.7425
14.201,0.0167,1.3275,0.0645,0.7425
14.3,0.01675,1.3275,0.0645,0.744
14.401,0.0167,1.326,0.0645,0.7455
14.5,0.0168,1.326,0.0645,0.747
14.6,0.0168,1.3245,0.063,0.7485
14.7,0.0168,1.323,0.063,0.7485
14.8,0.01675,1.323,0.063,0.75
14.899,0.0168,1.323,0.063,0.7515
15,0.0168,1.3215,0.063,0.753
15.1,0.0166,1.32,0.063,0.7545
15.201,0.0167,1.32,0.063,0.7545
15.301,0.0167,1.3185,0.063,0.756
15.402,0.0166,1.3185,0.063,0.7575
15.5,0.0168,1.317,0.063,0.759
15.6,0.0168,1.3155,0.063,0.759
15.701,0.0168,1.3155,0.0615,0.7605
15.8,0.01675,1.314,0.0615,0.762
15.901,0.0167,1.314,0.0615,0.7635
16,0.0168,1.3125,0.0615,0.765
16.101,0.0168,1.311,0.0615,0.765
16.2,0.0168,1.3095,0.0615,0.7665
16.301,0.0168,1.3095,0.0615,0.768
16.402,0.0166,1.308,0.0615,0.7695
16.5,0.0168,1.3065,0.0615,0.7695
16.6,0.0168,1.3065,0.0615,0.771
16.701,0.0167,1.305,0.0615,0.771
16.8,0.01685,1.3035,0.06,0.774
16.9,0.0168,1.302,0.06,0.774
17,0.0168,1.302,0.06,0.7755
17.101,0.0168,1.3005,0.06,0.777
17.201,0.0168,1.299,0.06,0.7785
17.3,0.0168,1.2975,0.06,0.7785
17.4,0.0168,1.2975,0.06,0.78
17.5,0.0168,1.296,0.06,0.7815
17.6,0.0168,1.2945,0.06,0.783
17.699,0.01685,1.2945,0.06,0.7845
17.799,0.01685,1.293,0.0585,0.786
17.9,0.01685,1.2915,0.06,0.786
18,0.0168,1.29,0.0585,0.7875
18.101,0.0167,1.2885,0.0585,0.789
18.2,0.01675,1.2885,0.0585,0.7905
18.3,0.0168,1.287,0.0585,0.7905
18.401,0.0167,1.2855,0.0585,0.792
18.5,0.0168,1.284,0.0585,0.7935
18.6,0.0168,1.2825,0.0585,0.795
18.7,0.0168,1.281,0.0585,0.795
18.8,0.0168,1.2795,0.0585,0.7965
18.901,0.0167,1.278,0.057,0.798
19.001,0.0168,1.2765,0.057,0.7995
19.1,0.0168,1.275,0.057,0.801
19.201,0.0168,1.275,0.057,0.801
19.3,0.0168,1.2735,0.057,0.8025
19.399,0.01685,1.272,0.057,0.804
19.5,0.0168,1.2705,0.057,0.8055
19.601,0.0168,1.269,0.057,0.807
19.7,0.0168,1.2675,0.057,0.807
19.8,0.0168,1.266,0.057,0.8085
19.9,0.0168,1.2645,0.0555,0.81
20.001,0.0167,1.263,0.0555,0.81
20.101,0.01675,1.2615,0.0555,0.8115
20.2,0.0168,1.26,0.0555,0.813
20.3,0.0168,1.2585,0.0555,0.8145
20.401,0.0168,1.257,0.0555,0.816
20.5,0.0168,1.2555,0.0555,0.816
20.6,0.0168,1.254,0.0555,0.8175
20.7,0.0168,1.2525,0.054,0.819
20.8,0.0168,1.251,0.054,0.8205
20.9,0.0168,1.2495,0.054,0.8205
21.001,0.0168,1.248,0.054,0.822
21.1,0.0168,1.2465,0.054,0.8235
21.2,0.0168,1.245,0.054,0.8235
21.3,0.0168,1.2435,0.054,0.825
21.4,0.0168,1.242,0.054,0.8265
21.5,0.01675,1.2405,0.054,0.828
21.601,0.0168,1.2375,0.054,0.8295
21.7,0.0168,1.236,0.0525,0.8295
21.8,0.01685,1.236,0.0525,0.831
21.9,0.0168,1.233,0.0525,0.8325
22,0.01685,1.2315,0.0525,0.834
22.101,0.0168,1.23,0.0525,0.834
22.201,0.01685,1.2285,0.0525,0.8355
22.3,0.01685,1.227,0.0525,0.837
22.401,0.01675,1.2255,0.0525,0.8385
22.501,0.0166,1.224,0.0525,0.84
22.6,0.01685,1.221,0.051,0.84
22.701,0.0168,1.2195,0.051,0.8415
22.801,0.01675,1.218,0.051,0.843
22.9,0.01685,1.2165,0.051,0.843
23,0.01685,1.215,0.051,0.8445
23.1,0.01685,1.212,0.051,0.846
23.2,0.01685,1.2105,0.051,0.8475
23.3,0.0168,1.209,0.051,0.8475
23.401,0.0168,1.2075,0.051,0.849
23.501,0.01685,1.206,0.051,0.8505
23.6,0.01685,1.203,0.051,0.852
23.701,0.0168,1.2015,0.051,0.852
23.8,0.01685,1.2,0.0495,0.8535
23.901,0.01685,1.1985,0.0495,0.855
24,0.01685,1.197,0.0495,0.8565
24.101,0.01685,1.194,0.0495,0.858
24.201,0.01685,1.1925,0.0495,0.858
24.3,0.01685,1.191,0.0495,0.8595
24.4,0.01685,1.1895,0.0495,0.861
24.501,0.01685,1.1865,0.0495,0.861
24.6,0.0169,1.185,0.0495,0.8625
24.7,0.0169,1.1835,0.048,0.864
24.8,0.0169,1.1805,0.0495,0.8655
24.9,0.01685,1.179,0.048,0.8655
25.001,0.01685,1.1775,0.048,0.867
25.1,0.01685,1.1745,0.048,0.8685
25.2,0.01685,1.173,0.048,0.8685
25.3,0.01685,1.1715,0.048,0.87
25.4,0.01685,1.1685,0.048,0.8715
25.5,0.01685,1.167,0.048,0.873
25.6,0.01685,1.164,0.048,0.8745
25.7,0.01685,1.1625,0.0465,0.8745
25.801,0.0168,1.161,0.0465,0.876
25.9,0.0169,1.158,0.0465,0.8775
26,0.0169,1.1565,0.0465,0.8775
26.101,0.0168,1.1535,0.0465,0.879
26.2,0.01685,1.152,0.0465,0.8805
26.3,0.0169,1.1505,0.0465,0.882
26.401,0.0169,1.1475,0.0465,0.882
26.501,0.0169,1.146,0.0465,0.8835
26.6,0.0169,1.1445,0.0465,0.885
26.699,0.0168,1.1415,0.045,0.8865
26.799,0.0168,1.14,0.045,0.888
26.9,0.0169,1.137,0.045,0.888
27,0.0169,1.1355,0.045,0.8895
27.099,0.01685,1.1325,0.045,0.891
27.199,0.0168,1.131,0.045,0.891
27.3,0.01685,1.1295,0.045,0.8925
27.4,0.01685,1.1265,0.045,0.894
27.501,0.01685,1.125,0.0435,0.8955
27.6,0.01685,1.122,0.045,0.8955
27.7,0.0169,1.1205,0.0435,0.897
27.8,0.0169,1.1175,0.0435,0.8985
27.901,0.0169,1.116,0.0435,0.8985
28,0.0169,1.113,0.0435,0.9
28.101,0.0169,1.1115,0.0435,0.9015
28.2,0.0169,1.1085,0.0435,0.903
28.3,0.0169,1.107,0.0435,0.9045
28.401,0.0169,1.104,0.0435,0.9045
28.5,0.0169,1.1025,0.0435,0.906
28.6,0.0169,1.101,0.042,0.9075
28.701,0.01685,1.098,0.042,0.909
28.801,0.01685,1.0965,0.042,0.909
28.9,0.01685,1.0935,0.042,0.9105
29,0.01685,1.092,0.042,0.912
29.1,0.01685,1.089,0.042,0.912
29.201,0.0169,1.0875,0.042,0.9135
29.301,0.01685,1.0845,0.042,0.915
29.4,0.01685,1.083,0.042,0.915
29.501,0.0169,1.08,0.042,0.9165
29.601,0.01685,1.0785,0.0405,0.918
29.7,0.01685,1.0755,0.0405,0.9195
29.801,0.0169,1.0725,0.0405,0.9195
29.9,0.01685,1.071,0.0405,0.921
30.001,0.0169,1.068,0.0405,0.9225
30.1,0.01685,1.0665,0.0405,0.9225
30.199,0.01675,1.0635,0.0405,0.9255
30.3,0.01685,1.062,0.0405,0.9255
30.401,0.01685,1.059,0.039,0.927
30.5,0.01685,1.0575,0.039,0.927
30.6,0.0168,1.056,0.039,0.9285
30.701,0.0169,1.053,0.039,0.93
30.801,0.0169,1.05,0.039,0.93
30.9,0.0168,1.0485,0.039,0.9315
31.001,0.0169,1.0455,0.039,0.933
31.101,0.0169,1.044,0.039,0.9345
31.2,0.0168,1.041,0.039,0.936
31.3,0.0168,1.0395,0.039,0.9375
31.4,0.0168,1.0365,0.039,0.9375
31.501,0.0169,1.035,0.039,0.939
31.6,0.0168,1.032,0.0375,0.9405
31.701,0.0169,1.029,0.0375,0.9405
31.801,0.0168,1.0275,0.0375,0.942
31.9,0.0168,1.026,0.0375,0.9435
32.002,0.01685,1.023,0.0375,0.9435
32.1,0.0168,1.02,0.0375,0.945
32.2,0.0168,1.0185,0.0375,0.9465
32.301,0.0169,1.0155,0.0375,0.948
32.401,0.01685,1.014,0.0375,0.948
32.5,0.0168,1.011,0.036,0.9495
32.6,0.0168,1.008,0.036,0.951
32.7,0.01675,1.0065,0.036,0.9525
32.801,0.01685,1.005,0.036,0.9525
32.901,0.0169,1.002,0.036,0.954
33.001,0.0168,0.999,0.036,0.9555
33.1,0.0168,0.9975,0.036,0.957
33.2,0.0168,0.9945,0.036,0.957
33.301,0.01685,0.993,0.036,0.9585
33.4,0.0169,0.99,0.036,0.96
33.5,0.0168,0.987,0.036,0.9615
33.6,0.0168,0.9855,0.0345,0.9615
33.701,0.01685,0.9825,0.0345,0.9615
33.801,0.01685,0.981,0.0345,0.963
33.9,0.0168,0.978,0.0345,0.966
34.001,0.01685,0.975,0.0345,0.966
34.101,0.01685,0.9735,0.0345,0.966
34.201,0.0168,0.9705,0.0345,0.969
34.3,0.01675,0.969,0.0345,0.9705
34.4,0.01675,0.966,0.0345,0.9705
34.501,0.01685,0.963,0.0345,0.9705
34.6,0.0168,0.9615,0.033,0.9735
34.7,0.0168,0.96,0.033,0.975
34.8,0.0168,0.957,0.033,0.975
34.9,0.0168,0.954,0.033,0.9765
35,0.01675,0.9525,0.033,0.978
35.1,0.01675,0.9495,0.033,0.9795
35.2,0.01675,0.948,0.033,0.9795
35.3,0.0168,0.945,0.033,0.981
35.4,0.01675,0.942,0.033,0.9825
35.501,0.0168,0.9405,0.033,0.984
35.6,0.01675,0.9375,0.033,0.984
35.7,0.0168,0.936,0.033,0.9855
35.801,0.0168,0.933,0.0315,0.9855
35.9,0.0168,0.93,0.0315,0.9885
36,0.0168,0.9285,0.0315,0.99
36.101,0.0168,0.9255,0.0315,0.9885
36.2,0.0168,0.924,0.0315,0.9915
36.3,0.0168,0.921,0.0315,0.99
36.401,0.0168,0.918,0.0315,0.9915
36.501,0.01675,0.9165,0.0315,0.9945
36.6,0.0168,0.9135,0.0315,0.9945
36.7,0.01675,0.912,0.0315,0.9975
36.8,0.0168,0.9105,0.03,0.9975
36.9,0.0168,0.9075,0.03,0.9975
37.001,0.0168,0.9045,0.03,0.999
37.101,0.0168,0.903,0.03,1.0005
37.2,0.0168,0.9,0.03,1.002
37.3,0.01685,0.8985,0.03,1.002
37.401,0.0168,0.8955,0.03,1.002
37.501,0.0168,0.894,0.03,1.005
37.6,0.0168,0.891,0.03,1.0065
37.7,0.01675,0.888,0.03,1.0065
37.801,0.01675,0.8865,0.03,1.008
37.9,0.0168,0.8835,0.03,1.0095
38,0.0168,0.882,0.0285,1.0095
38.101,0.0168,0.879,0.0285,1.011
38.201,0.0168,0.876,0.0285,1.011
38.301,0.0168,0.8745,0.0285,1.014
38.4,0.0168,0.8715,0.0285,1.014
38.5,0.0168,0.87,0.0285,1.017
38.6,0.0168,0.867,0.0285,1.017
38.7,0.0168,0.8655,0.0285,1.017
38.801,0.0168,0.8625,0.0285,1.0185
38.9,0.0168,0.861,0.0285,1.02
39,0.0168,0.858,0.0285,1.0215
39.1,0.0168,0.8565,0.0285,1.023
39.201,0.0168,0.8535,0.0285,1.023
39.3,0.0168,0.8505,0.0285,1.0245
39.4,0.0168,0.849,0.027,1.023
39.501,0.0168,0.846,0.027,1.026
39.601,0.0168,0.8445,0.027,1.0275
39.7,0.0168,0.8415,0.027,1.029
39.8,0.0168,0.84,0.027,1.0275
39.901,0.0168,0.837,0.027,1.0305
40.001,0.0168,0.8355,0.027,1.032
40.1,0.0168,0.8325,0.027,1.032
40.2,0.0168,0.831,0.027,1.0335
40.301,0.0168,0.828,0.027,1.0335
40.4,0.01675,0.825,0.027,1.0365
40.5,0.0168,0.8235,0.027,1.038
40.6,0.01675,0.8205,0.027,1.038
40.701,0.0168,0.819,0.0255,1.0395
40.8,0.0168,0.816,0.0255,1.041
40.9,0.0168,0.8145,0.0255,1.041
41,0.0168,0.813,0.0255,1.0425
41.101,0.0168,0.81,0.0255,1.0425
41.201,0.0168,0.8085,0.0255,1.0455
41.3,0.01675,0.8055,0.0255,1.047
41.4,0.0168,0.804,0.0255,1.047
41.5,0.0168,0.801,0.0255,1.0485
41.601,0.01675,0.7995,0.0255,1.0485
41.701,0.0168,0.7965,0.0255,1.05
41.8,0.0168,0.795,0.0255,1.0515
41.901,0.0168,0.792,0.024,1.053
42,0.0168,0.7905,0.024,1.053
42.101,0.0168,0.7875,0.0255,1.0545
42.201,0.0168,0.786,0.024,1.056
42.3,0.01675,0.783,0.024,1.056
42.4,0.0168,0.7815,0.024,1.0575
42.501,0.0168,0.7785,0.024,1.0575
42.601,0.0168,0.777,0.024,1.059
42.701,0.0168,0.774,0.024,1.0605
42.801,0.0168,0.7725,0.024,1.062
42.9,0.0168,0.7695,0.024,1.0635
43.001,0.01675,0.768,0.024,1.0635
43.1,0.0168,0.7665,0.024,1.065
43.2,0.0168,0.7635,0.024,1.0665
43.301,0.01675,0.762,0.024,1.0665
43.401,0.0168,0.759,0.024,1.068
43.5,0.01675,0.7575,0.0225,1.0695
43.601,0.0168,0.7545,0.0225,1.0695
43.7,0.01675,0.753,0.0225,1.071
43.8,0.01675,0.7515,0.0225,1.0725
43.901,0.0168,0.7485,0.0225,1.0725
44.001,0.01675,0.747,0.0225,1.074
44.1,0.0168,0.744,0.0225,1.0755
44.2,0.0168,0.7425,0.0225,1.0755
44.301,0.0168,0.741,0.0225,1.077
44.401,0.0168,0.738,0.0225,1.0785
44.5,0.0168,0.7365,0.0225,1.08
44.601,0.0168,0.7335,0.0225,1.0815
44.7,0.0168,0.732,0.0225,1.0815
44.8,0.0168,0.729,0.021,1.083
44.9,0.01675,0.7275,0.0225,1.0845
45,0.0168,0.726,0.021,1.086
45.1,0.0168,0.723,0.021,1.086
45.2,0.01665,0.7215,0.021,1.0875
45.3,0.01665,0.72,0.021,1.089
45.4,0.01675,0.717,0.021,1.0905
45.501,0.0168,0.7155,0.021,1.089
45.6,0.0168,0.714,0.021,1.092
45.701,0.0168,0.711,0.021,1.0905
45.8,0.0168,0.7095,0.021,1.0935
45.9,0.01675,0.708,0.021,1.095
46,0.01675,0.705,0.021,1.0965
46.101,0.0168,0.7035,0.021,1.0965
46.2,0.0167,0.702,0.021,1.098
46.3,0.0167,0.699,0.021,1.0995
46.4,0.0167,0.6975,0.021,1.101
46.501,0.0168,0.6945,0.021,1.101
46.601,0.01675,0.693,0.021,1.101
46.701,0.0168,0.6915,0.021,1.1025
46.8,0.01665,0.69,0.0195,1.104
46.9,0.0166,0.687,0.0195,1.1055
47.001,0.0168,0.6855,0.0195,1.1055
47.1,0.0166,0.6825,0.021,1.107
47.2,0.0166,0.681,0.0195,1.1085
47.301,0.0168,0.6795,0.0195,1.1085
47.401,0.0166,0.678,0.0195,1.11
47.501,0.01665,0.675,0.0195,1.1115
47.6,0.01665,0.6735,0.0195,1.1115
47.7,0.01665,0.672,0.0195,1.113
47.8,0.01665,0.6705,0.0195,1.1145
47.902,0.01675,0.6675,0.0195,1.1145
48,0.0166,0.666,0.0195,1.116
48.1,0.01665,0.6645,0.0195,1.1175
48.2,0.01665,0.663,0.0195,1.119
48.301,0.01675,0.66,0.0195,1.119
48.4,0.01665,0.6585,0.0195,1.1205
48.501,0.01675,0.657,0.0195,1.1205
48.601,0.0167,0.654,0.018,1.122
48.699,0.0168,0.6525,0.0195,1.1235
48.8,0.0167,0.651,0.018,1.125
48.901,0.01665,0.6495,0.018,1.125
49.001,0.0167,0.6465,0.018,1.1265
49.1,0.0167,0.645,0.018,1.128
49.201,0.0167,0.6435,0.018,1.1295
49.3,0.0167,0.642,0.018,1.1295
49.4,0.0168,0.6405,0.018,1.131
49.5,0.01675,0.6375,0.018,1.1325
49.6,0.01675,0.636,0.018,1.1325
49.701,0.0166,0.6345,0.018,1.134
49.801,0.0166,0.633,0.018,1.134
49.901,0.01665,0.6315,0.018,1.1355
50,0.01665,0.6285,0.018,1.137
50.1,0.01675,0.627,0.018,1.1385
50.201,0.01665,0.6255,0.018,1.1385
50.3,0.0168,0.624,0.018,1.14
50.4,0.01675,0.6225,0.018,1.1415
50.501,0.01665,0.621,0.018,1.1415
50.601,0.0167,0.6195,0.018,1.143
50.7,0.01675,0.618,0.0165,1.1445
50.801,0.0167,0.615,0.0165,1.1445
50.901,0.01665,0.6135,0.018,1.146
51,0.0168,0.612,0.0165,1.1475
51.1,0.01675,0.6105,0.0165,1.1475
51.201,0.0168,0.609,0.0165,1.149
51.301,0.0167,0.6075,0.0165,1.1505
51.4,0.0168,0.606,0.0165,1.1505
51.499,0.01685,0.6045,0.0165,1.152
51.6,0.0168,0.6015,0.0165,1.152
51.7,0.0168,0.6,0.0165,1.1535
51.8,0.0168,0.5985,0.0165,1.1535
51.9,0.0168,0.597,0.0165,1.155
52,0.01685,0.5955,0.0165,1.1565
52.101,0.01675,0.594,0.0165,1.158
52.201,0.0168,0.591,0.0165,1.158
52.3,0.0168,0.5895,0.0165,1.1595
52.4,0.0168,0.588,0.0165,1.1595
52.501,0.01675,0.5865,0.0165,1.1625
52.6,0.0168,0.585,0.0165,1.1625
52.7,0.01685,0.5835,0.0165,1.164
52.8,0.0168,0.582,0.0165,1.164
52.901,0.01675,0.5805,0.0165,1.1655
53,0.0168,0.579,0.015,1.167
53.101,0.01675,0.5775,0.0165,1.1685
53.201,0.01675,0.576,0.015,1.1685
53.301,0.01685,0.5745,0.015,1.1685
53.401,0.0168,0.573,0.015,1.17
53.5,0.01675,0.57,0.0165,1.1685
53.6,0.0168,0.5685,0.015,1.1715
53.701,0.0168,0.567,0.015,1.1745
53.801,0.0168,0.5655,0.015,1.1745
53.9,0.01685,0.564,0.015,1.176
54,0.01685,0.5625,0.015,1.176
54.099,0.0169,0.561,0.015,1.1775
54.2,0.01685,0.5595,0.015,1.179
54.301,0.0168,0.558,0.015,1.1805
54.401,0.01685,0.5565,0.015,1.1805
54.5,0.01685,0.555,0.015,1.182
54.6,0.01685,0.5535,0.015,1.182
54.7,0.01685,0.552,0.015,1.1835
54.8,0.01685,0.5505,0.015,1.185
54.9,0.0169,0.549,0.015,1.185
55.001,0.0168,0.5475,0.015,1.1865
55.1,0.01685,0.546,0.015,1.188
55.199,0.0169,0.5445,0.015,1.188
55.3,0.0169,0.543,0.015,1.1895
55.4,0.0169,0.5415,0.015,1.191
55.5,0.01685,0.54,0.0135,1.191
55.6,0.0169,0.5385,0.015,1.1925
55.701,0.0169,0.537,0.015,1.1925
55.8,0.0169,0.5355,0.0135,1.194
55.9,0.0169,0.534,0.0135,1.1955
56,0.0169,0.5325,0.0135,1.197
56.1,0.0169,0.531,0.0135,1.197
56.2,0.0169,0.5295,0.0135,1.1985
56.3,0.0169,0.528,0.0135,1.2
56.399,0.0169,0.5265,0.0135,1.2
56.5,0.0169,0.525,0.0135,1.2015
56.601,0.0168,0.5235,0.0135,1.203
56.701,0.01685,0.522,0.0135,1.203
56.8,0.0169,0.5205,0.0135,1.2045
56.901,0.01685,0.519,0.0135,1.206
57.001,0.01685,0.5175,0.0135,1.206
57.101,0.0169,0.516,0.0135,1.2075
57.2,0.0169,0.5145,0.0135,1.2075
57.301,0.0169,0.513,0.0135,1.209
57.4,0.0169,0.5115,0.0135,1.2105
57.5,0.01695,0.51,0.0135,1.2105
57.601,0.01685,0.5085,0.0135,1.212
57.7,0.01695,0.5085,0.0135,1.2135
57.799,0.0169,0.507,0.0135,1.2135
57.9,0.0169,0.5055,0.0135,1.215
58.001,0.0169,0.504,0.012,1.2165
58.1,0.0169,0.5025,0.0135,1.2165
58.2,0.01685,0.501,0.012,1.218
58.3,0.0169,0.4995,0.0135,1.2195
58.401,0.01685,0.498,0.0135,1.2195
58.5,0.0169,0.4965,0.012,1.221
58.6,0.0169,0.495,0.012,1.2225
58.701,0.01685,0.4935,0.012,1.2225
58.801,0.01685,0.492,0.012,1.224
58.901,0.01685,0.4905,0.012,1.2255
59,0.0169,0.489,0.012,1.2255
59.1,0.0169,0.4875,0.012,1.227
59.2,0.0169,0.486,0.012,1.2285
59.301,0.01685,0.4845,0.012,1.2285
59.401,0.0169,0.483,0.012,1.23
59.501,0.01695,0.483,0.012,1.2315
59.6,0.0169,0.4815,0.012,1.2315
59.701,0.0169,0.48,0.012,1.233
59.801,0.0169,0.4785,0.012,1.2345
59.901,0.01695,0.477,0.012,1.2345
60,0.0169,0.477,0.012,1.236
60.1,0.0169,0.4755,0.012,1.2375
60.2,0.0169,0.474,0.012,1.2375
60.301,0.01685,0.4725,0.012,1.239
60.401,0.01685,0.471,0.012,1.2405
60.501,0.0169,0.4695,0.012,1.2405
60.6,0.0169,0.468,0.012,1.242
60.7,0.0169,0.4665,0.012,1.2435
60.8,0.0169,0.4665,0.012,1.2435
60.901,0.01685,0.465,0.012,1.245
61,0.0168,0.4635,0.012,1.245
61.101,0.0169,0.462,0.012,1.2465
61.2,0.01695,0.4605,0.012,1.248
61.3,0.0169,0.4605,0.012,1.248
61.4,0.01695,0.459,0.012,1.2495
61.501,0.01685,0.4575,0.012,1.2495
61.601,0.01685,0.456,0.012,1.251
61.701,0.0169,0.4545,0.012,1.2525
61.8,0.0169,0.453,0.012,1.2525
61.9,0.0169,0.453,0.0105,1.254
62,0.0169,0.4515,0.0105,1.2555
62.101,0.01685,0.45,0.012,1.2555
