Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
1.81,-152.5,-0.00045,1.315,0.0215
1.82,-152.5,-0.00105,1.32,0.022
1.83,-152.5,-0.00045,1.33,0.022
1.84,-152.5,-0.00105,1.335,0.022
1.85,-152.5,-0.00045,1.34,0.022
1.86,-152.5,-0.0012,1.345,0.022
1.87,-152.5,-0.00045,1.355,0.0225
1.88,-152,-0.0012,1.355,0.0225
1.89,-152.5,-0.0006,1.37,0.0225
1.9,-152.5,-0.0012,1.375,0.0225
1.91,-152.5,-0.00045,1.38,0.0225
1.92,-152.5,-0.0012,1.39,0.023
1.93,-152.5,-0.00045,1.395,0.023
1.94,-152.5,-0.00105,1.4,0.023
1.95,-152.5,-0.00075,1.405,0.023
1.96,-152.5,-0.0012,1.415,0.0235
1.97,-152.5,-0.0006,1.425,0.0235
1.98,-152.5,-0.00105,1.425,0.0235
1.99,-152.5,-0.0006,1.44,0.024
2,-152.5,-0.0012,1.445,0.024
2.01,-152.5,-0.0006,1.455,0.024
2.02,-152.5,-0.0012,1.46,0.024
2.03,-152.5,-0.00045,1.465,0.0245
2.04,-152.5,-0.00135,1.48,0.0245
2.05,-152.5,-0.0006,1.485,0.0245
2.06,-152.5,-0.0012,1.495,0.0245
2.07,-152.5,-0.0006,1.5,0.025
2.08,-152.5,-0.00105,1.51,0.025
2.09,-152.5,-0.0006,1.515,0.025
2.1,-152.5,-0.00105,1.525,0.0255
2.11,-152.5,-0.00075,1.535,0.0255
2.12,-152.5,-0.0012,1.545,0.0255
2.13,-152.5,-0.0006,1.56,0.026
2.14,-152.5,-0.0012,1.565,0.026
2.15,-152.5,-0.0006,1.575,0.026
2.16,-152.5,-0.00135,1.58,0.026
2.17,-152.5,-0.00045,1.585,0.026
2.18,-152,-0.00135,1.595,0.0265
2.19,-152.5,-0.0006,1.595,0.0265
2.2,-152.5,-0.0012,1.6,0.0265
2.21,-152.5,-0.0006,1.615,0.0265
2.22,-152.5,-0.0012,1.62,0.027
2.23,-152.5,-0.00075,1.625,0.027
2.24,-152.5,-0.00135,1.64,0.027
2.25,-152.5,-0.00075,1.65,0.027
2.26,-152.5,-0.0012,1.665,0.0275
2.27,-152.5,-0.00075,1.675,0.0275
2.28,-152.5,-0.00135,1.675,0.0275
2.29,-152.5,-0.0006,1.69,0.028
2.3,-152.5,-0.00135,1.7,0.028
2.31,-152,-0.0006,1.71,0.0285
2.32,-152.5,-0.0012,1.72,0.0285
2.33,-152.5,-0.0006,1.73,0.029
2.34,-152.5,-0.0012,1.74,0.029
2.35,-152.5,-0.0006,1.755,0.029
2.36,-152.5,-0.00135,1.765,0.029
2.37,-152.5,-0.0006,1.77,0.029
2.38,-152,-0.00135,1.78,0.0295
2.39,-152.5,-0.00075,1.79,0.03
2.4,-152.5,-0.00135,1.795,0.03
2.41,-152.5,-0.0006,1.805,0.03
2.42,-152.5,-0.00135,1.815,0.03
2.43,-152.5,-0.0006,1.825,0.03
2.44,-152.5,-0.0012,1.84,0.0305
2.45,-152.5,-0.00075,1.85,0.0305
2.46,-152.5,-0.00135,1.86,0.031
2.47,-152.5,-0.00075,1.87,0.031
2.48,-152.5,-0.00135,1.875,0.031
2.49,-152.5,-0.0006,1.89,0.0315
2.5,-152.5,-0.0012,1.895,0.0315
2.51,-152.5,-0.0006,1.9,0.0315
2.52,-152,-0.0012,1.905,0.0315
2.53,-152.5,-0.0006,1.915,0.0315
2.54,-152.5,-0.0012,1.92,0.0315
2.55,-152.5,-0.00075,1.93,0.032
2.56,-152.5,-0.00135,1.935,0.032
2.57,-152.5,-0.00075,1.955,0.0325
2.58,-152,-0.00135,1.955,0.0325
2.59,-152.5,-0.0009,1.965,0.0325
2.6,-152.5,-0.0012,1.975,0.0325
2.61,-152.5,-0.00075,1.98,0.0325
2.62,-152.5,-0.00135,2,0.033
2.63,-152.5,-0.00075,2.005,0.033
2.64,-152.5,-0.00135,2,0.033
2.65,-152.5,-0.00075,2.005,0.033
2.66,-152.5,-0.00135,2,0.033
2.67,-152.5,-0.00075,2.005,0.033
2.68,-152.5,-0.00135,2,0.033
2.69,-152.5,-0.00075,2.005,0.033
2.7,-152.5,-0.0012,2.005,0.033
2.71,-152.5,-0.0009,2,0.033
2.72,-152,-0.0015,2.005,0.033
2.73,-152.5,-0.00075,2.005,0.033
2.74,-152.5,-0.00135,2.005,0.033
2.75,-152.5,-0.00075,2.005,0.033
2.76,-152.5,-0.0012,2,0.033
2.77,-152.5,-0.00075,2.005,0.033
2.78,-152.5,-0.00135,2.005,0.033
2.79,-152.5,-0.00075,2.005,0.033
2.8,-152,-0.0012,2.005,0.033
2.81,-152.5,-0.00075,2.005,0.033
2.82,-152,-0.00135,2.005,0.033
2.83,-152.5,-0.00075,2.005,0.033
2.84,-152.5,-0.00135,2.005,0.033
2.85,-152.5,-0.00075,2.005,0.033
2.86,-152.5,-0.00135,2.005,0.033
2.87,-152.5,-0.00075,2.005,0.033
2.88,-152.5,-0.0012,2.005,0.033
2.89,-152.5,-0.00075,2.005,0.033
2.9,-152.5,-0.0012,2,0.033
2.91,-152.5,-0.00075,2.005,0.033
2.92,-152.5,-0.0012,2.005,0.033
2.93,-152.5,-0.00075,2.005,0.033
2.94,-152.5,-0.00135,2,0.033
2.95,-152.5,-0.00075,2.005,0.033
2.96,-152.5,-0.00135,2.005,0.033
2.97,-152.5,-0.0009,2.005,0.033
2.98,-152.5,-0.00135,2.005,0.033
2.99,-152,-0.00075,2.005,0.033
3,-152.5,-0.0012,2.005,0.033
3.01,-152.5,-0.00075,2.005,0.033
3.02,-152.5,-0.00135,2.005,0.033
3.03,-152.5,-0.00075,2.005,0.033
3.04,-152.5,-0.00135,2.005,0.033
3.05,-152.5,-0.00075,2.005,0.033
3.06,-152.5,-0.0012,2.005,0.033
3.07,-152.5,-0.00075,2.005,0.033
3.08,-152.5,-0.00135,2.005,0.033
3.09,-152.5,-0.00075,2.005,0.033
3.1,-152.5,-0.00135,2.005,0.033
3.11,-152.5,-0.00075,2.005,0.033
3.12,-152.5,-0.00135,2.005,0.033
3.13,-152.5,-0.00075,2.005,0.033
3.14,-152.5,-0.00135,2.005,0.033
3.15,-152.5,-0.0006,2.005,0.033
3.16,-152.5,-0.00135,2,0.033
3.17,-152.5,-0.00075,2.005,0.033
3.18,-152.5,-0.0012,2.005,0.033
3.19,-152.5,-0.00075,2.005,0.033
