Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-6,0.00255,0.1395,0.002295
0.002,-6,0.00255,0.1395,0.00234
0.004,-6,0.00255,0.141,0.002445
0.006,-6,0.00255,0.1395,0.002355
0.008,-6,0.0027,0.1395,0.002175
0.01,-6,0.00255,0.1395,0.002295
0.012,-6,0.00255,0.1395,0.00231
0.014,-6,0.00255,0.141,0.0024
0.016,-6,0.00255,0.1395,0.002325
0.018,-6,0.00255,0.1395,0.002175
0.02,-6,0.0027,0.1395,0.00231
0.022,-6.5,0.00255,0.1395,0.002325
0.024,-6,0.00255,0.1395,0.002415
0.026,-6,0.00255,0.1395,0.002355
0.028,-6,0.00255,0.1395,0.002145
0.03,-6,0.0024,0.1395,0.00234
0.032,-6,0.00255,0.1395,0.002325
0.034,-6,0.0024,0.1395,0.002385
0.036,-6,0.0024,0.1395,0.00234
0.038,-6,0.00255,0.1395,0.002175
0.04,-6,0.00255,0.1395,0.00231
0.042,-6,0.00255,0.1395,0.00231
0.044,-6,0.00255,0.1395,0.002415
0.046,-6,0.00255,0.1395,0.002355
0.048,-6,0.00255,0.1395,0.00216
0.05,-6,0.0024,0.1395,0.00234
0.052,-6,0.00255,0.1395,0.00234
0.054,-6,0.00255,0.1395,0.00243
0.056,-6,0.00255,0.1395,0.00234
0.058,-6,0.00255,0.1395,0.002145
0.06,-6,0.0024,0.1395,0.002295
0.062,-6,0.0027,0.1395,0.002295
0.064,-6,0.00255,0.1395,0.002415
0.066,-6,0.00255,0.1395,0.002355
0.068,-6,0.00255,0.1395,0.002175
0.07,-6,0.0024,0.141,0.00231
0.072,-6,0.00255,0.1395,0.00228
0.074,-6,0.00255,0.1395,0.00243
0.076,-6,0.0024,0.1395,0.00234
0.078,-6.5,0.00255,0.1395,0.00216
0.08,-6,0.00255,0.1395,0.00231
0.082,-6,0.00255,0.1395,0.002325
0.084,-6,0.00255,0.1395,0.002445
0.086,-6,0.0027,0.1395,0.002355
0.088,-6,0.00255,0.1395,0.002175
0.09,-6,0.00255,0.1395,0.002325
0.092,-6,0.00255,0.1395,0.002295
0.094,-6,0.00255,0.1395,0.002415
0.096,-6,0.00255,0.1395,0.002325
0.098,-6,0.0024,0.1395,0.002175
0.1,-6,0.00255,0.141,0.002295
0.102,-6,0.0024,0.141,0.00234
0.104,-6,0.00255,0.1395,0.00246
0.106,-6,0.00255,0.1395,0.00234
0.108,-6,0.00255,0.1395,0.00216
0.11,-6,0.0024,0.1395,0.00231
0.112,-6,0.00255,0.1395,0.002295
0.114,-6,0.00255,0.1395,0.00243
0.116,-6,0.00255,0.141,0.00234
0.118,-6.5,0.00255,0.1395,0.00216
0.12,-6,0.0024,0.1395,0.00231
0.122,-6,0.00255,0.1395,0.002325
0.124,-6,0.00255,0.1395,0.002445
0.126,-6,0.00255,0.1395,0.002325
0.128,-6,0.00255,0.1395,0.002145
0.13,-6,0.0024,0.1395,0.002325
0.132,-6,0.00255,0.1395,0.002325
0.134,-6,0.00255,0.1395,0.00246
