Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-231,-0.0018,0.14,0.0025
0.01,-231,-0.00195,0.14,0.002
0.02,-231.5,-0.00195,0.14,0.0025
0.03,-231,-0.0021,0.14,0.0025
0.04,-231,-0.0018,0.14,0.0025
0.05,-231,-0.00195,0.14,0.0025
0.06,-231,-0.0018,0.14,0.0025
0.07,-231.5,-0.0021,0.14,0.0025
0.08,-231,-0.0018,0.14,0.0025
0.09,-231,-0.00195,0.14,0.0025
0.1,-231,-0.00195,0.14,0.002
0.11,-231.5,-0.0021,0.14,0.0025
0.12,-231,-0.0018,0.14,0.002
0.13,-231.5,-0.0021,0.14,0.0025
0.14,-231,-0.00195,0.14,0.002
0.15,-231,-0.0021,0.14,0.0025
0.16,-231,-0.00195,0.145,0.002
0.17,-231,-0.0021,0.14,0.0025
0.18,-231.5,-0.00195,0.14,0.002
0.19,-231,-0.00195,0.14,0.0025
0.2,-231,-0.00195,0.14,0.0025
0.21,-231,-0.00195,0.14,0.002
0.22,-231,-0.0018,0.14,0.0025
0.23,-231,-0.0021,0.145,0.0025
0.24,-231,-0.0018,0.14,0.0025
0.25,-231,-0.0021,0.14,0.002
0.26,-231,-0.00195,0.145,0.002
0.27,-231,-0.0021,0.155,0.0025
0.28,-231.5,-0.00225,0.165,0.003
0.29,-231,-0.00255,0.18,0.003
0.3,-231,-0.0024,0.19,0.003
0.31,-231,-0.0027,0.205,0.003
0.32,-231,-0.00285,0.21,0.0035
0.33,-231,-0.00285,0.215,0.0035
0.34,-231.5,-0.003,0.23,0.0035
0.35,-231,-0.003,0.235,0.0035
0.36,-231,-0.00315,0.24,0.004
0.37,-231,-0.0033,0.25,0.004
0.38,-231.5,-0.0033,0.26,0.004
0.39,-231,-0.0036,0.27,0.0045
0.4,-231,-0.00345,0.275,0.0045
0.41,-231,-0.0036,0.285,0.0045
0.42,-231,-0.00375,0.3,0.005
0.43,-231.5,-0.0039,0.305,0.005
0.44,-231,-0.00405,0.32,0.005
0.45,-231,-0.0042,0.32,0.0055
0.46,-231,-0.0042,0.33,0.0055
0.47,-231,-0.0045,0.34,0.006
0.48,-231,-0.00435,0.35,0.006
0.49,-231,-0.0045,0.36,0.006
0.5,-231,-0.00465,0.375,0.006
0.51,-231,-0.0048,0.385,0.0065
0.52,-231,-0.00495,0.395,0.0065
0.53,-231,-0.0051,0.405,0.007
0.54,-231,-0.00495,0.42,0.007
0.55,-231,-0.0054,0.43,0.007
0.56,-231,-0.0054,0.445,0.007
0.57,-231.5,-0.00555,0.46,0.0075
0.58,-231,-0.00555,0.47,0.0075
0.59,-231,-0.006,0.485,0.008
0.6,-231,-0.006,0.495,0.008
0.61,-231,-0.00615,0.5,0.0085
0.62,-231.5,-0.0063,0.52,0.0085
