Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0,-6,0.00255,0.141,0.00237
0.002,-6,0.0024,0.141,0.00216
0.004,-6,0.00255,0.141,0.00228
0.006,-6,0.0027,0.1395,0.00231
0.008,-6,0.0024,0.1395,0.00246
0.01,-6,0.0024,0.141,0.002325
0.012,-6,0.00255,0.1395,0.00219
0.014,-6,0.00255,0.141,0.002325
0.016,-6,0.00255,0.141,0.00231
0.018,-6,0.00255,0.141,0.00243
0.02,-6,0.00255,0.141,0.002355
0.022,-6,0.00255,0.141,0.00219
0.024,-6,0.00255,0.141,0.002295
0.026,-6,0.00255,0.141,0.00231
0.028,-6,0.0024,0.141,0.002415
0.03,-6,0.00255,0.1395,0.00231
0.032,-6,0.0024,0.1395,0.00219
0.034,-6,0.00255,0.141,0.00231
0.036,-6,0.00255,0.1395,0.002325
0.038,-6,0.00255,0.141,0.00243
0.04,-6,0.0027,0.141,0.00234
0.042,-6,0.00255,0.141,0.00216
0.044,-6,0.00255,0.1395,0.00231
0.046,-6,0.00255,0.141,0.00231
0.048,-6,0.00255,0.1395,0.00243
0.05,-6,0.00255,0.1395,0.002415
0.052,-6,0.00255,0.141,0.002175
0.054,-6,0.00255,0.141,0.002295
0.056,-6,0.00255,0.141,0.00231
0.058,-6,0.00255,0.141,0.002415
0.06,-6,0.0024,0.141,0.002325
0.062,-6,0.00255,0.1395,0.002175
0.064,-6,0.00255,0.141,0.00231
0.066,-6,0.00255,0.141,0.002295
0.068,-6,0.00255,0.141,0.00243
0.07,-6,0.00255,0.141,0.002355
0.072,-6,0.00255,0.1395,0.002205
0.074,-6,0.00255,0.141,0.002325
0.076,-6,0.0024,0.1395,0.00234
0.078,-6,0.00255,0.141,0.00243
0.08,-6,0.00255,0.1395,0.00234
0.082,-6,0.00255,0.141,0.00219
0.084,-6,0.00255,0.141,0.002325
0.086,-6,0.00255,0.141,0.002325
0.088,-6,0.00255,0.1395,0.00243
0.09,-6,0.0024,0.1395,0.00237
0.092,-6,0.00255,0.1395,0.002205
0.094,-6,0.00255,0.1395,0.00231
0.096,-6,0.00255,0.1395,0.00234
0.098,-6,0.0027,0.141,0.002415
0.1,-6,0.00255,0.141,0.002325
0.102,-6,0.00255,0.141,0.002175
0.104,-6,0.00255,0.141,0.002325
0.106,-6,0.00255,0.141,0.002355
0.108,-6,0.00255,0.141,0.002415
0.11,-6,0.0024,0.1395,0.00234
0.112,-6,0.00255,0.141,0.002175
0.114,-6,0.00255,0.141,0.00231
0.116,-6,0.00255,0.1395,0.00231
0.118,-6,0.00255,0.141,0.002415
0.12,-6,0.00255,0.141,0.00237
0.122,-6,0.00255,0.1395,0.00219
0.124,-6,0.00255,0.141,0.002295
0.126,-6,0.00255,0.141,0.00231
0.128,-6,0.00255,0.141,0.0024
0.13,-6,0.0024,0.1395,0.00234
0.132,-6,0.00255,0.1395,0.00219
0.134,-6,0.0024,0.141,0.002355
0.136,-6,0.00255,0.141,0.00231
0.138,-6,0.00255,0.141,0.00243
0.14,-6,0.00255,0.141,0.002355
0.142,-6,0.00255,0.1395,0.002205
0.144,-6,0.00255,0.141,0.00231
0.146,-6,0.00255,0.141,0.00234
0.148,-6,0.00255,0.141,0.00246
0.15,-6,0.0024,0.1395,0.00237
0.152,-6,0.00255,0.141,0.002175
0.154,-6,0.00255,0.141,0.00231
0.156,-6,0.00255,0.141,0.002295
0.158,-6,0.00255,0.141,0.002415
0.16,-6,0.00255,0.141,0.00234
0.162,-6,0.0027,0.141,0.00219
0.164,-6,0.00255,0.141,0.002325
0.166,-6,0.00255,0.1395,0.00231
0.168,-6,0.00255,0.141,0.002415
0.17,-6,0.00255,0.141,0.002355
0.172,-6,0.0024,0.141,0.002205
0.174,-6,0.00255,0.1395,0.00228
0.176,-6,0.0024,0.141,0.00231
0.178,-6,0.00255,0.141,0.00243
0.18,-6,0.00255,0.141,0.00237
0.182,-6,0.00255,0.144,0.002265
0.184,-6,0.00255,0.144,0.00237
0.186,-6,0.0027,0.144,0.002385
0.188,-6,0.00255,0.1455,0.00249
0.19,-6,0.0027,0.147,0.00246
0.192,-6,0.00255,0.147,0.002295
0.194,-6,0.0027,0.1485,0.00249
0.196,-6,0.00285,0.1545,0.00255
0.198,-6,0.00285,0.1575,0.0027
0.2,-6,0.00285,0.1575,0.002625
0.202,-6,0.003,0.1605,0.002535
0.204,-6,0.003,0.1635,0.0027
0.206,-6,0.003,0.1665,0.002745
0.208,-6,0.003,0.168,0.002895
0.21,-6,0.003,0.168,0.00282
0.212,-6,0.003,0.1695,0.002655
0.214,-6,0.00315,0.1725,0.00285
0.216,-6,0.0033,0.1725,0.00285
0.218,-6,0.0033,0.174,0.003
0.22,-6,0.00315,0.177,0.002955
0.222,-6,0.0033,0.177,0.00279
0.224,-6,0.0033,0.1785,0.002955
0.226,-6,0.0033,0.18,0.002955
0.228,-6,0.0033,0.183,0.00312
0.23,-6,0.00345,0.186,0.00309
0.232,-6,0.0036,0.1875,0.002955
0.234,-6,0.0036,0.192,0.003165
0.236,-6,0.00375,0.192,0.00318
0.238,-6,0.00375,0.1935,0.0033
0.24,-6,0.00375,0.195,0.00327
0.242,-6,0.00375,0.198,0.00318
0.244,-6,0.00375,0.1995,0.00333
0.246,-6,0.00375,0.1995,0.003345
0.248,-6,0.00375,0.1995,0.003405
0.25,-6,0.0039,0.201,0.003375
0.252,-6,0.0039,0.201,0.00324
0.254,-6,0.0039,0.204,0.00336
0.256,-6,0.0039,0.204,0.003405
0.258,-6,0.0039,0.2055,0.00351
0.26,-6,0.0039,0.2055,0.00348
0.262,-6,0.0039,0.2055,0.003255
0.264,-6,0.00405,0.2055,0.00345
0.266,-6,0.00405,0.207,0.003435
0.268,-6,0.00405,0.2085,0.003585
0.27,-6,0.00405,0.213,0.00354
