Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0.26,-6,0.0111,0.5505,0.00915
0.262,-6,0.01125,0.555,0.009345
0.264,-6,0.01125,0.5565,0.009225
0.266,-6,0.01125,0.558,0.009315
0.268,-6,0.01125,0.558,0.009315
0.27,-6,0.0114,0.561,0.009345
0.272,-6,0.0114,0.5625,0.00945
0.274,-6,0.0114,0.564,0.009375
0.276,-6,0.01155,0.57,0.00948
0.278,-6,0.01155,0.573,0.00948
0.28,-6,0.0117,0.576,0.009615
0.282,-6,0.0117,0.5775,0.009735
0.284,-6,0.0117,0.5775,0.009615
0.286,-6,0.01185,0.5805,0.00966
0.288,-6,0.01185,0.582,0.00969
0.29,-6,0.01185,0.5865,0.00975
0.292,-6,0.012,0.5895,0.00993
0.294,-6,0.01185,0.591,0.00987
0.296,-6,0.012,0.5955,0.00993
0.298,-6,0.012,0.597,0.009915
0.3,-6,0.01215,0.5985,0.00996
0.302,-6,0.0123,0.6,0.01011
0.304,-6,0.012,0.6015,0.01002
0.306,-6,0.01215,0.606,0.01011
0.308,-6,0.01245,0.606,0.010095
0.31,-6,0.0123,0.6075,0.010155
0.312,-6,0.01245,0.615,0.010365
0.314,-6,0.01245,0.618,0.01023
0.316,-6,0.01245,0.6195,0.010335
0.318,-6,0.0126,0.6225,0.01035
0.32,-6,0.0126,0.6225,0.010365
0.322,-6,0.0126,0.6255,0.010515
0.324,-6,0.0126,0.6255,0.010425
0.326,-6,0.01275,0.6285,0.0105
0.328,-6,0.01275,0.63,0.01053
0.33,-6,0.01275,0.63,0.010515
0.332,-6,0.0129,0.6345,0.01068
0.334,-6,0.0129,0.6375,0.010605
0.336,-6,0.0129,0.639,0.010635
0.338,-6,0.01305,0.639,0.010665
0.34,-6,0.01305,0.6405,0.01071
0.342,-6,0.01305,0.6435,0.01083
0.344,-6,0.01305,0.6465,0.010785
0.346,-6,0.01305,0.648,0.0108
0.348,-6,0.01305,0.648,0.0108
0.35,-6,0.0132,0.6495,0.01083
0.352,-6,0.0132,0.651,0.010935
0.354,-6,0.0132,0.6555,0.010965
0.356,-6,0.01335,0.657,0.010965
0.358,-6,0.0135,0.6585,0.010995
0.36,-6,0.0135,0.6615,0.011025
0.362,-6,0.0135,0.6645,0.011205
0.364,-6,0.0135,0.666,0.01113
0.366,-6,0.0135,0.669,0.011115
0.368,-6,0.01365,0.672,0.01119
0.37,-6,0.01365,0.672,0.011235
0.372,-6,0.01365,0.6735,0.011325
0.374,-6,0.01365,0.6735,0.01122
0.376,-6,0.0135,0.6735,0.011265
0.378,-6,0.0138,0.675,0.01125
0.38,-6,0.0138,0.6765,0.01131
0.382,-6,0.0138,0.6795,0.011415
0.384,-5.5,0.01395,0.6795,0.011325
0.386,-6,0.01395,0.6855,0.01143
0.388,-6,0.01395,0.687,0.01149
0.39,-6,0.01395,0.687,0.011445
0.392,-6,0.01395,0.6885,0.01158
0.394,-6,0.01395,0.6885,0.01146
0.396,-6,0.0141,0.6915,0.011565
0.398,-6,0.01425,0.6945,0.011625
0.4,-6,0.0141,0.6975,0.01164
0.402,-6,0.01425,0.702,0.011805
0.404,-6,0.01425,0.7035,0.01176
0.406,-6,0.01425,0.705,0.011745
0.408,-6,0.0144,0.7065,0.01182
0.41,-6,0.01425,0.708,0.01182
0.412,-6,0.0144,0.7095,0.011925
0.414,-6,0.01455,0.7125,0.011895
0.416,-6,0.01455,0.717,0.011925
0.418,-6,0.01455,0.72,0.01203
0.42,-6,0.0147,0.7215,0.012075
0.422,-6,0.0147,0.723,0.01215
0.424,-6,0.01485,0.7245,0.01206
0.426,-6,0.01485,0.7275,0.01215
0.428,-6,0.015,0.7335,0.012285
0.43,-6,0.015,0.7365,0.012285
0.432,-6,0.015,0.7395,0.012465
0.434,-6,0.01515,0.741,0.012345
0.436,-6,0.01515,0.7425,0.012405
0.438,-6,0.0153,0.744,0.012465
0.44,-6,0.01515,0.747,0.01245
0.442,-6,0.01515,0.7485,0.012585
0.444,-6,0.0153,0.753,0.012495
0.446,-6,0.01545,0.756,0.0126
0.448,-6,0.01545,0.7575,0.01263
0.45,-6,0.01545,0.7635,0.012735
0.452,-6,0.0156,0.765,0.01287
0.454,-6,0.0156,0.7665,0.01275
0.456,-6,0.01575,0.7695,0.01278
0.458,-6,0.01575,0.7695,0.012825
0.46,-6,0.0156,0.771,0.012885
0.462,-6,0.01575,0.774,0.01302
0.464,-6,0.0159,0.777,0.01299
0.466,-6,0.0159,0.7815,0.013035
0.468,-6,0.0159,0.783,0.013065
0.47,-6,0.0159,0.786,0.013125
0.472,-6,0.0159,0.786,0.01314
0.474,-6,0.01605,0.789,0.013155
0.476,-6,0.01605,0.792,0.01323
0.478,-6.5,0.0162,0.7935,0.013245
0.48,-6,0.0162,0.7935,0.013275
0.482,-6,0.0162,0.795,0.01335
0.484,-6,0.0162,0.7965,0.01332
0.486,-6,0.01635,0.7995,0.013275
0.488,-6,0.01635,0.801,0.01338
0.49,-6,0.01635,0.804,0.013425
0.492,-6,0.0165,0.807,0.013545
0.494,-6,0.0165,0.8085,0.01347
0.496,-6,0.0165,0.813,0.013575
0.498,-6,0.01665,0.8145,0.013545
0.5,-6,0.01665,0.816,0.01359
0.502,-6,0.0168,0.8175,0.01374
0.504,-6,0.0168,0.819,0.013665
0.506,-6,0.01665,0.819,0.013665
0.508,-6,0.0168,0.8205,0.013725
0.51,-6,0.0168,0.825,0.013725
0.512,-6,0.0168,0.8265,0.01392
0.514,-6,0.01695,0.8295,0.0138
0.516,-6,0.01695,0.831,0.013935
0.518,-6,0.0171,0.8355,0.013935
0.52,-6,0.0171,0.8355,0.01398
0.522,-6,0.0174,0.846,0.014205
0.524,-6,0.0174,0.846,0.01407
0.526,-6,0.01725,0.8475,0.013965
0.528,-6,0.0174,0.8505,0.014205
0.53,-6,0.0174,0.8505,0.01425
0.532,-6,0.01755,0.8535,0.01437
0.534,-6,0.0174,0.8535,0.01425
0.536,-6,0.0174,0.8565,0.014325
0.538,-6,0.0177,0.861,0.014415
0.54,-6,0.0177,0.8655,0.014445
0.542,-6,0.0177,0.867,0.014535
0.544,-6,0.0177,0.8685,0.01446
0.546,-6,0.0177,0.8715,0.014505
0.548,-6,0.01785,0.8715,0.014595
0.55,-6,0.01785,0.873,0.014595
0.552,-6,0.018,0.876,0.014685
0.554,-6,0.018,0.8805,0.014685
0.556,-6,0.01815,0.8835,0.014715
0.558,-6,0.01815,0.885,0.01479
0.56,-6,0.01815,0.8865,0.014805
0.562,-6,0.01815,0.8865,0.014895
0.564,-6,0.01815,0.888,0.01485
0.566,-6,0.0183,0.894,0.01494
0.568,-6,0.0183,0.8955,0.015015
0.57,-6,0.0183,0.8985,0.015
0.572,-6,0.0183,0.8985,0.01509
0.574,-6,0.01845,0.9,0.015015
0.576,-6,0.01845,0.9015,0.015045
0.578,-6,0.01845,0.903,0.01512
0.58,-6,0.01845,0.9045,0.01509
0.582,-6,0.0186,0.909,0.015255
0.584,-6,0.01875,0.9105,0.01515
0.586,-6,0.01875,0.9165,0.0153
0.588,-6,0.0186,0.918,0.01536
0.59,-6,0.0189,0.918,0.01533
0.592,-6,0.01875,0.9195,0.015435
0.594,-6,0.0189,0.921,0.01536
0.596,-6,0.0189,0.9225,0.01542
0.598,-6,0.01905,0.924,0.015435
0.6,-6,0.01905,0.9255,0.015525
0.602,-6,0.0189,0.9285,0.01557
0.604,-6,0.01905,0.93,0.01551
0.606,-6,0.01905,0.9315,0.01554
0.608,-6,0.01905,0.9345,0.0156
0.61,-6,0.01905,0.9345,0.015555
0.612,-6,0.0192,0.936,0.015735
0.614,-6,0.0192,0.936,0.01563
0.616,-6,0.0192,0.9375,0.01566
0.618,-6,0.0192,0.939,0.015705
0.62,-6,0.01935,0.942,0.015705
0.622,-6,0.01935,0.945,0.01584
0.624,-6,0.01935,0.9465,0.01581
0.626,-6,0.01935,0.948,0.015855
0.628,-6,0.0195,0.948,0.015825
0.63,-6,0.01935,0.9495,0.015885
0.632,-6,0.0195,0.951,0.01602
0.634,-6,0.0195,0.9525,0.01593
0.636,-6,0.0195,0.9525,0.015915
0.638,-6,0.0195,0.9555,0.01599
0.64,-6,0.01965,0.957,0.016005
0.642,-6,0.01965,0.96,0.016065
0.644,-6,0.0198,0.9615,0.01608
0.646,-6,0.0198,0.966,0.016125
0.648,-6,0.0198,0.969,0.01623
0.65,-6,0.0198,0.9705,0.016185
0.652,-6,0.01995,0.9705,0.016275
0.654,-6,0.01995,0.972,0.016215
0.656,-6,0.01995,0.972,0.016215
0.658,-6,0.01995,0.975,0.016305
0.66,-6,0.01995,0.978,0.016305
0.662,-6,0.0201,0.978,0.01641
0.664,-6,0.0201,0.9795,0.01635
0.666,-6,0.0201,0.9825,0.016395
0.668,-6,0.02025,0.984,0.016455
0.67,-6,0.0201,0.987,0.016485
0.672,-6,0.0201,0.9885,0.01659
0.674,-6,0.0204,0.99,0.016485
0.676,-6,0.0204,0.9915,0.0165
0.678,-6,0.0204,0.9945,0.016605
0.68,-6,0.0204,0.999,0.016725
0.682,-6,0.02055,1.002,0.01683
0.684,-6,0.02055,1.002,0.016725
0.686,-6,0.02055,1.0035,0.01677
0.688,-6,0.0204,1.0035,0.016785
0.69,-6,0.02055,1.005,0.01677
0.692,-6,0.0207,1.0065,0.016965
0.694,-6,0.0207,1.0095,0.0168
0.696,-6,0.0207,1.011,0.01692
0.698,-6,0.0207,1.011,0.01689
0.7,-6,0.02085,1.0125,0.016905
0.702,-6,0.02085,1.0125,0.017025
0.704,-6,0.0207,1.014,0.01692
0.706,-6,0.0207,1.0155,0.016965
0.708,-6,0.02085,1.0155,0.016935
0.71,-6,0.02085,1.017,0.016995
0.712,-6,0.02085,1.017,0.0171
0.714,-6,0.021,1.023,0.017085
0.716,-6,0.021,1.0245,0.017115
0.718,-6,0.021,1.0275,0.017145
0.72,-6,0.02115,1.0275,0.017205
0.722,-6,0.02115,1.029,0.01722
0.724,-6,0.02115,1.0305,0.017205
0.726,-6,0.0213,1.032,0.017235
0.728,-6,0.02115,1.032,0.01719
0.73,-6,0.02115,1.0335,0.017265
0.732,-6,0.0213,1.035,0.017355
0.734,-6,0.02115,1.0365,0.017295
0.736,-6,0.0213,1.041,0.01743
0.738,-6,0.02145,1.0425,0.017445
0.74,-6,0.0213,1.0425,0.017385
0.742,-6,0.02145,1.044,0.017535
0.744,-6,0.02145,1.0455,0.01743
0.746,-6,0.02145,1.047,0.01749
0.748,-6,0.0216,1.0485,0.017535
0.75,-6,0.02145,1.05,0.017535
0.752,-6,0.0216,1.0515,0.01767
0.754,-6,0.0216,1.0545,0.017565
0.756,-6,0.02175,1.0575,0.017625
0.758,-6,0.02175,1.059,0.017685
0.76,-6,0.0219,1.0635,0.017715
0.762,-5.5,0.02175,1.065,0.01791
0.764,-6,0.02175,1.065,0.01776
0.766,-6,0.02205,1.0665,0.017775
0.768,-6,0.0219,1.0665,0.01785
0.77,-6,0.0219,1.0665,0.017865
0.772,-6,0.0219,1.068,0.017955
0.774,-6,0.0219,1.068,0.01779
0.776,-6,0.0219,1.0695,0.017895
0.778,-6,0.02205,1.0695,0.01788
0.78,-6,0.02205,1.074,0.017925
0.782,-6,0.0222,1.0785,0.018075
0.784,-6,0.0222,1.083,0.018075
0.786,-6,0.0222,1.083,0.01806
0.788,-6,0.0222,1.0845,0.01818
0.79,-6,0.02235,1.086,0.01815
0.792,-6,0.02235,1.086,0.01821
0.794,-6,0.0222,1.0875,0.018165
0.796,-6,0.02235,1.089,0.01815
0.798,-6,0.02235,1.0905,0.01821
0.8,-6,0.0225,1.0905,0.018225
0.802,-6,0.0225,1.092,0.018345
0.804,-6,0.0225,1.0965,0.018255
0.806,-6,0.0225,1.095,0.018315
0.808,-6,0.02265,1.0995,0.01836
0.81,-6,0.02265,1.0995,0.01836
0.812,-6,0.02265,1.1025,0.01851
0.814,-6,0.02265,1.104,0.01839
0.816,-6,0.02265,1.1025,0.01842
0.818,-6,0.0228,1.104,0.018405
0.82,-6,0.02265,1.1055,0.01851
0.822,-6,0.0228,1.107,0.018645
0.824,-6,0.0228,1.1085,0.018495
0.826,-6,0.0228,1.1085,0.01848
0.828,-6,0.0228,1.11,0.01851
0.83,-6,0.0228,1.11,0.018585
0.832,-6,0.0228,1.113,0.01872
0.834,-6,0.02295,1.113,0.01857
0.836,-6,0.02295,1.113,0.018555
0.838,-6,0.02295,1.1145,0.018615
0.84,-6,0.0231,1.1175,0.01872
0.842,-6,0.02295,1.1205,0.01878
0.844,-6,0.0231,1.122,0.01872
0.846,-6,0.0231,1.1235,0.01878
0.848,-6,0.02325,1.128,0.018855
0.85,-6,0.0231,1.1295,0.01884
0.852,-6,0.0231,1.1295,0.01899
0.854,-6,0.02325,1.131,0.01887
0.856,-6,0.02325,1.131,0.018915
0.858,-6,0.02325,1.1325,0.018915
0.86,-6,0.0234,1.1355,0.01899
0.862,-6,0.0234,1.137,0.01911
0.864,-6,0.0234,1.1385,0.019005
0.866,-6,0.0234,1.1385,0.01905
0.868,-6,0.0234,1.14,0.01902
0.87,-6,0.0234,1.1415,0.019065
0.872,-6,0.02355,1.14,0.019185
0.874,-6,0.02355,1.1415,0.019065
0.876,-6,0.0234,1.1415,0.019065
0.878,-6,0.0234,1.1415,0.019065
0.88,-6,0.0234,1.1445,0.019095
0.882,-6,0.02355,1.1445,0.019215
0.884,-6,0.02355,1.146,0.019155
0.886,-6,0.0237,1.1475,0.019185
0.888,-6,0.0237,1.149,0.019215
0.89,-6,0.02355,1.1505,0.019245
0.892,-6,0.02355,1.1505,0.019365
0.894,-6,0.0237,1.1505,0.019185
0.896,-6,0.0237,1.152,0.019275
0.898,-6,0.0237,1.152,0.01923
0.9,-6,0.0237,1.1535,0.01926
0.902,-6,0.0237,1.155,0.01941
0.904,-6,0.02385,1.158,0.019365
0.906,-6,0.02385,1.161,0.019365
0.908,-6,0.024,1.161,0.01941
0.91,-6,0.02385,1.1625,0.019425
0.912,-6,0.024,1.1655,0.019545
0.914,-6,0.024,1.1655,0.019455
0.916,-6,0.024,1.1655,0.019485
0.918,-6,0.024,1.167,0.019515
0.92,-6,0.024,1.167,0.01953
0.922,-6,0.02415,1.167,0.019575
0.924,-6,0.024,1.1685,0.01947
0.926,-6,0.02415,1.173,0.019605
0.928,-6,0.02415,1.173,0.019575
0.93,-6,0.02415,1.179,0.019725
0.932,-6,0.0243,1.1805,0.01977
0.934,-6,0.0243,1.1805,0.019665
0.936,-6,0.0243,1.1805,0.019095
0.938,-6,0.0243,1.182,0.019755
0.94,-6,0.0243,1.182,0.0198
0.942,-6,0.0243,1.182,0.019845
0.944,-6,0.0243,1.1835,0.019695
0.946,-6,0.0243,1.1835,0.019755
0.948,-6,0.0243,1.1835,0.019755
0.95,-6,0.0243,1.1865,0.01983
0.952,-6,0.02445,1.188,0.01995
0.954,-6,0.02445,1.1895,0.0198
0.956,-6,0.02445,1.1895,0.01983
0.958,-6,0.02445,1.1895,0.01989
0.96,-6,0.02445,1.1895,0.01992
0.962,-6,0.02445,1.1925,0.02001
0.964,-6,0.0246,1.1925,0.019845
0.966,-6,0.0246,1.194,0.019905
0.968,-6,0.0246,1.197,0.019995
0.97,-6,0.0246,1.197,0.02004
0.972,-6,0.0246,1.1985,0.02007
0.974,-6,0.02475,1.2,0.020055
0.976,-6,0.0246,1.203,0.02007
0.978,-5.5,0.02475,1.203,0.020055
0.98,-6,0.02475,1.203,0.020085
0.982,-6,0.02475,1.203,0.02016
0.984,-6,0.02475,1.203,0.0201
0.986,-6,0.02475,1.2045,0.02016
0.988,-6,0.0249,1.2105,0.020205
0.99,-6,0.0249,1.212,0.02022
0.992,-6,0.0249,1.212,0.0204
0.994,-6,0.0249,1.215,0.02025
0.996,-6,0.02505,1.2165,0.020325
0.998,-6,0.02505,1.218,0.020385
1,-6,0.02505,1.218,0.02037
1.002,-6,0.02505,1.218,0.02043
1.004,-6,0.0252,1.221,0.02031
1.006,-6,0.02505,1.2225,0.0204
1.008,-6,0.02505,1.2225,0.020385
1.01,-6,0.02505,1.224,0.02046
1.012,-6,0.0252,1.2255,0.02058
1.014,-6,0.0252,1.2255,0.02043
1.016,-6,0.0252,1.2255,0.02055
1.018,-6,0.0252,1.227,0.020535
1.02,-6,0.0252,1.2285,0.020535
1.022,-6,0.0252,1.2285,0.020625
1.024,-6,0.02535,1.2315,0.02049
1.026,-6,0.0255,1.2345,0.020655
1.028,-6,0.02535,1.236,0.020625
1.03,-6,0.0255,1.236,0.02064
1.032,-6,0.02535,1.2375,0.02079
1.034,-6,0.0255,1.239,0.02064
1.036,-6,0.0255,1.2405,0.020745
1.038,-6,0.02565,1.2435,0.02073
1.04,-6,0.02565,1.245,0.02079
1.042,-6,0.02565,1.2465,0.020955
1.044,-6,0.0258,1.248,0.020775
1.046,-6,0.02565,1.248,0.02085
1.048,-6,0.0258,1.251,0.02088
1.05,-6,0.02565,1.251,0.02094
1.052,-6,0.0258,1.251,0.020985
1.054,-6,0.0258,1.254,0.02094
1.056,-6,0.0258,1.2555,0.020955
1.058,-6,0.0258,1.2555,0.020985
1.06,-6,0.0258,1.257,0.02103
1.062,-6,0.02595,1.257,0.02106
1.064,-6,0.02595,1.257,0.021015
1.066,-6,0.02595,1.257,0.020985
1.068,-6,0.0258,1.257,0.02103
1.07,-6,0.02595,1.2585,0.02106
1.072,-6,0.02595,1.2585,0.02115
1.074,-6,0.0258,1.26,0.021
1.076,-6,0.02595,1.26,0.02097
1.078,-6,0.02595,1.26,0.021075
1.08,-6,0.0258,1.26,0.02103
1.082,-6,0.0261,1.2615,0.02118
1.084,-6,0.02595,1.263,0.02109
1.086,-6,0.0261,1.2675,0.021255
1.088,-6,0.0261,1.269,0.02118
1.09,-6,0.0261,1.2705,0.02124
1.092,-6,0.02625,1.272,0.02136
1.094,-6,0.02625,1.272,0.021195
1.096,-6,0.02625,1.275,0.021345
1.098,-6,0.0261,1.275,0.021345
1.1,-6,0.0264,1.2765,0.02133
1.102,-6,0.02625,1.278,0.02139
1.104,-6,0.02625,1.2765,0.021345
1.106,-6,0.0264,1.278,0.02136
1.108,-6,0.0264,1.2795,0.02136
1.11,-6,0.0264,1.2825,0.02145
1.112,-6,0.0264,1.284,0.02154
1.114,-6,0.0264,1.284,0.021435
1.116,-6,0.02655,1.2855,0.02145
1.118,-6,0.0264,1.2885,0.021525
1.12,-6,0.02655,1.2885,0.02154
1.122,-6,0.02655,1.2885,0.02163
1.124,-6,0.02655,1.2915,0.02154
1.126,-6,0.0267,1.2915,0.0216
1.128,-6,0.02655,1.293,0.021615
1.13,-6,0.0267,1.2945,0.021585
1.132,-6,0.0267,1.296,0.021735
1.134,-6,0.0267,1.2975,0.021645
1.136,-6,0.0267,1.299,0.02172
1.138,-6,0.02685,1.3005,0.021735
1.14,-6,0.02685,1.302,0.02178
1.142,-6,0.02685,1.3035,0.02187
1.144,-6,0.02685,1.3035,0.02178
1.146,-6,0.02685,1.3035,0.021765
1.148,-6,0.02685,1.3035,0.02181
1.15,-6,0.02685,1.305,0.02181
1.152,-6,0.027,1.3065,0.021915
1.154,-6,0.02685,1.308,0.02181
1.156,-6,0.027,1.311,0.021885
1.158,-6,0.027,1.3095,0.021915
1.16,-6,0.027,1.311,0.021885
1.162,-6,0.027,1.3125,0.022005
1.164,-6,0.027,1.314,0.02193
1.166,-6,0.027,1.314,0.021945
1.168,-6,0.02715,1.317,0.02202
1.17,-6,0.02715,1.3185,0.022035
1.172,-6,0.02715,1.32,0.02211
1.174,-6,0.02715,1.32,0.022035
1.176,-6,0.02715,1.3245,0.022125
1.178,-6,0.0273,1.326,0.02217
1.18,-6,0.0273,1.326,0.022155
1.182,-6,0.0273,1.3275,0.02226
1.184,-6,0.0273,1.3275,0.02214
1.186,-6,0.0273,1.3275,0.022185
1.188,-6,0.0273,1.329,0.0222
1.19,-6,0.0273,1.3305,0.02226
1.192,-6,0.02745,1.332,0.02235
1.194,-6,0.02745,1.3335,0.022185
1.196,-6,0.0276,1.3335,0.02229
1.198,-6,0.0276,1.3365,0.02235
1.2,-6,0.0276,1.338,0.022365
1.202,-6,0.02775,1.341,0.0225
1.204,-6,0.0276,1.341,0.02235
1.206,-6,0.02775,1.341,0.02238
1.208,-6,0.0276,1.3425,0.02244
1.21,-6,0.0276,1.3425,0.02241
1.212,-6,0.0276,1.3425,0.0225
1.214,-6,0.0276,1.3425,0.02244
1.216,-6,0.0276,1.3425,0.02244
1.218,-6,0.02775,1.3455,0.02244
1.22,-6,0.02775,1.3455,0.022455
1.222,-6,0.02775,1.3485,0.02178
1.224,-6,0.02775,1.35,0.022515
1.226,-6,0.0279,1.3545,0.022665
1.228,-6,0.0279,1.356,0.02268
1.23,-6,0.0279,1.3575,0.02271
1.232,-6,0.02805,1.3575,0.02277
1.234,-6,0.02805,1.3575,0.022635
1.236,-6,0.02805,1.359,0.022725
1.238,-6,0.0279,1.359,0.022695
1.24,-6,0.02805,1.3605,0.022725
1.242,-6,0.0282,1.3605,0.022815
1.244,-6,0.02805,1.362,0.022725
1.246,-6.5,0.02805,1.3635,0.022785
1.248,-6,0.0282,1.3635,0.0228
1.25,-6,0.02805,1.368,0.0228
1.252,-6,0.0282,1.368,0.02298
1.254,-6,0.0282,1.3695,0.0228
1.256,-6,0.02835,1.3725,0.02295
1.258,-6,0.02835,1.374,0.022965
1.26,-6,0.02835,1.377,0.0234
1.262,-6,0.02835,1.377,0.0231
1.264,-6,0.02835,1.377,0.022935
1.266,-6,0.0285,1.377,0.02301
1.268,-6,0.02835,1.3785,0.02307
1.27,-6,0.02835,1.3785,0.023025
1.272,-6,0.0285,1.38,0.023145
1.274,-6,0.0285,1.3815,0.023025
1.276,-6,0.0285,1.3815,0.02304
1.278,-6.5,0.0285,1.3815,0.023145
1.28,-6,0.0285,1.386,0.023205
1.282,-6,0.02865,1.3875,0.023265
1.284,-6,0.02865,1.389,0.02316
1.286,-6,0.02865,1.389,0.023175
1.288,-6,0.02865,1.3905,0.023265
1.29,-6,0.02865,1.3905,0.02322
1.292,-6,0.0288,1.3905,0.02334
