Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
1.6,-105.5,0.0117,1.855,0.0305
1.61,-105.5,0.0114,1.87,0.031
1.62,-105.5,0.01185,1.88,0.031
1.63,-105.5,0.01155,1.885,0.031
1.64,-106,0.012,1.9,0.0315
1.65,-105.5,0.0117,1.905,0.0315
1.66,-106,0.01215,1.915,0.0315
1.67,-105.5,0.0117,1.925,0.0315
1.68,-106,0.01215,1.935,0.032
1.69,-105.5,0.012,1.945,0.0325
1.7,-106,0.01245,1.96,0.0325
1.71,-105.5,0.01215,1.975,0.0325
1.72,-106,0.0126,1.985,0.033
1.73,-105.5,0.0123,2,0.033
1.74,-105.5,0.01275,2.01,0.033
1.75,-105.5,0.0123,2.01,0.033
1.76,-105.5,0.01275,2.01,0.033
1.77,-106,0.0123,2.01,0.033
1.78,-105.5,0.01275,2.01,0.033
1.79,-106,0.0123,2.01,0.033
1.8,-106,0.01275,2.01,0.033
1.81,-105.5,0.01245,2.01,0.033
1.82,-106,0.01275,2.01,0.033
1.83,-105.5,0.0123,2.01,0.033
1.84,-105.5,0.01275,2.01,0.033
1.85,-105.5,0.01215,2.01,0.033
1.86,-106,0.01275,2.01,0.033
1.87,-105.5,0.0123,2.01,0.033
1.88,-106,0.01275,2.01,0.033
1.89,-105.5,0.0123,2.01,0.033
1.9,-106,0.0129,2.01,0.033
1.91,-105.5,0.0123,2.01,0.033
1.92,-105.5,0.01275,2.01,0.033
1.93,-105.5,0.01245,2.01,0.033
1.94,-105.5,0.0129,2.01,0.033
1.95,-105.5,0.0123,2.01,0.033
1.96,-105.5,0.01275,2.01,0.033
1.97,-105.5,0.01245,2.01,0.033
1.98,-106,0.01275,2.01,0.033
1.99,-106,0.0123,2.01,0.033
2,-106,0.01275,2.01,0.033
2.01,-105.5,0.0123,2.01,0.033
2.02,-105.5,0.01275,2.01,0.033
2.03,-105.5,0.0123,2.01,0.033
2.04,-106,0.01275,2.01,0.033
2.05,-106,0.0123,2.01,0.033
2.06,-106,0.01275,2.01,0.033
2.07,-105.5,0.0123,2.01,0.033
2.08,-106,0.01275,2.01,0.033
2.09,-105.5,0.0123,2.01,0.033
2.1,-105.5,0.01275,2.01,0.033
2.11,-105.5,0.0123,2.01,0.033
2.12,-105.5,0.0129,2.01,0.033
2.13,-105.5,0.0123,2.01,0.033
2.14,-106,0.01275,2.01,0.033
2.15,-105.5,0.0123,2.01,0.033
2.16,-105.5,0.0129,2.01,0.033
2.17,-105.5,0.0123,2.01,0.033
2.18,-105.5,0.0129,2.01,0.033
2.19,-105.5,0.0123,2.01,0.033
2.2,-105.5,0.0129,2.01,0.033
2.21,-105.5,0.01245,2.01,0.033
2.22,-105.5,0.0129,2.01,0.033
2.23,-105.5,0.0123,2.01,0.033
2.24,-105.5,0.0129,2.01,0.033
2.25,-105.5,0.0123,2.01,0.033
2.26,-106,0.0129,2.01,0.033
2.27,-105.5,0.0123,2.01,0.033
2.28,-105.5,0.01275,2.01,0.033
2.29,-106,0.0123,2.01,0.033
2.3,-105.5,0.01275,2.01,0.033
2.31,-105.5,0.0123,2.01,0.033
2.32,-105.5,0.01275,2.01,0.033
2.33,-105.5,0.01245,2.01,0.033
2.34,-106,0.01275,2.01,0.033
2.35,-105.5,0.01215,2.01,0.033
2.36,-105.5,0.01275,2.01,0.033
2.37,-105.5,0.0123,2.01,0.033
2.38,-105.5,0.01275,2.01,0.033
2.39,-105.5,0.0123,2.01,0.033
2.4,-105.5,0.01275,2.01,0.033
2.41,-105.5,0.0123,2.01,0.033
2.42,-106,0.0129,2.01,0.033
2.43,-105.5,0.01245,2.01,0.033
2.44,-105.5,0.01275,2.01,0.033
2.45,-106,0.0123,2.01,0.033
2.46,-105.5,0.01275,2.01,0.033
2.47,-105.5,0.01245,2.01,0.033
2.48,-105.5,0.01275,2.01,0.033
2.49,-105.5,0.01215,2.01,0.033
2.5,-105.5,0.01275,2.01,0.033
2.51,-105.5,0.0123,2.01,0.033
2.52,-106,0.0129,2.01,0.033
2.53,-105.5,0.0123,2.01,0.033
2.54,-106,0.01275,2.01,0.033
2.55,-105.5,0.01215,2.01,0.033
2.56,-105.5,0.01275,2.01,0.033
2.57,-105.5,0.0123,2.01,0.033
2.58,-105.5,0.0129,2.01,0.033
2.59,-106,0.0123,2.01,0.033
2.6,,0.0129,,0.033
