Time t / s,Magn. flux density B_A1 / mT,Voltage U_B2 / V,Voltage U_B1 / V,Current I_A1 / A
0.55,-197,-0.00225,0.27,0.0045
0.56,-197,-0.0021,0.275,0.0045
0.57,-197,-0.0024,0.29,0.005
0.58,-197,-0.0024,0.3,0.005
0.59,-197,-0.0024,0.31,0.005
0.6,-197,-0.0024,0.32,0.0055
0.61,-197.5,-0.00255,0.33,0.0055
0.62,-197,-0.00255,0.34,0.0055
0.63,-197,-0.00285,0.355,0.006
0.64,-197,-0.00285,0.365,0.006
0.65,-197,-0.00285,0.38,0.006
0.66,-197.5,-0.003,0.395,0.0065
0.67,-197,-0.00315,0.405,0.0065
0.68,-197,-0.0033,0.42,0.007
0.69,-197,-0.0033,0.43,0.007
0.7,-197,-0.0033,0.44,0.007
0.71,-197,-0.00345,0.455,0.0075
0.72,-197.5,-0.00345,0.46,0.0075
0.73,-197,-0.00345,0.475,0.008
0.74,-197,-0.0036,0.485,0.008
0.75,-197,-0.00375,0.5,0.008
0.76,-197,-0.0039,0.515,0.0085
0.77,-197,-0.0039,0.525,0.0085
0.78,-197,-0.00405,0.54,0.0085
0.79,-197,-0.00405,0.545,0.009
0.8,-197,-0.00405,0.555,0.009
0.81,-197.5,-0.00435,0.565,0.0095
0.82,-197,-0.00435,0.58,0.0095
0.83,-197,-0.0045,0.595,0.01
0.84,-197,-0.0042,0.61,0.01
0.85,-197,-0.0045,0.625,0.01
0.86,-197,-0.0045,0.635,0.0105
0.87,-197,-0.00465,0.645,0.0105
0.88,-197,-0.0048,0.66,0.011
0.89,-197,-0.0048,0.67,0.011
0.9,-197,-0.0048,0.685,0.0115
0.91,-197,-0.0051,0.695,0.0115
0.92,-197,-0.0051,0.705,0.0115
0.93,-197,-0.0054,0.725,0.012
0.94,-197,-0.00525,0.745,0.012
0.95,-197,-0.0057,0.765,0.0125
0.96,-197,-0.00555,0.785,0.013
0.97,-197,-0.00585,0.805,0.013
0.98,-197,-0.00585,0.825,0.0135
0.99,-197,-0.0063,0.855,0.014
1,-197,-0.00615,0.875,0.0145
1.01,-197,-0.00645,0.895,0.015
1.02,-197,-0.00645,0.915,0.015
1.03,-197,-0.00675,0.94,0.0155
1.04,-197,-0.0066,0.955,0.016
1.05,-197,-0.00705,0.965,0.016
1.06,-197,-0.0069,0.98,0.016
1.07,-197,-0.0072,1,0.0165
1.08,-197,-0.00705,1.015,0.0165
1.09,-197,-0.00735,1.03,0.017
1.1,-197,-0.00735,1.045,0.017
1.11,-197,-0.0075,1.055,0.0175
1.12,-197.5,-0.0075,1.07,0.0175
1.13,-197,-0.0078,1.085,0.018
1.14,-197,-0.0075,1.09,0.018
1.15,-197,-0.0078,1.1,0.018
1.16,-197,-0.00765,1.105,0.018
1.17,-197,-0.00795,1.115,0.0185
1.18,-197,-0.0078,1.12,0.0185
1.19,-197,-0.00795,1.125,0.0185
1.2,-197,-0.00795,1.13,0.0185
1.21,-197,-0.00825,1.135,0.0185
1.22,-197,-0.00795,1.15,0.019
1.23,-197,-0.00825,1.155,0.019
1.24,-197.5,-0.0081,1.16,0.019
1.25,-197,-0.00825,1.17,0.019
1.26,-197,-0.00825,1.18,0.0195
1.27,-197,-0.00855,1.19,0.0195
1.28,-197,-0.0084,1.2,0.02
1.29,-197,-0.0087,1.205,0.02
1.3,-197,-0.00825,1.21,0.02
1.31,-197,-0.00885,1.22,0.02
1.32,-197,-0.0084,1.23,0.02
1.33,-197,-0.00885,1.235,0.0205
1.34,-197,-0.0087,1.245,0.0205
1.35,-197,-0.00885,1.255,0.0205
1.36,-197,-0.00885,1.27,0.0205
1.37,-197,-0.00915,1.275,0.021
1.38,-197,-0.00885,1.285,0.021
1.39,-197,-0.0093,1.3,0.021
1.4,-197,-0.00915,1.305,0.0215
1.41,-197,-0.00945,1.32,0.0215
1.42,-197,-0.0093,1.325,0.0215
1.43,-197,-0.00945,1.34,0.022
1.44,-197.5,-0.0093,1.35,0.022
1.45,-197,-0.0096,1.36,0.022
1.46,-197,-0.00945,1.37,0.0225
1.47,-197,-0.00975,1.38,0.0225
1.48,-197,-0.0096,1.395,0.023
1.49,-197,-0.0099,1.405,0.023
1.5,-197,-0.0096,1.415,0.023
1.51,-197,-0.0102,1.425,0.0235
1.52,-197,-0.00975,1.435,0.0235
1.53,-197,-0.0102,1.435,0.0235
1.54,-197,-0.01005,1.445,0.024
1.55,-197,-0.0102,1.45,0.024
1.56,-197,-0.01005,1.455,0.024
1.57,-197,-0.01035,1.465,0.024
1.58,-197.5,-0.0102,1.475,0.024
1.59,-197,-0.0105,1.485,0.0245
1.6,-197.5,-0.01035,1.49,0.0245
1.61,-197,-0.0105,1.495,0.0245
1.62,-197,-0.0102,1.51,0.025
1.63,-197,-0.01065,1.515,0.025
1.64,-197,-0.01035,1.52,0.025
1.65,-197,-0.0108,1.525,0.025
1.66,-197,-0.01065,1.535,0.0255
1.67,-197,-0.0108,1.54,0.025
1.68,-197,-0.01065,1.55,0.0255
1.69,-197,-0.01095,1.56,0.026
1.7,-197,-0.0108,1.565,0.0255
1.71,-197,-0.0111,1.575,0.026
1.72,-197,-0.01095,1.585,0.026
1.73,-197,-0.01125,1.595,0.0265
1.74,-197,-0.0111,1.6,0.0265
1.75,-197,-0.0114,1.61,0.0265
1.76,-197,-0.0111,1.62,0.0265
1.77,-197,-0.0114,1.63,0.027
1.78,-197,-0.01125,1.635,0.027
1.79,-197,-0.01155,1.645,0.027
1.8,-197.5,-0.0114,1.66,0.0275
1.81,-197,-0.01185,1.67,0.0275
1.82,-197,-0.0114,1.68,0.028
1.83,-197,-0.01185,1.69,0.028
1.84,-197,-0.01155,1.705,0.028
1.85,-197,-0.012,1.71,0.028
1.86,-197,-0.0117,1.72,0.0285
1.87,-197,-0.0123,1.73,0.0285
1.88,-197,-0.01185,1.74,0.0285
1.89,-197,-0.0123,1.755,0.029
1.9,-197,-0.012,1.765,0.029
1.91,-197,-0.01245,1.765,0.029
1.92,-197,-0.01215,1.775,0.0295
1.93,-197,-0.0126,1.785,0.0295
1.94,-197.5,-0.01215,1.795,0.0295
1.95,-197,-0.01275,1.805,0.03
1.96,-197,-0.0123,1.81,0.03
1.97,-197,-0.0129,1.815,0.03
1.98,-197,-0.01245,1.82,0.03
1.99,-197,-0.0129,1.825,0.03
2,-197,-0.01245,1.83,0.03
2.01,-197,-0.0129,1.83,0.03
2.02,-197,-0.0126,1.835,0.03
2.03,-197,-0.0129,1.84,0.03
2.04,-197,-0.01245,1.84,0.0305
2.05,-197,-0.01305,1.845,0.0305
2.06,-197.5,-0.0126,1.845,0.0305
2.07,-197,-0.01305,1.855,0.0305
2.08,-197,-0.01275,1.86,0.031
2.09,-197,-0.01305,1.865,0.0305
2.1,-197,-0.0126,1.87,0.031
2.11,-197,-0.0132,1.87,0.031
2.12,-197,-0.01275,1.88,0.031
2.13,-197,-0.0132,1.88,0.031
2.14,-197,-0.0129,1.885,0.031
2.15,-197,-0.01335,1.89,0.031
2.16,-197,-0.0129,1.9,0.031
2.17,-197,-0.01335,1.91,0.0315
2.18,-197,-0.01305,1.92,0.0315
2.19,-197,-0.0135,1.925,0.032
2.2,-197,-0.0132,1.935,0.0315
2.21,-197,-0.01365,1.945,0.032
2.22,-197.5,-0.01335,1.955,0.032
2.23,-197,-0.0138,1.96,0.032
2.24,-197,-0.0135,1.975,0.0325
2.25,-197,-0.01395,1.985,0.0325
2.26,-197,-0.01365,2.005,0.033
2.27,-197,-0.01395,2.005,0.033
2.28,-197.5,-0.0138,2.005,0.033
2.29,-197.5,-0.0141,2.005,0.033
2.3,-197.5,-0.01365,2.005,0.033
2.31,-197,-0.0141,2.005,0.033
2.32,-197,-0.01365,2.005,0.033
2.33,-197,-0.01395,2.005,0.033
2.34,-197,-0.0138,2.005,0.033
2.35,-197,-0.01395,2.005,0.033
2.36,-197.5,-0.01365,2.005,0.033
2.37,-197,-0.0141,2.005,0.033
2.38,-197,-0.01365,2.005,0.033
2.39,-197,-0.01395,2.005,0.033
2.4,-197,-0.0138,2.005,0.033
2.41,-197,-0.0141,2.005,0.033
2.42,-197,-0.0138,2.005,0.033
2.43,-197,-0.0141,2.005,0.033
2.44,-197.5,-0.01365,2.005,0.033
2.45,-197,-0.01395,2.005,0.033
2.46,-197,-0.0138,2.005,0.033
2.47,-197,-0.01395,2.005,0.033
2.48,-197,-0.0138,2.005,0.033
2.49,-197,-0.0141,2.005,0.033
2.5,-197,-0.0138,2.005,0.033
2.51,-197,-0.0141,2.005,0.033
2.52,-197,-0.0138,2.005,0.033
2.53,-197,-0.0141,2.005,0.033
2.54,-197,-0.01365,2.01,0.033
2.55,-197,-0.01395,2.005,0.033
2.56,-197,-0.01365,2.005,0.033
2.57,-197,-0.0141,2.005,0.033
2.58,-197,-0.01365,2.005,0.033
2.59,-197,-0.01395,2.005,0.033
2.6,-197,-0.01365,2.005,0.033
2.61,-197,-0.0141,2.01,0.033
2.62,-197,-0.0138,2.005,0.033
2.63,-197,-0.0141,2.005,0.033
2.64,-197,-0.01365,2.01,0.033
2.65,-197,-0.0141,2.01,0.033
2.66,-197.5,-0.01365,2.005,0.033
2.67,-197,-0.0141,2.005,0.033
2.68,-197,-0.01365,2.005,0.033
2.69,-197,-0.0141,2.005,0.033
2.7,-197,-0.01365,2.01,0.033
2.71,-197,-0.0141,2.005,0.033
2.72,-197,-0.0138,2.005,0.033
2.73,-197,-0.0141,2.005,0.033
2.74,-197,-0.01365,2.005,0.033
2.75,-197,-0.0141,2.005,0.033
2.76,-197,-0.01365,2.005,0.033
2.77,-197,-0.0141,2.005,0.033
2.78,-197.5,-0.0135,2.005,0.033
2.79,-197,-0.01395,2.005,0.033
2.8,-197,-0.01365,2.005,0.033
2.81,-197,-0.01395,2.01,0.033
2.82,-197.5,-0.01365,2.005,0.033
2.83,-197,-0.0141,2.01,0.033
2.84,-197,-0.01365,2.005,0.033
2.85,-197,-0.0141,2.005,0.033
2.86,-197,-0.01365,2.005,0.033
2.87,-197,-0.01395,2.01,0.033
2.88,-197,-0.01365,2.01,0.0325
2.89,-197,-0.0141,2.005,0.033
2.9,-197,-0.01365,2.01,0.033
2.91,-197,-0.01395,2.01,0.033
2.92,-197,-0.01365,2.005,0.033
2.93,-197,-0.0141,2.005,0.033
2.94,-197.5,-0.0135,2.01,0.033
2.95,-197,-0.01395,2.005,0.033
2.96,-197.5,-0.0138,2.01,0.033
2.97,-197,-0.01395,2.005,0.033
2.98,-197,-0.01365,2.01,0.033
2.99,-197,-0.0141,2.005,0.033
3,-197.5,-0.01365,2.005,0.033
3.01,-197.5,-0.0141,2.005,0.033
3.02,-197.5,-0.01365,2.005,0.033
3.03,-197,-0.01395,2.005,0.033
3.04,-197.5,-0.0138,2.005,0.033
3.05,-197,-0.01395,2.005,0.033
3.06,-197,-0.01365,2.005,0.033
3.07,-197,-0.0141,2.01,0.033
3.08,-197,-0.01365,2.005,0.033
3.09,-197,-0.0141,2.005,0.033
3.1,-197,-0.01365,2.01,0.033
3.11,-197,-0.0141,2.005,0.033
3.12,-197,-0.01365,2.01,0.033
3.13,-197,-0.0141,2.005,0.033
3.14,-197,-0.01365,2.005,0.033
3.15,-197,-0.0141,2.01,0.033
3.16,-197.5,-0.01365,2.005,0.033
3.17,-197,-0.0141,2.005,0.033
3.18,-197.5,-0.01365,2.005,0.033
3.19,-197,-0.01395,2.005,0.033
3.2,-197,-0.01365,2.005,0.033
3.21,-197,-0.0141,2.005,0.033
3.22,-197,-0.01365,2.005,0.033
3.23,-197,-0.0141,2.01,0.033
3.24,-197,-0.01365,2.005,0.033
3.25,-197,-0.0141,2.005,0.033
3.26,-197.5,-0.01365,2.01,0.033
3.27,-197,-0.0141,2.005,0.033
3.28,-197.5,-0.01365,2.01,0.033
